Age,Location Code,Years with Company,Hours Online,Sex,Brand Loyalty,Annual Income,Renew,Marital Status,Education Level,City
39.0,Suburban,3.0,5.5702782807960185,F,-0.5453042897746179,63160.113662582,No,Married,High School,Kyoto
39.0,Rural,5.0,3.6877081480162124,M,-0.4608668190552876,72176.71048713486,No,Married,Graduate School,Tokyo
63.0,Urban,5.0,4.44622216909987,F,-0.13799049303801492,47737.25486096713,Yes,Single,Graduate School,Tokyo
46.0,Suburban,6.0,4.3573927068291916,F,-0.576385439952854,44827.48035208878,Yes,Single,Graduate School,Osaka
44.0,Urban,5.0,4.72171071417097,F,0.07211255728770766,49998.87410248426,Yes,Divorced,,Tokyo
35.0,Rural,3.0,7.1516189835346955,M,0.2719263151102482,42009.477790415134,No,Divorced,Graduate School,Tokyo
34.0,Urban,7.0,4.5211280604438535,F,-0.3033798990494313,36267.81955295469,Yes,Single,College,Osaka
52.0,Urban,4.0,7.784379825192177,M,-0.5558624990656367,47454.79271948372,Yes,Divorced,High School,Kyoto
36.0,Rural,4.0,6.323137169115627,F,-1.0305974127507749,60139.41377317041,No,Single,,Kyoto
44.0,Rural,3.0,4.7631467103563185,F,-0.7160311608790734,64666.429714041085,No,Divorced,Graduate School,Osaka
43.0,Urban,6.0,5.466076579466801,M,-0.32621928362877634,38481.226555570975,Yes,Single,College,Kyoto
49.0,Rural,5.0,4.70025493081439,F,-0.1315071479147702,35281.7439779727,Yes,Married,High School,Kyoto
54.0,Suburban,4.0,7.401179148184182,M,-0.5746110751479199,59710.79587769139,Yes,Divorced,Graduate School,Tokyo
,Urban,5.0,3.802206485606437,M,-0.3838984792857924,42267.265832272606,Yes,Single,High School,Osaka
41.0,Suburban,5.0,5.874884245900816,F,-0.47816959285133853,45362.033575964786,No,Married,College,Kyoto
23.0,Rural,3.0,1.8957676187391517,M,-0.1947507276123314,56077.2261822454,No,Single,Graduate School,Osaka
53.0,Rural,5.0,5.608850390477009,M,-0.09444802029538191,62301.62452573661,No,Divorced,College,Osaka
25.0,Suburban,4.0,5.929912636867039,F,-1.0783694093919012,41394.18563225142,Yes,Divorced,High School,Osaka
37.0,Suburban,4.0,5.833205841160494,F,-0.7576421166356638,,Yes,Single,College,Kyoto
53.0,Rural,3.0,5.190282284367656,,-0.060045633085243494,39458.86439004824,No,Married,Graduate School,Tokyo
54.0,Urban,3.0,5.322242326009388,F,0.18245281939837288,52217.56517784179,Yes,Divorced,,Kyoto
53.0,Suburban,7.0,6.156620632564144,F,-0.46465289290051565,54462.441360920566,No,Married,College,Kyoto
40.0,Suburban,1.0,3.028671667715069,F,-0.0333736159188075,60212.39894254853,No,Married,Graduate School,Tokyo
34.0,Suburban,7.0,6.388388091940539,F,-0.08736581700779239,39559.936626009774,Yes,Divorced,College,Osaka
33.0,Rural,5.0,4.401365432481235,F,0.15329142316778632,80279.1137712037,No,Divorced,College,Kyoto
49.0,Urban,5.0,2.3359383236064297,M,-0.01617158003540961,33074.22817598631,Yes,Married,Graduate School,Kyoto
65.0,Rural,4.0,5.005572946439682,M,-0.4165618103089721,53545.68984754022,No,Married,Graduate School,Osaka
61.0,Suburban,2.0,4.107375445219441,M,-0.2014005843728241,60224.1301017148,Yes,Divorced,Graduate School,Osaka
46.0,Urban,4.0,5.7784028773878395,M,-0.08200694286461094,49830.46035029473,Yes,Married,High School,Osaka
70.0,Suburban,5.0,4.92238630278786,F,-0.026122762711779046,51766.12758136009,Yes,Divorced,High School,Kyoto
42.0,Urban,7.0,4.629823956608556,F,0.1579121571558666,25535.41807075004,Yes,Single,College,
39.0,Urban,5.0,2.8948562853452247,M,-0.39062490971704356,51250.208282546184,Yes,Divorced,College,Tokyo
45.0,Rural,4.0,4.0310600111977415,F,0.3837683821816462,54734.90098720513,No,Married,High School,Tokyo
40.0,Suburban,6.0,5.757800034088486,M,0.38161642819314334,43751.45353464883,Yes,,High School,Tokyo
36.0,Rural,5.0,3.5513470704391885,M,-0.3789183481785713,58940.18574750994,No,Married,High School,Tokyo
47.0,Rural,5.0,4.8331447840492805,M,-0.40712532951570246,63776.955799884265,No,Married,Graduate School,Tokyo
62.0,Urban,4.0,6.216664212437141,F,-0.4516914868787739,52784.45968693688,Yes,Single,Graduate School,Osaka
54.0,Urban,6.0,6.703681183606463,F,0.08962604950606001,39432.9559082538,Yes,Married,Graduate School,Kyoto
46.0,Urban,3.0,6.4804067940393475,M,-0.23171986345336282,60810.56710461658,Yes,Single,High School,Osaka
50.0,Rural,7.0,5.275631981411723,F,-0.1681731297951646,34885.0239360696,Yes,Divorced,High School,Tokyo
45.0,Urban,6.0,6.214744273499896,F,0.21931014156606804,48370.76601469338,Yes,Single,College,
42.0,Suburban,4.0,5.073227816927174,F,0.46770764829728906,34435.04203329135,Yes,Single,Graduate School,Tokyo
35.0,Urban,3.0,5.4951468293549,F,-0.3615764212886232,64785.62376737479,Yes,Single,High School,Tokyo
59.0,Urban,3.0,6.287247447873271,M,-0.6117475689720725,55194.11797131585,,Married,College,Tokyo
40.0,Urban,6.0,5.7119724233955536,F,0.4875673752512578,,Yes,Single,Graduate School,
37.0,Urban,5.0,5.0341040984604914,F,-0.4881698564528518,62493.05497586868,No,Married,College,Tokyo
53.0,Rural,6.0,5.993499289132942,F,0.02359326671268261,50289.81321002879,No,Married,High School,Tokyo
33.0,Urban,3.0,4.036707975020276,M,-0.30634325902564025,55055.84984179369,Yes,Divorced,College,Kyoto
55.0,Urban,6.0,6.847069528323106,F,-0.04744458058290568,37451.686181815676,Yes,Single,Graduate School,
43.0,Urban,3.0,4.87884947433513,F,0.09986747769475934,48914.23919373993,Yes,Divorced,Graduate School,Kyoto
,Suburban,5.0,6.5876861504773725,M,0.15290540386431734,53830.9402829714,No,Married,College,Tokyo
40.0,Urban,4.0,6.933898699038558,M,-0.49586361003611085,41084.43102022327,Yes,Single,College,Osaka
49.0,Urban,6.0,7.601057545560833,M,-0.004282327411635228,39351.19104864611,Yes,Single,High School,Tokyo
48.0,Urban,3.0,7.953274868424879,F,-0.873507758398554,58305.976294213324,Yes,Single,High School,Tokyo
42.0,Rural,6.0,7.538572822921276,F,-0.08736040388959124,68582.966860296,No,,High School,Osaka
42.0,Rural,4.0,5.600912129652839,F,-0.20488626725009976,52903.698993955644,No,Married,Graduate School,Tokyo
53.0,Rural,6.0,6.265860977418498,F,-0.43074359558638264,59631.63800363795,No,Married,High School,Kyoto
47.0,Urban,6.0,4.815469410080686,F,-0.5927648436211671,32395.14065130029,Yes,Divorced,Graduate School,Kyoto
47.0,Urban,6.0,6.936640143390008,M,-0.17654959540380014,36620.009807050934,Yes,Divorced,Graduate School,Tokyo
45.0,Urban,5.0,5.810462843735052,M,-0.022915673076554788,46647.24924156628,Yes,Divorced,Graduate School,Kyoto
40.0,Urban,4.0,5.613485196543095,F,-0.03672777833439125,49359.24424428146,Yes,Single,Graduate School,Tokyo
57.0,Suburban,3.0,5.525027731025141,F,-1.2486429319960268,66065.19026454416,Yes,Divorced,College,Kyoto
48.0,Rural,4.0,4.3125169957636045,F,-0.8371716484826024,59866.30554270171,No,Married,Graduate School,Kyoto
44.0,Rural,1.0,5.53124859009266,F,-0.4903316833647114,43593.696820769575,No,Divorced,High School,Kyoto
69.0,Urban,4.0,5.5193640310718886,F,-0.3635971345487264,46313.06834905085,No,Married,High School,Tokyo
51.0,Rural,5.0,5.074377139418488,F,-0.20855382711857184,49349.33406387944,Yes,Married,High School,Osaka
48.0,Urban,1.0,4.44450290649469,M,-0.4383496856238168,49074.73188380216,Yes,Divorced,High School,Kyoto
33.0,Rural,4.0,4.917242823433539,F,-0.04052130718999589,47243.718676007855,No,Divorced,Graduate School,Osaka
49.0,Urban,4.0,9.134167484301713,F,,54325.082404925226,Yes,Divorced,College,Osaka
61.0,Urban,3.0,4.617514302722257,M,-0.5927232858391203,54485.10216336728,Yes,Divorced,High School,Tokyo
30.0,Suburban,6.0,6.435493104179444,M,-0.306449177094882,61382.41722243363,Yes,Divorced,High School,Kyoto
64.0,Suburban,5.0,7.1266473964176615,M,-0.27089048356693396,46162.770237697834,Yes,Single,College,Tokyo
60.0,,8.0,4.430486219036624,M,-0.5356927954276123,36851.19279971198,Yes,Single,High School,Kyoto
42.0,Suburban,5.0,3.7143730095861214,M,-0.8971559173629822,39837.102852622396,Yes,Divorced,College,Kyoto
31.0,Urban,2.0,6.111501236962106,,-0.5058246460733089,30886.36909679736,No,Divorced,Graduate School,Kyoto
51.0,Urban,5.0,5.22784467715776,M,0.7833650199794865,37327.48783955716,Yes,Divorced,Graduate School,Kyoto
47.0,Suburban,3.0,4.435423113644606,M,0.04071176041996094,50857.651283485175,Yes,Divorced,High School,Tokyo
31.0,Suburban,3.0,3.4643314573707005,F,-0.7281814097911813,53581.617231458986,Yes,Divorced,Graduate School,Tokyo
,Urban,4.0,5.402230135143308,M,-0.1733182996338638,49626.281803096135,No,Divorced,Graduate School,Tokyo
49.0,Suburban,7.0,3.8816742325326383,F,-0.4209951177336928,43289.052163303124,Yes,Divorced,Graduate School,Tokyo
44.0,Urban,6.0,4.660841209764201,F,-0.591410386742159,76286.62265721028,No,,High School,Osaka
46.0,Urban,5.0,5.289962550364004,F,0.3358325586622457,43594.29601113992,Yes,Single,Graduate School,Tokyo
37.0,Suburban,5.0,5.606733741150235,,0.11286688973459019,67181.3891611041,No,Married,College,Kyoto
49.0,Suburban,6.0,4.231943654294384,F,-0.23639137011602096,50337.89639029998,Yes,Married,College,Tokyo
61.0,Suburban,4.0,3.6932891441522133,F,0.5170392891646335,68762.17213906908,No,Married,Graduate School,Osaka
43.0,Suburban,3.0,4.177885847700617,M,0.10986169545088198,58165.32694809429,Yes,Single,Graduate School,Osaka
42.0,Rural,6.0,3.8040669615716833,F,-0.364145042391857,77742.89594418238,No,Single,Graduate School,Tokyo
,Urban,7.0,5.779694570164993,M,-0.055132085895233746,35390.194574300964,Yes,Divorced,Graduate School,Kyoto
62.0,Suburban,3.0,6.670912596541792,M,-0.23643419350654216,53561.6756813415,Yes,Divorced,College,
43.0,Rural,2.0,6.261594644218981,F,,66605.65889606632,No,Married,High School,Kyoto
53.0,Suburban,4.0,5.7543355696805865,M,-0.6454656476611044,71579.81821410073,No,Married,College,Tokyo
54.0,Suburban,4.0,5.762013048482478,M,-0.007566675537357653,36739.46979161387,Yes,Married,Graduate School,Tokyo
59.0,Urban,7.0,5.859197112803654,M,-1.105262743922626,26756.855452933538,Yes,Divorced,Graduate School,Tokyo
58.0,Rural,3.0,4.820421507964389,M,-0.3183504758990133,76984.33803571684,No,Married,College,Tokyo
31.0,Urban,3.0,5.9566486382932124,F,0.454844072232958,66293.36087614957,Yes,Single,Graduate School,Tokyo
41.0,Suburban,5.0,5.958106968676379,M,-0.10731267210985572,51133.6052253416,Yes,Married,Graduate School,Kyoto
59.0,Urban,4.0,5.538997031547295,M,-0.07554195872051178,43875.10522025595,Yes,Divorced,Graduate School,Osaka
53.0,Urban,3.0,5.019085987868885,F,0.026422441279958103,59087.26412551029,Yes,Divorced,College,Osaka
40.0,,5.0,7.587070465317195,F,-0.41555999918389885,49302.61695100408,Yes,Single,High School,Kyoto
56.0,Urban,5.0,5.171609689988612,M,-0.5235643291069791,37448.22277942833,Yes,Divorced,College,Osaka
62.0,Rural,5.0,7.053723833009728,M,-0.28768161924492636,35095.652967701826,No,Divorced,College,Tokyo
61.0,Rural,4.0,4.523419865048463,,-0.03619881212363363,47161.86019219616,No,Single,Graduate School,Kyoto
42.0,Rural,6.0,6.035296907603214,M,-0.1617117526912198,68476.07032104659,No,Single,High School,Osaka
53.0,Urban,2.0,5.531638254455584,F,0.03118671483997351,47610.3352999188,Yes,,Graduate School,Kyoto
39.0,Suburban,2.0,4.641584848272011,M,0.03783918965989125,66282.87265318498,Yes,Divorced,Graduate School,Tokyo
59.0,Rural,2.0,3.054942630283605,M,-0.3612345853984602,69299.73195075284,No,Divorced,Graduate School,Tokyo
56.0,Urban,4.0,3.477503310326536,F,0.07657352665702166,44548.52745100903,Yes,Married,High School,Tokyo
20.0,Rural,4.0,4.152397553574479,M,-0.04469911836303514,83745.7112667276,No,Married,High School,Osaka
58.0,Rural,2.0,,M,-0.7896034329366879,63757.28902967744,No,Married,Graduate School,Kyoto
60.0,Rural,4.0,5.4657388067293855,M,-0.44291155187948084,59343.35168111801,No,Married,,Kyoto
59.0,Urban,6.0,8.383331499427435,M,0.3701194931777738,32243.59886834895,Yes,Single,Graduate School,Tokyo
66.0,Suburban,2.0,5.209019001592901,M,-0.030826312372070064,58470.70132553861,Yes,Divorced,High School,Osaka
55.0,Urban,4.0,4.201271353168222,F,-0.5521144159549136,42287.03235352396,Yes,Single,College,Kyoto
49.0,,5.0,5.879857064255824,M,0.21002296452814756,51163.55136062004,Yes,Divorced,College,Osaka
56.0,Urban,6.0,4.670362460426097,M,-0.17987850594464216,37852.06355614014,Yes,Divorced,Graduate School,Kyoto
52.0,Rural,1.0,5.03008235798824,M,-0.036237374251309656,62604.67050268997,No,Married,College,Tokyo
48.0,Urban,2.0,6.493955116053579,M,-0.01014635324650981,58224.805192395776,Yes,Divorced,Graduate School,Kyoto
59.0,Urban,6.0,3.8271629350304357,M,0.21896912923145279,34967.87027606674,Yes,Divorced,Graduate School,Tokyo
35.0,Suburban,3.0,6.220697285888411,F,-0.6800631553209373,50711.64314043012,Yes,Divorced,College,Osaka
,Urban,4.0,6.789982113295815,M,0.38101795287335094,46905.33372571991,Yes,Divorced,Graduate School,Osaka
43.0,Urban,2.0,4.645245361349134,F,-0.2436559182128349,53990.286943077495,Yes,Married,College,Kyoto
49.0,Suburban,2.0,5.076667688796192,F,-0.17867641290667174,59873.07700596489,Yes,Divorced,College,Kyoto
55.0,Urban,3.0,6.597977717486754,M,-0.18717437708371945,51398.74412882331,Yes,Divorced,College,Kyoto
60.0,Suburban,5.0,3.980761048639022,F,0.10971961598799757,42317.22455944613,Yes,Divorced,College,Osaka
46.0,Rural,5.0,4.749289543501249,M,0.06374926882090937,72251.65609425929,No,Married,High School,Osaka
38.0,Urban,7.0,3.72480491392521,M,-0.210854039652458,30068.644363531446,Yes,Married,High School,Kyoto
39.0,Rural,6.0,3.217899007167917,F,-0.1955945941216683,54505.92886956434,No,Married,College,Osaka
42.0,Urban,2.0,6.67100959936068,M,0.22691517041420173,54924.73798166823,Yes,Divorced,College,Osaka
34.0,Urban,3.0,4.663468560025932,F,0.4755721598451611,43977.16647814455,Yes,,College,Osaka
62.0,Rural,6.0,5.275310844301316,F,-0.2318999845152649,34631.49241107621,Yes,Single,High School,Tokyo
54.0,Urban,5.0,5.128408753769755,M,-0.6514776814627633,34448.91969697351,Yes,Divorced,Graduate School,Osaka
47.0,Urban,4.0,4.644129484072718,F,0.09298161110088177,32485.337365499785,Yes,Single,College,Osaka
46.0,Urban,3.0,5.878375629233933,M,-0.10106908558199812,51187.939149368976,Yes,Single,Graduate School,Osaka
33.0,Rural,3.0,5.770400890141762,F,0.1580599557058791,52935.06846769348,Yes,Single,Graduate School,Kyoto
44.0,Suburban,4.0,7.6300315213522065,F,-0.04864180166771395,47600.44404382036,No,Married,Graduate School,Osaka
48.0,Urban,4.0,5.208561218007022,F,0.20823266760168097,58012.477038623474,,Single,High School,Kyoto
57.0,Urban,6.0,4.533633490563059,F,0.08961065672420288,43605.666692569444,Yes,,College,Osaka
32.0,Rural,4.0,5.141228517326102,F,-0.026380736316264114,63263.685005108026,No,Married,Graduate School,Tokyo
30.0,,5.0,2.591126124237526,F,0.47882933586249565,48297.04849119829,Yes,Divorced,Graduate School,Kyoto
36.0,Urban,3.0,3.9765887861649354,M,-0.37787972107336865,,Yes,Divorced,,Osaka
42.0,Urban,5.0,4.887161028731266,F,-0.30955430779303844,42006.27012930242,Yes,Single,High School,Osaka
38.0,Urban,5.0,4.894779483765798,F,-0.3207908444224907,74676.21771427015,No,Married,College,Kyoto
52.0,Suburban,5.0,3.8079893741453494,F,-0.8267585997119026,37481.23166367158,Yes,Divorced,High School,Kyoto
46.0,Suburban,5.0,7.4891979854611,F,-0.1927113539784663,53918.969395590975,No,Married,Graduate School,Osaka
58.0,Suburban,5.0,3.3961310297560354,F,-0.6101024450691885,42250.88924507513,Yes,Married,College,Osaka
62.0,Suburban,5.0,6.090578589128855,F,0.10556773671471575,46211.34764215941,No,Divorced,College,Tokyo
50.0,Suburban,5.0,4.920028822708493,M,-0.04919799417385248,41588.4589647605,Yes,Divorced,High School,Osaka
58.0,Rural,4.0,4.998166148195327,F,0.6152049546851901,49325.145489762544,No,Married,High School,Kyoto
54.0,Suburban,4.0,6.351045107606473,F,0.08104728414611839,53832.63215904581,Yes,Divorced,High School,Osaka
33.0,Rural,2.0,6.772670356726021,M,0.26599832063114104,51483.21307910926,No,Divorced,High School,Kyoto
53.0,Suburban,4.0,6.854825528896322,M,0.34212459692740627,50683.30243244038,Yes,Divorced,Graduate School,Kyoto
50.0,Suburban,6.0,5.179218787980559,F,-0.24181956674450564,,Yes,Divorced,Graduate School,Osaka
48.0,Urban,6.0,4.084364507242372,F,,45960.17444106226,Yes,Divorced,Graduate School,Tokyo
36.0,Rural,,4.023568188687433,M,0.5072118042729218,69535.55303515993,No,Married,High School,Osaka
50.0,Rural,6.0,6.308817399311538,F,-0.3107617912399536,64592.65359550372,No,Married,High School,Kyoto
51.0,Urban,4.0,4.804372582066414,F,0.01205667598615856,44253.385938465915,Yes,Divorced,College,Kyoto
44.0,Rural,6.0,3.98635074494322,F,-0.2609839766805989,67889.96732434978,No,Married,College,Kyoto
42.0,Suburban,5.0,5.542780008532295,F,-0.6269090720034738,33789.36145611224,Yes,Divorced,College,Tokyo
62.0,Rural,5.0,4.113353321355166,F,-0.27531195641695666,63218.402374149686,No,Married,Graduate School,Osaka
69.0,Urban,6.0,5.908954235154931,M,-0.32337889629736394,30123.147186303824,Yes,Single,High School,Osaka
56.0,Suburban,5.0,6.860423548842519,F,0.1920662178506755,56016.04144964001,No,Divorced,College,Kyoto
36.0,Urban,6.0,6.081746629152571,M,0.041036597179950896,37162.931071050574,Yes,Divorced,Graduate School,Kyoto
44.0,Suburban,4.0,6.92675215186209,M,-0.36134520335138776,,Yes,Single,High School,Osaka
51.0,Rural,3.0,5.662475096064542,M,-0.9273294023407276,31233.26223584038,No,Married,Graduate School,Osaka
50.0,Urban,6.0,6.856340883786281,M,0.1215536516497166,38816.08762604868,Yes,Divorced,Graduate School,Osaka
30.0,Suburban,5.0,,M,-0.36755379914173314,61346.0485538748,Yes,Divorced,Graduate School,Kyoto
28.0,Urban,7.0,7.164096361306694,M,0.11776694991508402,41106.471308219814,Yes,Single,High School,Tokyo
49.0,Urban,3.0,4.901953272473715,F,-0.12441341403314124,47928.02280511007,Yes,,College,Tokyo
49.0,Urban,8.0,2.657086130781317,M,0.4984809116326434,48921.213141517495,Yes,Divorced,High School,Kyoto
48.0,Rural,6.0,5.4035053907430886,M,-0.12096893917762302,69914.3106332758,No,Married,Graduate School,Tokyo
53.0,Rural,6.0,7.071032618145815,M,0.002480119029451111,39621.51709541597,,Married,Graduate School,Tokyo
57.0,Urban,6.0,6.324074437382809,M,-0.30740999027885074,46448.020013622634,Yes,Single,College,Kyoto
63.0,Urban,7.0,4.565692599135204,F,-0.9891681119303556,49714.35604950868,No,Married,College,Kyoto
40.0,Urban,5.0,5.781539494498216,F,-0.36150517579243624,38927.63689732681,Yes,Divorced,Graduate School,Tokyo
42.0,Urban,5.0,6.057237844907091,M,-0.8384203762826558,60213.097369209885,Yes,Single,Graduate School,Osaka
50.0,Urban,7.0,7.974406069237264,F,-0.5090997571769709,35062.9195632701,Yes,Single,High School,Osaka
43.0,Suburban,4.0,5.917588685065667,F,-0.9568633677791448,41970.22483184547,Yes,Married,College,Tokyo
52.0,Rural,4.0,4.071322276428284,F,0.35312961084191474,66268.9913250778,No,Married,College,Kyoto
46.0,Urban,6.0,4.109419730223326,F,-0.16566786392216615,43924.4525254672,Yes,Divorced,Graduate School,Kyoto
49.0,Rural,5.0,3.231920087084049,F,-0.3358659717652149,35405.75499163334,Yes,Divorced,High School,Osaka
61.0,Urban,6.0,6.215438619131111,F,0.0025123996756852285,49732.35856349761,Yes,Divorced,High School,Tokyo
49.0,Suburban,3.0,5.738997820427518,F,0.13522046195290566,49546.511550742376,Yes,Single,College,Kyoto
57.0,Urban,3.0,4.632473653683084,M,0.6957111104820085,53204.09738731674,Yes,Divorced,Graduate School,Kyoto
43.0,Rural,6.0,5.433990055490432,M,-0.2937675822513782,58792.75741549806,No,Divorced,High School,Kyoto
53.0,Urban,5.0,4.587408252806251,F,-0.0805003454583933,44244.15051790361,Yes,Divorced,High School,Kyoto
46.0,Rural,5.0,5.276457389856206,M,-0.4328400068070487,46133.31603381365,No,Married,College,Kyoto
29.0,Suburban,5.0,5.724623770588472,M,0.10435452418101138,50064.26837911882,Yes,Single,College,Kyoto
45.0,Suburban,5.0,4.865285867363131,M,0.06741153345032197,53769.5736870393,No,Married,College,Osaka
46.0,Urban,,5.618346083010198,F,-0.48299131283666,40006.61403930293,Yes,Married,College,Osaka
35.0,Suburban,6.0,4.844309032179295,M,-0.14655932427577656,41416.07859335065,Yes,Single,High School,Kyoto
36.0,Rural,6.0,5.12958283519025,M,-0.2663131135226609,98483.9289717024,No,Married,Graduate School,Tokyo
44.0,Urban,7.0,4.143277663806689,M,0.24105204307998523,72231.48541346146,No,Married,Graduate School,Kyoto
55.0,Urban,4.0,4.219493522348223,F,0.1293384453982599,57496.47948550023,Yes,Divorced,Graduate School,Osaka
45.0,Rural,3.0,5.8084298001334025,F,-0.25068276184247007,62606.23827293019,No,Married,High School,Kyoto
51.0,Suburban,5.0,5.313603828726671,M,-0.6907529008626384,38879.49776822188,Yes,Divorced,High School,Osaka
43.0,Rural,2.0,5.5544415675878565,,0.8283928729652923,33022.79394686473,No,Divorced,Graduate School,Osaka
35.0,Urban,4.0,4.4085199145476475,F,-0.3320941695847125,52092.436339805136,Yes,Single,High School,Tokyo
45.0,Suburban,3.0,5.529177806346465,F,-0.3534025391465996,69340.5897862866,No,Married,High School,Osaka
51.0,Rural,5.0,5.540641823579911,F,-0.28131411455228744,55931.60492780772,Yes,Divorced,Graduate School,Tokyo
56.0,Urban,,3.3719573149052238,M,-0.9099236811542287,45180.216337239886,Yes,Married,High School,Tokyo
57.0,Suburban,4.0,5.157377812283675,M,-0.5272541347188455,52021.50131784997,Yes,Divorced,High School,Osaka
44.0,Urban,5.0,4.810845565779338,M,-0.8598455080910726,42488.926250354736,Yes,Divorced,Graduate School,Osaka
47.0,Urban,5.0,3.9532353905810043,F,0.6236712706148293,53328.63478171793,Yes,Single,Graduate School,Tokyo
62.0,Urban,5.0,6.145627835797182,M,-0.5369261779392521,68792.60162910797,No,Married,College,Osaka
41.0,Urban,4.0,3.910942944623483,M,0.11599091855773497,40762.806056250774,Yes,Divorced,High School,Kyoto
43.0,Urban,5.0,5.814292332341134,F,-0.40681858604433424,30558.18742412124,No,Married,High School,Osaka
,Urban,4.0,6.210800678351912,F,-0.13318074016454823,58194.40535194829,Yes,Married,College,Kyoto
44.0,Urban,5.0,4.569089215608392,M,-0.2310433444570918,41058.32587359617,Yes,Divorced,High School,Tokyo
45.0,Rural,5.0,5.593574442559206,M,0.206566594974893,78708.60725471316,No,Single,High School,Kyoto
30.0,Suburban,3.0,3.1919912914677253,,-0.7832153430369366,53541.74494434743,Yes,Divorced,High School,Tokyo
47.0,Rural,6.0,5.984266578789595,M,-0.6435270945171122,40801.74055089549,No,Married,College,Osaka
35.0,Urban,4.0,4.058830037629601,F,-0.0899070498381179,57211.696559850396,Yes,Single,College,Osaka
28.0,Suburban,6.0,6.448649856812716,M,0.553431199136753,98129.50810602396,No,Married,College,Osaka
45.0,Urban,6.0,3.513838993944529,F,0.06852679614819901,44319.07959548383,Yes,Divorced,High School,Tokyo
58.0,Rural,7.0,5.747202541616461,F,-0.42895305354431734,53914.51443333663,No,Married,High School,Kyoto
49.0,Rural,5.0,5.898749641461591,F,,72216.76647586346,No,Married,High School,Tokyo
50.0,Rural,4.0,4.104859474094947,,-0.06369386033406188,38230.327783016706,No,Married,College,Osaka
55.0,Urban,4.0,6.499849339502562,F,0.061811763309527035,60373.28307503625,Yes,Divorced,Graduate School,Tokyo
35.0,Urban,5.0,6.274341929040234,M,0.1461207676423264,40445.48557482714,Yes,Divorced,College,Tokyo
50.0,Rural,5.0,7.866519142572918,M,-0.3415872014025718,42499.40827760772,No,Divorced,High School,Osaka
41.0,Rural,3.0,4.026122928881347,M,-0.21267590704857883,48644.150131767085,Yes,Divorced,College,Kyoto
42.0,Suburban,5.0,4.594293087454549,F,-0.42073145771338394,64338.04888714127,No,Married,College,Kyoto
46.0,Urban,4.0,7.107887677938775,F,-0.2757072306269519,55226.10816113588,No,Married,College,Kyoto
48.0,Rural,3.0,5.3756052798407215,F,0.22361117801453867,56046.607697311985,Yes,Divorced,College,Tokyo
46.0,Suburban,6.0,4.870334318334497,M,-0.5423821487954918,37650.30178046626,Yes,Single,College,Tokyo
34.0,Rural,6.0,5.967720670440346,M,-0.5608115335888367,62068.235565560884,No,Married,High School,Tokyo
52.0,Suburban,3.0,5.456930109036728,M,-0.7100667428300252,54026.642044832646,No,Married,High School,
64.0,Urban,5.0,6.2313472598340365,F,-0.6506487837170198,61153.3488719501,Yes,Single,Graduate School,Tokyo
48.0,Rural,4.0,5.885042965368354,M,-0.32038478404118104,34317.982583943056,No,Divorced,College,Kyoto
37.0,Suburban,3.0,3.477540859207076,F,-0.03324473346826809,62625.77111776437,No,Married,College,Osaka
42.0,Urban,6.0,6.037416538915243,,-0.027815099544172606,,Yes,Single,High School,Osaka
39.0,Urban,2.0,5.526529510328442,F,0.21937222376059717,47386.674888596965,Yes,Single,High School,Osaka
41.0,Suburban,3.0,,F,-0.8663807738548172,58077.284849344076,Yes,Divorced,College,Tokyo
47.0,Suburban,3.0,5.950366514963514,M,-0.14482617220277097,57331.88702345226,Yes,Single,Graduate School,Kyoto
38.0,Suburban,4.0,4.794673024877867,M,-0.08791686416251146,43368.73132506317,Yes,Divorced,High School,Osaka
41.0,Suburban,5.0,5.363334081261294,F,-0.06038126106198616,46846.50987432949,Yes,Single,Graduate School,Tokyo
,Rural,4.0,4.215957561801915,F,0.16178704264719274,52035.58338166566,No,Married,Graduate School,Kyoto
37.0,Urban,4.0,5.265574368011413,F,0.36225759989138917,46872.130636787304,Yes,Divorced,High School,Tokyo
58.0,Suburban,5.0,5.42234636960976,M,-1.0708854958975884,45054.25029214775,Yes,Divorced,Graduate School,Osaka
37.0,Urban,5.0,6.041332010083161,M,-0.4665712943484827,49488.64945657103,Yes,Divorced,High School,Osaka
41.0,Suburban,4.0,5.762106679056052,F,-0.35170176947921317,50094.34735680011,Yes,Divorced,Graduate School,Tokyo
52.0,Suburban,4.0,3.151616457752326,M,-0.11153079512063836,69455.7002347837,Yes,Single,Graduate School,Kyoto
36.0,Suburban,5.0,5.551791674157523,M,-0.9525692963083933,49605.20216273813,Yes,Single,High School,Tokyo
45.0,Suburban,3.0,6.362002208588447,F,-0.8279214586343249,58538.82976950856,No,Divorced,High School,Tokyo
36.0,Suburban,3.0,5.963888446893207,M,-0.5296065803647215,,No,Married,Graduate School,Osaka
43.0,Urban,6.0,6.54082135747715,M,-0.8527641067553376,33916.611167534546,Yes,Married,Graduate School,Tokyo
35.0,Suburban,3.0,3.0154545037932117,F,0.1733000364029662,63810.304557713345,No,Married,High School,Tokyo
49.0,Urban,4.0,6.650587597580926,F,-0.18172585050127485,56713.251329560415,Yes,Single,Graduate School,Osaka
31.0,,8.0,5.188489766749758,F,0.03817223774343714,69424.68730653072,No,Married,Graduate School,Tokyo
