distribution_channel,promotion_effectiveness,pricing_strategy,customer_satisfaction,consumer_confidence,economic_conditions,advertising_spend,Sales,demographic_factors,Season,brand_image
Retailer,0.6992793325849026,70274.87968353837,3.4322968817271597,-0.48801243500660185,-0.033786695628951965,6020.38072639404,5399.841743744647,1,Summer,-0.7884662011909066
Retailer,-0.004555783244615356,37229.387165781875,3.752058732330874,0.10218968608733613,-0.236745858873365,3777.905599747727,5222.25555402135,1,Summer,2.179628221625858
Retailer,1.1152735756010983,49091.89958048245,8.108222932370701,-1.068580851915195,-0.9381963341210776,7814.265388055926,6943.307778949416,1,Summer,0.5997161280539037
Retailer,-0.349723565245339,64834.25851425174,4.985672027997561,0.08781506817118884,-0.6050928472800038,5589.401402590356,6844.924768437627,0,Rainy,1.154237662649281
Retailer,0.42690753734727405,88015.34255133552,3.9105402121874846,-1.4158016134166413,-0.07230253108350337,6159.382289936077,6039.004310518535,0,Rainy,-0.9012599038157043
Retailer,-0.27600890328928723,48817.748547673866,7.133742367545198,2.2697979989985355,0.18682610245233133,4347.775415065433,5783.789529836003,2,Rainy,-1.0544466163228408
Retailer,,70951.53892363995,4.765836157583154,-2.301567381297863,-0.14477585861495101,3379.8010118111083,6539.958436875096,1,,0.8122106446234406
Retailer,-0.46059309149074057,55561.577144098264,5.9856894909718745,-0.9275916525326003,0.653031785513222,7867.007195444769,4934.696440471927,0,Rainy,-0.8170314188409757
Retailer,-0.6372869018802347,57020.15985471312,4.9513934997456195,0.2854238080022367,-0.35116882694210155,4833.537947727392,4758.639016778958,0,Summer,0.02570501566243818
Retailer,0.6452890596828156,67685.90850887596,7.402461928918768,2.713176677024067,-1.1339295616303287,5622.535704772728,7767.785153226999,0,Rainy,-0.22796859312135181
Retailer,-0.7976459076368768,51027.183925563564,4.498499842940204,0.6180071136255672,-0.07266465269018214,5192.438623781646,4322.957830978385,2,Rainy,-0.7282910171936694
Retailer,,56415.202662716,6.235612826149055,-0.2251196070360119,2.4219666444216963,4253.309649439643,4239.285171368828,2,,-1.2951243182768608
Retailer,-0.9572701974591755,53287.9896859024,6.6185052027064595,-0.014250804560226657,1.3403829005677304,7064.567525030174,5995.192377493569,0,Rainy,1.5353304746647496
Retailer,0.05505858050931824,46457.53394806959,9.37133895040992,-1.7446001838683465,1.098716849414773,6333.608643659847,7000.980084809644,0,Rainy,0.9388391853284946
Retailer,0.7136121424571447,41685.63686761155,6.315483659147725,-0.11522892733799946,-0.2617939767749755,6234.627532632023,5514.825861998413,0,Rainy,0.4066567135097016
Retailer,0.5488614043797596,50610.44120628669,3.6117601475898895,-0.2950204548365993,0.11141569884153296,4370.584101079297,5062.617733390605,0,Summer,0.7688979203172837
Internet,1.6443927060260748,60775.07742496885,4.917491639943859,-1.3349534322871541,0.36677320690344994,4960.133358281118,4829.942176757567,2,Rainy,-1.5710193755553643
Retailer,1.3276326808400085,70844.55802227404,3.614948085281007,-0.4770270880737587,-0.1289535396400501,7869.920503612354,6429.951976818735,0,Rainy,-0.39798817881565496
Internet,0.5224811254828605,71544.63845339276,3.8838995610032674,0.6927608305913141,0.3686600355430316,5879.564150379948,5981.699457737222,1,Summer,0.17592415281341744
Internet,-0.2180401871597233,41995.93440973651,2.424564582687812,-0.21109708312922018,0.4104171612110412,4617.925625785749,1286.6495859764536,2,Summer,-1.982165608916717
Retailer,-0.1347677596409494,46161.02906797857,3.6447750391665066,0.19193469927615817,0.5255809731451493,6160.310905524943,3861.789364525109,0,Rainy,-0.25626856933169323
Retailer,0.452687820022999,61269.25807138356,4.840642492397908,0.4310984407657697,0.27977255750456015,7665.326990680791,6488.598453738356,1,Summer,0.1324876516463763
Retailer,-0.9235317631780321,61024.282236057166,4.670363487161556,-1.4251352134085358,-0.6150477506461672,6714.629297279851,6916.004311550703,2,Rainy,2.998588516583635
Distributor,0.3226829000057488,29916.758881209284,3.7020018201898095,0.6663185726199471,-2.531990889589838,4525.0327816757635,2992.9811445192317,0,Rainy,-2.162978752507841
Retailer,0.39658313529112627,50383.11019693699,7.057417200732143,-0.6441046309512871,0.8465434051772047,4468.488572389694,5951.716294165444,1,Summer,-0.7040283442165614
Distributor,3.244050537322244,58253.01578006643,5.217575110685513,-1.3072332471196955,-0.4008456272838901,5827.542544029654,9267.04715623548,2,Summer,0.6501308830038426
Retailer,,72042.478690944,4.610550380803749,0.766587728416199,0.44354926226917224,5951.4858560463845,6746.43073855539,0,,-0.42785261743267133
Retailer,1.5932486586918797,39131.64247953211,6.3031611904579705,0.4331216067979734,-0.6821112004738905,6546.262677001456,6562.470402383547,0,Rainy,0.3395731543701278
Retailer,-0.09605484804821175,74350.92933618456,4.736111380786768,0.2308420489568408,-1.4302305854663693,6065.60512607184,6044.565159298652,1,Rainy,-0.42740757431635107
Internet,1.011539308185191,77867.26100323041,5.91578837304612,-1.325011173803828,-1.4341593568745234,5538.771132704693,6545.117074031881,1,Rainy,-0.558007659042941
Retailer,-2.3970472217591605,60822.20607862501,5.4566299299221175,0.97457233084756,0.41820963355032204,3148.6960925177464,4436.082888199913,0,Summer,-0.5207450188922295
Retailer,-0.6329098796157755,36136.271379267855,5.573484851301767,-0.2831798237977435,-1.6229299542237832,5769.811449960971,3473.4673154897523,1,Rainy,-0.4786683879500919
Retailer,0.4751026452222684,73751.85739261137,4.450503761949991,0.3594555460896185,-1.0250993045282395,2762.8488947538635,6940.281724072183,1,Summer,0.10588865994772052
Retailer,-0.7089662402492145,47753.75695756808,6.1118511722105495,0.20216803273671544,1.26524544932531,4894.710724040541,4717.237869783075,2,Summer,-0.7582042285313592
Distributor,-1.6577822388886454,72846.37672612346,5.478603537402113,0.09751532793008846,-0.6682902606773244,3922.8748961086067,5487.280495883267,0,Rainy,-1.3751904130131662
Distributor,0.8008497074397847,50385.93924229256,4.121813125856689,-0.23025172170485597,0.25201492519494473,2291.9532817829277,7276.437296322721,2,Summer,2.003567914932643
Retailer,-0.04022726980698217,65689.32680691096,6.023855626708113,-2.41065047889619,-1.4312391089099596,2666.6981767057823,6054.294950457354,2,Summer,0.7293202058940957
Distributor,1.9170428757449731,37822.352565287794,6.436391931655126,-0.07850912579904558,-1.8605111559709877,3109.7234788032765,7451.115327299227,1,Rainy,0.8546420722066892
Retailer,,51455.62052412871,5.944312363569841,1.4988380896860745,0.7221081804857958,4833.378435713191,6598.385284176946,1,,-0.6078872994211115
Retailer,0.08735861083776443,70190.498991857,6.3947637867392295,-0.27205938127012186,-0.3369861620016688,5927.744429873304,6515.828573496628,1,Rainy,-0.7746266436260357
Retailer,0.42719225562837865,51133.091019966494,4.497880554416276,1.615172056225036,0.0379802167043508,5042.6052514817775,5915.1213546075505,2,Rainy,0.18821326966122856
Retailer,0.23173534647757602,57817.47696752179,4.613086105174041,-1.2913148995122714,-0.5925271514269769,4948.381808764403,5354.978514606652,0,Summer,0.6330860566960391
Distributor,-0.11490175369469684,41443.17694010443,5.956708635946649,-1.6391252191389667,1.1736019268219502,5936.689734451885,6110.8822328877295,2,Summer,1.301215690258215
Retailer,-0.6937895110458893,71361.83301840108,5.943256691943508,-0.23727571748938295,1.63596396594049,5521.11648327595,5780.655751832655,0,Summer,-0.7358684599414408
Retailer,-0.49977973673197434,57513.51754714789,3.9357314690055434,-0.2504026161644095,-0.6523976597876469,1669.797746914337,4814.638036185681,2,Rainy,0.34935780162943086
Retailer,-1.115662190419431,55454.97774317952,6.14790847664801,0.5590375041186687,-1.503815501035409,6815.161298144853,5780.1437726876175,1,Summer,1.1190588745456702
Distributor,2.1516678049544855,73015.39431900081,3.2236273157749733,0.40818275414817246,-0.46177989615865384,2769.626947322494,7396.023719698912,1,Rainy,-0.696552742326527
Distributor,1.4520435462360246,44506.43893130802,4.820371451639099,0.5068358746705682,-0.37281723965160696,6448.879598962731,6095.970020183536,1,Rainy,-0.4924594187647954
Distributor,-0.08850577380843595,68998.54693325885,6.036590391754346,0.9038922133403479,1.8994600779866115,7217.87802627738,8109.837032441359,0,Summer,0.5686885426409578
Retailer,1.5564020597276698,59512.5271223916,4.696583767281365,0.47606890086623704,1.6113097858732457,7074.757667144152,5853.005836506885,2,Rainy,-1.5436063067594084
Distributor,1.2730999782233292,76983.84743213031,4.174615340776549,-1.4273388945497418,0.3850300014447155,10000.0,7017.245569387708,0,Rainy,-0.7972640848001633
Retailer,1.322298390665269,45985.83071808547,3.1679575983991413,-0.6074268534373324,-0.026285861647714855,4083.3202573966837,4173.209127295402,2,Rainy,-0.44232925575402676
Internet,-1.1609426965143743,85713.69950017938,4.815151678189837,-1.734225135546895,-0.20043421998190433,5156.386668142562,5560.911553799356,0,Summer,0.7194125946130339
Retailer,-0.4128538848591565,58333.48140618032,6.174452787624306,0.27306266003060026,-0.36676497568478394,7999.336679616035,5859.260839700481,2,Rainy,0.22376127304284169
Retailer,-0.4639177564804898,62071.77973203385,2.5334534333910734,0.08364570888475241,-0.9305079231392919,5723.084394991265,4276.306296386916,2,Rainy,0.10020323769977389
Distributor,1.3959682121788721,67125.03039558715,4.140590733534956,0.21317520506386498,-0.22128365284939508,3998.1625699055967,8248.807815991408,0,Rainy,1.0090954349962986
Distributor,1.1480884203178205,75562.40141259471,4.944508652584075,-1.7702017870749382,-1.244318395428028,6901.564895926835,7421.301444448816,1,Rainy,-1.3908135208692805
Distributor,1.5875332320640294,71418.4901974353,6.212846311005938,-2.1713765204982742,0.009101522554510666,4727.43388667016,7589.236040353358,1,Summer,-0.5926871729589065
Distributor,0.6523900139663737,61423.33169145631,2.963366133794674,0.9017151592557311,-0.18691747108476958,5299.186742690036,5908.796019626184,0,Summer,-0.42988897017847844
Retailer,-1.3927862451007404,45965.15441435127,4.405503179600149,1.2396334579547221,0.528916227644969,4320.812050694226,2913.2793411737402,0,Summer,-0.9677305848481905
Retailer,,84706.39744988948,5.054442534721851,0.940162808515076,0.21594453848229372,5505.205262455977,7013.564729209675,1,,0.48689342726269214
Internet,-0.13063715699601183,53728.676678069445,5.143005240940742,-1.7233180302172535,0.40339213460766193,4072.6931567373595,4378.7985741098,2,Summer,0.11974018991116743
Internet,-0.03985984989587857,77001.00363299705,5.565557656171872,-0.9417337364860403,-0.06704131414236211,3976.7269883304807,5286.239047548213,0,Summer,-1.4679900052767716
Retailer,-0.6153345922472871,54650.07700160852,6.545968574375066,0.9838052964988822,-0.07554460900716323,5855.741433995868,5868.204269194833,0,Summer,0.1543618324751125
Internet,-1.6832484297974015,68091.61937835993,6.410955238875435,-1.3674712489027354,0.09385788591731867,4066.2591904208516,5229.400488711276,1,Summer,0.6257418674707204
Internet,0.32479838353741364,71815.8778364496,5.266173372768732,0.26477540796245136,-0.1562037876795457,4313.625447358344,5619.80428682956,1,Summer,-0.8685519425515745
Distributor,1.7840310057463933,51877.60432399781,5.213124920008285,1.516134366319199,0.43847774933936723,4134.699796412125,7551.195005193146,1,Summer,0.20180213813917852
Internet,-1.043743369122095,54897.57968218724,2.286756919329223,-0.13169524565216106,-0.7391184938564568,7016.252443930628,3437.288029623617,0,Summer,1.115840249718642
Internet,0.001193146709487547,38220.1771732792,5.262774159840466,-1.3048740100731453,0.3005773280175582,7403.486514031523,2752.3149666533595,0,Summer,-1.056117044091598
Internet,0.7201632868684994,73591.65741234805,4.629765137671174,0.2853223604383876,-1.2099343259321793,8362.347918247331,6013.718628163393,1,Summer,-0.5157140382343548
Retailer,-0.6969997630734898,65579.16150398462,4.318559925686816,-1.9081481229541557,-0.4573503112512697,4506.642468581845,5607.11869844549,1,Summer,1.2289321676344938
Retailer,-0.46905939714162975,68762.02417972355,5.340402851485596,-0.5096317227864774,-1.5530782151688245,7410.4479941932495,5778.7359485529105,2,Summer,0.12880234348056058
Internet,-0.7319187943875806,61005.619063789265,5.841564941842759,-0.2911653627988588,-0.39070835076122873,7041.638218520359,4832.608051989928,0,Summer,-0.04832039969073307
Distributor,0.2949821023380318,55031.681625423604,4.582949163430904,0.07220244930708035,-0.39056962592720607,3948.404107560046,5391.899006317832,0,Rainy,-1.2769888808834478
Retailer,-0.3941114394574939,55761.2218437009,8.896403262733301,-1.114253891951249,-1.2163737952596594,5380.924757461138,6642.349938737149,1,Rainy,0.4755007814058017
Retailer,-0.37286036194231476,73841.04308450408,7.166183373984563,-0.4113957858115001,0.2850350376288589,4226.76835783587,7291.661779735882,1,Rainy,0.3764451867125118
Retailer,0.31904152564010596,84513.88635517069,6.0215158370483515,-0.44023031518958433,-0.7580140518824815,4684.388183623982,7166.050214441768,2,Rainy,-0.44109283640542035
Retailer,-0.5998167914197631,56629.420121165334,6.653623019089532,1.2804284167931732,0.4429421078229872,4234.111232275255,7690.770742211416,1,Rainy,1.654904332377667
Internet,-0.05932758755903331,54578.3755705791,4.606922124899671,0.9268175639611791,-0.34787908933187944,6846.594002193469,3139.9045983611677,2,Summer,-2.1931795817039217
Internet,-0.09314055233633614,69106.83279843953,3.6208980747238577,-0.4130037239443618,1.5927167190343194,4697.384368946212,4996.374242338322,0,Rainy,0.10240901064516451
Retailer,-0.3520006430086542,43093.72787225725,5.506164238628054,-1.6567811577710874,-0.5644273680632967,5250.50083349124,3946.0328721870937,2,Rainy,-0.061785082972489885
Retailer,0.733755132314617,32574.30312694449,4.9497107048521185,0.6209674461790434,0.21601102914536516,3659.329011233028,5565.383067504817,2,Rainy,1.2385900251122535
Internet,0.8189340857628746,53936.832777355055,3.7659317542196296,-0.07695734229878091,0.0501303736762803,6672.186061872557,5185.994679581863,1,Summer,0.539470260229042
Retailer,-1.3972106205087311,78411.72240476545,4.5676593341959055,-1.3247095810027691,0.3694273068061449,4339.836414108373,5528.902992363703,0,Summer,0.5273705151660386
Retailer,1.3027678032749233,43165.69358440227,8.278918969338198,1.7416395592886633,1.0135265225030747,6436.826687496079,8652.36364248609,2,Summer,1.1717738479484856
Distributor,-0.8821750736078949,51426.4970273488,6.430386810812372,0.5011878872786424,0.07510188044866876,5430.84833651205,5511.115391595903,2,Summer,-0.705920274470406
Retailer,0.01118762605822994,59040.27037843754,4.534691836391715,1.5729280248689619,1.0216534431863513,8067.446979157011,5880.053077099392,2,Rainy,-0.2969050335629437
Retailer,0.44551841116074914,75056.0421465348,3.5241973307421572,-1.3605218806949,-1.7972235419099045,5583.477345237598,6680.557641121351,1,Summer,0.6298187828131824
Distributor,0.2732738336316384,54598.012712796066,3.661090931455508,-1.7924155677344,-1.057475511714019,7464.100077222287,5745.096733043157,1,Rainy,0.736644873360903
Retailer,,60189.7360217894,3.825941050832264,0.10905994101742374,1.1888829755042718,5375.390761825109,4240.656801620133,2,,-0.6161588158441901
Distributor,1.2091506738586506,49480.23939101399,6.503915575914517,-0.9338480601250322,-1.8657273609212799,6367.688333931099,6969.063520937711,2,Summer,-0.011097438095683362
Retailer,0.6145953557933391,54643.61255778427,5.420366853401534,-1.2609231257629043,0.5808604508892563,5460.728051414883,5966.375597268473,1,Summer,0.6107634430085838
Retailer,-0.9171862995434358,59127.79130231616,6.544277693032092,1.0793571527212285,-0.5300252416997552,5608.421842327042,6300.042772252365,2,Rainy,0.460648957204282
Distributor,2.0961312809133084,51768.96865951473,7.590256716753141,-0.5870397656539769,-1.2768111103480189,4720.5769924614815,9545.544002569608,0,Summer,1.8986836181750242
Internet,-0.6237468404115071,59621.84294924521,2.8443570415706914,0.3991388073925052,2.357647025098357,6188.759734129664,3657.514912698687,2,Summer,0.1761539757973179
Retailer,0.5186041092804576,38828.60491558656,6.202526391054787,0.07359853961758694,-1.3392243877761059,4857.760664066955,5149.423039465929,0,Rainy,-0.3710294989419284
Retailer,0.6823838384579453,67583.13390145868,4.2516223716443795,2.4289329581421653,1.5498524478319995,5938.075265047224,6921.056730681302,0,Rainy,-0.042372893452886716
Retailer,-0.12407628424543705,71251.00819542824,4.914891865415781,0.24306791757584345,0.8778457097217415,1070.3344664102824,6003.925755244182,1,Summer,-0.11306064342216407
Retailer,-0.13427189034708792,54419.97761408457,4.700921070944904,1.1285970540554657,0.07588303762183496,3759.365160998388,5164.906352182592,1,Summer,0.11694297614041795
Internet,0.29210090366932545,62724.86611342075,4.357798532035643,0.5083750981691555,-0.09931201941760415,4763.922146902525,5158.25012704562,1,Summer,-0.15425441587855224
Retailer,0.2891443442840903,58024.139202194216,5.189797996746851,-0.5954342021693874,0.7460261362207016,4593.3515321260165,6587.134372892802,0,Rainy,1.0928404291556588
Retailer,0.150612241975848,49283.99199214911,4.774510789612961,-0.4682356836375629,0.3870819453482877,6873.603469613411,4367.063820846687,1,Rainy,-0.6755370946197813
Retailer,-1.6532484173008497,30469.650225769223,5.605899336282821,1.1485758979149703,1.4567817497090934,5073.344172825652,4093.5624551626142,2,Rainy,0.8023693673674791
Retailer,-0.9521153385079629,50587.219592556656,4.140971705750625,0.2335896472055152,-0.6702724912468192,3542.902499125247,4846.99280076217,2,Rainy,1.7587579995935656
Distributor,,67466.71924709981,4.206752244582489,-0.9725274431589946,0.06252576255757814,5105.548984816306,5466.454137450247,1,,-1.2264695179185803
Retailer,1.5519252831200854,43235.37920074014,4.505817595287871,1.3118689444930638,0.2217756841337664,5111.305261907236,6589.21997974125,0,Rainy,0.7687938022485352
Retailer,0.4582988466335168,57305.07950756282,7.003322566129137,-0.3355288313128847,-0.6624915960386378,6427.91517288109,6681.724066602587,1,Summer,0.16448076155552413
Retailer,-0.4585809687283037,54278.522974912215,4.320514350787238,0.43678035401699844,0.19652872041720382,5461.8990578985295,4445.643496400784,0,Rainy,-0.3986276714822113
Retailer,0.834879208566689,55358.90276499475,6.347872979804758,-1.4996198482428686,0.02017681452325493,4691.63350992182,5901.257494323974,0,Summer,0.11602475225904733
Retailer,,39540.804976148196,1.8972356933117056,0.8512654501753887,-0.9308605752917191,3792.150483435271,3916.5861082319793,2,,0.07940006980211106
Retailer,-1.4899308856914317,33384.15041849337,4.713795680273608,1.7567138487140268,-0.3216581477922234,8620.564290088992,3637.541719953223,1,Rainy,0.07195958469715112
Internet,0.1524917489819631,49803.156566500744,3.180240847005763,1.678447749393157,-0.5136814504651815,3415.7656129174243,4653.645556714536,0,Rainy,0.572530223661108
Distributor,0.535661555842896,63175.69524268915,5.187480256469898,0.24280195302283514,-1.2924126281503185,4330.226315739057,6810.678641545561,1,Summer,-0.5956018843660976
Retailer,1.3206632828223108,52963.26967666649,6.840655832800067,-0.590887603029375,2.041926116641484,5905.798383034862,7888.259814167079,0,Rainy,1.9580480665062656
Retailer,1.7367643313713266,62742.53968686754,3.1001537431552086,0.4546069316718645,-0.8603241789295022,3457.49093828789,7951.941758377432,1,Rainy,2.2903297069536688
Internet,-0.7128097200380266,31849.41726893487,6.455160152208887,0.5095674963719139,0.16190968896495087,7915.713708791096,3619.7940543529407,2,Rainy,0.4465416876637013
Internet,-0.5852407830847284,73582.1147941796,6.199908206782327,0.12368811876813544,0.8619301191422103,4588.959632157235,5918.716677651434,0,Rainy,-0.025784342226669355
Retailer,2.2875967282436664,72072.7699877832,4.644367067117363,0.9395459955478376,-0.9459020308024505,4293.285776285991,8087.033871293335,0,Rainy,0.41966930122652246
Retailer,-1.7034823847186078,78043.00524366333,4.009358749322093,-0.8883575069616879,-2.2229896852675406,3376.6936981814147,5319.036414285629,1,Summer,0.6702506336069356
Retailer,0.5717470019639035,47539.78458944048,5.627198506843245,1.1699468766991281,-1.4605949895071222,4466.728816935292,6353.1357071133025,2,Rainy,0.33136417798984075
Retailer,-0.6740583860994098,74063.14077681731,7.620254901199024,-0.821127263676972,1.689867648415474,4443.758556594004,6306.204926564744,0,Summer,-0.4734718139664079
Retailer,-0.22087964604742827,64013.775111314295,5.016426206698657,1.8310385215583185,0.5632246871530795,4291.943766218113,5104.039693643396,1,Rainy,-1.2167888393316273
Internet,-0.3591202325560976,74367.0314864898,3.4394007423162813,-1.300558330215401,0.5980228733826584,5058.285536946993,4678.62122300135,0,Summer,0.4484538270750138
Retailer,-1.2833580917985379,84017.96844841809,7.7116136564975,2.5046251389678984,-0.5334867053809768,3693.581499049358,6481.1788805519855,1,Summer,-2.5634299926525377
Retailer,1.4243879343110546,90393.53715203388,6.50796217301005,0.4308208024282562,0.043161059959578744,2413.9671316626436,10000.0,1,Rainy,0.9787438151751171
Retailer,-1.689560513935685,37157.132839572936,2.8348031677409273,0.2631262941080983,-0.5691334818844479,5430.35267520548,3313.670123882141,2,Summer,1.8402791015882185
Distributor,0.051160388396448354,48762.53593242965,6.497088684773119,0.06894056933398088,-0.4836542205969295,4852.296720569499,6662.907449167614,0,Rainy,0.5391328168758499
Retailer,0.8085728346045981,33336.806613798144,5.71897676864997,0.4340174989918554,-0.132957955958922,2429.7859953929724,4424.487134563029,1,Rainy,-0.6986324475951423
Retailer,0.5632315644041631,68750.57565338614,5.673941853845459,-1.269144226132893,-1.1712307126653694,6768.241406369306,7079.875138296727,0,Rainy,0.3400832229238613
Internet,-0.7615204291012888,60725.2949649197,6.098577621671337,-0.02693173938401747,1.0015073345908758,6110.955704412302,4721.663721092044,2,Rainy,-0.456688204734208
Retailer,-0.3555605250593444,76926.51671732872,7.01110036455642,0.26899696177899407,1.1248216707825778,6038.30678423791,7349.5154419855735,1,Rainy,-0.5798494948965021
Retailer,0.8824605136386178,49892.70496076646,6.1849180459007345,-1.066610747306585,-0.08516774792964249,4722.352684269297,6746.844333298852,0,Rainy,1.1978011902295889
Distributor,0.7398496425321779,57931.57348643129,4.429747660161814,1.4732455257609238,-0.4167306314343261,7305.21047357845,7420.2059513299755,0,Rainy,0.49583633944043776
Retailer,,59351.23669569061,7.0872256428278,-0.9928116997882951,-0.2573833131662381,6270.728462307497,5806.257264743766,1,,1.1041999209535374
Retailer,0.345762926147677,82989.2723140399,3.6348438633793263,-0.1814469813603227,2.021030251675866,6471.677256838334,6572.647107917667,0,Summer,0.16836038908034584
Retailer,-0.5299220321542962,69259.83692135486,2.770625565073871,-1.497271790870763,-0.8330273307553252,4284.58834501097,4136.094672269499,2,Summer,-0.8800277676690986
Distributor,-1.2642723193164702,75747.89099764606,4.755016584598854,-0.5228652642715345,-0.12518350632416794,6162.097271066168,6469.4861473851915,1,Rainy,0.5293916651335313
Retailer,0.2625867898120802,46606.92313076807,7.979387896477123,0.08030278780535648,1.2397531518854485,4871.453843416365,6452.298037848512,1,Rainy,0.4749359621421017
Retailer,,72317.94747334998,6.304677012661261,-2.326752198078915,0.4505403559710234,9051.353164849232,4607.201498539006,0,,-0.9756392613364635
Retailer,-0.3997850774998599,50510.51319366651,4.1125679740609495,0.19604912032101485,-1.244835526011207,6411.218107769111,4331.636082213907,0,Summer,0.2782215918211587
Retailer,0.4486041590066029,36860.31465228438,3.7099221799733186,-0.6671511353319354,1.8026094395867691,6048.418352836294,4150.691805398697,1,Rainy,0.9688272170892595
Retailer,-0.5507619721028589,33834.392189729915,5.992324636407171,0.5309819305767638,-0.3574629579843361,6375.689515466286,3782.684415029914,1,Rainy,-0.5003815163425922
Retailer,1.9852131519431866,64690.831050585315,5.822242035836892,0.8839197829023744,-0.8240178440241273,4452.906266874968,8259.773254349227,0,Summer,0.5033772201161313
Retailer,-1.3090399560911823,56001.93102558788,4.221948934808081,0.6205430875530199,-0.03596642339039652,3630.518578768356,3511.0566437251296,2,Rainy,-1.470614982440027
Distributor,-2.569655796117997,60166.562498641404,4.473236718224033,2.3240329086039497,1.440186273398419,5885.231466873818,6074.0290367928865,0,Summer,1.9211784914823775
Retailer,-0.35664404546395745,33694.26433953032,5.858880445947516,0.9241534905352183,0.17213736768351837,7045.876247275857,4541.2629790705405,1,Rainy,-0.16421399140527898
Retailer,2.5422175834687377,59662.367519069194,6.0388333747338585,-1.2554344732903406,1.315867086566639,4897.755036425256,7606.972877637228,1,Summer,0.16014766061807884
Internet,,49754.63833038469,8.532688270681309,-1.2089266959933516,0.281264083710994,2777.9898567051873,6865.752248701396,0,,-0.4344864644917264
Retailer,1.4793915467753573,72945.44515390218,3.993428635863422,-1.537397723031331,-0.21306683048082095,6145.696515795919,6906.970918336532,1,Summer,0.29561395531389956
Internet,1.3187914727652996,82165.37358277445,6.970044891677298,1.382578744858058,0.02890491969986449,3622.135873676476,8657.491982985699,0,Summer,0.3192604548195418
Retailer,0.891780071783023,64783.195323904445,4.959673987972629,0.9682862738751591,-1.7780718066362273,8327.993154518595,7221.569262305365,2,Rainy,0.9620975245393869
Retailer,-0.7874688593443727,44835.94629950433,3.847465392283732,0.8502224085038359,-0.37571858140268344,3798.610604579224,3485.873492561765,2,Rainy,-0.5171328507980492
Retailer,0.9096066671302157,55249.87163438408,4.416542185717503,0.20878786447294165,-0.1556032272335841,2312.180594377834,5579.74349825427,1,Summer,-1.0147768237181332
Retailer,-0.7672283044420036,79047.47570512939,5.17975279998685,-0.49090255017514917,2.2819995151785073,5421.3643498623605,6524.777077448896,1,Summer,0.6865600397593857
Distributor,-0.04042622101790051,33599.77074411357,5.483617735759233,-0.7505779235427534,-0.9623068077374825,6472.5183022098,5557.8374524906,0,Summer,0.35033000508494455
Retailer,-1.9365986846736767,67069.80181937809,7.102287438418976,0.4879433217219146,-1.6923556243872129,6054.75653377388,4516.368935932321,1,Summer,-1.8854695369417946
Retailer,1.6041991305977819,60269.05513813823,6.223476464528527,1.5084201164625572,-0.1210770549564927,6546.397597239513,7103.322306473581,2,Summer,-1.2683661393782164
Distributor,-0.6523521551242005,57678.8762728791,5.771968992207343,-1.2702696764896777,0.8353914016434626,3613.3634354350806,5783.007927398516,2,Summer,-0.1886444443339612
Retailer,-0.5413439933991709,57274.75576429054,5.364988756145714,0.3698042566699718,-0.8838413101088171,3292.230679927606,6712.351560252009,1,Summer,1.8114467139273953
Retailer,0.8091773434372221,45470.58080986205,5.460344099543983,0.3914882878519372,0.994618625426258,4076.306045451384,6068.378754078616,0,Rainy,0.9834710495729139
Retailer,0.3126310972811641,43656.462508307646,7.294873788665676,1.10067862721408,1.881073173835312,6504.766302621279,6472.953208673014,1,Rainy,-0.253257219468375
Retailer,-0.17358453484640027,51064.81303132176,5.586403601764842,-0.0331104998507091,0.1401140910265933,4574.643764079551,5323.8269612929635,0,Rainy,0.34538148988228246
Retailer,1.3407620163805514,51871.6647501792,4.669132188534323,1.0886806299235756,-0.25100014889616024,5002.7956839615335,5810.082222497462,0,Summer,-1.0854821941284596
Retailer,,36182.91942522627,5.099121123072144,-1.1933265222081924,1.9563987205057738,7267.0141271448065,4736.266877756864,1,,0.6328680966818581
Retailer,0.26786205485933895,65951.85958525492,5.466676398991658,-0.31116675641356556,0.07459120601604381,5351.569299491029,5557.55014127569,1,Rainy,-1.2811342401970836
Retailer,-0.5168712783838245,74834.99080062624,6.310463394619935,-2.0779708373355033,0.30091733118796454,4053.353666654424,5324.336886171215,1,Summer,-1.8687106075093698
Retailer,-0.08452424517938276,46053.512121931315,4.677249336384209,-0.708542789703064,-0.062321681915393896,4648.038124900969,4295.071232113534,1,Rainy,0.046961285551413656
Retailer,-0.10069254936985846,66648.85135012394,4.663524051505346,2.400816875646987,-2.539174545384798,5122.064154354413,6785.245285400304,1,Summer,-0.1079989898638967
Internet,-0.7297445663348642,53695.69341219826,2.200627466544904,-0.5321548111248725,-1.3494219356797363,6317.895503028776,1810.5960647907696,1,Rainy,-0.9910363261361382
Retailer,-0.05314958939605173,54023.622212428425,5.125534249460274,2.2457236510764775,1.1071050649631846,6500.486705815456,5858.761698209243,0,Rainy,-0.2642402528509344
Internet,-0.6628580099947481,47456.2811331163,7.332488933836217,0.7693347667278956,-0.38484771019788716,3671.992418973563,4671.008885461912,1,Rainy,-0.7583912696585088
Distributor,-0.2910357393352097,46549.891135251324,3.654794305607706,0.8853939695655286,0.8567237152241147,4603.706240686511,7288.672933900694,1,Rainy,1.9117198494134722
Internet,-0.018842451729014546,41414.16357742807,4.139673215414502,-1.679640160664336,-2.136910846294438,5260.0958334809075,1627.41211557634,2,Summer,-2.556769940615412
