sales_channel,Season,advertising_spend,population_variables,pricing_strategy,Sales,promotion_effectiveness,brand_image,product_quality,economic_conditions,consumer_confidence
Call center,Rainy,5519.001182632285,1,61116.30893641671,7641.4366023622715,1.7464652804755767,2.3475104760021286,3.7914518803170956,-0.2416918232630877,0.0005379692743148628
Call center,Summer,3693.0829589236037,1,35285.040230548344,4658.646975715854,-0.04355593276814755,0.5417582073900258,5.0354265793917605,-1.442816320063383,-0.8117373897877593
Agent,Rainy,4486.9906622498775,2,50960.40683431055,5755.696386630955,0.6014986581721037,-0.07041030799411044,6.506517325907719,-0.17346956329354818,0.36204225005893764
Call center,Rainy,4494.46915278414,0,34737.2522564815,4223.110958647395,0.0861307136541389,-0.2915547006605992,4.371036380372277,-0.6972785253074906,0.10860210290651291
Call center,Summer,8654.898348858744,0,60528.640411951426,4441.690515269119,-1.0125532688011016,-1.633626426214471,3.517811988384336,0.24928511117790028,-0.5183000393178945
Web,Rainy,5253.85321701205,2,53082.68822682218,4717.542460272587,-0.3793999592367876,-0.2303895832445729,4.805193706334231,0.1284722539675043,0.952354914970238
Web,Summer,6337.173666537964,1,43203.71169613025,5663.522214740764,0.3044028263352335,0.8533538984643677,3.5776446530804042,1.1732808250106486,-0.5311021696851013
Agent,Rainy,5350.086463975782,2,44230.57155817957,5500.4626392907085,0.7129315014499448,0.3363583486697501,4.111532493046948,0.23839558625808888,2.230277371789449
Agent,Rainy,5016.218517317881,2,41733.09137083028,4840.296349612516,-0.5158177960624029,1.2481416365510272,3.8452868543788155,-1.0396993031339004,1.3447855187049944
Web,Summer,4780.820431706043,2,41466.655324919884,4389.271829854439,-0.5122511743884932,-1.1284680098732307,6.706674761420909,0.15281027736759614,-1.784952528181201
Call center,Rainy,3569.9076009043865,0,96983.81316939394,5016.6634022448725,-0.9310744506611646,0.8776837465323662,5.60082182502741,,
Call center,Summer,4592.208396212025,0,48282.63606340874,4429.047831140746,0.5158570157335193,1.1499872702266865,1.8247429678155216,-0.014065881719509218,-0.6405393556502795
Call center,Summer,3568.0007212065248,0,51635.50823518721,5402.470281895118,0.5598057578253016,0.6492482003961,5.618179075333483,-0.28126973547166223,-0.18375346367843834
Call center,Rainy,6955.288047580098,1,43437.498328967486,4495.213266289006,-1.7027101855285778,-0.27674530150804455,4.653034462545505,0.30175137900031274,-0.13696249209103425
Call center,Summer,6789.041509007022,2,66408.16169850942,5748.481582780742,-0.45977223369213116,1.695571196993075,2.503690203089412,-1.0939459760096457,0.03091676069398513
Call center,Rainy,5607.783977165017,1,58180.86554442458,4906.042268925313,-0.3021289526440947,0.15585612445437685,4.369718273102575,-1.487185450627054,2.7397055135455965
Web,Summer,7031.483862296398,2,59632.387390607495,4610.852767406549,0.12227041713934089,-0.9407584553068097,2.9935712226806093,-0.8582460198396855,-0.07179475297932887
Call center,Summer,5631.647605646525,2,39902.72577682661,3199.7465286596484,-1.646002867875409,-0.16358069174655157,2.9776426414735937,1.259027900490915,1.5915112036966395
Call center,Rainy,5269.307396333568,2,64915.55748336287,5007.2261616163305,0.4774381369361278,-0.5315617906073865,4.68384390725314,-0.5560045139256204,-0.23664889665910047
Agent,Rainy,6770.303665689088,1,48176.32592627201,5769.345447161415,-0.4033321090714672,0.8935509650113292,4.284237786748714,-0.42865944523400173,1.4395239237921054
Call center,Summer,6103.659021537321,0,39676.27106219188,4531.3616150561675,-0.5697859054216932,0.0317373461507356,3.5504751618966752,0.21572336385550467,-1.5412932559905237
Call center,Rainy,6839.435542884386,0,71547.11905914194,5575.347454345722,-0.9710464130097282,-0.5778086062402107,6.282466980822625,-0.41346920842912455,1.3364374281283482
Call center,Rainy,5725.270538075286,1,65122.06782976515,5112.56612023622,1.0093044215222002,-0.8589764007080588,4.180475355290473,,
Web,Summer,5994.044803507668,0,59306.92960949252,4122.21281804562,0.10560419290835173,-0.7638485250826541,3.1998106469061494,-1.4447635881365684,-0.799322675117976
Call center,Summer,4566.3306617277785,1,70211.96951617923,5566.921292588396,0.3680296195202754,0.3843983307982041,5.364309227138327,1.3479601127518621,-1.205318195134028
Call center,Rainy,5914.575054157451,0,60930.727831834694,1912.0879478532552,-0.9815212491514556,-2.052751188785247,2.025054399299902,0.09654247647202786,-0.09627937261883475
Web,Rainy,6200.467140701987,2,58124.756889311895,4062.4689583907707,-1.1965886516629916,-0.8356438914086346,4.809185233900204,-0.5092748358308361,1.6075665055245134
Call center,Rainy,7472.642805119037,2,45449.98552433611,4492.130102950694,-0.528324128762084,-0.6095645852400163,2.827684159029073,0.6290328677838428,-0.849396085370314
Agent,Summer,4399.2015798671355,1,58376.973109848564,5636.9866864897895,0.7499260055053798,0.13313146004306642,5.379410468880224,2.054049618643144,1.229107198695934
Call center,Rainy,6761.665368163687,1,46819.337899553844,6861.731363800484,1.0761157102207086,0.19694831343564612,5.22555285046757,-0.1363344198317095,2.1514695170154554
Call center,Rainy,6446.385446614142,1,44010.91711370908,5450.383845796283,-0.4718714804184252,0.1259616184500318,4.720915527949826,-0.6164617789139554,-0.4527349852659869
Call center,Summer,2288.6560280346775,1,55801.59712188202,2537.0952498063357,0.01801192567844808,-1.0455257304612877,4.27505378644767,0.49329549673240164,0.2160701687563664
Call center,Summer,5359.250723170948,0,61602.530524113026,3901.3402758756674,-0.6439351112356025,-0.5496453943284034,3.5188520189716583,0.9053236808075809,-1.512621923302776
Agent,Rainy,7608.268429185836,1,42684.76386184164,6040.968345041321,0.15515058496859332,0.32335452884918264,3.4921012654628907,0.9036544059479604,-0.025054010612484613
Agent,Rainy,6244.869795088751,0,71807.71365446862,4943.288324582338,-0.046347832633193274,0.012784648311437198,3.155541587702217,0.09840325912661806,0.5108980176954921
Call center,Summer,3892.3429717460454,2,72630.28531805563,6122.8475865370165,0.6099071746244125,0.14195431003228728,7.1202628637782315,0.8309020112752838,-0.5679959962799442
Agent,Summer,5878.581917969268,0,34511.969475052974,5277.388654672893,-0.4264809460541782,-0.7798747930855049,6.476033017136622,-1.4615587157178402,-0.11537288940520087
Call center,Rainy,4390.899890238366,1,66819.48688258277,6465.625746905131,0.08290298022070208,0.9402054119800759,6.790148059365624,-1.268374496028302,0.17758300794169385
Agent,Rainy,3426.1894930843646,2,58442.811343534486,4070.0761595077997,1.2620860861954373,-0.2365903379639761,3.13112675194961,0.849366597026612,0.21871108017052085
Agent,Summer,7522.86474735247,1,39848.27261549095,4986.738127293632,-1.409902410721921,-1.2057151828145092,5.993380011773976,0.30191398204376685,1.064493772963653
Call center,Summer,4507.940591752477,1,59011.49758158472,6206.392188798297,0.05577787997484562,2.2476798556926,4.45803208915689,1.0654048596268877,-0.14784966094953098
Call center,Rainy,2411.6488316750306,1,59337.18553195916,3817.998286277329,0.3535683232491298,0.25431207186861127,4.310175530074743,-0.40626842586072626,-1.9514745264275801
Call center,Rainy,7016.407784369685,1,48508.56452672794,6631.317175604089,0.5195382762335274,0.7724883752569136,4.424358595335161,-0.45415778134278334,0.2475597796644039
Call center,Summer,3714.255212990797,0,35168.283155483165,3043.9683223917255,-1.8594316118410343,0.4884289552483779,4.291124682818448,0.17892358591241098,-2.2124328583693877
Agent,Rainy,5959.405026512701,0,57317.2497176898,8265.27527374744,0.608390063581021,1.133230565443183,7.86910345782369,2.578017068530816,1.4344138925999383
Call center,Rainy,4178.201833451261,1,59218.98180269204,3462.3958024296794,-0.20673955305032815,-0.2820796063348602,3.251175622199489,0.02244032132813369,-1.4576665080445919
Call center,Rainy,5276.616266840641,1,58713.82669516933,4574.510315992951,1.3131047813794685,-0.8733500764744717,3.39099241844609,1.85362250261005,-0.6140699956864291
Call center,Summer,1879.8540327143273,2,75124.19152849502,3586.0865176272364,1.0605774770938192,-0.6572870045946665,4.244062685283177,0.3184713679784675,-0.5345927962050542
Call center,Summer,8109.4924425868885,2,61490.41366245088,8707.050887482712,0.8041994473470875,0.9600843147229005,6.618114048963668,,
Call center,Rainy,3812.2508023549954,0,40915.87113160703,3446.5063665876332,-1.1141735859101196,1.1434149579503101,3.2463199087370027,-1.048321672525507,-1.8104092048956928
Call center,Summer,4695.232011735187,1,61700.140701573975,5171.612759644748,-0.02495013894223854,0.3690572418322062,4.671283911274569,-0.18029414161657917,-0.3439045851619603
Call center,Rainy,5973.798412751236,2,45104.696796613694,4816.812545011755,0.42580568146746894,-0.9707028411084204,4.613416533119836,1.2410189627995603,-0.8215012351247618
Call center,Rainy,3424.401202290804,0,57443.70827477362,3099.621912057364,1.7286368079459227,-1.1835748286729308,2.236948548971999,-1.040588726813944,0.731028732202932
Call center,Summer,4757.5788924454055,1,63994.54283403678,3664.815569277238,-0.5901689085091179,0.6897796553856028,2.1116696019809393,0.8011759573805787,-1.2122892128428417
Agent,Rainy,6858.083268117791,1,67825.31831470366,5304.042559975853,0.2700795887737978,0.5242018770351748,2.2003299692448266,1.5995354801947896,-0.6366553569552317
Call center,Summer,6086.925530511413,0,33618.540396037395,5084.965009243903,0.19990758287343607,-0.35819192922583365,4.826166648913418,-0.37383140204807963,-0.35380161584927783
Web,Rainy,3337.0017301951875,1,44658.72473189597,4817.899644052437,0.928175835043067,-0.3232678228116244,5.647955635910973,-1.4367293348109724,0.5975347131331306
Call center,Rainy,4538.004419411716,1,70794.15488147525,3786.285025175781,1.2724433765037437,-0.3652177075829814,1.4880166718978352,1.6178446797616204,1.1477931711620981
Web,Rainy,6685.95385958125,2,53139.34321800983,4736.617349284805,-0.26607213727647366,-1.7686274860568298,5.540893765284534,,
Call center,Summer,1103.42064705422,0,70611.25210608108,3687.5403668854538,-1.3485281212876374,0.9507253051350226,6.621440878134662,-0.21771883654074597,1.0405540674196234
Call center,Rainy,5028.82171255551,1,52378.478545306905,5883.867503969213,2.003423364690228,0.6445053743638447,3.1107409280558804,-1.9277757432200147,-0.6939201683678743
Agent,Rainy,4718.262510166744,1,76032.52370338941,5501.102229820037,1.0716846110734728,0.20212017376483327,4.404560911623312,-0.9554068884632885,-1.4688322172383432
Web,Rainy,5367.501604831377,1,40976.77128883389,5635.692059325143,1.3198007196009602,-0.9921667847708919,5.588091882463083,-0.5699222764215999,0.8378503881596253
Call center,Summer,4535.067961819888,2,53782.14863444995,6450.842815224721,1.1128884436146593,2.169177406261839,3.8608323299010525,-1.5842985459601766,-0.9820938619550394
Call center,Rainy,6033.8447753073915,1,58776.340321877804,6377.916510052182,-0.5874479880322304,1.2658274034797397,5.337773270994607,0.8848260614456925,-1.8803735409521882
Agent,Summer,2101.024866568723,1,48824.23667375025,1574.036198251852,0.3426270781925247,-1.5808838759644992,2.785548401266985,0.5720964302429026,0.5210098004272761
Agent,Summer,4596.859057209895,2,59333.21202111871,7967.9937305561725,0.9754860580372362,1.603692460362443,7.595402653991151,-1.5369127599576886,0.3791057534264784
Call center,Rainy,8460.637252396496,0,57376.2161248854,5622.949293208234,-0.6427551152580215,-0.4828222561869537,4.203475762369729,1.148266948577925,-0.5619123379231522
Agent,Rainy,4073.3300136678718,0,80827.96938516943,5251.149521285525,-1.0726993955981894,2.124614949555472,4.311406731959178,,
Call center,Summer,1888.0287192247893,1,73390.398415734,4348.714890154207,-0.09384786301825067,1.5564992759601095,4.650603660236612,-1.458709211075127,-0.9210683372851273
Call center,Summer,5680.915951597941,2,72648.34243355933,4048.5842459760256,-0.7560854049637784,0.02098119039518276,3.0309542096539284,0.19484051994273502,0.5238515976336227
Call center,Rainy,3866.398117828642,1,46601.026470067314,3187.514895218834,-1.086515958059453,0.23462884739422138,3.5787494535389444,-0.5371138544188602,-0.24052342796370887
Call center,Rainy,5217.21217103305,2,48470.68787368157,4307.23460747628,-0.040565491229466275,-0.6415797416344884,4.526031480790861,-0.11122394612308212,0.48163877713906306
Call center,Rainy,5225.302415681961,0,42420.76412518807,5962.588767493465,0.32023308196135064,0.26155942299879203,6.016445162793132,-0.17166498832048788,1.1506346221605532
Call center,Summer,4458.327457311278,0,71213.40524028038,6335.433189847992,0.79340443713176,1.0620278148780746,5.072217724069394,-0.22796353122477295,0.16168878418969093
Call center,Rainy,6665.640356583006,0,31574.075916331036,6181.9998058713345,0.15306528158482424,-0.4763144942033574,6.4048494968300815,1.573796297869032,-1.3744778546726675
Call center,Rainy,4657.261102296723,0,66740.61033071259,5108.199707251408,-0.4197942363866769,1.1634471905070254,4.011960789184843,0.4412650330784683,0.27241477606392794
Call center,Rainy,4163.240058254967,0,57970.06415779956,3852.3955609225513,1.2599976188030224,-1.715601925913397,4.340718884541045,0.4764052398602099,-2.5179477675471142
Call center,Rainy,5064.680637426432,0,67873.12118564645,4398.036475544505,-1.703664476893305,0.17546070949333464,5.476804779998455,0.864650662763593,0.8418856237892408
Web,Rainy,6456.985181727373,1,34937.33004424702,6101.540017504314,-0.15654340263661273,0.2160275467628001,5.85291541402842,2.371222158479544,-1.816421320170552
Call center,Summer,5327.996272327267,0,50340.94771687487,4852.799225042161,-0.5423658850362912,-0.40959516899222126,5.676178665662501,0.074496722741019,0.6375355349160958
Call center,Rainy,5049.6136802806595,0,19980.058965521057,4153.559136166472,0.8930539687468463,-1.0215182754056955,3.7682622230716047,-0.4381379636168453,-1.5662429633686958
Call center,Summer,6094.77473342632,2,57440.99419306205,4560.735200724939,-0.7360492872618156,-0.15676642607154098,4.165516387026679,0.9654010867892648,0.04092399484004077
Call center,Summer,4707.62668258692,0,71131.58106463174,5273.342243724249,-0.7197431276424243,0.7103226448018088,5.6444123701748845,0.9610591767731536,-1.1490919163507585
Call center,Rainy,5228.648077339594,0,66007.1756735115,5673.061128141666,-0.08486357383536161,-0.865915267980258,7.642275004174234,1.0996089713548904,-1.1209091631397854
Call center,Rainy,6717.018417112369,0,78920.24847593214,5114.072958285761,0.5776049933254844,-0.9466603494696888,3.605969447835808,0.6825484497923703,-0.5513288884713096
Call center,Summer,5485.454327357469,2,49293.32439061706,3760.4412107113767,-1.6399780055479984,-1.326511036118379,6.276746272676045,0.7835644063785477,-0.9560000166377921
Web,Summer,4617.930377615775,2,80286.26912202396,4659.221790869661,0.7179982641704924,0.2945729557129055,2.7112438510476995,-1.2868726625850033,-1.0598960853845067
Agent,Rainy,4656.983275100806,1,52670.317218758675,5148.005728107315,-0.048565442679948036,0.3798983407763614,5.1197088769746,0.3239053288540399,0.7011653479065488
Agent,Rainy,4262.43393736128,0,39461.03050329769,4260.492354630105,-0.3966460691789921,1.2700956847178884,3.061298449760886,0.48300310574327643,0.18686555557226556
Web,Rainy,7928.171396080774,0,63686.64018438931,7264.950956917664,0.588336173418856,-0.16053719062774557,5.663912243404395,-0.9657994348738258,-0.1348280743820809
Call center,Summer,4175.529359327271,0,40402.077956168825,4492.044049617926,0.7047866650604279,-0.18195529772188765,3.9860581000987283,0.10122104578842318,1.3125125239154658
Call center,Rainy,5488.163796675586,1,54695.713978906286,4272.257870993146,-1.5566529889463945,1.3058608036353128,3.162422419331369,1.251946672329645,-0.35687068464281557
Call center,Rainy,9344.613073639941,0,48580.28968519498,5523.2769524102805,-0.6763675110571822,-0.19102343403445307,2.788501023269103,0.5239095433896194,0.39534744580874714
Call center,Rainy,5728.0554536981535,0,53899.59876419614,3654.750705178515,0.5758019321532575,-0.8682434580658982,1.8167469295280658,1.4840921394465063,0.4548073305242426
Agent,Summer,4075.629094974489,1,55487.78830966999,3533.371033251803,0.39890671336634415,-1.2338635129033664,4.397585355522802,1.4768388695526569,-0.2342900238836057
Call center,Summer,5613.8580891663805,2,67664.25667587058,7252.143289272723,1.2691599028860587,0.7524426025667399,6.0401037735745815,1.346780975175479,-0.22443072299232356
Web,Summer,6664.539238042087,1,51000.14303087645,5044.655637914785,-0.3834821355584901,1.2106098608335147,2.0007025021057867,,
Web,Rainy,4993.837647027143,2,59251.07869797518,4772.267650181263,-1.8327002276151105,1.4006699003236234,4.721352495001475,1.4785499775436477,0.734325133523008
Call center,Summer,5646.855331453354,0,52764.62612153096,4255.294666344471,-0.0029131879339895656,-1.4005939758483799,4.7595032780052975,0.45699086340468253,-0.7022121604420469
Agent,Rainy,4511.483628316719,0,72403.08503552346,5915.200959338981,0.5453340601869546,1.1820968978437343,4.4467613999092075,0.607673395945282,0.7409998089369305
Call center,Summer,3659.495752376405,0,53620.40923491628,4297.959097486523,1.1683340253555359,-1.0059930578048777,5.201435952252239,-1.4392735046727794,0.12993897923679623
Call center,Rainy,6089.817330015201,1,50317.870631162674,6710.012512433184,1.264857358893076,0.6472236340825253,4.884601215418266,-0.9300352051474434,-1.2574102570416965
Call center,Rainy,4868.203675395367,2,46065.7990008529,5532.671294463347,-0.1244605415061902,0.4759522828102556,5.562107488691012,-0.9113054003990482,0.6478358592821254
Web,Summer,3606.7555292478173,1,64790.68265788719,5425.290040664474,1.5561178846212593,0.20756730827407463,4.545442452639872,-0.04858555656344142,-0.011686351339380037
Web,Rainy,5717.633448362518,0,49223.03035478334,4256.5865217370965,1.1060111560195824,-0.6597843673327225,2.1390634605129724,-0.7438423612002725,-0.2801055403307522
Call center,Rainy,5431.862208935853,2,72572.53419248671,5171.650041847539,0.0250723700750175,-1.5058366042220506,6.834578867342161,-0.7711183640961911,0.918344304280149
Agent,Rainy,6553.817014225945,1,60706.29300043967,5816.838791033649,1.2957408778462096,-0.18209182244479863,3.351381052700767,0.3782862352521629,-2.082098309205522
Web,Rainy,4719.510491160414,0,58239.85607546915,3860.5034178390215,-0.3626322132466716,-0.5116265944984079,4.308069288566403,-0.9230813379199854,-1.1936305767267075
Agent,Summer,7118.028734385239,0,68464.92250345332,8225.93402664609,0.9802658893260798,1.7734133239172014,5.277579267290618,1.1253769710467771,0.1878299672069469
Call center,Rainy,5087.309542324475,2,58463.873287851624,5436.757972714297,-0.15809390570994997,0.9575366136084201,4.7223412531395725,0.2005190893918217,1.4866382935847156
Web,Rainy,5648.591850727573,0,25570.86084748159,2450.796451622883,-1.1937629877137874,-0.22361931979389077,1.516481480057033,1.760228843824706,-0.9445708367353939
Web,Rainy,7256.723559659222,2,41361.941154907334,8708.085319117961,0.4877311219742438,2.665449024900012,5.801543417509095,-1.4226963331291276,-1.2695664954003714
Call center,Summer,5497.27319418882,1,47888.87533582552,2808.9522133605637,-0.4945778643104689,-1.5228290619873814,3.0802810196412143,0.7539399409857561,0.8051356340942315
Call center,Rainy,5270.37456762363,0,40241.625646341825,4396.3636733470685,0.3130543170869557,0.26895541788251326,2.8981688975658453,-1.526761695045964,-0.8360360451588591
Agent,Rainy,5117.213410889369,1,76318.72660135211,4529.306926790026,-0.8335279848700984,0.4409910699004071,4.3119812790989105,-0.6901832444818035,0.3583050016562285
Web,Summer,4719.549435676869,1,47465.498414992784,2879.967869256683,-0.4583657181704575,-1.1241818417432625,3.020423081772717,0.0802087135836535,-0.44263197425608086
Call center,Summer,5897.19628710437,2,42406.79830001227,6138.474130417708,1.188602362261867,-0.8895407262870891,5.943484456797359,0.421486702719344,-1.2923077949938218
Agent,Summer,5561.698610269028,1,65014.48823531327,6143.262964025751,-0.22429313329482714,0.8093978235144684,5.411865818910931,1.4350574905052764,-0.14602442821484965
Call center,Rainy,5904.782731181553,0,53700.64152551046,6470.333768191692,0.4304203909424802,0.1582647809195167,6.372765758881137,0.09247391850243449,-1.5564331444223318
Call center,Rainy,3967.0140436468027,2,46459.966538830864,3869.171076088943,-0.07407550731560335,-0.35865367465634695,4.5045066008422205,0.2407415349420674,0.4670542380519905
Web,Rainy,6051.344203771817,0,81219.14728447545,6769.054573573163,0.26828985666498484,0.06867831603089927,6.359443172708468,1.6082197810665677,0.7353249896292866
Call center,Summer,3726.2163218840797,2,73530.01818604337,7299.532255121612,1.0420923913810045,1.6518264421420783,6.850391216067934,-0.24936077654526673,-0.7528888269116802
Web,Summer,4526.496800102614,2,60783.0500259062,5720.3712633667665,0.9125572147457373,0.3886367599130509,4.920124993795376,1.4200219851207694,-0.9789793638440931
Web,Summer,2748.3204905381413,0,82844.72223127203,2918.795455328577,-1.5496061110751052,0.018097271379589393,4.783806887441709,-0.9799374943685879,0.9262045871572693
Call center,Summer,4458.2135756784055,0,54819.57888608368,3371.87969125006,0.8295010205152928,-1.5288350939878774,3.277664617103965,1.1216807200017942,-0.22384648291056694
Call center,Rainy,5096.687283581612,0,65139.91859539764,5469.292986387614,0.2673733028258853,-1.0958240209293288,7.053391190692606,1.41992032863672,2.930827176090769
Call center,Rainy,3984.3949217741365,1,40284.16721605718,3324.709327729,-0.909550695308177,-0.22649562382778837,4.327930848591762,0.4370388781446262,-0.1918070550641767
Call center,Summer,4727.824155321348,0,44446.50122975587,3997.7675002223464,1.2310451529682342,-0.14627444515552612,1.621599687038986,-0.4198049462616582,0.4733597002667175
Call center,Summer,4258.139626261644,0,60777.400466460924,4491.659545828155,-0.3169782134623785,0.08906322354271229,4.892936070088626,-0.1392147731332259,0.1903377800753166
Agent,Rainy,5471.76807867773,1,43631.07287957146,6728.125534272716,-0.42074690658697383,0.17237503013717334,8.668916547236709,1.7485352821681763,-0.6371000378221261
Call center,Summer,4890.20640921607,0,68086.69568436843,4639.440745138565,0.23593591074397716,-0.24923664820628325,4.256821573318625,-0.8267515329310967,-1.346506051823537
Agent,Summer,4724.226643060484,1,41530.49437343907,4128.977355835344,0.48720899103210197,0.6423419497605443,1.918905365191923,2.0697354788500526,0.08215084589517248
Web,Summer,2735.1799880605445,2,65483.49146963515,4803.3334157303025,0.04100595078564002,1.5309098968752524,4.467075377651192,,
Agent,Summer,6840.309058389145,1,61213.64513953964,3015.9846526527526,-1.393186252685302,-1.5970028398747018,2.970168214179832,-0.6932799345140155,0.8806489791951806
Call center,Summer,4505.69863793693,1,54977.72347377205,3518.0324610280104,1.5745387766538759,-0.28738552995051087,0.6717685008976217,0.2050988152150537,-0.5532979904968446
Call center,Rainy,4715.564971112534,0,33170.633300089015,4813.809213540179,1.6938225002856129,-0.08437548839762232,2.9559943841518037,-0.761443987848347,0.8186727353793255
Call center,Summer,5456.649302634661,0,69104.26916378304,3358.186582914103,-2.020422837452062,0.0827998763110946,3.506080471360497,0.8194798457391494,-1.4130748572174376
Web,Summer,5040.473527122373,2,35102.931794815464,5364.413017887221,-0.05199400760131818,-0.33119175832373804,6.302651974053166,0.32743742120142677,-0.6410823644188919
Web,Rainy,5690.968616499628,1,45424.46365376917,5276.484881068898,-1.1866511828468065,0.28171750959987346,6.329960719272524,-0.8393923536655281,-0.6061047527860719
Web,Summer,5065.041601808917,0,63891.74245271602,4763.797314691054,-0.7537058112223403,-0.48727029012555106,6.018540096862344,,
Call center,Rainy,4185.837569825429,1,42600.77799370949,2167.0868452584264,-0.7839554915749121,-0.9325834830696441,2.7122457406743745,1.5589326578533877,-1.0518189833770952
Call center,Summer,7109.747414309532,2,56422.526568005036,6089.156174927739,-0.884911086454408,-0.10190830791795118,6.309876781838047,0.2658964617934147,-1.0603302554371923
Web,Rainy,5384.180601273055,1,37692.07994579819,3840.222469670649,-0.6150369696305482,-1.0785134362070934,4.798543722540585,1.0256846549447218,0.8946082137447914
Call center,Summer,6304.909388610815,2,51810.60626000322,3675.7316122322227,-1.3168865549462574,-0.26237200266148286,3.2831115284696875,-1.1168468370943083,-1.217288151358225
Call center,Rainy,3828.0340092192964,1,38372.71348121352,3226.1972376689246,-1.2902995735395497,0.14703893859911413,4.714529130216695,-0.5984073622088162,-0.204693925938173
Call center,Summer,3446.033832745304,1,47905.174990739535,3132.3613020493203,-1.1268793188462183,-0.75489891413362,5.866529294419027,-0.4327580532818742,0.4051731389923417
Call center,Summer,4835.489794997709,2,55625.89838753386,8261.429506578163,1.5608217972341099,2.476058649715909,5.73585762268136,0.4622703029991942,0.6162478519900881
Agent,Summer,4705.16089991011,2,48855.53180484823,3157.2578005320993,-0.12669597899172008,-1.166875337309729,3.8540584445342194,,
Call center,Rainy,5418.676611407656,0,42727.551361282676,5489.127394812438,0.5323799384737748,0.5686222164600713,4.728341095622168,-0.6199430372914203,0.5115975964456395
Call center,Summer,2661.600280878666,0,55552.395774892735,4977.708010040076,0.9893122649256552,-0.012716068573402645,5.703826632786179,-0.6691261022237792,0.17480573543151165
Web,Rainy,7122.8582653536,0,42240.991548098,8615.732746634065,1.5791130069794497,0.3985238210915331,7.6675444331546405,-0.40833953250182553,0.821178634072811
Call center,Summer,5365.716778477192,2,44841.1874500005,1723.7636443130523,-2.0585721527200893,-1.6827206576678084,3.127513786610069,0.3025460047025623,-1.0164225487964336
Call center,Rainy,5525.982247229002,2,67714.74631205417,4676.546606586644,-1.0668110532804544,-0.45609052379389003,5.584983269416913,1.3288051910204728,-0.19961540806327613
Agent,Summer,5304.661406623985,2,33014.163939862556,5333.89143909859,0.04754147031060651,0.46658333448970546,4.7057261887265796,-0.716185312503001,0.6080489296009677
Call center,Summer,6381.218807726414,0,57284.79495548297,4923.959242619261,-1.7605283901816247,0.6860582018204279,4.479523100578879,-0.16402492876469502,-0.6369728907681588
Agent,Rainy,4774.49768169944,0,47728.80338043504,6773.085631170465,0.9591775592660674,1.6439092341475163,5.177903766025938,0.2501128526123821,0.23960563789836528
Call center,Rainy,5533.6437134854705,2,49212.22757979432,3898.0744667203144,-1.5133139992485998,0.3016104767414592,3.8120698611294097,0.97632677811718,0.6735916315147454
Call center,Rainy,6113.088702545563,1,58726.29001857685,6516.634147764652,0.16821921687964442,1.3884939593794532,4.361476012738585,-0.855284362695191,0.36278571176803853
Call center,Summer,4473.9382614197575,1,49172.11783919065,4527.23691766616,-0.37675581041965983,-0.7757208713297621,6.191736880653957,1.0126992646596518,-1.0129225266600472
Web,Summer,8156.7757371457255,1,59266.506472338755,5726.435196641959,-1.6750546610720816,0.10217157992214126,5.0608142316608555,-0.93698231653239,0.5822790547497513
Call center,Summer,3587.7295879382445,1,46219.244155990804,1570.5954807853464,-0.9016514256778959,-1.9272645769173196,3.801752780631295,-0.09974908310182622,0.9665370608512269
Call center,Rainy,4876.432193439708,1,65048.2126226394,5593.783273034785,0.9401225463089604,0.46849578879483667,4.1757025507591585,-0.4003475320044478,-0.41978343259595224
Call center,Summer,4735.752243804838,0,50021.17326026373,3902.364937746273,-0.46737919102759545,-0.426023346465296,4.383642510601928,-0.3621984887088945,-0.050179986014034464
Agent,Summer,5329.3860459459665,2,57871.53485169228,5652.752209001146,0.7812628045431229,-1.898993787442163,7.5834901547776425,0.8226737560442235,1.252683978642441
Agent,Summer,8132.766675744776,0,42862.89716718821,6195.877139570491,-0.2529166691969828,0.013181791278486961,4.490491697787906,,
Call center,Rainy,4606.952944397154,0,55912.193932905466,4940.761631219481,0.4834788458382248,0.8223741659576125,3.43720688383128,0.44877362417246874,-0.39057309174722243
Agent,Summer,5659.166825506715,0,52311.380251292365,5721.565388964943,-0.08444548816569694,1.8244094492424652,2.9842885663339387,1.916209405831013,-1.5402370904654727
Call center,Rainy,1863.5641362517808,2,53704.76974418748,3493.277898880415,0.12192781198881411,0.4799963232672713,4.119932975969207,0.4429351382303019,-0.1960672661648683
Call center,Summer,4577.99290854861,0,42938.34115217664,4277.121950859377,-0.7008494812336321,-0.5453423078170329,6.035086374594119,0.06330101816024915,0.09231478214119301
Call center,Rainy,4596.7738459087395,2,59797.35675173403,6811.26545526426,0.6431938574240961,0.26983850388994496,7.266843586156204,,
Call center,Rainy,4288.4717742621215,1,64455.92122183622,6631.299562416913,-0.16884856542080456,2.3987584033867515,5.5882230859460975,0.8216794087072015,-2.4022989291616565
Agent,Rainy,4072.4032493102995,1,49343.888938433905,5780.031350292654,0.9833678320481167,0.1426550233755063,6.04549960748428,-0.17705355418384736,1.667720755422667
Call center,Rainy,6470.0437681587555,2,65438.800217094686,4225.624669761042,-0.20089441967281876,-1.537622472527824,4.412431042492291,0.41622156986592873,0.5279951244914205
Agent,Summer,3530.061681939638,0,87892.18244757265,4073.3723375302625,1.276648728850015,-2.1393420952071933,5.413156697248564,1.354986054986403,1.2225764677674207
