sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Call center,0.9862887718819938,1.705825613054993,1,3418.874568639015,70533.95214200951,,Summer,2.7477987316590147,-0.7812509303032326,
Call center,-0.6202341518322645,6.569522730226707,0,7412.546832510358,51205.996812869824,6545.765237833697,Summer,0.023953892860281472,1.0710451931321876,0.1003835911385181
Call center,-0.7665867210032686,5.1421290053016975,0,2233.4486838274893,66131.18428178078,3950.6242580254857,Summer,-0.6547691907485935,-0.22157995502110353,-1.5182961670319381
Call center,-0.6129595487707372,7.73005020942316,2,2364.57668850846,64444.320072588525,4217.492033903618,Winter,-0.03419737932383479,-0.5732504500391766,0.2518090691846611
Call center,-1.7968811113007632,5.9085753852444265,1,3317.61421897154,61751.658719108906,,Spring,-0.3119511041879298,-1.9352038438137913,
Call center,0.25806602496961545,4.97528451741603,0,4000.376424503365,34816.7249424864,5729.088094278243,Autumn,1.2333944487783837,0.1110424210786759,-0.7844473324636951
Call center,-0.8434114427698834,3.9143885976026755,2,6290.962090137093,57289.0989451197,7023.684786083066,Winter,-0.28612745645028487,0.6621536008683598,0.11058975965641114
Web,-1.5717737602340986,5.7757115759178745,1,4327.830626633468,47883.97407679174,,Summer,0.6349043679699474,-0.012841321357908343,
Call center,0.6703743074741881,4.741019098991238,1,5359.41211732997,31580.707904803494,9758.420420813996,Autumn,-0.3925843150709376,-0.08384527513815904,1.3684450500707575
Call center,-1.2688229507692048,3.137621284547982,2,3944.7399340464062,70309.69071558231,4827.870479737252,Autumn,-0.7560433069233196,-1.7353309074792809,0.5950591059828649
Call center,-0.4239327891667157,5.33230082845634,2,5770.241448418837,55101.90742474163,5453.287440271969,Winter,-0.1860249468521589,-0.8835921635911378,-1.5673954976279227
Call center,-1.14133647998592,4.952060472317113,1,6200.634728641026,27126.52849878029,5283.669480945908,Spring,0.7573090665633765,0.06181159379933404,-0.2098533731000291
Call center,0.8647155248165147,3.44951343442413,0,5030.519404277595,47573.79815846747,4300.594902162194,Autumn,-0.6586844801871141,0.5242123282682026,-1.2449883325133506
Call center,3.014341989820402,4.237991238072884,0,6795.497936286005,50583.852041945196,8128.309037559335,Spring,-0.35746412865520555,-0.1656486011765103,1.1462426892326683
Call center,-0.4373964812145809,3.2169263834988646,0,5599.048066650179,72334.00557886423,4862.074890343307,Spring,1.111396444622845,0.47689016960665964,0.5877474581533335
Call center,1.1463467020498024,3.217498445055875,1,1181.7222339677646,81239.79890499043,5421.364413279632,Autumn,-0.8600382115583883,-2.2523904716209597,1.3853288506431556
Web,1.0827538179887228,5.210338144465568,0,3420.7507616803423,68044.38065296356,7892.9349574655735,Winter,-0.6935072360176308,-0.6141539941514701,0.391619503068511
Call center,0.4958457386848203,4.188248580836089,2,1997.4114221546574,48217.687453308914,3403.3217881751852,Winter,-0.7608225604655622,-1.0152553784472584,0.002327757734057529
Call center,-0.735068829914616,3.7586808441609953,1,5264.198452142309,66787.58976090413,3084.417953034448,Summer,-1.7268877589484077,-0.053424647210309234,1.0114215066499406
Web,-0.06388714865149508,2.9477537383943746,2,4242.762102988032,45991.51494600403,3407.503100282899,Autumn,0.13505215324934167,0.8715099058571768,0.4717741629421278
Call center,0.40374146932563026,3.374435587404724,0,3763.4735067021165,71237.98050346175,2847.8307213801654,Summer,1.1002794283523143,0.3070491115518943,-0.22389707771483233
Call center,0.07571308915351387,1.9290299044756742,2,3612.062902201736,45493.8241441781,3935.5211521147044,Winter,-0.9877003019828228,-0.006434222721059036,-1.0045110049505033
Call center,1.1729129919536145,4.589952451323043,0,1869.2052366709618,60558.05675708293,5393.7801103731135,Summer,1.5909070661845872,-1.5674957795567563,-1.7898592544696212
Web,-1.347539093043774,4.190007197918372,1,5138.790409629788,75061.98173550761,5331.429657991993,Autumn,0.0001792930557346315,-0.2534155225445712,-0.6054975539873315
Call center,0.5244749373810995,4.573034486028878,1,6734.064991542582,82116.95450270384,7834.572821339887,Summer,1.1853750171272326,0.756987279961188,1.8440068112653927
Agent,0.6734990616032779,3.0504732402239023,1,6488.506640504486,53339.62016066441,,Spring,-0.10845352520879788,0.439066778970207,
Call center,-0.4560657471757371,6.626429961354296,1,5171.910403764968,36582.31813075155,3299.502874279894,Winter,0.744504171149711,0.29247613274218726,-0.12646764232247995
Call center,-0.3227949441017974,6.098244294781407,0,2894.7549898502957,35504.11223278039,2801.3337995713814,Spring,2.4463785165607788,-1.8227555367770567,-0.6730988643703159
Web,-0.8202120916184513,4.642328604561695,0,5234.570687494209,45886.85900173658,5185.730820433312,Summer,-0.0521110101697615,0.908180939588791,-2.745470402775535
Call center,-0.6830307217068938,1.2470921532793495,1,5199.200344712751,68080.55435370431,3666.75142738262,Autumn,-0.13204058928801252,-0.6498434878724721,-0.05218799140871033
Call center,1.264442477839849,3.528184820269926,1,4296.46616924936,69990.33837082931,5199.537791770154,Winter,0.05347530142016644,1.406874326684031,-2.307675616120885
Call center,-0.3687281751653937,3.3642202326040884,0,2944.6788932953696,71705.97941905649,4645.490632070463,Winter,-1.709093478788376,-1.3838179903204506,-0.3293423644546412
Call center,1.0104897070022358,4.057807211881981,1,2804.6873612545014,48895.51357495521,6367.329056412231,Winter,2.4666480280526084,-0.9681210300034926,0.5343374607761235
Web,-0.08955184547724739,3.92097385213483,1,4827.443418460268,52750.514621288,6267.472371778791,Autumn,-0.23538886903264147,0.46564595907514716,-0.033904448017562094
Call center,1.106258417529654,3.389307168571279,2,3844.1711615352174,43297.21609623252,4248.337762834708,Summer,-1.2054416205870382,-0.8011553601795754,2.036116910612792
Call center,1.0230268052819913,5.102135444744017,2,5912.861537917472,60904.695383847364,8155.309936920637,Summer,0.41881672771641976,-0.06999801717256517,-0.09147859491442964
Web,0.2171952812523717,4.038152078312761,0,3909.854462837669,66576.84105224512,4064.574415409269,Spring,2.2251736696188256,0.7509827013457508,0.15896774208910716
Call center,0.704419618826307,2.7395768123112556,0,3945.382485936176,78057.58745128279,5874.62498983444,Summer,0.38242743757518427,-0.40920174893929645,-0.015175045291837849
Call center,-0.03655368525177126,5.337855490556877,0,5759.470668918426,43594.829944579426,6478.452573194143,Summer,-1.8017683597467593,-0.6572070692890276,-0.29039416486083114
Agent,-0.6015175152278172,5.605781564327502,0,8259.801492750623,56429.081850343886,5061.176626399787,Summer,0.6442541009746812,0.39641624552676774,-0.8371129694934103
Agent,1.0201856598910604,5.521476995478726,0,8160.754956758081,66175.20761450965,1994.9367004327505,Summer,-0.815605762427458,2.6690289911210594,0.5082836503556003
Call center,-0.02168514096692141,5.026812988866521,2,5475.884598004475,47526.38400509156,5340.18858946279,Summer,2.6447343675428985,1.2964556650797692,-0.4614586307032233
Call center,-0.32397352794268125,5.997352392463268,2,3491.7520923988945,75206.49191429152,2740.135590424283,Spring,-0.7312532482270456,-0.8738651067330009,-0.9579447981457044
Agent,-1.0902352738883385,5.022998881083317,2,5933.9698120412195,78948.38253431128,4494.152540337989,Summer,0.06894381284691616,-0.1078414640034806,-0.5257329319902331
Call center,-1.845053066428768,4.590903125553262,2,5182.213862705521,73142.276139113,5778.809161437419,Autumn,2.7951859829904464,1.1793373362204547,-1.6870811942818933
Call center,0.007268995420973053,5.957952328084109,2,5824.0757695613265,41734.87388558086,3460.5572805153115,Autumn,0.8427847693577148,1.9430315269753184,-1.5954611349789662
Agent,-0.9326681430272558,3.848563461517906,0,4861.362422889289,56553.5233794856,5433.719318000966,Winter,-0.2959005458967069,1.1697152892340186,0.6410618433266159
Call center,-1.440830106381417,6.96684700407242,2,5068.787523423082,72560.06090844737,5351.801169341887,Summer,-0.2657838906958268,-0.2424269806166855,-2.574843959473409
Call center,-0.2721824779122489,6.763305084921804,0,5103.5280798044005,71786.29399440566,2826.8109205892365,Winter,1.0578884142604392,0.3872566776934334,0.26573385584137704
Call center,2.017270523676747,4.200440582877826,0,4873.469826907003,64650.402324625786,2235.6810931092427,Autumn,2.1609943333682753,1.0585340330838797,0.9996373690409339
Call center,-2.165159117767361,5.151303092013856,1,6455.052239094755,71300.83221755485,5511.760762872835,Spring,-1.4952713090385537,1.5322632602572281,-1.451065406109743
Call center,-0.7617907501812321,4.474637041089144,2,3780.8527673145245,40336.55358711125,3507.701433178265,Summer,0.645709279629497,-0.7335834291072664,0.2128905584031679
Call center,-0.6687977272980865,5.201114030591766,2,6330.723907955089,59138.599738389275,5825.837406174225,Winter,-0.49700668906331746,-0.40566492068475635,-0.841409133669214
Call center,0.2125628165570696,3.2147936152839387,1,6305.657062439847,54029.45724790691,5714.836061531103,Autumn,0.00011495251715266933,0.24551203698505958,-0.06361707796267016
Web,-0.4448720672286045,2.570155698436799,0,4626.74125953173,64576.14684951685,2816.1063154080234,Summer,0.5881534381258996,2.032421012203831,-0.6196279169545492
Call center,0.2641116232101791,4.977055383095703,1,5019.863685764359,58618.91586670658,4581.637348363844,Autumn,-0.8691413942367514,-0.005312416744040347,0.1746528801217272
Call center,-0.7599157308733197,4.251944027344437,2,3823.8051386288953,55366.680662620216,2665.1037077556034,Summer,-0.08208643537505289,-0.09322679183720825,-0.958159272193159
Web,1.5268741558579726,4.075993247327217,1,2646.498416145738,54687.89844918068,,Summer,0.7971106092679879,-0.6452519791516415,
Call center,-0.07255206982068353,5.016437447810006,0,5728.089999012671,71837.245200941,7632.113320124853,Spring,0.4004519090979031,0.1300319050155394,0.40966118641644655
Call center,-0.21773477753873183,2.1962135028400525,2,4648.818649031331,55988.41339907306,4434.770536942159,Summer,0.3988309519605068,0.25072164195455315,-1.0560677220376904
Call center,-1.1236507568553413,3.6422430238064014,2,4734.354344416655,66784.03405072054,5794.799559884275,Autumn,-1.1540807790427343,-0.6410710045521778,-1.1272615382131415
Call center,0.4514665840975665,5.151629847397709,2,5908.24328526789,51610.30782773514,3956.705111150527,Autumn,-2.3852409323273283,2.005743142307464,-0.8343715091327712
Call center,0.005173290152592041,5.415928749049006,1,6445.244746171399,43640.085141751704,,Autumn,0.4101757870264138,1.7664013320738408,
Call center,-0.2802889398761329,2.9127859753015475,0,5421.65827425853,58487.7214314336,7506.086817876021,Autumn,-0.202268526223559,-0.2607739674377472,0.3259947041067381
Call center,0.5364561834319311,5.099353314798547,0,5740.480731959882,63392.95568966995,3249.5892925386306,Spring,-0.668148879265203,-0.32429304603839276,-0.17703235030107325
Call center,-0.0188253530650806,3.903577427576914,2,6456.329820718211,62797.18635246803,4306.051172229552,Spring,1.626271528734512,0.27966305411510556,-2.5017191535564534
Call center,-0.02795993877195284,2.9825664020262264,1,5913.040727660579,54024.78907532843,5174.530505623926,Autumn,0.42230080537786535,0.6836511913579807,2.228680105888581
Web,1.5682609533726664,3.7126296743529617,0,429.48834409249685,37414.21404870463,3124.5560992914575,Summer,-2.6563534730752623,-1.161674498164598,-0.16383726646049673
Call center,-1.1690931464217214,5.238099913189604,0,7791.207813611441,50868.32496561239,6258.085325681265,Winter,-1.1868517735676365,0.7950504501470402,-2.2802505843748104
Agent,-0.10418906537567982,4.8874106739743715,0,4583.848343891046,53279.09898465028,2168.3026058345185,Summer,-0.504102494372248,0.030808974710968638,0.6120559059521905
Agent,-0.14525771294808681,4.4792052901223505,0,7569.4246299558345,78373.66710455834,5560.19797370625,Summer,0.10690287294803952,0.6489989430248878,-0.5125419310438718
Agent,1.3259475680569812,6.683289659958705,2,6666.573435697855,71244.67672692207,6268.9847283182835,Summer,-1.0008508368815392,0.07023983272101976,-1.3455759298300687
Call center,0.12612157058075324,4.264572398430416,1,5028.402515215039,52930.45680343798,6640.17577795115,Spring,-1.3193926669605283,-0.17153914401816484,0.3702504795387337
Call center,-1.5311764662246896,4.2124001061350524,0,6312.210190738904,65487.88136165409,6626.600519795013,Winter,-0.020862777340515646,1.1184038114481738,2.1126823426504817
Call center,-0.3271753661868314,4.564400600896468,2,6218.868925651422,70677.12744432737,4253.961075972068,Winter,0.3355506875534501,0.8265929133457307,1.2569282333343466
Call center,0.12833169737824476,4.135599419279208,1,5083.27750139625,58836.406610420876,6115.85518442694,Autumn,0.8815361467164248,-0.8564569935572822,-0.2958868773814817
Web,-0.2519347399254365,4.658691720665384,2,3135.3922855627397,69360.32884686124,,Autumn,-1.92763881546847,-1.4260259029566773,
Call center,0.28417360538139713,5.771121886675259,0,5112.496298892135,72469.6782418323,4237.903123542905,Autumn,-0.9146327459393729,0.9152393063891683,2.6609899066715332
Agent,1.199635598812645,5.205153818659065,1,5944.546635935609,56898.347590985664,3009.1878101162865,Autumn,-1.0062201398297481,0.6171447068933319,0.5756590738070294
Call center,1.0449197870530522,3.980646620803162,2,3301.1090850992714,62054.1702050769,4042.5178145104255,Winter,-0.31642446719010126,0.5994495188146434,0.5357775817419105
Agent,-2.6459559760286577,4.017592409966001,1,6229.148612048523,50289.9007635902,5783.107400270177,Autumn,-1.5669200703452788,0.1312141228680277,1.167372937672031
Call center,-0.06843290444854416,2.2910009022599533,1,5132.998230264831,52769.84909496072,2215.682723140683,Summer,-1.2555994922603622,0.8445066291500732,-0.14067282667063738
Agent,-1.932870939363461,3.4553945732897717,2,6332.348397012602,40951.51703171276,4395.581146426631,Autumn,-0.3498733193622939,-1.5338595809150446,-2.8911238554518515
Web,1.740986676052692,3.4446292751282113,1,268.85077486224327,59488.54665352799,1720.7557436893117,Summer,-0.160797728475924,-2.5962061850639366,-0.9123643168327208
Call center,0.786713754396377,2.658986725200082,1,5828.249126737734,38737.16530969001,6370.886520594579,Spring,0.6291944737381105,-0.04111925855560459,-0.8039632672359378
Call center,0.8672995164620725,6.249608318559129,1,4117.898358002958,61510.24232145613,4773.641295215943,Winter,0.1937439889210452,-1.5222893699673223,-0.18290139393219965
Call center,0.6837239251900238,4.800098056412467,2,5959.215714800089,73992.66131802674,5702.265575705515,Autumn,0.9129842173032623,-0.3089570529977307,0.739147869078484
Call center,0.8950616945634375,2.9090758232174094,1,6078.555026038722,51861.64965178086,4416.390887445519,Spring,1.4161817942939139,0.4582665727334538,0.4986909778646555
Call center,0.3732154249409489,4.125325559366182,0,6329.272448013257,51059.584827294486,7299.729607857608,Autumn,0.0907081571838445,2.3691048981269938,0.3684369692159203
Web,0.02282023123728558,3.6791053791607657,1,1240.037904454151,62296.82606505542,,Autumn,1.4390375240474838,-1.8206906125663547,
Agent,0.9199016375277307,4.302071334490947,0,6348.239330805093,45377.39223143232,5998.576878626436,Summer,0.7493312915388707,1.2035009079941983,-0.10976159726887989
Call center,-1.9221987957874997,3.898950466366084,2,6651.268856260642,45044.94853425123,6255.5341228232455,Winter,2.0059677880254565,-0.712952508198384,0.913212888591712
Call center,-1.2552350689053933,4.858817965184098,0,3689.6398446652865,45393.0078841659,3665.8033471515414,Summer,-0.6272102977785224,-1.6924610856536912,1.3085126644960683
Web,-0.5115089789207389,4.392308890399891,1,5029.761749239809,55436.95708588339,5263.594551895592,Autumn,-2.4958144133711264,1.306858042374804,-1.9886817267035566
Web,1.315500149235235,3.819530727950909,1,2567.9746029950497,58878.82995716216,,Autumn,-2.6185836906088924,-0.6037295358538186,
Call center,0.15275295842901365,5.540212300858984,1,5722.015227128836,70138.93113531097,4949.828468943772,Winter,-0.37132542308919625,0.9123150091713687,-0.34650473532228804
Call center,-0.6787517920486021,6.3502983923039995,2,3476.4057575553334,70454.16336513797,4337.955632759805,Autumn,-1.3728045360708865,-0.9487822717858535,-0.7954045110810193
Call center,0.6609336374493923,2.740722748264432,2,3862.858298091209,63270.06142432004,4394.856269386961,Spring,-2.393999123877783,-0.10487750672046803,1.0826637780232056
Call center,0.15520899688984882,4.240377460118939,2,5406.708840099061,63851.27952717998,5333.852938328955,Autumn,1.0810192595166714,0.5805051218275682,-1.1401763387565786
Call center,0.8356007586198763,4.119305171130569,0,7371.14097194781,42612.23819127839,,Winter,-0.5074290754968679,0.6571600097982427,
Call center,-0.9436888931880718,5.5611749044208505,2,4749.946958854633,45531.04461204742,6477.677484001687,Spring,0.25457896126947477,-0.5493565328836804,-0.6420538678310601
Agent,-0.7408536463194018,4.523848782238567,0,5500.213663538757,45395.17572228847,6187.471068383596,Spring,-0.4860474080596299,0.19319103670688584,-0.4701651804850598
Web,0.11351268752990018,3.97781254330731,2,1397.5490529997614,69850.03243958266,3335.647228452392,Autumn,-0.3923958362639539,-0.5319915737724761,-1.2248726258933607
Call center,1.556688488330694,3.802412382478537,0,5741.274644978798,53087.10377009285,5059.143268799562,Autumn,0.24414671171867913,0.04657423131976222,0.1551763248892359
Call center,0.03326209253475761,4.430915705406057,0,3774.0787200217715,60204.84997869673,4575.984100713752,Winter,-0.7062721765518761,0.742731471113416,-1.0564701182703204
Call center,-0.4015047461894016,5.071457399532474,2,6341.065188029262,65550.77633271214,6417.623949602435,Spring,-0.7894003696645616,0.34777590885928916,-1.186387937679837
Web,1.0236713271609241,5.48906875901082,2,4551.636132071859,62237.31829551405,,Summer,-0.6417480550288222,0.8848325879520061,
Web,0.2597190004234468,2.3949963740939957,2,3255.300840489278,62452.28067238549,8498.05132555492,Winter,0.19377618772839764,-0.10859824702903599,-0.990696934105459
Call center,0.18338348334329338,5.899301611826646,1,4186.196841365668,64872.913647252746,5816.765844017272,Spring,0.2135524265207878,0.1848678499179631,0.14201375051220505
Web,-0.9614967564407257,2.1748530039645164,2,4287.247373115586,56299.20578946624,4508.483470104862,Summer,0.1598207757859387,0.5868940595776589,-0.9102597721690084
Call center,-0.505156270620491,6.512509438312279,0,6081.33013259551,63030.468643623724,4860.394570046991,Spring,1.747497469369838,-0.06175309487816075,-0.37831252316753294
Call center,1.425083096860927,3.9427564839244904,2,4588.4752076151,44117.66072907184,5999.706558319939,Summer,-0.8203583101889489,0.015993931606253176,0.07801725163252216
Call center,0.8187647936983432,6.605666514708384,0,5548.7860590069085,64662.0061675456,6680.778754595625,Winter,-0.5534795156697209,0.16211538075244933,-1.2941827845838403
Web,-0.2062401696887784,4.91224811067667,1,2277.3785556533244,71664.8374798818,4358.807739110261,Winter,-0.44051925279161497,-0.41961070902964615,-0.03487042727405879
Call center,0.5223464589992682,4.180833379666273,1,6578.338482979587,78569.08726054257,5358.106859912879,Summer,0.8394014702916731,0.5675497055569142,1.3789146485352624
Web,1.1721591946272967,3.8263816781499376,2,3018.720026241228,70593.97892688408,3836.8807996260384,Spring,-1.6301356817709882,0.027204153797792088,-0.45471582200134414
Agent,-1.6908761647472286,4.795251493315542,0,7947.59471354876,64972.572370272894,5894.711756059673,Summer,1.0974914830171536,0.5306658555054051,-0.12052809771590947
Call center,-0.5946943328277805,4.551759356270842,2,6271.357762109243,56113.319103624606,5066.491844747369,Autumn,-0.6252517951761751,0.40661460374455616,0.6666453010062267
Call center,-0.7199155619723963,4.727057315479673,2,6141.246143240265,41953.76683813795,5959.44073292546,Winter,-2.2160937642349006,1.8596479005412319,0.24338531231033697
Agent,1.9902318125579443,6.205096942869892,1,5238.481434675082,55667.22909676814,4716.314135018098,Summer,-1.0480603552820296,-0.46361616867028077,-1.3382560966716608
Call center,-0.7988635700232684,4.836682710316918,1,3584.7519453103505,42871.24559414398,5326.156346699943,Autumn,-0.5298366170868535,-0.858300516307276,0.9674817507475229
Agent,0.002642487978396498,4.067891689123972,2,6133.151804237177,61742.52059723957,2761.8755975335216,Summer,2.6808660715255734,-0.10082564117960106,-0.8712969964161851
Call center,0.43962603641134357,5.323808681378568,2,5010.259958104352,44494.75685803202,4697.322695862968,Spring,2.2289742302659805,-1.1217119214780538,-1.3454298585351934
Call center,0.77777644414926,4.9314943205424555,2,6143.763674477335,60191.15487888992,4545.50642229365,Summer,1.4378800571478343,1.7458479377058849,0.4814788873061606
Call center,0.13977309660949033,3.803850154125183,0,4028.6464350332735,49040.18746852092,5317.168330786389,Winter,-0.3373983784606728,-0.3087599366327711,0.8031489738019071
Agent,0.021413113204235085,3.3761309654385148,2,5019.911989508407,37978.668849354784,6707.072888806386,Spring,-0.7399426560726572,-0.7094960309395766,1.8972395879808526
Call center,0.6762449918143888,3.3724665659006097,0,5121.913465863126,58843.66352036815,4896.656596490139,Autumn,0.19084726405247018,1.0188374133633114,-2.217547113348065
Agent,-0.09750566834397273,4.455206583540534,0,5054.439578496942,79582.56575662608,3702.15196128365,Spring,-0.1011455277005682,-0.5011192693499428,-2.0540146793937377
Call center,0.018370288963728696,7.139502664837556,1,4259.074303710821,37868.04325494479,7453.600453082989,Summer,0.8800530735292647,-1.8807134489278523,0.15202076523628888
Call center,-1.880768850580931,3.9465355574349674,1,2711.677086737821,75752.53789582319,4410.336472262652,Winter,1.217475696475204,-2.6701092276805602,0.14303305309363357
Call center,1.0055134719300165,3.3314422841381672,1,6426.339553840123,68895.13539925343,3846.142516994297,Spring,0.7615147931254939,0.21041229963066216,-0.7848478185964556
Agent,-0.4071474985926337,5.325323681531824,0,5208.487593711965,42720.893016959904,,Summer,-0.8590111421489733,0.08533424539332532,
Call center,-0.6326671267771248,7.057847992473416,1,6184.068509544277,39839.41924714655,3811.688868780543,Winter,-1.2826717406331019,1.0048155751946721,-2.353952224678097
Call center,-0.14347158897899784,4.436531033300633,1,5919.569294551121,63233.82633625786,5272.1512142059255,Spring,0.122005020196104,0.568259922139228,-0.614260088028034
Call center,-0.9156038271491801,6.661387883273278,0,5802.942470162893,65764.49115827281,6692.959907138818,Summer,-0.9009367970989857,-0.2741451920141594,2.3567236074904168
Call center,-0.9060297061237701,6.179520485938244,2,6178.208705552856,43262.56401929502,8405.122516114716,Winter,1.1119934902705613,-0.48646786340235953,0.34554964918963305
Call center,2.1255357850338092,4.962833119351947,2,4891.555740073616,46546.05850121835,3389.8660540846586,Spring,-0.5511581905201085,-0.808964766475517,-0.6545750623959901
Call center,-1.1174268806985124,2.2031308886006817,1,5767.817530847105,62137.15843402707,5262.863989455636,Spring,-0.00383377909484702,0.4891819068007643,-0.9826748850548135
Agent,0.09452841915970099,5.109502164862741,1,4366.857583481978,42296.0903272494,5782.876637151966,Autumn,-1.4321382051021945,-0.8798039390327874,-1.6526106448617295
Agent,0.7711470451587953,2.1969940094218665,2,1599.9932667873127,66751.6552697312,2058.3714865874967,Winter,1.0985821612218103,-0.19691136019432223,-0.9928235674346849
Call center,-0.335779998471404,4.812397503884131,0,6056.049128770623,44917.33055712826,7290.748597370384,Summer,-0.9493981806947311,0.666516041273205,-1.4408029744144908
Web,0.322866377609161,6.9687288148791815,2,1760.1358646469907,60573.644754390814,4729.268130490178,Spring,-0.6244089645953478,-0.04400883337881119,0.9995789780577589
Call center,1.400605361833748,1.9108487180983782,1,3297.1167285911406,50663.5831826449,3683.596825087453,Autumn,1.9999165993633679,-0.5030862226272699,-1.6312454837218515
Call center,0.4636363053287426,3.908790649982042,0,2371.2018262359766,59631.271861971276,5547.9154769922525,Summer,-1.8521601881768959,-0.589324813443913,0.2754705607699687
Call center,0.2327520900478756,5.686855505862205,2,5047.956504764686,53623.06678627276,4015.86018303117,Autumn,0.41812704548116814,0.10182248619670382,1.9283486414851396
Call center,-0.25285554063466414,3.6143292203025412,0,5690.216412066895,57651.81939689464,3309.415200795772,Summer,0.7770903360890208,-0.11664931716592464,0.9698113195893655
Call center,-0.4881386411494564,4.142705941588407,2,1726.446188146097,53334.69610442477,3306.4681514944523,Summer,-0.392422978075774,-0.36641229211172643,-0.0728556633941643
Call center,-0.35208914164928035,4.728756994996543,1,6024.25525611838,58580.23914474812,7699.212493072608,Autumn,1.0764958797420345,-0.4667834531328609,-0.42640656429166235
Call center,-1.1783696151930527,1.9176091771249153,1,4170.032225707802,77681.63528080808,6254.787731086539,Autumn,-0.523593862524855,-0.1311152235626117,1.3106995649912723
Call center,1.3068433062239677,6.013895331576455,2,6119.345505751633,48745.400373025834,5853.0597440775155,Autumn,0.5861501510047125,0.5602349391380869,1.8255318429428171
Web,1.534525382621878,4.722014793525161,2,4130.21097127002,52378.696820336365,4551.456037255939,Summer,-0.19636577935909555,1.0604258244537332,-0.7897187335123865
Call center,0.36734626403893716,5.163158708750215,2,4551.231244799148,46762.306254884075,5448.934472914467,Winter,1.5804331618233645,-0.1342086408313253,-0.6441387054008769
Call center,0.01465260798639621,3.7186635357268467,2,7068.838722309717,34463.871319029524,10000.0,Spring,-1.104143596000892,-0.4477828026457477,-0.2693483348377092
Web,0.09815140085455833,3.1300806583112513,1,617.729169110783,63019.59904252289,932.4805161312561,Spring,-2.2265655331802123,0.043007243607695436,-0.5347952702908573
Call center,-0.06420195945424334,6.8220851253706725,2,10000.0,45244.77834521064,4892.0281631203625,Autumn,0.7378199265333959,2.8343241746148937,-0.9063572591824167
Agent,-1.3427950285366126,5.217408757520447,1,5625.679900226502,46273.55488051697,7461.452210957837,Autumn,0.2913724428095249,0.3842807969188581,-0.7453451490659102
Call center,-0.07191163783157624,3.990934521063181,2,4953.761206094904,64576.54603329004,6325.581972079359,Spring,0.5860043305347126,0.5384216165466822,-1.3089017534846745
Web,-0.48405966205890827,4.7877946185701,0,2031.3003990419902,53560.89787619655,2716.2408435512866,Autumn,0.28922996219627967,-0.17676410233384635,0.377575963699799
Agent,-0.8559498551727297,6.376274699843226,2,3760.6914121518253,55881.94830905694,3890.7867297468993,Winter,2.419620909779381,-1.2138826487659913,0.7589281433312474
Call center,-0.5762069677676885,4.461037123307292,2,7364.050420795783,54506.610674229676,6952.144847516507,Spring,-0.03479442532841564,-0.5355505305961145,0.5661762012718677
Call center,0.582613377272575,5.169145741709785,2,4402.470988235086,62215.6585592247,6059.4077948637,Spring,1.579421046532303,-1.795418928060366,-1.6010770032691268
Call center,1.840181716567444,4.901783653942164,0,3448.1965276402175,52575.6902946297,3206.008139834149,Spring,0.3032711900621272,0.21615564337077797,2.2059900375143124
Call center,-0.5634389342580463,6.586912063434996,2,6082.288726419867,53929.165064169676,7026.176922155973,Winter,-0.8466060292487321,-0.2528864727771328,-0.9919030458375775
Call center,0.21420421756390148,4.063520073634049,1,6051.119232028369,69026.59806763916,5955.305200909166,Spring,0.44784506331536195,0.298955805634211,0.9190888593015634
Call center,-1.428949589394245,4.4583786870995885,1,6190.807834815687,61226.383039518165,,Winter,2.019292025758796,-0.1254669722190681,
Call center,0.37733450683036834,4.563408561493447,2,4310.32906048908,56514.964368585424,6780.177904775415,Summer,-0.28456834888925786,-1.4215544367738695,-0.892060218020117
Call center,1.0813014565894496,3.386196344023542,1,2736.005220592292,60656.671893639854,4673.953250443481,Autumn,0.6572920073938812,-1.405128642923154,1.1353597275465863
Call center,-0.8972910592832584,3.8101474573929983,1,4800.283315997279,53133.55512127942,3443.5369821504096,Autumn,-2.024819869069223,1.9188145796316187,0.05752134451120841
Call center,-0.05413058567684836,5.331631682131459,0,5994.908545369303,90010.30209531935,5802.307135048736,Winter,-1.3482178152691808,0.8749662307684384,0.7231605705150443
Call center,-0.6776083537956048,4.199961418732436,1,5790.999479950207,59442.34416784377,6846.581226838471,Summer,1.1396226667189362,1.2849922437532753,0.03332727200749781
Call center,-0.06952243877335415,3.8007472661721087,0,4227.414849315266,28941.71451183091,6049.4224603093635,Spring,-0.3286485299222038,-0.3069217596798207,-1.4370855540083811
Call center,0.3354456915628192,6.669788857448275,2,4152.77311325174,39358.44076590129,5383.209599772121,Winter,-0.6700139803202296,1.2061827968832375,0.5657914160101892
Web,0.44108725033623064,4.267590887013413,2,4842.2905805925,34918.758029097444,3006.9238791034913,Autumn,-0.940533428131384,0.7196086494256,0.08967424535774515
Call center,0.3904071279096691,3.2468330658237643,0,5393.416546749708,51378.11426412781,5067.16066854168,Winter,1.0075072345856764,0.22536402429443403,-0.8156454109118151
Agent,-0.49981010419560196,3.448528214437831,2,5866.0980734661425,47584.88611038265,4368.869913576108,Autumn,2.109103451433145,1.01550902522403,-0.41041007187735407
