Annual Income,Renew,Brand Loyalty,Sex,Location Code,Years with Company,Education Level,Online Activity,City,Marital Status,Years after high school graduation
48587.16961885364,Yes,0.021562294369640245,F,Urban,1.0,Graduate School,3.039674889032741,Kyoto,Married,41.0
43828.92725107414,Yes,0.7173392120575433,F,Urban,5.0,High School,6.6841176342668955,Osaka,Single,35.0
46367.91312514184,Yes,0.4647776912642522,M,Urban,8.0,Graduate School,6.601046508213398,Tokyo,Divorced,28.0
31683.687520595347,Yes,0.3004604410189106,F,Urban,8.0,College,7.688897316447505,Kyoto,Divorced,36.0
55306.653907684136,Yes,-0.016992357940997127,F,Suburban,3.0,High School,5.357313632276615,Osaka,Single,31.0
72111.2562994907,Yes,-0.17317131230987443,M,Urban,6.0,High School,6.608888838132236,Osaka,Single,21.0
52561.212184174474,No,,M,Rural,4.0,High School,5.52665179384705,Tokyo,Divorced,43.0
65094.93159225282,Yes,-0.2466776549350107,F,Urban,3.0,Graduate School,4.803202594487563,Kyoto,Single,41.0
75780.36562476217,Yes,0.48414725206598136,F,Urban,2.0,High School,3.1313229743729822,Tokyo,Single,41.0
48506.52012524622,Yes,-0.03595680860749004,F,Urban,4.0,High School,3.386386324478358,Kyoto,Divorced,29.0
65951.57798084151,Yes,0.08692048376146506,F,Suburban,4.0,High School,4.577905258072043,Kyoto,Divorced,36.0
53630.877812080034,Yes,-0.2664036140967618,F,Rural,5.0,Graduate School,5.512464840050507,Tokyo,Divorced,38.0
49857.48514553431,Yes,0.13444219791694917,M,Urban,6.0,High School,6.12463429787363,Tokyo,Single,33.0
51500.12452088989,Yes,0.1259356804646052,F,Suburban,5.0,High School,5.665844846714895,Osaka,Divorced,25.0
66667.24018032766,No,0.14273708845202804,M,Rural,5.0,College,5.4550229017916845,Kyoto,Married,29.0
71082.45242205921,Yes,-0.39218595700271663,F,Urban,2.0,College,3.0402575371825487,Osaka,Married,50.0
41525.879703717444,Yes,0.5415412374521442,M,Suburban,6.0,Graduate School,7.05598011153997,Kyoto,Married,29.0
57238.41825438942,Yes,0.2815738500311541,F,Rural,5.0,College,4.179907300822258,Tokyo,Single,35.0
53904.42511114686,No,0.67239606130353,F,Suburban,4.0,Graduate School,6.008861202908719,Osaka,Married,28.0
42871.78561216824,No,0.022689114082105,M,Rural,4.0,Graduate School,4.428308063130834,Kyoto,Married,21.0
71227.12060332566,No,-0.1480069593848079,M,Suburban,4.0,High School,4.735369078901642,Kyoto,Married,38.0
74052.5892615795,Yes,-0.18997133560893764,M,Suburban,2.0,College,4.460391255866419,Osaka,,38.0
39478.35874450205,No,-0.18262337385156674,,Suburban,5.0,College,5.3176893544144805,Tokyo,Married,26.0
69963.11536193191,No,0.4541373086047687,M,Urban,5.0,High School,7.292631552258632,Tokyo,Married,27.0
36066.46815940541,Yes,-0.17082067037804727,F,Suburban,8.0,College,5.958960284604336,Tokyo,Divorced,41.0
74190.24619101887,Yes,0.16926775479029016,M,Rural,7.0,High School,7.47981215592077,Osaka,Married,44.0
44349.70904573031,Yes,0.5453518014514656,F,Suburban,4.0,College,3.3024305843100397,Tokyo,Married,29.0
43268.76455147137,No,-0.24276943199131162,F,Rural,4.0,High School,5.801712049445247,Osaka,Divorced,31.0
35738.44441229322,Yes,-0.11521033002328279,M,Urban,4.0,College,4.615828725967848,Osaka,Divorced,36.0
53966.35125077295,No,-0.29815067211534396,F,Suburban,4.0,College,5.731970799625689,Osaka,Married,38.0
46658.48884307056,Yes,-0.4590883090000031,M,Urban,4.0,High School,3.9968735310399723,Osaka,Divorced,28.0
46874.39739438334,Yes,-0.12500375518456613,M,Urban,5.0,College,4.31601882850198,Kyoto,Divorced,
55751.68696127784,Yes,0.26188874832753517,M,Suburban,5.0,High School,5.53659477815246,Osaka,Divorced,41.0
55522.772815713404,Yes,0.2872540014095084,M,Urban,5.0,College,5.81590508143256,Tokyo,Divorced,48.0
39771.757566236425,Yes,0.8366633694489157,F,Urban,6.0,College,5.2670806053333,Tokyo,Single,48.0
,No,0.4385683056712416,M,Suburban,3.0,Graduate School,5.320531272119783,Tokyo,Married,19.0
52112.768831521906,No,-0.8467004479793463,F,Rural,4.0,High School,5.8544876046395355,Osaka,Married,37.0
44271.04276129849,No,-0.33410244416249,M,,5.0,Graduate School,,Tokyo,Married,20.0
39248.88562969811,Yes,0.21783574466386177,M,Urban,5.0,Graduate School,4.780421721901941,Tokyo,Divorced,28.0
70764.8395080039,No,-0.39791591301482343,M,Rural,6.0,,5.633717642452358,Tokyo,Married,31.0
57802.11925078102,No,0.26208000297108214,F,Rural,4.0,Graduate School,7.871832287739219,Kyoto,Divorced,51.0
45443.71599757291,Yes,0.5154264347467692,F,Urban,3.0,Graduate School,5.002093853748854,Osaka,Divorced,50.0
36958.111564377534,Yes,-0.08358994209852488,M,Urban,3.0,Graduate School,3.305050749296484,Osaka,Single,25.0
40335.60857303433,No,0.2891480701691893,F,Rural,4.0,College,4.323947918809122,Tokyo,Married,16.0
54310.47986593421,Yes,-0.005642268249701904,F,Urban,3.0,High School,5.41624827374423,Osaka,Single,37.0
52826.972437773795,No,-0.396429906012841,M,Rural,3.0,College,4.794849837225645,Kyoto,Married,16.0
42962.720940646344,No,0.5872943815260028,M,Rural,3.0,Graduate School,4.631039730516102,Tokyo,Single,34.0
28615.530861093997,No,0.5629809697359174,M,Suburban,5.0,Graduate School,4.835986785438589,Tokyo,Married,43.0
44010.69678519626,No,0.8854860526093116,,Rural,6.0,High School,3.854438265336111,Tokyo,Single,43.0
66219.91868369396,Yes,0.04047726681300895,F,Urban,4.0,Graduate School,5.29524533766451,Kyoto,Single,43.0
54696.66356395161,No,0.30632479919940303,F,Rural,4.0,High School,6.03605104468381,Tokyo,Married,29.0
75867.73697085322,Yes,0.08919710768136761,F,Suburban,4.0,High School,5.111749153201152,Tokyo,Single,30.0
45933.44777678988,No,1.2328347022833923,M,Rural,4.0,College,6.0731334366521885,Tokyo,Single,52.0
42682.57912989946,Yes,0.20708447130457727,M,Urban,3.0,High School,3.463740349424869,Osaka,Married,30.0
20190.09181135582,,-0.2055370000792346,F,Rural,1.0,Graduate School,2.9470574289790834,Osaka,Single,32.0
45644.28989633152,Yes,0.08243250999944807,F,Urban,6.0,High School,6.299936801255289,Kyoto,Divorced,40.0
63677.41673355056,Yes,0.17748385712293535,F,Urban,6.0,College,6.728408891872254,,Divorced,27.0
42042.58187017482,Yes,0.27779663084201295,M,Rural,5.0,College,6.108994177353287,Kyoto,,48.0
54968.11985116764,No,0.32347130813477876,F,,5.0,Graduate School,4.884381773834806,Tokyo,Married,32.0
32637.839102370035,Yes,-0.452804738097338,M,Urban,4.0,Graduate School,4.791501650553507,Osaka,Divorced,56.0
34968.36635573465,No,0.13554744122296497,F,Rural,5.0,Graduate School,,Tokyo,Married,38.0
54393.93077276782,Yes,-0.06185617369643784,M,Urban,3.0,Graduate School,2.328693963312547,Osaka,Single,33.0
64553.84291134345,Yes,-0.2030900274223691,F,Suburban,5.0,High School,5.405605401226678,Kyoto,Divorced,22.0
47870.81391690431,No,-0.2501410341258815,M,Suburban,6.0,Graduate School,3.7188105230889934,Kyoto,Married,33.0
45259.61292680154,No,0.06957885744724442,F,Suburban,6.0,High School,3.4263787015608447,Kyoto,Single,32.0
27678.098173639624,No,0.21343105999702475,F,Rural,6.0,Graduate School,4.467177817249175,Osaka,Married,28.0
56689.479760157614,No,0.232662376786812,F,Suburban,4.0,College,5.000963380846591,Tokyo,Married,24.0
58335.52137277358,Yes,0.37211709969966156,F,Urban,6.0,College,4.930164920590279,Osaka,Single,24.0
,Yes,0.9646568879402568,F,Suburban,5.0,High School,4.5490723895164855,Tokyo,Single,34.0
45829.435445647934,Yes,-0.8103209192647574,M,Urban,5.0,Graduate School,6.715227059907349,Osaka,Divorced,10.0
57915.79943597652,Yes,-0.492902485909239,F,Urban,6.0,High School,5.3696326663038585,Tokyo,Divorced,28.0
63439.404043241506,No,-0.11119710406911582,F,Suburban,4.0,College,5.527060048580406,Osaka,Married,36.0
57140.51560034277,No,0.6738016124662551,M,Suburban,5.0,Graduate School,4.0874014075105425,Kyoto,,39.0
48023.553932982766,No,1.054331500475266,M,Rural,4.0,Graduate School,5.165827705288361,Kyoto,Divorced,42.0
77035.95851376257,No,0.37245447130071724,M,Rural,6.0,College,3.6603975296117564,Kyoto,Divorced,33.0
58006.07964359897,Yes,,M,Urban,3.0,High School,3.554129335609688,Tokyo,Single,32.0
30687.515935224823,Yes,0.24051730242283673,M,Urban,4.0,Graduate School,4.902449524212969,Osaka,Divorced,34.0
66812.08274248346,No,0.025610141208825876,F,Suburban,4.0,Graduate School,4.659306218894421,Kyoto,Married,41.0
56256.207359974724,No,-0.12743827253619644,F,Urban,5.0,Graduate School,4.189748773895058,Osaka,Married,32.0
55698.34563879363,Yes,-0.278421990355915,M,Urban,4.0,Graduate School,4.225837059249769,Osaka,Divorced,36.0
45059.49216196515,Yes,0.7991856387468461,M,Rural,4.0,College,5.663085944269582,Osaka,Single,29.0
35666.83474315952,Yes,-0.12453754601601419,M,Suburban,5.0,College,5.264458541153817,Kyoto,Married,33.0
65318.43250564003,No,0.8131520992638759,F,Rural,4.0,High School,4.422957998981829,Tokyo,Single,57.0
49620.391434440746,Yes,0.006303733728621447,F,Suburban,6.0,High School,7.1347259826844756,Kyoto,Married,30.0
24101.437640876873,Yes,0.20502420539432342,F,Suburban,7.0,Graduate School,7.323655186174561,Kyoto,Divorced,29.0
59677.46143747013,No,-0.023076729425453246,M,Rural,4.0,High School,4.343811956131127,Kyoto,Divorced,42.0
66567.09515087474,Yes,0.03680006406466538,M,Urban,,College,3.731121352714995,Osaka,Divorced,30.0
34914.12323679746,No,0.08469707918792774,F,Rural,4.0,High School,6.520862839121467,Kyoto,Single,43.0
29880.23965383259,,0.11655293542635423,F,Urban,4.0,High School,4.492120593288767,Osaka,Single,34.0
59748.61136650369,Yes,-0.21465833136504048,M,Urban,3.0,College,4.619991061003394,Kyoto,Divorced,37.0
48512.892397126554,Yes,0.3535372336309033,,Urban,6.0,High School,4.780148188581451,Osaka,Married,28.0
61790.248276713624,Yes,0.03963052520817617,F,Urban,3.0,Graduate School,2.2739650879134152,Kyoto,Divorced,27.0
48262.35665739983,Yes,,F,Suburban,5.0,College,7.650062830442461,Kyoto,Single,39.0
39609.101956430655,No,0.11778980604907455,F,Urban,3.0,Graduate School,5.539011891615047,Kyoto,Married,40.0
42128.53322956964,Yes,0.35608936194728774,F,Urban,4.0,High School,4.870052886244542,Osaka,Divorced,25.0
65627.9072873607,Yes,0.6024823264739343,F,Suburban,6.0,Graduate School,6.470025864348317,Tokyo,Single,38.0
74568.05757116835,No,0.03182700842195174,M,Rural,6.0,Graduate School,4.700951347655512,Osaka,Single,50.0
65101.25932725496,No,0.06037119274638558,F,Suburban,6.0,High School,4.999031382055684,Kyoto,Married,34.0
63887.69224942094,Yes,0.07435555816409102,M,Urban,5.0,Graduate School,6.0031069250433085,Tokyo,Married,36.0
18184.779304247582,Yes,0.5167710725465262,M,Urban,6.0,College,5.462582886223729,Kyoto,Divorced,27.0
51329.8007983696,Yes,-0.46097159277924415,F,Urban,4.0,Graduate School,4.629330412163088,Kyoto,Single,41.0
33567.45538830386,No,-0.24260430853421433,M,Suburban,5.0,Graduate School,4.870933697110098,Tokyo,Married,28.0
,No,-0.22212424149740873,F,Rural,5.0,High School,4.346080389394232,Osaka,Single,42.0
65633.48246928398,Yes,0.5959539614110885,M,Urban,6.0,Graduate School,6.623163415831979,Tokyo,Single,45.0
52242.37864050345,Yes,-0.002653995255895991,F,Suburban,6.0,Graduate School,5.219412515055987,Kyoto,Divorced,19.0
44929.26983426908,Yes,0.8154087866051515,M,Urban,6.0,Graduate School,4.5481191883655185,Kyoto,Single,31.0
42511.983549935554,No,0.06871798971428304,M,Suburban,4.0,High School,5.213498926994319,Osaka,Married,31.0
51616.67020013361,Yes,0.6466614080553319,M,Rural,3.0,College,4.142939993307396,Kyoto,Divorced,52.0
43548.67282385449,Yes,,M,Suburban,0.0,College,1.947412793191547,Osaka,Single,28.0
50950.26054023029,No,0.6655651487977423,F,Suburban,4.0,High School,3.2028442652989866,Tokyo,Single,33.0
36527.87906976696,Yes,0.3241590252660983,M,Urban,7.0,Graduate School,7.688183307235667,Kyoto,Married,41.0
39131.33559639291,Yes,0.5804093413814757,M,Suburban,5.0,Graduate School,5.010888840372314,Tokyo,Divorced,35.0
34137.53403611245,Yes,0.10689242674970251,F,Suburban,2.0,Graduate School,1.914819881498453,Tokyo,Single,24.0
74242.84618290485,Yes,1.0531051127341977,F,Urban,5.0,College,5.017629709136898,Osaka,Divorced,30.0
63883.2557477307,Yes,-0.2682507594783059,F,Suburban,4.0,College,5.399488302285351,Tokyo,Divorced,40.0
31615.37500983812,No,-0.08521183743791322,M,Urban,6.0,Graduate School,2.041182906472421,Kyoto,Married,43.0
37772.31058147595,Yes,0.4548622804402227,M,Urban,5.0,Graduate School,,Osaka,Single,56.0
44345.52263795461,Yes,0.05386863693302475,,Suburban,6.0,Graduate School,5.342204608956364,Osaka,Married,36.0
67222.16783561713,Yes,0.2309475591234153,F,Suburban,5.0,College,3.477460024539984,Tokyo,Single,40.0
67760.96564425503,No,-0.777135849089731,F,Rural,5.0,High School,3.617051572057876,Osaka,Divorced,49.0
55236.64544540411,Yes,0.4098191501104016,F,Urban,5.0,High School,5.437704076281875,Kyoto,Divorced,43.0
62100.12685539526,No,0.32295140261351185,M,Suburban,6.0,College,4.060126063692712,Kyoto,Single,41.0
55260.82565780056,Yes,-0.07283967481355133,F,Suburban,4.0,College,4.182118324193526,Kyoto,Single,40.0
65922.01273838516,No,-0.9012577922019023,M,Suburban,5.0,College,5.586296833682478,Tokyo,Married,28.0
57376.94192905341,Yes,0.05025355394270732,M,Rural,2.0,College,3.1469202898276287,Osaka,Married,35.0
75549.79468030464,No,-0.5254451660130505,F,Suburban,6.0,Graduate School,6.213929117016284,Tokyo,Married,39.0
62016.46347614505,No,0.7327514642463006,M,Suburban,3.0,Graduate School,7.685170515747696,Osaka,Single,14.0
52279.599377095015,Yes,0.017548721710833687,F,Urban,3.0,High School,4.110064448549855,Osaka,Divorced,34.0
40532.399109285594,No,,F,Rural,4.0,High School,7.212444420372087,Tokyo,Married,44.0
37866.2589468231,Yes,0.7213940678612031,M,Suburban,4.0,High School,4.635648020816694,Tokyo,Married,48.0
41585.662672222046,Yes,0.4795102180671678,F,Urban,7.0,High School,5.406089607476654,Kyoto,Divorced,35.0
41292.89398674618,,-1.5,F,Urban,2.0,Graduate School,3.431393766577938,Tokyo,Divorced,31.0
47695.92745959206,No,0.047881416906752516,F,Rural,4.0,High School,,Osaka,Married,39.0
31432.56035203833,Yes,0.32367993263016076,M,Urban,6.0,Graduate School,4.907141750360965,Tokyo,Single,48.0
68220.88938667464,No,-0.3080640080896688,M,Rural,5.0,College,4.533656787540463,Kyoto,Married,
48396.09021571299,,-0.24611570876011518,M,,6.0,Graduate School,4.14463049238996,Tokyo,Married,24.0
69770.73158076058,No,-0.6748948111882093,M,Rural,4.0,High School,4.957053754024004,Kyoto,Married,46.0
38946.92636452074,No,0.3966594644729246,M,Suburban,2.0,High School,6.629934207822209,Kyoto,Married,37.0
27333.293313605198,No,-0.46806319301717725,F,Rural,4.0,Graduate School,5.602793248278236,Osaka,Married,29.0
61062.68182896054,No,0.4833189765183153,M,Suburban,5.0,College,4.5996270252995926,Osaka,Married,44.0
60738.7665170123,Yes,0.13569396531362898,F,Urban,4.0,High School,4.758189188234644,Kyoto,Divorced,27.0
57907.683041311284,Yes,0.3111577200492804,F,Urban,7.0,,8.33884027404456,Tokyo,Single,38.0
53333.136110973806,Yes,-0.14742821154865748,M,Urban,5.0,High School,6.823002547110903,,Divorced,27.0
29228.096545056495,No,0.08590115289175543,F,Rural,3.0,Graduate School,5.800413727499211,Kyoto,Divorced,34.0
58266.79989007768,No,0.5565488336246307,M,Rural,4.0,Graduate School,4.47528535808122,Kyoto,Married,30.0
38557.89363833664,No,0.4918521185237638,F,Rural,5.0,College,4.752021842886397,Osaka,Divorced,38.0
36087.3681276454,Yes,0.033581198687691716,F,Urban,3.0,Graduate School,2.89983000628546,Osaka,Single,29.0
74302.36863303551,Yes,-0.07575374730936066,M,Urban,4.0,College,4.745799976941524,Kyoto,,26.0
48995.07115414261,Yes,0.9245811622153167,M,Urban,6.0,College,5.7636892962620045,Tokyo,Divorced,41.0
43622.64123993002,Yes,0.3512152395896406,F,Urban,4.0,High School,4.584481527075211,Osaka,Divorced,26.0
37784.0669724522,No,0.9129039151898881,F,Rural,5.0,Graduate School,4.510854142946048,,Married,18.0
50237.151257721845,Yes,-0.0787294648153806,F,Urban,6.0,College,5.75786710742816,Osaka,Single,40.0
44108.99585851925,No,0.1720802754815297,M,Suburban,4.0,College,3.2800752424142194,Tokyo,Single,39.0
57070.63196432332,Yes,-0.25098623942165565,F,Urban,6.0,High School,6.154827441750068,Tokyo,Married,33.0
63821.08672467489,Yes,0.5943258127204176,,Urban,4.0,High School,4.618275333826472,Osaka,Single,15.0
47157.956886349224,No,0.044124265409703795,F,Rural,3.0,High School,6.82197999006942,Tokyo,Married,34.0
58868.28431562272,Yes,0.9165734781278494,M,Urban,6.0,High School,4.7879470621692795,Tokyo,Divorced,15.0
36261.52623132421,No,-0.8001115517323515,M,Rural,4.0,Graduate School,4.170441610501047,Osaka,Married,34.0
26485.076912868786,No,-0.03669341743647006,M,Rural,6.0,College,4.640982283176204,Kyoto,Married,26.0
31681.047074930913,Yes,0.5147842728417148,F,Suburban,5.0,Graduate School,5.069302473979147,Tokyo,Divorced,24.0
60119.97011538663,No,0.3623009576194467,F,Urban,5.0,High School,3.271677784659627,Kyoto,Married,26.0
76159.09524249766,Yes,-0.026647226962077775,F,Urban,3.0,College,5.5227849677970084,Osaka,Single,28.0
63626.03756375968,No,0.08547637412060302,F,Urban,,High School,5.881412534332847,Osaka,Married,33.0
31753.14905126134,Yes,-0.24942886239813777,M,Urban,5.0,College,6.853931251608625,Tokyo,Divorced,23.0
66942.11180958076,,0.03901695699577154,M,Rural,4.0,Graduate School,4.283538969077969,Tokyo,Single,35.0
51566.35617856788,No,-0.39282324918800293,M,Rural,5.0,College,4.180237169818137,Osaka,Married,42.0
40623.16927605922,Yes,0.2496650556512308,M,Urban,3.0,College,2.2834112901413315,Tokyo,Married,27.0
50894.48846903681,No,-0.16003551777378905,M,Urban,6.0,High School,3.8812994032966985,Kyoto,Married,31.0
44723.21441646114,Yes,-0.1610939673371088,M,Urban,6.0,College,6.062592659226793,Tokyo,Divorced,20.0
63810.88461648497,Yes,0.20430913353362626,F,Urban,6.0,Graduate School,6.660612178703767,Kyoto,Divorced,27.0
65920.39017377787,Yes,0.058800366676727195,M,Rural,4.0,Graduate School,5.419005926016449,Tokyo,Married,22.0
62439.88638077939,No,0.3040548941530476,F,,5.0,Graduate School,4.327651418563833,Osaka,Married,
64617.982197607125,Yes,-0.1133209588571048,F,Suburban,6.0,College,6.646797758399426,Tokyo,Divorced,24.0
44363.97705051306,Yes,0.13373657496114105,M,Urban,5.0,Graduate School,5.655455162210359,Tokyo,Divorced,26.0
93558.82530315086,Yes,-0.23778518420530054,F,Urban,3.0,Graduate School,4.182751762076198,Osaka,Single,23.0
33774.41998049204,Yes,-0.8298601646964363,M,Suburban,6.0,Graduate School,5.563272883173421,Kyoto,Divorced,37.0
43846.44488690003,No,0.5511499534844209,F,Rural,3.0,Graduate School,5.47147158426812,Tokyo,Single,
59505.65286625734,Yes,0.6541182954871324,F,Suburban,6.0,High School,5.937615044797509,Tokyo,Divorced,20.0
67904.50069905986,No,-0.47067524251228876,F,Rural,7.0,Graduate School,2.5362146321207106,Kyoto,Married,60.0
33829.072574054706,Yes,0.46462833858271096,F,Suburban,8.0,High School,6.7498188331886695,Kyoto,Divorced,29.0
65352.19067985171,Yes,1.0334700056733594,M,Rural,5.0,Graduate School,4.690326373658742,Tokyo,Divorced,36.0
90340.66186573611,No,0.13176538435884677,F,Rural,4.0,High School,5.085709915374344,Tokyo,Divorced,34.0
36977.64648424689,Yes,-0.3629600723500612,F,Urban,4.0,College,3.946899195463634,,Divorced,31.0
58350.17069422809,Yes,-0.4273380509663438,F,Suburban,6.0,Graduate School,6.656952462601692,Kyoto,Married,50.0
42386.406970665565,No,0.37598963316031936,F,Rural,6.0,Graduate School,2.6883656697219145,Osaka,Married,38.0
42513.35191877146,Yes,1.2934605119092237,F,Urban,5.0,College,6.503388239158467,Kyoto,Single,43.0
63341.42130158829,Yes,0.20117618922872235,M,Urban,3.0,Graduate School,3.9001911129408033,Kyoto,Divorced,36.0
53946.30367176098,Yes,0.35340427091835724,M,Urban,2.0,College,,Osaka,Divorced,28.0
57656.210642241815,Yes,-0.16870543329523474,M,Urban,4.0,College,5.791758949772921,Osaka,Divorced,40.0
40713.69608949698,No,-0.046594726484149196,F,Suburban,5.0,College,5.352143633454884,Kyoto,Married,19.0
38241.54095579772,No,-0.25558685335530135,M,Rural,4.0,College,6.167116568279611,Kyoto,Single,50.0
74048.94135113017,Yes,0.2772036730083754,M,Urban,3.0,High School,2.7595790466095123,Kyoto,Divorced,39.0
57343.822991992405,Yes,0.2928578280072232,F,Urban,5.0,High School,5.838290440691406,,Divorced,39.0
63031.39410581633,Yes,0.2904009379161484,M,Suburban,1.0,Graduate School,3.578208530364085,Tokyo,Divorced,26.0
48872.17670554401,Yes,0.3592643014701488,F,Urban,6.0,College,5.493009739856993,Tokyo,Married,17.0
50961.6340704415,Yes,0.5400448348695626,M,Urban,4.0,Graduate School,4.319654117814359,Tokyo,Married,27.0
63642.388075380775,No,-0.617181294162621,M,Rural,5.0,College,,Osaka,Married,35.0
54137.16476989062,Yes,,M,Urban,3.0,Graduate School,3.3945634922148007,Osaka,Married,46.0
57766.72528142873,No,0.41096825022073513,M,Rural,4.0,High School,5.130295017254037,Kyoto,Married,
49193.85696789089,Yes,-0.05653156895819225,M,Urban,6.0,High School,,Kyoto,Single,19.0
42957.395180293584,Yes,0.25852724795464466,F,Urban,6.0,College,7.035516174262348,Kyoto,Divorced,17.0
59260.46906730496,No,0.2633585972184663,M,Rural,5.0,High School,5.255621299014469,Osaka,Married,38.0
56006.21582297585,No,-0.24520593409745034,M,Rural,3.0,High School,7.568943368232919,Kyoto,Married,19.0
48810.47848559313,Yes,-0.3028611143232362,F,Urban,4.0,College,5.1435961597688635,Tokyo,Single,26.0
43224.850819943065,No,-0.13189671968935018,M,Rural,5.0,College,5.297238357473944,Tokyo,Single,30.0
61179.65593000388,Yes,0.07671941267039963,F,Suburban,3.0,Graduate School,3.6792741729970646,Osaka,Divorced,38.0
87641.73578575799,Yes,0.11337555917742582,M,Urban,7.0,Graduate School,5.811089883286936,Kyoto,Divorced,34.0
39838.756089133654,Yes,0.3305104280504205,,Urban,4.0,High School,5.329879948519389,Tokyo,,32.0
44706.606609581715,Yes,-0.06109922423068284,M,Urban,5.0,Graduate School,4.217790700309199,Kyoto,,28.0
47994.27857444794,No,0.329667709933564,M,Rural,6.0,High School,5.846354709319386,Tokyo,Married,35.0
71384.3656458399,No,-0.21296772557907812,M,Suburban,5.0,High School,4.473069463279554,Osaka,Married,45.0
45641.90693504649,Yes,0.31251158685832536,M,Suburban,4.0,College,6.1471999729902755,Osaka,Married,9.0
36579.26342676359,Yes,-0.39692805020889343,F,Urban,4.0,High School,4.721333859988144,Kyoto,Divorced,30.0
44578.84957661864,Yes,0.036675510892835106,M,Suburban,5.0,Graduate School,4.9438290649050645,Kyoto,Single,28.0
43456.871474985164,Yes,0.5031714820633992,M,Urban,3.0,Graduate School,5.318005880168894,Kyoto,Single,48.0
31667.35338176146,Yes,0.8562821145122652,M,Suburban,6.0,High School,6.23520423723194,Kyoto,Single,28.0
47455.97232432963,,-0.5699224473027241,M,Suburban,3.0,High School,3.339761104222662,Osaka,Divorced,38.0
55963.678451551525,Yes,0.8743342005198945,F,Urban,3.0,College,4.289091079604002,Osaka,Divorced,33.0
50953.163296626524,No,0.4831000992170425,M,Suburban,5.0,Graduate School,5.30126678659223,Tokyo,Single,41.0
29616.322449788866,Yes,-0.26428403888459406,F,Urban,6.0,Graduate School,5.854673433334995,Kyoto,Divorced,22.0
37764.27370110778,No,0.2017866416275096,F,Rural,4.0,High School,7.414521853375657,Osaka,Married,19.0
52651.542621887034,,0.8493094263371198,F,Rural,6.0,Graduate School,2.6666943666485254,Osaka,Married,35.0
69103.73765529193,Yes,1.0548910339495847,F,Urban,3.0,Graduate School,3.9866969536810815,Tokyo,Single,30.0
38627.714197802576,No,-0.4184650778650171,F,Rural,5.0,Graduate School,3.8011384495119906,Osaka,Married,39.0
54273.66962025702,No,-0.4561012091585238,M,Rural,4.0,High School,6.510280020982924,Kyoto,Single,30.0
65563.90405294443,No,0.41211380995161656,F,Rural,7.0,High School,2.3447593804804416,Tokyo,Married,
37752.0848586205,No,-0.45828762883640783,M,,4.0,Graduate School,4.921413924010146,Kyoto,Divorced,35.0
71238.82300890356,No,0.25268808674909693,F,Rural,5.0,High School,3.5513187334656036,Osaka,Divorced,
67780.90485095042,Yes,-0.3423861926202566,F,Urban,5.0,Graduate School,5.6974887647189885,Tokyo,Single,26.0
45819.45734423531,No,0.26481694766004765,M,Suburban,3.0,High School,4.880754715319816,Kyoto,Married,24.0
71889.57535271625,No,-0.2579855978066157,M,Urban,5.0,Graduate School,3.9794182321491345,Kyoto,Divorced,35.0
54070.297419612405,Yes,-0.07783988816729229,M,Suburban,4.0,High School,5.265263676757648,Osaka,Married,30.0
72900.56476959061,Yes,0.27896072854298165,F,Suburban,3.0,High School,4.659265778220248,Osaka,Married,43.0
65292.77034467831,Yes,0.39394781512583166,F,Suburban,4.0,High School,3.969027378291053,Tokyo,Single,23.0
76974.16901405228,No,0.48487846759133885,M,Rural,5.0,Graduate School,3.6627019774279077,Kyoto,Married,26.0
66716.12623757625,Yes,1.0487114384108729,F,Urban,5.0,High School,6.756760294263278,Osaka,Single,38.0
47862.71359424728,No,-0.3608762730818571,F,Urban,5.0,College,5.311451984695532,Osaka,Married,28.0
64897.40645703513,Yes,0.17830871180630076,F,Urban,6.0,High School,6.518472352822741,Osaka,Divorced,43.0
63819.133741697835,Yes,0.07491399767197059,F,Rural,2.0,College,3.3102503445868745,Osaka,Divorced,26.0
71708.65811612052,No,0.24389768385040522,F,Suburban,5.0,College,4.843193038381422,Osaka,Divorced,40.0
,Yes,0.09411609162012005,F,Urban,3.0,College,4.396047676553516,Kyoto,Single,47.0
84451.80405056347,No,0.32279614705176307,M,Rural,6.0,High School,4.5098107271327486,Osaka,Single,42.0
64607.88710678455,Yes,0.4879651542639598,F,Urban,2.0,College,5.232357300160597,Osaka,Single,32.0
46884.936935817575,Yes,-0.18797600274787535,F,Urban,4.0,High School,5.817388708612921,Kyoto,Married,35.0
38869.5965137193,Yes,0.14301089808237516,F,Suburban,6.0,Graduate School,6.287336177293058,Tokyo,Single,47.0
34245.282025489796,Yes,0.03289406423090502,F,Urban,3.0,High School,4.291060630558194,Tokyo,Single,26.0
69141.53163473558,Yes,0.3095403953674001,,Suburban,2.0,College,3.4613487497278426,Osaka,Single,24.0
35895.88434761122,Yes,0.5105624675950466,F,Rural,4.0,Graduate School,4.934413426648953,Tokyo,Married,27.0
68958.77644975361,No,0.24226822992207958,M,Rural,5.0,College,5.072899387066966,Tokyo,Divorced,36.0
60936.264955531165,No,-0.4136293492718809,M,Suburban,5.0,College,6.5796796799129975,Kyoto,Divorced,29.0
57319.16270162584,Yes,0.14978389579021517,M,Urban,3.0,College,6.314744591359343,Tokyo,,
36824.73948809714,Yes,0.061833027224320894,F,Suburban,6.0,College,7.621424742229369,Kyoto,Married,25.0
