Season,product_quality,competitor_pricing,brand_image,Sales,promotion_effectiveness,financial_circumstances,demographic_factors,consumer_confidence,sales_channel,advertising_spend
,5.277946209257237,47376.00888499901,0.5843009395770234,5705.579428853238,,-0.9663129399185163,2,1.0238488288970498,Call center,5732.871057184522
,5.8090938097408635,65387.03816993836,0.6570944398298494,4681.724472193171,,-0.8923804830661672,2,-0.42847943700012275,Call center,6116.345876791968
Summer,4.627107299914199,79182.50046254639,-1.6980967286100728,5529.355909206961,0.40289141266574796,-0.3663031454460419,0,1.9657913773511035,Call center,2701.98425465038
Spring,2.680897225041396,35209.006483175224,-0.08014986152992626,4051.466374371703,-0.8592057507742902,0.8463813938107599,2,0.3335305160752293,Call center,5330.50655685323
Summer,7.959869293983992,46932.69288954018,0.14351960144383558,4656.488422497438,-0.19874608572129623,-0.04280193854444707,2,0.12797465035736139,Call center,6114.648541594932
Summer,4.2066010012418085,86107.45537526335,0.6137729100137795,4656.770546100355,2.0958423356724043,0.015157456927592391,1,-0.921520885140929,Call center,5784.615926047693
Summer,6.018069250667069,60556.9220034959,0.3174436484945699,6106.563972460495,0.39691150776291306,0.08882327976192461,2,-0.2823349949253639,Web,4192.053268731543
Spring,5.950982823667086,52158.160456114005,2.017774183357256,6209.187965381109,1.235974394334028,0.5944685384966777,1,-0.3745537836732648,Call center,5960.946751555561
Winter,3.8158439417404906,68299.08356077061,0.27626581616934326,5599.320287240265,-1.1941812938604495,-0.47752637896844446,1,1.4748325452737692,Agent,7417.399142021164
Winter,3.2781586793128996,74452.63476843738,0.3628484672696704,3354.3884848331377,-1.1877401289361071,-0.9149850757464713,1,-0.4437200275477932,Call center,3859.230336301255
Summer,6.086648985597749,86752.50350244148,-0.5096143955423313,5080.623192142015,-0.4938575395315216,-0.3399911256537781,2,0.352278248305353,Agent,940.5137153239957
Autumn,3.7782389884817666,57338.258523073964,1.3319774047616795,6540.925291083426,-0.08926985600764357,0.13411897071223713,1,-1.0816375208291429,Call center,6228.181027061214
Autumn,3.7023296385362103,58207.69492421874,2.5634828214757683,4923.150267975816,0.5707846488050766,-0.6644425311828381,2,-1.6851092089456128,Agent,3344.7366011529894
Spring,3.6649048305651895,62382.095572757244,-0.2730399414730881,2579.0193307875156,-0.9487203308359464,-0.773942842516523,2,-1.331614813435337,Call center,5993.569167473098
Autumn,5.932165170885854,40821.67633141494,0.15956163181362779,5297.956647402715,0.7737040763580323,-1.1418523275066972,1,-0.5993044598341287,Call center,4376.019674242607
Spring,5.533214320123841,83853.89083207911,0.7945710309177082,4406.3218013497835,-1.0006922619067824,0.879141660868673,0,0.5435701629905011,Call center,5401.769562599319
Winter,3.5426556691462388,73048.38890809439,0.09638894432536631,6151.726990272053,0.7232368715702471,-1.6586642091966668,0,0.6539399037769814,Call center,5283.958115152704
,5.600424388141226,62490.182485816804,-1.1029731904955455,5382.157932166948,,-0.6692208965355744,0,1.442548320349421,Call center,4376.664462819713
Autumn,6.4851546971337,42704.75633001679,1.0032383030015135,6220.9534631804745,0.7307528324966895,0.42832014892503467,0,1.8709001474153948,Web,3106.3676443677728
Winter,6.209468215089413,44414.72160742049,3.2091060098720217,6320.255964524239,0.6686547315399519,1.1098315038113264,1,-1.3694039037164132,Call center,4282.498577734334
Winter,5.30963555541717,65635.32835007404,0.6428343844665891,4774.294550832183,0.6232343688151518,1.1332519480357535,1,0.49848196912288384,Call center,7396.441978914689
Spring,3.8953982227098036,47229.18397889362,0.11737999592802205,3944.6126700069008,-0.28163275032821444,0.8579864322894802,1,-0.6625161949424877,Call center,6213.451497142252
Spring,3.8984467454687044,44362.51159398299,-0.6214355956658556,5284.620226226647,0.4149898346234135,0.20597145232530126,1,-0.16902967949767367,Call center,5869.222787728372
Summer,3.408501073326077,54021.94448118318,0.06672375989542849,3658.0854558498086,-0.2486762847311827,1.8981397151709007,2,-1.7082624027311057,Web,9529.844142260801
Spring,3.540883053222694,60426.22214893144,-1.01020310275562,5194.631166024172,0.9867468952422277,-0.3673126352204329,2,-2.9890360804522094,Call center,5973.710570173473
Autumn,3.7003364654078146,41867.794631307195,0.8044343060289223,4678.533688918908,-0.9212404399769829,0.0230454389723023,0,0.22481818416047514,Call center,4368.342727747556
Autumn,2.7163626126722034,66418.08512094068,-2.223945689817514,4007.062177639149,0.6634137009814505,-0.8015578073313406,0,-0.7737378944511897,Web,5307.80629575211
Spring,4.312745815099908,39043.639063326584,-0.1866460062106922,8842.874679659562,-0.2657180035929758,0.8483159535342196,0,2.2540255098772466,Call center,7035.372779690254
Summer,6.563381085244624,31642.662808824025,0.6931890190170092,6535.55342821726,0.4519280197000004,0.5524502526426144,2,-1.382172211267482,Call center,5679.7171586348895
Summer,3.7459940404377132,49310.27597208824,-0.03975948054160455,3896.046970761524,-1.3437238405211502,0.34131388583980515,2,-0.02407492661454391,Web,5784.574299514877
Autumn,2.5224867456925746,64437.33845049234,-0.06583402983239404,5413.818914000531,0.44501821815075815,2.3709627492909204,1,-1.864607544087688,Call center,6286.175848383862
Spring,6.653591958478814,69121.1753512889,0.7085071558341304,6517.917631019971,0.31874061144522253,-0.4874881533303852,1,0.3000810930208008,Call center,8408.57393641219
Autumn,4.853987275419607,55913.51804877334,-0.6064458329279186,5477.741557346721,-1.923835864465961,0.21401548674751353,0,0.04555676342840601,Agent,3270.0573263955703
Spring,1.8665057847707311,28882.75534635606,0.07168938439568774,5831.369074513794,0.6145120229453555,0.31788332183806584,0,0.4120433846000879,Call center,3744.314178525503
Spring,6.456442029239507,47196.033919025365,0.15833214674421994,6060.5741847557465,-0.5000103230595753,0.5316847850469225,1,-0.5864260029060887,Agent,6545.981615214188
Summer,3.487034619168263,52596.27129287999,1.7539463451274293,6062.485751292499,-0.12950840083531395,-0.10564952146110501,2,0.5277336572685809,Web,4282.79358875724
Autumn,4.94306132995567,58153.92240760879,0.4218797330505339,3241.325153351621,-1.5243109017167191,-0.9880635305702452,2,-0.3977378525180574,Agent,778.0325909008561
Autumn,6.3849821387238315,50495.7899034314,-1.5293016116769975,4010.2692858880046,0.8260977331693674,1.1562774512428384,1,-0.2741005439562498,Web,7010.559328405032
Summer,7.524498533850144,59545.49331094638,-1.7963227186854827,4594.346389879327,0.37016033410494426,-0.41542902998168496,2,1.2164261878533795,Call center,5688.965809834564
Winter,4.1236796739028385,40776.694392616104,-1.2254872850716325,3343.7068937229064,-0.9680088956497578,-0.1991806610092946,1,-1.3851995953383478,Call center,3237.834250024054
,5.612873912368649,67521.97831023735,-1.7469326742958418,5412.427010656134,,0.21392149951119,1,-0.6813299834691435,Call center,3350.905210983813
Autumn,5.741497538477897,44755.82981619696,0.15873950308873513,6192.710089769543,1.0345608900565726,0.5460298829368792,0,0.4333144056295666,Agent,4928.810044948168
Winter,4.231971568804834,72460.62160649936,-0.004884352710228564,6493.26404633488,1.6585860113006454,-0.032426776881618796,1,-0.40612881927670313,Web,4247.062064287429
Spring,5.8654818712286305,65715.36629377013,-0.5134677688534189,2431.4510015387154,-0.4890406664827983,0.21425173611790976,0,-1.4360219640007261,Call center,5859.307796434273
Spring,2.8914698526139326,81484.241118201,-1.8158849532496966,7129.452253639382,0.4973121863064486,0.6253889549720604,1,-0.17541399022787812,Call center,5462.936461202185
,5.404738588948652,58655.56589766471,0.6669575550150918,5440.443935575015,,-1.153224942925729,2,-0.6687241427139416,Agent,4564.952379406554
,5.462292882833981,75651.85000107437,-0.3831409389669745,5293.1857199915585,,-0.9899222728220655,0,-0.6573075312382168,Call center,4608.87162502884
,5.632054821132633,55259.54629541517,-0.20180376559524546,3854.08378776047,,-0.055935497912276845,2,-0.7085105147407391,Agent,4428.226871004262
Spring,4.66561876651697,65879.6922325222,0.2105114892241887,5076.515563382446,0.3847643331919468,0.9573074389249925,1,0.4687805690603062,Call center,6070.794846082
,4.217643602084697,60734.616977664584,-0.3664708131780091,6944.821224332877,,-0.5096127736802529,1,0.9149494870437267,Call center,6251.088341742886
Summer,5.219839015989383,50081.7983334226,-0.4583342934239498,4722.095403333263,-0.9328842920536926,1.6300746350356967,1,0.8962080168681125,Call center,6427.657968284791
Spring,7.485122520456547,54564.460338040706,1.1735864571787793,4082.293187234633,-1.5093763041033792,0.10204156172435139,2,-0.5735601933437041,Call center,5555.147792428621
Winter,6.462469802540513,65686.10584452827,-0.03973472975404269,6709.3723243345785,-0.40216839378010527,-0.24519929565397944,0,0.11361204112578564,Call center,5289.154404499854
Winter,6.778643471728714,58780.46607101004,-0.3088352510839188,5822.483825962951,-1.1106117849756256,0.7537291453443615,1,1.0300141091677981,Call center,3225.341734474261
Summer,3.620058414598967,59765.366070272925,-0.21516664917062917,6122.277317383853,-1.25322016154986,-0.20695736077332622,1,0.9603486098910855,Call center,4375.975275585547
Summer,7.624756311402212,71451.51119685698,1.1507540713600217,4885.7630610014685,-0.18747832362762124,-1.6444354013680136,0,-0.6119745048247305,Call center,5188.8733702306645
Spring,5.525413942894565,62104.13950234566,-0.9304297635780011,5007.420279277456,0.6378320925725393,1.1435814770669395,0,0.8676782856465363,Call center,3691.017529281238
Summer,3.9011837503527778,75575.16070358014,-0.6998435486295119,4631.483838527862,-0.5248584754086079,0.3937215538775554,1,0.9664508689255372,Web,3987.517512771501
Winter,5.909458924426652,54842.113009827764,-1.7694896973628527,5003.869503076938,0.042571796549504305,-0.4745673187663971,1,-1.0074481388261334,Call center,7125.612857336435
Spring,7.98830617929466,69286.86108336083,-0.22750113625449064,6641.926894616451,0.4077126710883813,-1.6796866354429902,0,1.0214138223678642,Web,4351.118178143998
Summer,6.169340936413173,81035.33032320256,0.544334068428796,4425.266055951716,-0.4953711127561782,-0.34594364052779647,2,-0.7445737825634828,Call center,7275.385430441356
,3.67884292642711,77336.79907112569,-1.5394655514443663,4157.430503951998,,-0.45376861472766045,1,-0.3516166542532331,Call center,4745.616187107675
Autumn,3.8790811998333217,70529.5032600624,1.1311020991872125,4564.756296712077,-0.6800394095905615,-0.5026803576858894,2,-0.6933060808416452,Call center,718.0526883181556
,4.289448642079241,45425.78861344859,-0.2805587177269774,5203.980313821244,,0.5788830570026866,1,0.046589847497488686,Call center,8281.481573255438
Autumn,5.493695481015068,73491.06557920651,0.567134007043514,4909.839915821744,-1.8597357183654868,-0.6835612872782626,2,0.8885935656900432,Call center,6375.9323052992795
,4.414634048797117,32423.597568033674,0.07972733707532348,5389.183354440702,,0.6910095858626794,0,-0.28617001525456054,Call center,5465.39680404775
Summer,5.880821533594804,40243.59053376045,-0.5654409956701566,6314.694811036666,0.5459208750231606,1.3986963966348824,1,0.16710064526134777,Call center,5395.674749093809
Autumn,2.936609596839666,74879.58343506184,-0.1764246243940179,4913.921304309274,0.5691127356827343,-0.3281459365607845,2,-0.9269815029218745,Call center,3169.586023217401
,5.38450984364902,61691.10072642244,-0.29773292744172597,4654.321929211432,,1.2729235119581492,0,-0.12781943000266632,Web,2951.2764937285224
Winter,5.70681011738985,58540.64800166278,1.2038977695507096,6036.841072821088,-1.605245997622079,-0.9040034734883077,0,1.1590369054367784,Call center,6961.65723144863
Autumn,4.497719899763711,73951.73126863658,-2.1346717082240443,5150.012847060076,0.29165950017740194,0.8282521038230628,1,1.7211746422430687,Web,2438.814351300096
Autumn,2.850300173789416,62933.51594838887,-0.9646289435554165,3799.1182566001044,-0.9308781109324046,0.06660738370456043,1,-0.9391810606210593,Call center,6139.357603331802
,5.636453662605069,46221.039880036835,1.2431189861394514,6119.606482452717,,-0.5256077899229964,0,0.5874029698831699,Call center,4777.977422678583
Autumn,5.320752792624714,63379.64730467623,-1.161924322533377,5702.758500318661,1.8761063724267564,0.4806417229643013,1,-0.5742327907144061,Web,4147.241673881161
Spring,5.560008111017031,52261.07321987515,1.0281191073694977,4862.808461888164,0.9393003065202027,-1.569050974428754,1,-0.21083598964576952,Call center,3743.939377749065
Spring,5.79553612519287,62197.23333198469,-0.1375742551475694,3263.0017968631687,-0.4960339448416636,-0.5532537890635326,2,-0.40713543124948315,Call center,3708.0756717863023
Autumn,6.470254690870469,35028.53039824989,0.8927924886284581,4757.813505030881,0.18771053850283764,1.0263744424163914,0,0.34467891692756986,Call center,7479.613442621635
Spring,4.978867667148916,37094.20018218706,-0.18832723636023332,6162.276670415024,0.10849806340457696,-0.0501272506571641,2,0.053874394646838235,Call center,9451.000872199085
Winter,3.864190536993868,42607.003146278454,-1.0919099523297762,5098.825348636618,-0.08302040352528507,1.0291425516319606,1,0.45985436000437013,Call center,4114.279722677587
Winter,5.817900677048792,45997.966389009525,1.1985869452538658,4877.411168679229,0.1997704651237433,1.8040573281244086,2,-1.8713354201617,Agent,4649.988986505603
Winter,3.5095751812381235,53475.32367805277,0.3020283028288674,6120.4879034482765,1.076009641663982,1.8882023016653688,1,-0.5521281484997481,Call center,3917.4562122308153
,6.064273743229347,52712.65158319243,0.3723028610559089,6418.4748771165805,,-0.9362612092402818,0,0.8383037070192388,Call center,3420.2618311500864
Spring,3.9925216976100746,72735.6009884266,-2.0474325055566447,1740.256425010462,-1.757246669177362,0.1103239433125279,0,0.6415731453754562,Call center,3510.8401311683233
Spring,4.3229313433823515,63053.48545395152,-1.7101517778184168,5772.592923973868,-0.2807448392701475,-0.3936002217935748,2,1.175652379098736,Agent,5776.970690077615
Summer,4.101118178576115,67087.27433329033,-0.13813804832289725,4688.694872308191,-0.7043202316107912,-0.6697755820316883,0,-0.4564808255790386,Call center,4331.064563708225
Winter,5.754629265857446,54421.782402851924,-0.4851409581168219,3593.1708328306854,-1.4290407827989235,-1.4374779921281882,1,-0.9875301056031275,Call center,7652.843619881105
Winter,4.177872535740197,65190.33109886966,1.3339940153303211,7932.21609673931,1.112962579640107,0.17042189615637696,2,0.034660835768488156,Call center,5278.292533140527
Autumn,2.8923241653938914,40672.40068575328,-1.166738676129529,2329.905798970167,-0.4344096094722622,0.18103848729065367,0,-1.4465435518106826,Web,7331.0255954693275
,5.09784563592568,50318.18955158729,-0.1285802872547087,3553.9106968075707,,-1.4420259394017831,1,-0.801403920415488,Call center,4929.707320489066
Autumn,4.102735923923838,58515.35034011883,-0.059348305226487985,5557.818966520683,-0.43516401399247995,-0.7371984958544495,2,-1.2991956053444276,Call center,3324.259298309976
Winter,3.539483094433036,41235.25152693642,1.266440984854352,4882.53115572543,-0.2479949859642408,-1.8978880412908887,2,0.46724670978109667,Call center,3146.6038857055846
Summer,5.354559431108745,62615.746425698526,0.3695498801283247,3910.1871275844915,-0.5271219843691608,0.6495039576595828,1,-1.0460568345768986,Call center,3323.51519165564
,6.826228880889781,75089.090920692,-1.687772023143762,4219.87908559503,,-0.02831531811045582,0,0.5588179501155464,Call center,3887.016222046057
Winter,5.269202334776614,70575.24069882056,-0.8169175615766722,6533.724503139531,0.2873112674285886,1.0161122953927912,0,1.4262881603288027,Call center,4128.850225203725
Summer,5.208145297625337,47767.17881526184,-0.40395398586870773,4087.174946374946,-0.6106181545638327,0.7636665958834692,1,-0.6304911464321195,Call center,5630.0851962250135
Winter,6.547917203060604,49225.0233068866,1.0287084215067124,7531.266176610488,0.19969559935909376,0.8176787470184201,1,-0.27870880898485256,Agent,2216.999722541828
Autumn,4.302929171083843,38934.83236407418,-2.633933381762057,4190.476272758897,-0.6059790119503593,0.11611891412424946,0,-0.37909349000445763,Agent,6554.698651010562
Spring,4.712726380496125,54006.5458580692,0.005223725339549877,4915.139143315487,0.07489628474915133,-0.13670424998844308,0,-0.5359956810854541,Web,7286.892914114639
Summer,4.848080602620724,50506.13762506233,-0.3334570443187651,4592.101703470733,-0.5500690449748089,1.2852014348711722,1,-0.8656065292292079,Call center,2334.5963343019957
Autumn,6.210146097682918,58007.281417057384,0.4788228725099256,6708.473942663342,2.8745704851426352,-0.33875865789220616,1,0.520648850636805,Call center,4371.687458779344
Winter,4.281369545305427,65567.38707717518,-0.8951038303668477,4083.967744365258,-0.5011864622174822,0.284404714040678,2,-0.1774336575241777,Web,4052.153477250123
Summer,6.086531327761483,49991.43363736393,2.1524002543851353,6517.179770621519,1.1373390389297535,-0.8755561100809958,2,-1.0083093808776866,Call center,4265.759905037685
Summer,4.264828258856488,52369.86155548748,0.7481236631073164,5252.361366002231,1.7165038481160688,-0.6826889440116816,2,0.13807268731422825,Call center,4434.06475426131
Autumn,6.110269324485621,66012.91210412154,-1.5281568547721394,4411.634357052193,1.208338556353877,0.7820503013794258,0,-1.683267544636056,Call center,3836.93159950251
Winter,4.745837419821096,48543.894637933816,0.20809428595045254,6191.495282643779,0.7999172975029286,0.6159932745608316,2,0.08827604823295827,Web,5659.698374066094
,6.436936129142142,62432.51691828939,0.9605938837054416,6598.276657963839,,-0.056370565894830985,2,1.362979156481492,Agent,3192.1277810008214
Autumn,6.894225679790374,51584.29627776124,-1.9428203461838864,5726.539816297791,2.05806040902246,0.4195441470612833,1,1.2078651623037795,Call center,6235.374631969749
Winter,4.546339706932407,41679.65816926434,0.14718529290875268,8014.282958603182,1.1861289020030825,0.30213062353142156,2,1.053762842117311,Call center,4499.677504992635
Winter,4.184690295989233,60034.08008328794,-0.56093523464243,4657.349247265069,0.48934280892352483,1.4939644580278424,1,-0.033946161013344245,Agent,5640.072570824434
Spring,3.8816437664573473,70201.29461419521,-2.595488966002191,5137.060278768646,0.47315123343708104,0.14133789328898433,0,1.3920258929331493,Call center,6207.24018037311
Spring,7.2165941005660965,46307.63639369638,-2.8921864238161215,4837.741736312483,-0.35270480653878633,-1.3596034906848815,2,1.7696215819021717,Call center,4274.123224160405
Spring,4.565096957253214,51062.27200817174,0.45062392758661785,6550.311223651173,0.6864902838543634,-1.1994426445212822,0,0.15015247769294818,Agent,3762.653280467748
Spring,5.349743107169349,55316.57831095333,-0.17779786534434025,6229.555177772976,1.4180566739061247,-0.6426353176897444,0,0.7044607912274579,Call center,3973.628229238425
Spring,5.145466079476476,36837.93162257668,-0.8142098709847927,3636.346777699453,0.7533599376723416,2.042396435111931,0,-1.9569419502866146,Call center,6207.8799637050515
Autumn,6.767378901149273,75740.96107684556,0.0005459222801220207,3561.2789825464765,0.957677050004555,-0.3697714691073271,0,-0.5582637797903726,Call center,6916.822611766219
Spring,7.746583171346874,90929.5254093007,0.1764514662043191,3484.887816905516,-2.43268961540121,-0.2846430485993916,0,-1.1689778094303325,Call center,5732.600251043894
Winter,4.48152948979868,60310.49760982502,0.3855627555227303,4831.086870460634,-1.7925897213783832,0.02023480443220276,0,-0.03960960756735105,Call center,5322.900897109088
Autumn,6.701034360967803,67558.56248243421,0.8029237759479252,4418.734666910242,-0.9463226013372813,0.029993188376288466,1,0.9560784926462883,Call center,2652.6613201602704
Winter,6.079810068597123,71434.64065824353,0.855033441138051,7025.710885576456,-1.5569937892979413,0.7774552808192098,0,2.6990382009515703,Call center,5216.856891402876
Summer,4.174993549420365,60082.65427941744,0.5491156060035843,5403.555818685979,-1.2293611760860215,-1.4341335831415285,2,0.7081849697185754,Web,7777.819904359749
Spring,3.857639053585858,37656.37413542633,-1.4993587508369224,3081.025147669407,-1.291300680272866,0.10914328487499363,1,-0.41551071368518855,Call center,2744.2139263873587
Winter,6.342873706671799,57278.3543631421,-1.4834496715636263,1917.494629140193,-0.6233109834105778,-0.09256565819566782,2,-0.7352950197352152,Web,6373.678449873613
Autumn,5.140650598094162,66156.85161237935,1.1276431529630317,6013.78751667974,1.1065303732483804,0.23912199969479983,2,0.2873625593837115,Call center,5118.527968087762
Winter,7.209579887836912,66444.54026012977,0.27401432198478504,6111.205928577905,-0.04125509729706347,1.0067638707518125,0,0.522624312217424,Call center,5432.063210605452
Autumn,5.977294776615986,55075.03457114567,-0.3650856798960744,4084.0376456411223,-1.615856817778691,1.1351355943357768,1,-0.24450779006549336,Agent,1222.0569354542054
Spring,2.572257537749563,42361.4411631231,-0.3973311232914926,7204.616909332183,1.0997695419912081,-1.4496358804041805,1,0.16582594307511483,Call center,7141.426277060775
Autumn,6.756976590753875,53560.875301716784,-1.580870997304081,4937.669493472368,-0.028055459001693428,-0.1746925125531951,1,-0.1983727356095553,Call center,5486.181002777453
Summer,3.6362244361184723,84511.32401479078,0.6133389295027246,5880.0933421862965,0.25530190861307683,-0.5066188823149317,1,1.546027733256013,Call center,5106.774603114617
Spring,4.293719927605006,53607.44713734035,-1.314931555697392,6344.042315121205,-0.0020241175551765026,1.1118456276906974,1,-0.879442843284672,Call center,3714.4908247628046
Spring,4.845578045936313,64044.5373286013,0.22358331273933796,3258.3099154898464,0.05975377821657118,1.2981019313483584,1,-1.2714178679643224,Call center,1895.3873129743138
Spring,5.932710205789971,36511.732179448154,0.36846775387259134,3678.1355707142,0.7665672319419299,-2.085393479972407,1,0.043808968846814865,Web,4861.234545867883
Summer,5.222836693914912,38712.95971507381,-1.1394770472409232,2908.5984814815556,-0.6351356532699265,0.13065823131379062,2,-0.605507158911609,Call center,7592.503070047382
Summer,6.746437312989367,64604.52740116998,-1.027698600865071,3839.0703585339465,1.355108551977249,0.2660917281256522,1,0.4122867647900876,Call center,4115.93237903625
Winter,4.8368169354789226,41331.36324975407,1.511752509635633,6563.293944534957,-0.624035232885541,0.48189300497517734,0,0.34484811249955294,Agent,3754.872990801636
Winter,2.6657148936129085,60160.743650740565,0.7919027327238218,4923.405691755979,0.8957564352439104,0.5492276089795751,2,-1.220654822434526,Agent,6118.485445476053
Summer,4.77539696621753,50345.19175188213,0.09045971745519382,6473.159015128005,0.41133630768711804,-0.7073129861192675,0,-1.8805014330500742,Call center,6644.027519939981
Summer,6.38353825558291,44074.87654365644,-0.3155146159671074,3989.0856221359963,-0.8279357165385682,0.6194159433840071,2,-1.356427931293762,Call center,5664.4725427246385
Winter,4.551953250047338,63658.85936174653,-0.11200164479587545,3513.744993610593,-0.48178461222063673,-0.7111911175260219,2,-1.9240011098327083,Call center,5222.450900460813
,4.313710272778603,62844.191784104245,1.3904602003292874,6008.514896178198,,0.598817180186239,1,-0.7342633940465215,Call center,5948.1843028219255
Autumn,6.223576483983063,47949.703283256546,-0.7132109485835886,5161.92924700626,0.08336132196206913,-0.9982215020101588,1,-0.34874566716442035,Call center,4227.167955138979
Winter,5.7146827335044295,76088.64924145151,1.3504439177030727,8525.712966432393,0.6960942653859233,-1.3535352560369796,2,1.3689488773192027,Call center,4538.2136186572025
Winter,5.327032921705049,54794.82339639171,-1.358013309726079,5150.845090711528,-0.5988589393530382,-0.668506206205763,2,0.803932781613531,Call center,5074.708670494472
Winter,4.648449320780039,40706.35106636373,0.00902643266142504,3688.306157794831,-1.4712871657615976,-2.2289360328941017,2,0.35211418569367253,Web,5414.7563673359555
Winter,4.7335936413289845,53206.92387405098,-1.4486387079406244,4800.1540547537315,-0.5733807518817718,-0.041684156128850805,1,-0.3762605026013659,Call center,7486.153723594221
Winter,2.433750594402375,54828.439443601026,0.2449524952776696,5082.592626292957,-1.3202984376400615,2.2589007740369857,0,0.6039078018646211,Call center,5797.432972683355
,4.802846007927961,54296.935657291455,0.5035445244090792,6126.127775852418,,2.3569859781837255,1,-1.5901440155909983,Call center,6065.919878386247
Summer,4.678282415225673,31428.602713269265,-0.34245757935039456,6304.2659900168555,0.5383273860857868,0.507051352422284,0,1.8075959062278781,Call center,5339.163253749156
Spring,6.377318139259023,61746.81159478649,-1.3884547038929196,4795.8504673321795,-0.512571654112623,0.15256567687655623,0,-0.09121806732775767,Agent,5813.0810217512835
Autumn,6.104674326955022,49865.13673100848,0.7509830620449909,6167.320676984305,-0.6127926041942368,1.0476692317098932,0,-0.26754206542703984,Agent,5660.904232186678
Autumn,5.947797332213948,44319.06293449179,0.5117287243638257,4137.304682319574,-0.31113122688166167,-1.5708791738090777,0,0.17384531431306324,Agent,4492.4947349379945
Spring,5.005706008429975,64034.444924520845,0.2858665697293371,4634.005326280589,-1.4122175904066656,-0.3784685894860255,0,0.7346087973350227,Call center,6166.326586701494
Summer,4.613247673224722,55405.60254631618,-1.5310608409129725,5036.614760073384,-1.2391085780359978,0.09216694421149306,0,0.9477446961309103,Call center,7047.240372143549
,7.598900614623895,62261.37141207261,0.6797224305015636,5607.398159662652,,0.07461076474565691,2,1.3096425174483137,Call center,3585.0312655889593
Winter,5.031270053949501,37891.031568404636,0.7907663121975459,5047.085331916312,1.0501743579367142,-1.7460373936006017,1,-1.6713363239380747,Call center,5418.758986664278
Spring,6.544386563099078,66406.57238455326,0.0119179183058472,6520.746241798394,0.4480755415714814,-1.1419734381197384,0,-0.35346251634929043,Call center,2445.973445092333
Spring,2.5903755271070317,68434.28494983327,-0.19992144705708093,3115.8445491718458,-2.1574352234911456,1.0810577012442169,1,-0.5144570408779663,Call center,5287.174341885551
Spring,3.9982638666625663,46597.18759574015,-0.9742311876608062,5295.314756361536,0.46619145824791686,0.6422218265396793,1,-0.15745841899265967,Agent,5596.960066272649
Winter,4.789067795249059,56161.190666589566,-0.313346084841708,5670.301184474507,-0.5550686114560875,-1.592831438611389,0,0.42756051294575015,Call center,5736.759291510512
Winter,5.776098065209245,44225.60748720114,-2.219279530550011,6034.447948948161,0.6144095580952552,1.4290452197705414,1,0.036671786752702294,Call center,6013.044782380249
Autumn,3.5607953475883014,53983.77706735723,0.26275506913067426,4782.840009902921,-2.0208010325210517,0.29635816036071827,1,-0.9251525607887298,Call center,4190.33061641128
Autumn,5.515687270661751,86032.46425455683,1.748100331571635,6735.442342389424,1.3989387262251873,-0.6693094206997772,1,1.2952527825480786,Call center,5330.1804492828005
Summer,4.181605681255032,77057.51937141716,0.035124546908000855,5649.108731458915,0.9350746145801141,0.09291125895383062,0,0.28911412497480254,Call center,5789.987862379871
Autumn,5.033060264097483,58386.13771489768,-0.922505417984469,4695.855164303371,0.8233739972959406,-0.017862300499884104,1,0.11166816446210484,Call center,6568.530772345096
Spring,5.70321212790729,53645.039801889914,-1.8601655694611854,5047.719282367115,0.7456119474897459,1.7483905250801015,2,-0.08406006634683459,Call center,2848.294927616827
Autumn,4.748972124556079,52171.20793006997,1.2207868081807167,5728.632527305024,0.20551922755436544,-0.5268358506272945,0,0.5485978303329407,Call center,7357.858165860043
Spring,4.741843184926077,47944.49134482002,1.5346929640159241,3828.254353887104,-0.729040215641957,1.6009623347198665,2,-0.9212435395008544,Web,7304.80731693584
Winter,3.7348099347917723,56035.231796208776,3.102547844160966,7980.158883753533,-1.6516034272253328,0.5319068550203596,2,1.4329223009905625,Web,3378.9268343604367
Autumn,6.4425415788399505,84720.89422956157,0.6085216839098936,5821.961007163167,0.1942363531731073,-1.6618668588629268,0,-0.09376072121713078,Call center,5112.003673386322
Spring,7.242754306748491,35142.141112395635,1.2861263388454223,4587.826188139374,-1.2146916308585112,1.529088970435179,0,0.28270892478116094,Call center,4312.719128326742
Spring,5.197768246265926,56251.72360205675,0.02829033068385656,6366.116133185273,0.5396354013663576,0.16138822630070385,0,1.1750697325256267,Agent,6788.235141922601
Spring,3.9943226552770303,72849.08420204173,-0.7594949993363238,3854.159097315438,-2.1342917686105425,0.7349066450402086,1,-0.23890474617569685,Agent,2029.6202665781348
Spring,6.902224982221956,70796.0194516921,0.0894012625961137,6333.05218188746,-1.1001591110912343,-0.2140594276386835,1,-0.2761063744479663,Agent,6211.689017623632
Summer,6.850150666823731,68927.02586461707,-1.4895995003919975,4579.293790321113,-1.399395549764352,-0.19872204842870397,1,-0.7036556246071018,Call center,5135.022638694239
Autumn,5.146345640389233,66231.82188097163,-0.7051157455149167,3823.1386552411695,0.08642758916763518,0.7191403924707562,2,0.0716348148998872,Call center,2936.8811634675126
Winter,3.7411877942242486,40223.76297408057,1.5854649132146423,6153.401078339065,-1.0812998720285985,-0.1111897823646046,0,-0.6200266370599096,Call center,4841.865589680856
,4.680909660572208,80020.48896599622,-0.9180434164053276,3753.9044079220666,,-0.38821980610171464,0,-0.5426150747558472,Call center,6595.476497163105
