Marital Status,Gender,Age,Brand Loyalty,Renew,Location Code,Hours Online,Education Level,City,Months with Company,Monthly Income
Single,Female,44.0,-0.9749712881970785,Yes,Suburban,3.831484715499599,Graduate School,Khon Kaen,52.0,3284.001827099137
Divorced,Male,,-0.2994384515259447,Yes,Suburban,6.857390313365819,Graduate School,Udon,63.0,3493.4692399145038
Divorced,Male,37.0,-0.13424034286597158,Yes,Suburban,4.74338815693632,High School,Mahasarakam,69.0,4028.5242983435496
Divorced,Male,55.0,0.0698691528467476,Yes,Rural,7.615538991201707,High School,Khon Kaen,69.0,5404.164561678679
Married,Male,46.0,0.03778038244810575,Yes,Urban,5.543061276793617,College,Mahasarakam,46.0,4911.301147103803
Divorced,Female,52.0,0.6854944567913821,No,Rural,3.2287706092468262,High School,Khon Kaen,73.0,1807.8220442243319
Married,Female,52.0,0.040228333327739924,No,Rural,6.7207671352763745,College,Khon Kaen,71.0,4674.324986728719
Divorced,Male,54.0,-0.08693272772159127,No,Rural,3.4997741977357286,Graduate School,Mahasarakam,73.0,4317.0912276081035
Married,Female,52.0,0.3045066172555531,No,Rural,5.1786785077729895,College,Udon,57.0,3784.9723734685913
Divorced,Female,46.0,-0.44240630791177793,Yes,Rural,4.692387012189564,Graduate School,Khon Kaen,66.0,4005.262108840234
Single,Female,53.0,0.04349536512296412,Yes,Urban,5.506685444100601,Graduate School,Udon,31.0,4717.7628051002275
Single,Female,50.0,1.1198848467031244,Yes,Urban,6.913616559512944,College,Udon,50.0,5548.662482239839
Single,Female,53.0,0.8079123562323757,Yes,Suburban,6.302978503135589,College,Mahasarakam,48.0,5111.562013819375
,Female,54.0,0.25636872577704317,No,Rural,4.413798822798978,High School,Khon Kaen,65.0,4341.551635278789
Married,Female,47.0,0.4547805110589257,No,,6.490270433974525,Graduate School,Khon Kaen,61.0,4262.963203639472
Married,Male,51.0,-0.3128658396868883,No,Urban,5.422505008210136,Graduate School,Mahasarakam,40.0,4808.457277711558
Single,Female,40.0,-0.5057637569489384,Yes,Urban,4.131305792159238,College,Khon Kaen,67.0,4775.108937809939
Divorced,Female,58.0,0.231901251654493,Yes,Urban,6.621065883504903,High School,Mahasarakam,,4280.739376101254
Divorced,Female,58.0,0.40544463781245244,Yes,Urban,6.496043269230186,Graduate School,Udon,52.0,4811.146841230565
Divorced,Female,69.0,0.49189432449575504,Yes,Suburban,6.387107556797872,Graduate School,Khon Kaen,68.0,4133.270897136737
Divorced,Female,45.0,-0.01997381761029879,Yes,Urban,6.488531024068443,High School,Khon Kaen,119.0,3527.2276386104127
Divorced,Female,39.0,-0.5314692345300085,Yes,Urban,7.057006290515549,College,Mahasarakam,95.0,2752.4174564355044
Divorced,Female,54.0,0.19818428790042739,Yes,Urban,4.818457934887931,High School,Khon Kaen,105.0,4708.481519487674
Divorced,Male,59.0,0.02728872976499433,Yes,Suburban,5.468932229365077,College,Khon Kaen,113.0,2573.0278848018265
Single,Female,51.0,-0.31641259140007394,No,Suburban,6.922850103120773,Graduate School,Khon Kaen,63.0,4587.007881439864
Single,Female,46.0,-0.11344193868508817,Yes,Urban,5.213866389465484,Graduate School,Udon,54.0,3320.8627388397726
Single,Female,58.0,0.7636199544034463,Yes,Suburban,6.7870812443080295,College,Khon Kaen,51.0,4432.566558764081
Single,Male,64.0,0.1172663840211738,No,Rural,5.404057138949752,High School,Udon,69.0,5641.265421571398
Single,Female,60.0,0.06075228990421755,No,Urban,3.5237975950806057,High School,Mahasarakam,79.0,2899.120145250936
Single,Female,54.0,-0.004983655163523226,No,Rural,6.701593496825595,Graduate School,Mahasarakam,76.0,7001.773278025365
Married,Male,50.0,-0.09716343797936705,No,Suburban,,College,Mahasarakam,25.0,4957.934878885464
,Male,53.0,-0.03711225178400751,No,Rural,5.475034942992348,High School,Mahasarakam,75.0,3933.7105222189603
Married,Female,51.0,-0.049810767287492896,,Suburban,3.780232184721255,High School,Mahasarakam,64.0,3511.313981205223
Married,Female,51.0,-0.18195941258893533,Yes,Urban,6.013165467564949,College,Udon,36.0,4194.691882811812
Single,Female,43.0,0.39676347202467693,No,Urban,6.566910320535423,Graduate School,Udon,60.0,4817.545205656122
Married,Female,,0.10545904104499888,No,Rural,4.897651483187751,Graduate School,Mahasarakam,59.0,5638.879129788498
Married,Male,55.0,-0.07025517876367632,No,Rural,4.692126700314014,College,Khon Kaen,74.0,4345.980280485557
Single,Male,56.0,-0.5460219994684591,Yes,Rural,4.840456364144639,Graduate School,Khon Kaen,47.0,4037.0826537357807
Married,Female,36.0,-0.273114491757614,Yes,Urban,5.832618000370105,Graduate School,Udon,40.0,5421.901677560997
Single,Female,55.0,-0.4899215997268206,No,Rural,6.778915916632556,High School,Khon Kaen,60.0,6215.734606124032
Divorced,Male,43.0,0.10154534005447259,Yes,Urban,,High School,Udon,86.0,4831.353766473458
Married,Male,60.0,0.20382973430512005,Yes,Suburban,7.244104039750938,Graduate School,Mahasarakam,84.0,4204.138877106236
Married,Female,45.0,-0.5818111025277979,Yes,Rural,4.928437314079206,College,,50.0,3843.575625154977
Single,Female,48.0,-0.02241462486484508,No,Rural,7.353212888095508,Graduate School,Udon,,5839.482925102126
Single,Female,55.0,0.16261183755482916,Yes,Urban,5.504404039547422,College,Udon,54.0,5163.588943371589
Married,Female,52.0,0.48066200308885604,No,Rural,5.029464661231812,College,Khon Kaen,56.0,4891.648759567885
Married,Female,46.0,-0.06461562897452122,No,Suburban,5.070730801854641,Graduate School,Mahasarakam,83.0,2788.805313756773
,Female,55.0,0.027862516937186776,No,Rural,7.328273543403338,Graduate School,Mahasarakam,68.0,5700.3240947245
Married,Male,51.0,-0.035873828750248166,No,Rural,4.844763185153523,High School,Khon Kaen,67.0,3914.901992461775
Single,Female,51.0,0.3268166574780389,Yes,Urban,6.696721300132357,Graduate School,Udon,67.0,
Single,Female,50.0,0.1789164768723136,No,Rural,3.6599746945813654,High School,Mahasarakam,46.0,3328.0790456183336
Married,Male,51.0,-0.15086887990060188,No,Urban,6.314803670980136,Graduate School,Udon,67.0,4580.423304773561
Single,Female,55.0,0.2000285759213351,Yes,,5.5837443755717935,College,Udon,95.0,5119.872634722961
Married,Female,47.0,0.7049701664332977,No,Suburban,4.64785332562038,College,Mahasarakam,49.0,2679.5569848966993
Divorced,Female,54.0,0.03691889275763016,Yes,Suburban,6.782089675975574,High School,Udon,96.0,3279.7978543783147
,Male,55.0,-0.2118028308950617,Yes,Urban,4.018259133072254,Graduate School,Mahasarakam,40.0,5830.97474225617
Divorced,Male,63.0,0.8343913575964265,Yes,Rural,9.132942739562338,Graduate School,Khon Kaen,60.0,3012.600523943307
Married,Female,53.0,-0.11907743336759574,No,Rural,5.828955764087967,High School,Udon,37.0,4690.972384160702
Married,Female,52.0,0.5376525160702081,Yes,Suburban,6.053249290191675,Graduate School,Udon,26.0,4963.477214202039
Single,Female,48.0,-0.22464298968398072,Yes,Urban,6.017387225012535,College,Udon,40.0,4375.50232021711
Married,Male,56.0,0.21256283175487814,No,Rural,4.813656880055246,High School,Udon,77.0,5414.408163216461
Divorced,Female,42.0,-0.7464790196568691,Yes,Urban,3.0596080826335106,College,Udon,79.0,3539.193108651065
Married,Male,48.0,0.30318651918095496,No,Suburban,7.172989663578223,College,Khon Kaen,75.0,5574.67102636933
Divorced,Male,45.0,-0.2475456737101342,Yes,Urban,6.562834887359849,High School,Mahasarakam,62.0,3985.45800107357
Single,Female,49.0,0.07844009367941351,Yes,Suburban,7.63143537393086,Graduate School,Mahasarakam,46.0,3992.3387331646
Single,Female,50.0,-0.20275693906095987,No,Rural,6.242796497492304,College,Khon Kaen,91.0,6938.8817040662525
Divorced,Male,50.0,0.5166463075215968,Yes,Urban,5.537591919061965,High School,Udon,72.0,3796.749635056299
Married,Female,49.0,0.9721902096031911,,Rural,6.1228395607939925,Graduate School,Udon,58.0,4181.34014721331
Single,Female,53.0,0.07524679089110972,Yes,Urban,6.70952136994514,College,Mahasarakam,40.0,3393.927408941454
Divorced,Male,61.0,1.1637296410671825,Yes,Urban,9.354033559602366,College,Udon,29.0,4005.4061628471027
Single,Male,64.0,0.45064301391700823,Yes,Suburban,8.97223173983354,College,Udon,78.0,3265.020468081695
,Female,57.0,0.005466846475474574,Yes,Urban,6.624605414220537,High School,Udon,62.0,3643.737518574985
Married,Male,61.0,1.4162491147151324,Yes,Urban,8.412620968995267,High School,Udon,51.0,5488.838904608605
Divorced,Male,57.0,-0.04146364890686455,Yes,Suburban,7.506833394498408,College,Khon Kaen,55.0,4465.572698856218
Married,Female,40.0,0.825567315993788,Yes,Suburban,7.052901231387387,College,Mahasarakam,60.0,6028.7222802546385
Single,Female,48.0,-0.3548202185300683,Yes,Urban,3.131119395124092,Graduate School,Khon Kaen,72.0,5458.691117707815
Married,Female,50.0,0.06054827793028797,No,Rural,7.833086127980767,College,Mahasarakam,50.0,6586.256413059693
Married,Female,55.0,-0.40672721594159,Yes,Urban,5.285015732379578,Graduate School,Khon Kaen,55.0,4010.9697681643074
Divorced,Female,64.0,0.3539799353028917,Yes,Urban,8.288101373716673,Graduate School,Udon,96.0,3727.2318353352757
Divorced,Male,53.0,-0.017805868312845752,,Urban,4.54310049522465,Graduate School,Udon,79.0,4572.153512321257
Married,Female,57.0,-0.23182398571486618,No,Rural,5.655826474236577,Graduate School,Khon Kaen,48.0,5205.866491270186
Single,Male,73.0,0.19064503561479862,Yes,Suburban,7.144222393620202,Graduate School,Khon Kaen,64.0,3067.314590750836
Divorced,Male,55.0,0.32186657218611486,No,Rural,5.930204310823125,High School,Khon Kaen,34.0,4908.44271752905
Married,Female,53.0,-0.01930095955667588,No,Urban,6.322183249629447,College,Udon,84.0,5484.781374750416
Single,Female,38.0,-0.09816407417191869,Yes,Suburban,5.158268625498684,College,Mahasarakam,81.0,5025.764337137779
Single,Female,48.0,0.25320986910130183,Yes,Urban,5.652025249922559,College,Khon Kaen,54.0,4909.59436502708
Divorced,Male,46.0,-0.21767272679819877,Yes,Suburban,4.264019441366582,High School,Mahasarakam,93.0,5021.506186645237
Married,Male,47.0,0.05740694185426673,Yes,Urban,5.134061866259089,Graduate School,Khon Kaen,53.0,4442.251300889554
Single,,61.0,-0.2988800964339837,Yes,Urban,4.17765084256972,Graduate School,Udon,60.0,5017.132139461193
Married,,59.0,-0.31481108839074423,No,Rural,5.222001710646726,College,Mahasarakam,69.0,5859.50033879496
Divorced,Female,57.0,0.047550981743512744,Yes,Urban,5.92248696325311,College,Khon Kaen,45.0,3866.4440415500176
Single,Female,63.0,-0.5958337243645864,Yes,Rural,6.4843062249707515,College,Udon,19.0,3185.2703029950003
Married,Female,52.0,0.8464015331513218,Yes,Suburban,5.7720032036069675,High School,Khon Kaen,66.0,5531.179154675512
Married,Male,55.0,0.3492935777497589,No,Rural,4.992698881200306,High School,Mahasarakam,64.0,5133.7778775082315
Divorced,,46.0,-0.5646226655784415,Yes,Urban,4.400528918183457,Graduate School,Udon,68.0,4096.599772839854
Single,Female,41.0,-1.2645594153637252,Yes,Urban,5.088657273366154,College,Khon Kaen,37.0,2508.2885763313025
Married,Female,41.0,-0.5102123213345597,Yes,Urban,5.10623152685658,High School,Khon Kaen,82.0,3466.7968940910478
Divorced,Male,63.0,-0.025847009207762395,Yes,Suburban,6.491292902912935,College,Udon,46.0,4671.636320521555
Single,Male,49.0,1.1045948689224048,Yes,Urban,7.214724647542119,College,Udon,76.0,4324.987788936032
Single,Male,51.0,0.17930076340508408,No,Rural,6.373873949099224,Graduate School,Khon Kaen,53.0,4922.289126618216
Divorced,Female,51.0,0.7634158080772554,Yes,Rural,6.482325362288134,Graduate School,Udon,73.0,5470.485781110728
Divorced,Male,43.0,0.5593253844818689,Yes,Urban,5.429146899591496,High School,Udon,67.0,5232.188442680182
Divorced,Female,45.0,-0.5608801277361911,Yes,Urban,5.0799185059908964,College,Mahasarakam,51.0,3605.7948406477144
Single,Male,50.0,-0.030596514148892195,Yes,Urban,5.711136144468295,College,Khon Kaen,45.0,3686.9780226902594
Single,Male,45.0,-0.43780089160418734,Yes,Urban,3.6274642234042362,Graduate School,Mahasarakam,49.0,4179.127583769814
Single,Male,43.0,-0.6387430635829753,Yes,Urban,4.384303461481914,College,Udon,24.0,5464.27245530931
Divorced,Male,34.0,-0.08230987970432213,Yes,Urban,5.142965839952472,College,Khon Kaen,71.0,5642.053000593854
Single,Male,56.0,0.3073172816554618,Yes,Suburban,7.860928553170542,College,Udon,58.0,4168.397528420825
Single,Male,49.0,0.5883439820726244,Yes,Suburban,7.326010638144125,Graduate School,Udon,43.0,3955.626578430002
Divorced,Male,49.0,0.3247901120415464,Yes,Urban,5.119698054820718,High School,Udon,83.0,4757.8801800772935
Divorced,,51.0,0.3460548549963466,Yes,Urban,6.028130945770765,High School,Khon Kaen,60.0,4997.011150996131
Single,Male,53.0,0.27376183706057344,,Urban,6.285536942813376,Graduate School,Khon Kaen,84.0,3163.2492625676277
Divorced,Female,38.0,-0.10498527313039707,Yes,Rural,5.856515757430185,High School,Khon Kaen,58.0,5387.671002318606
Divorced,Female,67.0,0.16476186393985215,Yes,Urban,5.614632538692083,,Udon,71.0,
Single,Male,50.0,0.15332866200450296,No,Suburban,4.6722261069625155,Graduate School,Mahasarakam,40.0,3597.1902933447964
Single,Female,60.0,0.4717787820989612,No,Suburban,7.578131418398404,High School,Khon Kaen,15.0,
Single,Male,66.0,0.05530139382076821,Yes,Urban,6.944013583766177,High School,Mahasarakam,77.0,4062.2230723278117
Divorced,Female,49.0,0.10674022982629135,Yes,Urban,5.831715381414699,High School,Udon,64.0,4270.575484907703
Divorced,Female,35.0,-0.750872549363476,Yes,Urban,2.612897028939945,Graduate School,Udon,105.0,3979.9425129864026
Divorced,Male,60.0,0.38659172915711093,Yes,Urban,6.963541240230162,Graduate School,Udon,39.0,3642.844174019787
Divorced,Male,57.0,0.35412940322558506,,Urban,7.008370923119162,High School,Udon,56.0,2762.791752960081
Married,Male,55.0,-0.4771586594017565,No,Rural,6.868840777354283,High School,Udon,40.0,6812.920656513079
Married,Male,47.0,-0.1658252475350273,Yes,Urban,5.907340388219332,College,Mahasarakam,48.0,4808.591719913686
Married,Female,50.0,0.33562353809820356,No,Suburban,5.260752037989182,College,Khon Kaen,107.0,3190.669681098366
Divorced,Female,38.0,-1.5,Yes,Urban,4.153309528565087,College,Mahasarakam,2.0,3735.681333116423
Married,Male,51.0,-0.6589249680143898,Yes,Suburban,5.584560428166345,College,Khon Kaen,50.0,4104.203529564817
Married,Male,57.0,0.24534255555091256,Yes,Urban,6.583318656623194,High School,Khon Kaen,61.0,3343.550235983351
Married,Female,55.0,0.10883576390997249,No,Rural,7.542371722998428,Graduate School,Khon Kaen,55.0,7119.292019530485
Divorced,Female,55.0,0.4248395345868161,Yes,Urban,8.22534069841118,High School,Khon Kaen,45.0,3109.532947704093
Married,Male,52.0,0.3067051189083197,No,Urban,6.3985587886412345,College,Khon Kaen,80.0,4569.317687588151
Married,Male,49.0,-0.06550136836026421,No,Suburban,6.888073972732358,Graduate School,Mahasarakam,44.0,5475.078635750789
Married,Male,50.0,0.10760295342883718,No,Rural,5.288128164920888,College,Khon Kaen,44.0,5228.311143019112
Divorced,Female,53.0,0.05750335276109811,Yes,Suburban,7.964888437199247,Graduate School,Udon,63.0,3290.982273075553
Married,Female,44.0,0.5448621626109449,No,Suburban,5.704136537061368,Graduate School,Mahasarakam,62.0,4825.63307687456
Married,Female,51.0,0.1764140776220303,Yes,Urban,6.572723841118325,High School,Udon,54.0,4881.323664937052
Single,Male,51.0,0.041001145674583295,No,Rural,6.200219699985121,Graduate School,Khon Kaen,86.0,5008.205424438483
Divorced,Female,48.0,0.03499421998557825,No,Rural,6.607805873119699,College,Mahasarakam,41.0,6005.09360440678
Married,Female,44.0,-0.34508383414542876,Yes,Urban,,High School,Khon Kaen,56.0,3774.3630121787537
Married,Female,51.0,0.13685705447199953,No,Suburban,5.9655616002121485,High School,Udon,47.0,5019.470886262974
Divorced,Female,73.0,-0.35859824937047224,Yes,Urban,6.854657636870778,High School,Mahasarakam,32.0,3315.9637768899856
Married,Female,58.0,-0.4627713195551235,No,Suburban,7.265374559181067,College,Khon Kaen,63.0,7331.678159355116
Divorced,Female,45.0,0.05951972328858146,Yes,,4.815982404298541,High School,Mahasarakam,41.0,4062.6195653191867
Divorced,Male,49.0,0.4536524886225359,Yes,Urban,6.869155387666108,College,Udon,68.0,5336.045621526501
Single,Female,52.0,-0.13958481344275203,No,Suburban,6.6382631970475785,High School,Khon Kaen,78.0,5773.64525585297
Married,Female,59.0,0.011908698978799703,Yes,Urban,6.129607692447512,High School,Udon,49.0,3935.884449155037
Married,Male,67.0,-0.257447978646838,Yes,Urban,6.235667765382396,High School,Khon Kaen,74.0,3696.656518261179
Married,Female,37.0,-0.7797941449750982,Yes,Suburban,5.255256183435585,College,Khon Kaen,55.0,2672.001306976115
Married,Female,55.0,-0.38587233920476693,No,Rural,8.32754937472953,College,Mahasarakam,75.0,6205.488984812726
Married,Male,48.0,-0.2985172494196092,No,Rural,8.055365908658011,High School,Udon,37.0,6465.232383152009
Married,Male,47.0,0.08851070066971861,No,Urban,5.146773180621935,College,Udon,28.0,4004.6881271274306
Single,,43.0,0.18940547163855198,No,Rural,6.806763217796274,High School,Udon,15.0,5130.897863810705
Divorced,Male,70.0,0.4837667064631606,Yes,Urban,8.068373013538054,High School,Udon,43.0,3373.473350557245
Single,Female,43.0,0.06785967840904808,Yes,Urban,6.609987958854964,College,Khon Kaen,65.0,5045.800202232254
,Female,61.0,-0.2549018986989003,Yes,Urban,4.210503825143587,High School,Udon,48.0,4297.717487887575
Single,Female,58.0,-0.3253317272481735,Yes,Urban,5.085800393642815,Graduate School,Khon Kaen,51.0,4325.062060348657
Married,Female,62.0,0.03184864544152882,No,Rural,4.259721849602868,Graduate School,Udon,33.0,5178.4813612533935
Married,Male,,-0.3706842758812988,No,Rural,7.866078268623991,Graduate School,Khon Kaen,65.0,5226.210750025389
Divorced,Male,53.0,-0.7912643303964877,No,Rural,6.589558231362917,Graduate School,Udon,62.0,7012.033334453032
Married,Female,57.0,0.16146443805304675,No,Rural,6.000801734731747,College,Khon Kaen,96.0,5645.027569983554
Married,Female,50.0,0.280474429691104,No,Rural,4.374504545027305,College,Khon Kaen,76.0,4509.6182334294945
Divorced,Male,44.0,-0.19334848128724047,Yes,Suburban,4.62911996959717,College,Udon,71.0,4033.4299704179402
Divorced,Male,67.0,-0.8244632907925162,Yes,Urban,6.954156675982482,High School,,94.0,3211.9424492303715
Divorced,Female,56.0,0.05453346234365483,No,Rural,5.774277225238843,Graduate School,Khon Kaen,68.0,4531.115413166274
Single,Female,44.0,-0.09148775793398273,Yes,Urban,5.198586423181017,High School,Khon Kaen,71.0,3592.0373175195296
Married,Male,54.0,-0.02112490880704318,No,,5.5869528198760605,,Mahasarakam,76.0,6158.270305945491
Divorced,Male,53.0,0.25723915530162456,No,Suburban,6.877448632249032,College,Mahasarakam,70.0,5036.491879209427
Divorced,Male,47.0,-0.03936966038791534,No,,6.162206387995898,Graduate School,Udon,52.0,4174.430462971143
Single,Male,54.0,0.05103473502908129,No,Rural,4.760730557330485,College,Udon,68.0,4350.675865113293
Married,Female,50.0,-0.22658517768562703,No,Rural,6.880534803309136,High School,Udon,42.0,4029.2387339107945
Married,Female,48.0,0.36409614032461934,Yes,Urban,8.404036424054356,Graduate School,Khon Kaen,64.0,3659.983167191642
Divorced,Male,59.0,-0.32657823269687514,No,Rural,4.003777845982529,Graduate School,Khon Kaen,78.0,
Single,Female,46.0,-0.1010986479601016,Yes,Urban,5.660314459418013,Graduate School,Khon Kaen,75.0,4657.960813456222
Married,Male,55.0,-0.10373696820890438,No,Rural,,High School,Khon Kaen,51.0,4207.576128526951
Divorced,Female,52.0,-0.21684212329055264,Yes,Suburban,5.8600823020014765,College,Udon,60.0,4255.27198627092
Divorced,Male,57.0,-0.03943541058501987,No,Suburban,4.509580382964179,College,,67.0,5472.790937644404
Divorced,Male,57.0,-0.23649511350535335,Yes,Suburban,6.093753661657638,College,Mahasarakam,90.0,3890.721846587905
Married,Male,47.0,0.4363560278458706,No,Rural,5.806416837586842,High School,Khon Kaen,97.0,
Divorced,Female,52.0,0.23320481030541534,No,Rural,6.696443946453537,Graduate School,Udon,101.0,5360.026762278775
Married,,49.0,0.6189980833573181,No,Rural,5.4184526807986595,College,Mahasarakam,72.0,2827.120386275069
Divorced,Male,51.0,-0.3733242850712041,Yes,Urban,5.4967718688704075,High School,Udon,49.0,4539.846335273416
Divorced,Female,44.0,,No,Rural,6.421032257808198,Graduate School,Khon Kaen,77.0,3808.979699538463
Married,Female,53.0,0.14695285784121478,No,Rural,5.694026535354585,High School,Udon,71.0,5656.138190833284
Single,Female,54.0,0.052391456878103954,Yes,Urban,7.00546344697708,Graduate School,Udon,38.0,3288.715865836014
Divorced,Male,45.0,-0.1454419272237858,Yes,Urban,5.189595660368732,High School,Mahasarakam,71.0,3973.4107004393845
Divorced,Male,56.0,-0.10486866532212918,Yes,Urban,4.3532400559638695,College,Mahasarakam,90.0,4408.667958893575
Divorced,Male,42.0,0.6190186445514531,Yes,Urban,6.196601665472367,High School,Udon,26.0,5604.8666437256325
Married,Male,54.0,-0.15598158341502794,No,Suburban,5.648373701318737,,Udon,103.0,5264.394147124252
Divorced,Female,59.0,-0.33218038333046473,Yes,Urban,7.028741757727812,Graduate School,,76.0,3212.25589131946
Married,Female,57.0,-0.1033329624601701,No,Suburban,7.153250248188909,High School,Khon Kaen,76.0,4964.929537952523
,Male,60.0,0.47316842925908764,Yes,Rural,6.518685484619943,High School,Udon,82.0,4812.608930610102
Divorced,Male,53.0,-0.21904260450124624,Yes,Urban,4.551909643085712,High School,Khon Kaen,74.0,4146.8716388954845
Married,Male,48.0,-0.8990905991318234,Yes,Suburban,3.4213575912011818,High School,Khon Kaen,68.0,5113.005709290912
Single,Male,56.0,0.4130078549983595,Yes,Urban,7.162014709965462,College,Khon Kaen,60.0,4484.208568002876
Divorced,Male,75.0,0.2163735057408059,Yes,Urban,6.510499213717773,Graduate School,Udon,42.0,
Divorced,Female,34.0,-0.193448847978604,,Suburban,5.706041474789698,College,Udon,18.0,5680.769096046401
Single,Male,37.0,-0.07870879536297326,Yes,Urban,6.581238539732345,High School,Udon,63.0,3561.454935422915
Divorced,Female,57.0,-0.2397946881313937,Yes,Rural,6.43083796952268,College,Udon,56.0,4540.072338901751
Married,Female,50.0,0.09647262159905681,No,Rural,5.636488505328857,Graduate School,Mahasarakam,62.0,3744.585647554748
Divorced,Female,46.0,0.2172583195517692,Yes,Suburban,,High School,Udon,22.0,4672.645539574306
Divorced,Female,67.0,-0.6247648798866096,Yes,Urban,6.692403946408668,High School,Udon,21.0,3978.9980843556013
Divorced,Female,63.0,0.5306076649421543,Yes,Urban,5.68912640589918,High School,Mahasarakam,38.0,4168.407535290277
Single,Female,62.0,0.15860151268668787,No,Rural,4.842185608400169,Graduate School,Mahasarakam,70.0,5209.526179987692
Married,Male,58.0,-0.31769154294619206,No,Rural,5.622532884574016,Graduate School,Udon,62.0,5875.843038640888
Divorced,Male,57.0,0.18386872518639258,Yes,Suburban,5.7397915456839534,Graduate School,Udon,32.0,4965.617737480924
Single,,25.0,-0.42716085838434614,,Suburban,4.477454592864536,College,Khon Kaen,74.0,4469.160462220362
Married,Male,69.0,-0.8612177416900879,No,Rural,5.877277940133425,High School,Udon,92.0,7760.7529547593895
Divorced,Female,62.0,-0.29416974903888815,Yes,Suburban,5.403266802534313,Graduate School,Udon,79.0,4239.3012770255455
Single,Female,58.0,0.6167953584045909,Yes,Urban,8.062734554190303,Graduate School,Khon Kaen,87.0,3344.3616877395884
Single,Female,47.0,0.10255102952622219,No,Suburban,6.560729922366587,Graduate School,,83.0,5336.195382628259
Single,Female,67.0,-0.4631517651902066,Yes,Urban,6.089214930066089,College,Mahasarakam,63.0,2533.786938435224
Married,Female,43.0,0.024678367288601954,No,Urban,6.165928157657934,Graduate School,Khon Kaen,45.0,3633.0685740861754
Married,Female,47.0,0.12807368142248432,No,Rural,4.588751231767526,College,Mahasarakam,,3590.237796424565
Married,Female,55.0,0.21167856382284944,No,Rural,6.28297380820278,College,Udon,62.0,5698.821858541168
Single,Female,59.0,0.3180994740915636,Yes,Urban,6.645837253155403,College,Khon Kaen,94.0,3835.3027194982515
Married,Female,56.0,0.018637422854762303,No,Rural,7.839154564217315,Graduate School,Khon Kaen,96.0,7037.961782908384
Married,Female,54.0,0.05949243884339642,No,Rural,6.137559923071921,High School,Udon,65.0,5177.134929987683
Single,,42.0,-0.4445987286687936,Yes,Suburban,5.391661682751617,High School,Mahasarakam,58.0,3881.085863068825
Single,Male,56.0,0.3691442067259393,Yes,Urban,7.324826035142544,High School,Khon Kaen,50.0,3913.2661550174953
,Male,57.0,-0.46798059366046707,No,Suburban,6.239407702507224,College,Khon Kaen,,6279.606209838211
Married,Female,,0.43982663371562,No,Suburban,5.727711060257459,High School,Khon Kaen,44.0,3935.5786628145715
Divorced,Female,56.0,-0.15196633394787862,Yes,Suburban,8.21870860794405,High School,Udon,45.0,
Single,Female,43.0,-0.4568058858541245,Yes,Suburban,4.402200225245986,College,Mahasarakam,44.0,3416.5347746731804
Divorced,Female,46.0,0.31406064743946743,Yes,Urban,5.644043492817817,Graduate School,Mahasarakam,64.0,5198.924330268519
Divorced,Female,58.0,0.09566716706392311,Yes,Urban,7.161285134901531,Graduate School,Mahasarakam,69.0,3924.584114624494
Divorced,Male,55.0,-0.14791312566655157,No,Suburban,7.619557199159635,Graduate School,Mahasarakam,53.0,6389.118018240897
Married,Male,59.0,-0.20300538991237826,No,Suburban,4.906038773770354,College,Mahasarakam,80.0,5469.436188179468
Married,Male,39.0,-0.30637730504423066,Yes,Urban,4.806717602148759,High School,Mahasarakam,34.0,4935.229023163715
Married,Female,43.0,-0.859469451921794,Yes,Urban,3.3311706758518005,Graduate School,Udon,64.0,4203.88521443547
Single,Female,45.0,-0.15116584685049061,Yes,Urban,5.098521440193607,College,Khon Kaen,78.0,4597.410717525824
Single,Male,50.0,-0.5547695221548534,No,Rural,5.999791826557441,High School,Mahasarakam,49.0,5163.402951830293
Single,Female,54.0,0.4867735997493268,No,Urban,5.42271004636799,College,Mahasarakam,54.0,4469.217784958284
Married,Male,53.0,-0.14220923834767685,No,Rural,7.018465532639918,Graduate School,Mahasarakam,73.0,5914.629768822503
Married,Female,47.0,-0.44363375404157124,No,Urban,4.36659924458057,Graduate School,Khon Kaen,30.0,4458.831969271274
Divorced,Male,61.0,0.16532959047885626,Yes,Urban,6.51033044406186,College,Mahasarakam,43.0,5303.962139672285
Single,Female,38.0,-0.289196669207658,Yes,Urban,6.297322554310085,Graduate School,Mahasarakam,91.0,4479.192449163515
Married,Male,59.0,-0.5325562736264036,Yes,Suburban,6.214858637252766,College,Udon,,4225.453069542367
Single,Male,53.0,0.0679926077300973,Yes,Rural,4.827306268874168,Graduate School,Khon Kaen,45.0,5226.500308717607
Married,Male,61.0,-0.05145635326686515,No,Suburban,3.504088230498791,High School,Khon Kaen,83.0,4504.063547333073
Single,Male,54.0,-0.6206391022373511,Yes,Suburban,3.827034422341549,College,Khon Kaen,83.0,4567.42308423626
Divorced,Female,47.0,0.07785636989668024,Yes,Urban,7.689991673456645,High School,Udon,,3205.331179767112
Divorced,Female,47.0,-0.30019401946856417,Yes,Urban,6.121928193386197,Graduate School,Mahasarakam,53.0,4441.331253981764
Single,Female,49.0,0.057301988426675055,Yes,Urban,6.5191174498033355,College,Udon,45.0,4928.870853503158
,Male,58.0,-0.11209141167885212,No,Rural,5.967572830140043,Graduate School,Khon Kaen,46.0,5646.545025485746
Married,Male,44.0,0.41201926785378096,No,Urban,7.590977785504052,College,Khon Kaen,78.0,4908.524127998602
