Sex,Education Level,Marital Status,Location Code,Brand Loyalty,City,Age,Active online hours,Monthly Income,Months after becoming member,Renew
Male,College,Married,Suburban,-0.3010537072963918,Mahasarakam,50.0,6.524865336608698,5086.497678827426,62.0,No
Female,College,Divorced,Urban,-0.10844282453898893,Udon,48.0,7.325639208133655,6447.1128276587215,51.0,Yes
Female,Graduate School,Divorced,Urban,-0.5776040522118319,Udon,49.0,4.630019447146436,4240.962459322462,61.0,Yes
Female,College,Divorced,Suburban,0.3269372818352891,Udon,40.0,3.641731676404248,3657.301235982429,94.0,Yes
Male,College,Single,Rural,-0.4746748979393858,Mahasarakam,52.0,4.257177297109394,3943.8326392200906,6.0,No
Female,College,Divorced,Urban,-0.02291647101300597,Udon,38.0,6.424624389830647,5056.569210264815,78.0,Yes
Male,High School,Divorced,Rural,0.08140624468072741,Khon Kaen,50.0,5.710459398728958,7181.159330185029,69.0,No
Female,High School,Divorced,Suburban,-0.8631094495966749,Mahasarakam,52.0,6.456342526456581,4387.543554523743,101.0,Yes
Female,College,Divorced,Urban,-0.7478403763898509,Udon,67.0,5.758536746523459,6665.4215192259835,57.0,Yes
Female,Graduate School,Married,Suburban,0.421568071118484,Udon,36.0,4.818095930752763,5558.166146269959,69.0,No
Female,Graduate School,Married,Suburban,-0.32508662723983045,,54.0,5.263095688580327,5019.306071570958,66.0,No
Female,High School,Single,Rural,0.8047754818623243,Udon,34.0,6.0940960505072805,3393.421194002601,59.0,Yes
Male,High School,Divorced,Suburban,-0.026097118541317844,Udon,46.0,3.0420845047143983,6730.996374250836,39.0,Yes
Male,High School,Married,Suburban,-0.00805279771492435,Khon Kaen,52.0,5.5084457459939085,4501.466868369295,47.0,Yes
Male,Graduate School,Divorced,Urban,-0.1258588999989806,Mahasarakam,45.0,7.173977373511008,5814.345182478594,23.0,Yes
Male,College,Divorced,Suburban,0.02166666707275454,Udon,21.0,4.595091668103367,,0.0,Yes
Female,College,Married,Suburban,0.7888105430415344,Mahasarakam,33.0,5.226231760676943,5663.296440194786,55.0,
Male,High School,Single,Suburban,-0.47736831155387516,Mahasarakam,59.0,2.573703965100836,5188.018666170609,60.0,Yes
Female,High School,Divorced,Urban,-1.232488955940173,Khon Kaen,32.0,1.978265234847688,4781.889796676228,56.0,Yes
Male,Graduate School,Married,Urban,0.2553897499322883,Udon,46.0,3.532127070711805,4826.410261329473,41.0,Yes
Male,Graduate School,Single,Rural,0.7514658904722711,Mahasarakam,51.0,5.313631425860393,4202.466915365013,48.0,No
Female,College,Divorced,Rural,0.076954276284707,Mahasarakam,57.0,5.14669162678206,4201.5994785140065,56.0,No
Male,Graduate School,Single,Rural,0.3931025888328879,Mahasarakam,56.0,4.020999421757741,3003.852967313779,27.0,No
Male,Graduate School,Married,Urban,-0.5912443682256014,Mahasarakam,51.0,6.458482197190646,,68.0,No
Female,Graduate School,Married,Suburban,0.5329481827031719,Mahasarakam,46.0,4.982316330773848,3401.529548054579,25.0,No
Male,High School,Single,Suburban,-0.3197198204646736,Khon Kaen,51.0,5.091237464449582,4410.605343959923,52.0,Yes
Female,Graduate School,Single,Urban,-0.45455096790140526,Udon,55.0,5.071686277082602,4824.743905107675,61.0,Yes
Male,High School,Divorced,Suburban,0.2898185070062186,Mahasarakam,38.0,6.445899418480315,3901.2217783713954,39.0,Yes
Female,Graduate School,Divorced,Suburban,-0.25142967615258915,Khon Kaen,47.0,5.328568410804981,5089.112886516864,,Yes
Female,Graduate School,Married,Urban,0.2744187306348151,Mahasarakam,60.0,6.2152603466205045,5028.647895442232,37.0,Yes
Female,College,Divorced,Urban,-0.05964929743257218,Udon,55.0,8.565303567264904,1515.9410440212096,16.0,Yes
Female,College,Single,Urban,0.12416504834697104,Mahasarakam,50.0,6.182101116323188,3994.658935418028,40.0,Yes
Female,College,,Suburban,-0.33834186826390356,Mahasarakam,,4.371280959655696,4022.8077356634603,57.0,Yes
Female,Graduate School,Single,Suburban,-0.7081334099965606,Khon Kaen,33.0,3.1483057756457486,4933.780354106357,41.0,Yes
Female,Graduate School,Divorced,Urban,-0.4122248425113984,Khon Kaen,38.0,3.7963707063029686,5055.003734643827,,Yes
Female,Graduate School,Divorced,,-0.2210123519098187,Mahasarakam,39.0,5.751609011351514,5069.519328950326,8.0,Yes
Male,College,Divorced,Suburban,-0.07877106193821339,Mahasarakam,49.0,5.740649110420648,5614.527935978018,,Yes
Male,High School,Married,Rural,-0.674109845263183,Udon,63.0,5.863981976143481,4873.722981165099,49.0,Yes
Female,High School,Married,Urban,0.26897970189309955,Udon,60.0,3.40550884093909,5470.757547355455,46.0,No
Male,High School,Divorced,Rural,0.31681445033185446,Mahasarakam,50.0,4.365954742167123,5354.882084072269,63.0,No
Female,College,Single,Urban,-0.20735549755428465,Udon,49.0,5.015045814869085,3542.0278828520604,27.0,Yes
Male,Graduate School,Single,Rural,-0.552046770057176,Mahasarakam,57.0,4.838415670853682,4392.794573427366,20.0,
Male,College,Married,Suburban,-0.009943299221964956,Mahasarakam,49.0,6.762420866941989,5173.410655938306,60.0,No
Female,College,Married,Suburban,1.0445292358952831,Mahasarakam,49.0,5.398954948421942,4470.88926431807,62.0,No
Male,Graduate School,Divorced,Urban,-0.1427594720315419,Mahasarakam,44.0,4.0598379077894124,3791.767642794281,71.0,Yes
Male,College,Single,,,Khon Kaen,57.0,5.459077050957257,7285.730009552497,49.0,Yes
Female,Graduate School,Married,Rural,0.23988611299064216,Mahasarakam,51.0,4.497922563844226,5323.083897266686,71.0,No
Male,Graduate School,Single,Rural,0.6878887720456623,Khon Kaen,54.0,3.525264550908223,3377.2237264125615,64.0,No
Female,High School,Divorced,Urban,-0.5771121535085444,Mahasarakam,65.0,6.132165647320916,3268.3366202216657,,Yes
,High School,Divorced,Rural,1.4011301052298928,Mahasarakam,49.0,1.9335023935396887,5613.326852394011,40.0,No
Male,Graduate School,Married,Rural,0.6027235074161007,Khon Kaen,,4.237195418862096,5683.16460845606,60.0,No
Female,College,Single,Urban,0.6930713245360557,Khon Kaen,36.0,,4543.838276704363,88.0,Yes
Male,College,Married,Suburban,0.2882033708504407,Mahasarakam,53.0,5.891734204877959,5786.250814227107,37.0,No
Male,High School,Single,Urban,0.12145497430216137,Khon Kaen,45.0,7.904772514406044,2502.635334339542,47.0,Yes
Female,High School,Divorced,Urban,-0.0822877446575136,Mahasarakam,38.0,8.295053067737706,5027.5048937406,79.0,Yes
Male,College,Divorced,Urban,-0.5057323860375889,Khon Kaen,46.0,5.327839727175274,4489.470798674886,25.0,Yes
Male,High School,Divorced,Suburban,0.3391021696597633,Udon,54.0,4.999640745203238,3297.416414330622,46.0,Yes
Female,College,Divorced,Suburban,-0.26912455923006245,Udon,64.0,5.65241382975677,6085.08313891495,41.0,No
Male,Graduate School,Divorced,Urban,,Mahasarakam,39.0,6.359803812035187,4796.857618417222,58.0,Yes
Female,High School,Single,Urban,-0.2449058280497784,Khon Kaen,49.0,5.089429296299334,3778.53759175951,49.0,Yes
Male,High School,Divorced,Suburban,-0.4074512445498816,Khon Kaen,43.0,3.5065564998441454,4352.944401114119,7.0,Yes
Male,College,Married,Rural,-0.4696543472838773,Udon,41.0,4.513907280688677,5856.696104477869,35.0,No
Female,College,Single,Suburban,-0.3350352268528753,Mahasarakam,48.0,5.227201767537303,3713.743065216453,82.0,Yes
Male,Graduate School,Divorced,Suburban,-0.18150086280660455,Udon,64.0,5.768373126290445,4020.225399453932,57.0,Yes
Male,Graduate School,Single,Rural,-0.08033782852663533,Udon,62.0,3.910374378991708,6819.301419825043,29.0,No
Male,Graduate School,Divorced,Urban,0.29000655948903853,Udon,40.0,5.529389594551559,4048.6165841371107,59.0,Yes
Female,College,Married,,0.676609164056603,Khon Kaen,69.0,6.926462708951877,4253.396037744068,80.0,No
Female,College,Divorced,Rural,-0.7842736338852913,Udon,44.0,3.261445253513913,5800.557476024809,69.0,Yes
Male,Graduate School,Single,Rural,-0.2204708861872407,Khon Kaen,52.0,4.30069013836329,3310.778021463085,,No
Male,College,Divorced,Urban,0.06286548547343894,Udon,42.0,3.2814515877469153,5307.7485975991885,90.0,Yes
Male,Graduate School,Divorced,Urban,-0.5202357887350095,Udon,46.0,5.261847943708864,6288.760839485722,51.0,No
,Graduate School,Married,Rural,-0.004542361134111571,Udon,48.0,,4791.910438467083,43.0,No
Female,College,Single,Urban,0.31797927210953514,Mahasarakam,62.0,4.511572243978764,7950.427919803515,61.0,Yes
Male,Graduate School,Married,Rural,-0.40171380931212053,Udon,46.0,6.875818661823509,5993.340112451336,38.0,No
Male,College,Divorced,Suburban,0.16030487752725,Udon,44.0,4.2570439640030955,4800.362750163646,27.0,Yes
Female,,Married,Urban,-0.3590736435758321,Mahasarakam,56.0,3.4045846601708876,4898.6755742859505,48.0,Yes
Male,High School,Single,Urban,-0.8862769678730275,Khon Kaen,53.0,6.298689336397039,3410.841157961008,35.0,Yes
Male,Graduate School,Single,Urban,-0.02548363031112256,Mahasarakam,58.0,5.322028144003559,4576.286055470248,45.0,Yes
Female,,Married,Urban,-0.09019437483248513,Udon,38.0,7.256627294094017,5507.260094885704,49.0,Yes
Female,College,Single,Suburban,-0.2716606341841446,Udon,,4.801910075228049,4971.037070933627,80.0,Yes
Male,High School,Divorced,Urban,-0.4399848220504906,Mahasarakam,59.0,7.9229492621285935,5571.887578110258,,Yes
Female,College,Married,Rural,-0.2524142673262407,Mahasarakam,55.0,6.43888788939314,4319.980542529166,61.0,No
Male,,Married,Urban,-0.5502109978911026,Mahasarakam,57.0,6.707399268800912,3665.8634632356243,27.0,No
Female,High School,Divorced,Rural,-0.18480985104166678,Udon,55.0,5.2478417205616354,5298.940475581569,21.0,Yes
Female,Graduate School,Single,Urban,-0.6687368485270472,Khon Kaen,54.0,6.106825426082114,4204.511301015084,35.0,Yes
Female,High School,Divorced,Suburban,0.6854028946753113,Mahasarakam,41.0,4.491779607987015,5357.768625657206,85.0,No
Female,High School,Divorced,Urban,0.22923137225098594,Udon,52.0,5.614462010994462,6387.62919495294,41.0,Yes
Male,High School,Divorced,Urban,-0.7618127474886961,Udon,53.0,4.653994181132909,3808.0678362712842,67.0,Yes
Female,College,Single,Suburban,0.7205267981529687,Khon Kaen,72.0,5.251772333736786,4491.795682203177,43.0,No
Female,Graduate School,Married,Rural,0.15764317363791872,,51.0,5.08793940216864,5367.802611484604,56.0,No
Male,Graduate School,Divorced,Rural,-0.050594588909495405,Udon,35.0,6.483451165102116,5027.055537004662,50.0,Yes
Male,Graduate School,Married,Suburban,-0.7530627764819586,Udon,70.0,5.718309242507564,3787.924474458392,28.0,Yes
Male,Graduate School,Married,Rural,-0.05453001292957519,Khon Kaen,55.0,5.525262709863606,5907.565852381964,81.0,No
Female,Graduate School,Divorced,Suburban,-0.2504391184265621,Udon,50.0,6.0500184206204235,5173.3880027744335,4.0,Yes
Female,Graduate School,Married,Rural,0.48978411765095753,Udon,41.0,4.159165162128042,4925.306699681054,51.0,No
Female,Graduate School,Single,Rural,0.2764437324798169,Mahasarakam,51.0,5.90744012509672,4865.543175724992,68.0,
Female,College,Divorced,Suburban,-0.6204183599826445,Mahasarakam,56.0,3.526514739357933,3799.0611803238294,55.0,Yes
Male,High School,Divorced,Urban,-0.5167052551190685,Udon,56.0,4.490483827411282,5606.760618087972,32.0,Yes
Male,College,Married,Suburban,0.44498758140159267,Udon,58.0,6.138737889637009,5936.914887123204,60.0,No
Male,High School,Single,Urban,0.1318202863868835,Mahasarakam,49.0,4.700288736861647,4664.029304352175,18.0,Yes
Female,College,Divorced,Suburban,-0.13495898897403996,Udon,46.0,5.146034796399203,4470.098083310368,47.0,Yes
Male,Graduate School,Married,Rural,0.3856510221672027,Udon,42.0,4.33054723674884,4623.81532694469,39.0,No
Female,Graduate School,Married,Urban,0.4866059417187144,Mahasarakam,53.0,3.9516277360654017,4199.38564593955,75.0,No
Male,Graduate School,Married,Rural,0.9173773207294377,Udon,51.0,4.055460573634729,2987.56728467651,44.0,No
Female,High School,Married,Rural,0.3306766638976101,Udon,41.0,4.8213006472929,4217.865664707636,61.0,No
Female,College,Married,Suburban,0.41641336737159756,Mahasarakam,35.0,2.7507973449798344,4076.210081890724,70.0,No
Female,Graduate School,Married,Suburban,-0.37070208006098004,Mahasarakam,32.0,4.34223773027308,5206.8531772209535,52.0,Yes
Female,Graduate School,Married,Urban,-0.5732377467552817,Mahasarakam,40.0,7.486577358430409,3525.371768366789,38.0,Yes
Male,College,Divorced,Urban,-0.18921763696489344,Udon,40.0,5.672767737247876,6563.308102145159,24.0,Yes
Male,Graduate School,Divorced,Suburban,0.06775978093431989,Mahasarakam,50.0,8.394021397521353,3328.886059538785,43.0,No
Male,College,Divorced,Rural,0.5941294318894168,Khon Kaen,61.0,4.109947088941628,5273.099240374146,36.0,No
Female,High School,Single,Urban,0.2450607435364594,Khon Kaen,44.0,1.827779099930058,4503.031031565742,102.0,Yes
Female,College,Single,Urban,-0.5807597456916935,Khon Kaen,47.0,6.617715512078918,4390.053010035664,54.0,
Male,Graduate School,Divorced,Urban,-0.8792174459747495,Khon Kaen,39.0,5.84087427814763,5074.158543115998,67.0,Yes
Male,High School,Married,Suburban,1.0879020115599214,Khon Kaen,55.0,4.266674751690955,3678.189560954963,75.0,No
Female,Graduate School,Single,Urban,0.19030481412204844,Khon Kaen,39.0,4.038592687769843,3573.454506874185,46.0,Yes
Male,Graduate School,Divorced,Rural,-0.6107852862963712,Udon,58.0,6.092307631732265,4922.252411148156,47.0,Yes
Male,High School,Single,Rural,-0.22593910138938103,Udon,64.0,6.608915156624942,3747.9518931728962,58.0,No
Female,High School,Divorced,Urban,-0.22743723675058825,Khon Kaen,64.0,4.380198043066042,3356.4978035063164,63.0,Yes
Female,High School,Divorced,Rural,0.4623174485934691,Khon Kaen,47.0,3.7669638462094217,4089.7187699330916,32.0,No
Female,Graduate School,Married,Suburban,0.8178258454549161,Khon Kaen,46.0,5.351738323571112,7783.687712000288,66.0,No
Male,Graduate School,Single,Suburban,-0.9681262367780948,Udon,35.0,4.9341272077681495,5869.9625802416185,31.0,Yes
Male,High School,Married,Suburban,0.7660946399202887,Udon,54.0,3.805999089821669,4479.538717136314,49.0,No
Male,High School,Divorced,Suburban,0.7100638385389537,Mahasarakam,51.0,3.3418938881512075,5629.276987365409,52.0,No
,College,Single,Suburban,0.3146390133903174,Khon Kaen,62.0,5.525774588305334,5200.919470306499,43.0,No
Male,Graduate School,Single,Urban,-0.2338030157192158,Khon Kaen,48.0,4.768063964947469,6844.63563721907,40.0,Yes
Female,High School,Divorced,Urban,-0.27926887846223053,Udon,63.0,5.908339196134158,4802.3769443209285,52.0,Yes
Male,College,Single,Urban,-0.5007431513772211,Mahasarakam,53.0,6.572230044734828,5184.027530652917,64.0,Yes
Male,College,Married,Rural,-0.18487767808521766,,63.0,7.483375989260741,4829.858693493605,45.0,No
Male,Graduate School,Divorced,Rural,0.40186990140537154,Udon,54.0,4.503747815880764,4652.598260161939,90.0,Yes
Female,High School,Divorced,Rural,0.6764473788791279,Khon Kaen,45.0,4.3373953949309705,6742.7804313439565,68.0,No
Female,High School,Married,Suburban,0.05460950196636567,Udon,56.0,5.582727864154218,5563.30599556848,48.0,No
Male,Graduate School,Married,Rural,0.11681831251631627,Mahasarakam,51.0,4.622834530257202,4126.204342303455,77.0,No
,College,Divorced,Suburban,-0.18035456096985597,Udon,57.0,6.921013078152101,4631.524451685266,41.0,Yes
Male,College,Single,Suburban,,Mahasarakam,37.0,6.936644671235102,4010.229503698468,55.0,No
Female,Graduate School,Married,Urban,-0.8072154567367565,Udon,46.0,5.419860389145919,4903.671120993228,39.0,Yes
Male,Graduate School,Divorced,Suburban,-0.47013730664330705,Udon,65.0,5.936423152056729,3634.1933246637036,41.0,Yes
,High School,Single,Suburban,0.026115756293442163,Mahasarakam,61.0,4.913970707789286,5897.588443841047,52.0,Yes
Female,Graduate School,Single,Urban,0.0025799565272291644,Khon Kaen,36.0,4.872449078310382,4314.743682697277,48.0,Yes
Female,Graduate School,Married,Rural,0.9116887060246998,Udon,60.0,4.510313123160137,3802.97009109622,,No
Female,High School,Single,Urban,0.23944835930023056,Udon,31.0,4.36882581993258,6051.308259366424,26.0,Yes
Female,College,Single,Rural,0.6565763222804225,Khon Kaen,,5.197448938687519,,47.0,No
Female,College,Married,Rural,-0.0030172032238831303,Khon Kaen,45.0,4.655842804580674,4189.561658729081,53.0,No
Female,Graduate School,Single,Suburban,-0.5111226601996635,Udon,63.0,4.695551240727828,6026.804856404552,50.0,Yes
Male,College,Single,Urban,0.38643431281307633,Khon Kaen,49.0,5.6758869308398525,2217.929697091235,60.0,Yes
Female,High School,Divorced,Rural,0.9017950544615154,Udon,47.0,4.861968002105431,5644.607385373643,59.0,No
Female,College,Divorced,Rural,0.21682460974470125,Mahasarakam,55.0,6.159902350456556,4470.221904960548,48.0,No
Male,College,Married,Suburban,0.12452666832774123,Khon Kaen,49.0,3.643686058271393,3663.1641580029154,51.0,No
Male,College,Divorced,Urban,-0.6167766612044522,Udon,41.0,4.68828173446418,3674.020253778935,71.0,Yes
Female,College,Married,Rural,-0.4860096062848033,Udon,57.0,3.4646744453598357,6711.527221513483,49.0,No
Male,College,Married,Urban,0.3605279296885269,Mahasarakam,45.0,7.269178891677237,4047.691060856873,50.0,Yes
Male,High School,Married,Rural,-0.16887567097021428,Udon,41.0,5.859181427181329,3409.9035314773537,38.0,No
Male,College,Divorced,Rural,0.5617698926875302,Khon Kaen,48.0,6.01581256751113,4791.599744713053,,No
Female,High School,Divorced,Urban,0.02100895479074022,Khon Kaen,45.0,5.65170658593504,3694.897283737746,36.0,Yes
Male,Graduate School,Single,Urban,-0.05083702757361855,Khon Kaen,65.0,6.415290635413953,4831.696708691922,68.0,No
Female,Graduate School,Single,Urban,-0.3678090280563615,Khon Kaen,35.0,5.144063407841361,5444.786072123412,77.0,Yes
Male,Graduate School,Single,Urban,,Mahasarakam,36.0,2.771390091597412,3606.6121261908406,50.0,Yes
Male,Graduate School,Married,Rural,-0.7425076172424662,Mahasarakam,50.0,7.2510072568002215,4180.484269698776,52.0,
Female,High School,Divorced,Suburban,0.19963771607821246,Udon,52.0,6.076451888402109,4969.442226536377,55.0,Yes
Female,Graduate School,Married,Suburban,0.012592984828972385,Khon Kaen,36.0,6.405302379017227,2912.0039552473763,26.0,No
Female,High School,Married,Urban,,Mahasarakam,48.0,3.711965357563462,4355.394061989515,33.0,No
Female,High School,Single,Suburban,-0.21435313275797355,Udon,36.0,3.3927597112684946,3964.1907449457094,54.0,Yes
Male,Graduate School,Single,Urban,-0.9193922272088814,Udon,41.0,4.265874046314122,5046.26660957921,56.0,Yes
Female,College,Single,Suburban,0.12128148261183264,Khon Kaen,52.0,6.9129585444518185,4608.054814702367,39.0,Yes
Male,High School,Married,Suburban,,Udon,59.0,4.866505117886667,5200.87003859388,22.0,No
Male,College,Single,Urban,-0.3654754230291428,Udon,37.0,5.37433705237649,4436.982654660018,56.0,Yes
Female,Graduate School,Married,Rural,0.3637080051136122,Udon,50.0,4.810120922999518,5987.0028541103975,61.0,No
Female,Graduate School,Divorced,Urban,0.46351765238840936,Khon Kaen,66.0,3.937152587630413,3435.9135677011973,49.0,Yes
Female,College,Divorced,Rural,-0.2810309474678896,Mahasarakam,52.0,6.403267363735789,3029.3357752496786,34.0,No
Male,College,Married,Rural,0.5544488584717155,Mahasarakam,46.0,3.843556870657672,4561.836700978178,68.0,No
Female,College,Divorced,Rural,-0.11992361945840056,Khon Kaen,63.0,5.283038634390255,5893.1990215298565,20.0,Yes
Female,Graduate School,Divorced,Urban,-0.23042124193750702,Udon,63.0,5.471418013822925,6604.609004844864,39.0,Yes
Female,High School,Married,Rural,-1.0254578519913224,Udon,47.0,,6854.4659479005695,58.0,Yes
Female,Graduate School,Single,Suburban,-0.22520034217085896,Mahasarakam,47.0,2.946084113083268,4852.1158142404065,26.0,Yes
Female,College,Divorced,Rural,0.1700234458097162,Mahasarakam,45.0,4.42734747086669,4221.642309367502,43.0,No
Female,Graduate School,Married,Rural,0.9947101925805599,Udon,55.0,3.340451296832307,5482.480702243526,44.0,No
Female,College,Divorced,Urban,0.21697918287369894,Khon Kaen,49.0,5.128434433341482,5406.725371815254,81.0,Yes
Female,College,Single,Rural,0.07984816937418573,Khon Kaen,62.0,5.5768526890182,3078.8196843993,22.0,Yes
Male,High School,Divorced,Urban,0.2889061423221988,Mahasarakam,51.0,7.3097500783989595,5442.081298224882,38.0,Yes
Male,Graduate School,Divorced,Rural,0.12474315243484019,Mahasarakam,36.0,6.095146114188389,3676.0112219461053,49.0,No
Male,Graduate School,Divorced,Rural,0.5441841472990357,Udon,46.0,4.322143826645792,4609.503909540463,29.0,No
Female,College,Married,Rural,-0.01814501217983204,Khon Kaen,57.0,5.46325377075006,3477.5492338214144,41.0,No
Female,High School,Single,Urban,-0.9590466658618655,Udon,63.0,5.1195005336021095,5369.745834568765,81.0,Yes
Male,College,Divorced,,-0.8403258778015865,Udon,67.0,6.425827505087001,3883.4109861899874,97.0,No
Female,Graduate School,Married,Rural,0.6180515930115038,Khon Kaen,60.0,5.442978544076453,6547.654138186046,57.0,No
Female,Graduate School,Divorced,Suburban,-0.8217971328636532,Udon,48.0,3.1732083885987112,5250.744866234032,61.0,Yes
Female,High School,Married,Rural,-0.20145055984067556,Udon,61.0,6.457640285522005,3258.119464276212,44.0,No
Male,Graduate School,Married,Suburban,-0.08115214204017877,Mahasarakam,57.0,6.301271011447878,4260.086335741491,48.0,Yes
Female,High School,Divorced,Rural,0.30268051347450464,Khon Kaen,48.0,4.662697972827617,3666.7209268585457,48.0,No
Female,College,Divorced,Rural,0.5286300268860893,Mahasarakam,47.0,5.7138745927292875,5264.601577831211,43.0,No
Male,High School,Single,Urban,-0.013035425105207048,Udon,66.0,4.972759308398902,3576.677274339185,13.0,Yes
Female,Graduate School,Divorced,Rural,0.2531837782621082,Khon Kaen,59.0,4.76590688931379,4479.535719122865,17.0,No
Female,Graduate School,Single,,-0.3444213379630363,Udon,41.0,6.545649225431712,5606.740881475295,56.0,Yes
Female,Graduate School,Married,Rural,-0.8135059653876542,Mahasarakam,49.0,5.381480029475559,3955.2274462283594,47.0,Yes
,High School,Married,Urban,0.4010385208361022,Mahasarakam,52.0,3.6921074882220406,4945.14149755544,53.0,No
Female,College,Divorced,Suburban,0.512348831594531,Mahasarakam,54.0,6.698501602022423,4934.564714758748,82.0,No
Male,Graduate School,Single,Urban,-0.3373059747017761,Udon,44.0,4.774047313633804,2755.202032583801,57.0,Yes
Male,Graduate School,Married,Rural,0.33347942474951797,Udon,,7.628015018198174,4578.306059662724,45.0,No
Male,Graduate School,Divorced,Urban,-0.12625712482867674,Mahasarakam,39.0,5.557798388942487,3699.931641388096,50.0,Yes
Male,College,Divorced,Urban,0.004731241691869323,Udon,52.0,5.051233839928921,4173.560025342665,43.0,Yes
Male,College,Single,Urban,-0.5838737150077348,Udon,59.0,5.1723852219290185,2970.813434714303,14.0,Yes
Female,High School,Single,Urban,-0.8107222698898561,Khon Kaen,52.0,7.241684400051071,4099.23132139904,76.0,Yes
Male,College,Married,Suburban,0.15949778037282816,Mahasarakam,37.0,5.66083772434527,4280.485509880225,50.0,No
Male,Graduate School,Single,Urban,-0.31168958701260135,Khon Kaen,53.0,4.128966977679067,5713.2832403915045,60.0,Yes
Male,High School,Married,,0.687139015322071,Khon Kaen,64.0,5.498413258311417,6348.461606470809,54.0,No
Female,High School,Single,Rural,-0.2893225256233559,Mahasarakam,47.0,3.610686095868197,4674.164500476161,51.0,Yes
Female,High School,Divorced,Urban,-0.21524836854313714,Khon Kaen,54.0,5.798095102011425,4877.712638943384,75.0,Yes
Female,High School,Single,Rural,-0.4832316275315692,Mahasarakam,61.0,7.566174341854621,3742.163436902965,61.0,No
Female,High School,Married,Suburban,0.2039448299072502,Mahasarakam,54.0,5.002473562214968,3729.050209938897,53.0,No
Female,High School,Married,Suburban,0.5596452398062451,Khon Kaen,45.0,4.228591939861484,4136.593555418379,75.0,No
Male,College,Married,Rural,-0.8377527500835827,Mahasarakam,49.0,7.067767571833771,4605.399597138512,55.0,No
Female,,Married,Suburban,0.3762527065163403,Khon Kaen,47.0,5.947232376099764,5571.457683434348,49.0,No
Male,Graduate School,Married,Urban,0.22679601758534362,Udon,61.0,3.6089510984337236,3782.131982009413,34.0,No
Male,High School,Divorced,Rural,0.26003809689746715,Mahasarakam,42.0,5.189157117573343,5165.791747829307,73.0,No
Female,Graduate School,Divorced,Rural,0.4352406246823273,Khon Kaen,51.0,6.376666606766844,5962.169501093948,40.0,Yes
Female,College,Single,Rural,-0.22627819994623743,Mahasarakam,47.0,8.813106751974855,5685.113456270423,37.0,No
Male,High School,Married,Rural,0.27805030267665554,Mahasarakam,77.0,5.513454970524333,5425.552090268631,34.0,No
Female,Graduate School,Married,Suburban,-0.49242230592750924,Mahasarakam,57.0,3.451038114184054,3782.8721944355902,24.0,No
Female,High School,Single,Urban,0.16787182207369386,Khon Kaen,61.0,5.559758939987763,3940.5627395905212,68.0,Yes
Female,High School,Married,Rural,0.07583625369440539,Khon Kaen,56.0,6.172452696846074,3492.976377184204,34.0,No
Female,Graduate School,Single,Rural,-0.21488202222036104,,54.0,6.610303806195964,4925.941582847163,49.0,No
Male,College,Married,Rural,0.08734234796277729,Mahasarakam,59.0,3.4583028288265414,2774.2412690898764,45.0,No
Female,High School,Married,Suburban,0.2874961258135185,Khon Kaen,55.0,6.888467649129471,6325.217918894667,87.0,No
Female,High School,Single,Suburban,0.22609059442978935,Udon,28.0,8.470986701810347,4064.2338235345896,59.0,No
Female,College,Married,Rural,0.7814031799086204,Khon Kaen,36.0,2.646829207209401,4116.445561855688,52.0,No
Female,Graduate School,Divorced,Urban,-0.6696483193040574,Khon Kaen,51.0,5.7476906791156175,6551.386919145591,11.0,Yes
Female,Graduate School,Married,Urban,0.44144822855927607,Khon Kaen,46.0,6.7975945473658035,5431.351685057111,60.0,No
Male,College,Single,Rural,0.06344675596872833,Mahasarakam,53.0,5.211219110164426,5469.648077065704,64.0,Yes
Male,College,Single,,-0.23413509766627222,Udon,52.0,5.493472797340319,4034.190752050454,21.0,Yes
Male,Graduate School,Single,Urban,-0.07166046055563352,Udon,45.0,3.8353428525960567,2419.7997441708894,62.0,Yes
Female,,Single,Rural,0.41744776997822014,Khon Kaen,55.0,7.441159552657728,5328.452727996126,52.0,Yes
Female,College,Divorced,Urban,,Khon Kaen,45.0,4.0739255807973205,5821.006978052544,64.0,No
Male,High School,Divorced,Rural,-0.10142359080435778,Udon,67.0,6.268908073403365,4750.434782193097,70.0,Yes
Male,College,Single,Suburban,-0.11348868693813345,Udon,52.0,3.3153006526176596,4157.921471522833,60.0,Yes
Male,College,Married,Suburban,-0.48118263033695025,Udon,45.0,6.325984747731776,3073.3340893848563,67.0,Yes
Female,Graduate School,Single,Urban,-0.24676959287428127,Khon Kaen,61.0,5.4131427464168675,4166.204869686432,62.0,Yes
Male,Graduate School,Single,Suburban,-0.47917307478689153,Mahasarakam,70.0,3.8978523504034728,3500.2706752752006,76.0,Yes
Male,College,Divorced,Urban,-0.6975647318126067,Udon,61.0,3.8924948331389366,4295.402100144172,,Yes
Female,Graduate School,Married,Rural,-0.40989624416127146,Mahasarakam,51.0,5.541398920236347,3866.165009110282,68.0,No
Female,Graduate School,Married,Urban,-0.3647695726144939,Khon Kaen,45.0,7.329126333086313,1307.9666319825378,41.0,Yes
Male,College,Single,Urban,-0.8793206813145708,Mahasarakam,57.0,2.033991102997881,,61.0,Yes
Female,College,,Rural,0.41921114704977436,Khon Kaen,51.0,5.268326603033195,4271.702415474554,72.0,Yes
,High School,Married,Urban,-0.43118300067018567,Udon,52.0,4.436871762772839,6142.697085959375,59.0,Yes
