Years after high school graduation,Monthly Income,Sex,Location Code,Brand Loyalty,Active online hours,Years subscribed,Marital Status,City,Education Level,Renew
24.0,6792.580209096994,F,Urban,0.8009924429883521,2.7260735120792536,5.0,Divorced,Kyoto,High School,Yes
21.0,3697.0790754275577,F,Rural,-0.4188916371406693,5.827737561000674,5.0,Single,Osaka,Graduate School,No
41.0,4816.516902417599,M,Suburban,0.1342788580757927,3.977840957087078,4.0,Single,Osaka,Graduate School,Yes
32.0,4392.533395150288,M,Urban,-0.16768392147816108,6.295680112790388,2.0,Married,Osaka,College,No
35.0,4957.188327691958,F,Urban,0.23844158576256208,4.441422405362529,4.0,Divorced,Tokyo,High School,Yes
25.0,5368.791369108732,F,Urban,0.6136985611659885,4.508538391012024,5.0,Divorced,Osaka,High School,Yes
27.0,6735.419226500772,M,,0.5242553052272443,5.780484259542636,4.0,Divorced,Osaka,High School,Yes
37.0,6274.553873227913,M,Rural,0.11978767766726653,3.610911362530013,5.0,Married,Tokyo,High School,Yes
30.0,7306.8792033319205,M,Urban,0.11086027381468569,6.295936579132519,5.0,Single,Tokyo,Graduate School,Yes
29.0,4376.5908625062975,M,Suburban,-0.3543277884335438,5.532615562284449,4.0,Divorced,Tokyo,Graduate School,No
32.0,4937.496488842713,M,Urban,0.6536740982076451,3.3841595874277663,3.0,Single,Tokyo,Graduate School,
19.0,4633.514583721959,F,Suburban,0.3313387294921386,4.89301057158075,,Divorced,Tokyo,High School,
27.0,2576.685059209572,F,Rural,-0.33787740929678944,7.234502346786067,4.0,Married,Osaka,College,No
34.0,5159.636754036123,F,Rural,0.03133408785466804,4.810057270187646,0.0,Single,Kyoto,High School,Yes
19.0,5795.344992270717,M,Suburban,-0.06365953550913811,4.814326433379394,2.0,Divorced,Tokyo,High School,Yes
34.0,6068.776931637723,M,Urban,0.16389061428341664,5.551027816435846,4.0,Single,Tokyo,College,Yes
43.0,5349.565606022109,M,Suburban,0.16100523750746018,3.376730915893235,5.0,Divorced,,Graduate School,No
11.0,3576.7660383055,F,Urban,0.030623220322261266,6.551222112917271,3.0,Married,Osaka,High School,No
34.0,3488.0806058463304,M,Suburban,-0.08640731064778333,5.3093574157642065,5.0,Single,Tokyo,Graduate School,No
44.0,5924.408177773992,F,Rural,0.07863511577476023,4.452165248746192,5.0,Single,Osaka,High School,Yes
30.0,5196.075604286056,M,Rural,0.4857115855647872,3.327339985179978,4.0,Married,Osaka,College,Yes
25.0,4363.2767433174995,M,Suburban,-0.23352281954211881,5.581906450801422,5.0,Divorced,Osaka,Graduate School,Yes
37.0,5478.768814516339,F,Suburban,-0.7698591288863523,7.512916205860355,4.0,Divorced,Tokyo,Graduate School,No
41.0,5147.103845276405,M,Urban,-0.21151054310323994,4.9963119043607405,4.0,Divorced,Osaka,High School,Yes
35.0,3584.5099188762524,M,Rural,-0.04766095620108425,3.9182871466942126,5.0,Married,Osaka,High School,No
21.0,5635.577262184015,M,Urban,0.11480481608125609,4.974277499098479,6.0,Single,Osaka,College,Yes
27.0,4621.865484260471,M,Suburban,-0.5972323773784914,7.028457563674427,3.0,Married,,High School,No
33.0,6559.315307552417,F,Urban,-0.17378426008448666,3.962754857517117,6.0,Divorced,Osaka,Graduate School,Yes
36.0,5782.576050889003,M,Urban,0.7634062122915858,3.5838813719769953,3.0,Married,Kyoto,High School,Yes
24.0,5853.4751880629865,F,Rural,-0.27513985302262467,5.138876361880778,6.0,Married,Tokyo,High School,No
18.0,6117.25509581301,,Suburban,-0.18780494170470122,2.931629434578688,6.0,Divorced,Tokyo,College,Yes
40.0,4944.895973977844,M,Urban,-0.12189359529175911,5.718954506355822,5.0,Single,Tokyo,Graduate School,Yes
31.0,3909.0550174329937,F,Suburban,0.28871320037572973,6.070360617422583,4.0,Single,Tokyo,High School,Yes
41.0,4311.383098736899,M,Suburban,0.30605002299484657,5.053289361030237,5.0,Single,Tokyo,High School,Yes
28.0,6020.638508614315,F,Urban,0.24010294789690473,3.6963891440780046,5.0,Divorced,Tokyo,Graduate School,
12.0,4634.0288334196985,F,Suburban,-0.8349373468049461,4.406950723690477,3.0,Married,Kyoto,High School,No
6.0,6425.370988593179,F,Urban,0.03576563925388647,4.513576339849213,4.0,Single,Kyoto,Graduate School,Yes
40.0,5343.61150319643,M,Suburban,,3.99336633193799,4.0,Divorced,Tokyo,Graduate School,Yes
26.0,6786.747293910558,F,Urban,0.6416521938440206,2.252392764191962,5.0,Divorced,,High School,Yes
34.0,5816.937738276577,M,Rural,-0.15509374229836786,4.345456900784961,4.0,Single,Osaka,High School,No
32.0,4602.537256923302,M,Suburban,0.5899866652323793,3.4217121152672787,4.0,Single,Osaka,Graduate School,Yes
28.0,3377.7138749960723,M,Urban,-0.2528780630107723,7.345983292950853,6.0,Married,Kyoto,Graduate School,No
38.0,4912.811059742066,F,Urban,0.2103195540818844,3.9878812818110463,5.0,Single,Osaka,High School,Yes
34.0,4748.666083971826,M,Rural,-0.2024924285464515,2.497650810690437,4.0,Single,Tokyo,,
34.0,5462.204339090862,M,Rural,-0.7169381187617196,4.594629148370109,3.0,Married,Osaka,College,Yes
49.0,4513.017154432745,F,Urban,-0.1543589786143642,5.834712001702104,6.0,Divorced,Kyoto,Graduate School,Yes
21.0,3642.8809818918935,M,Rural,-0.434727319192846,7.181120549107589,4.0,Married,Tokyo,College,No
27.0,3844.936360646906,F,Suburban,-0.20026577211367613,4.571300810959844,5.0,Single,Kyoto,High School,No
26.0,5721.857359933285,,Urban,0.8808667871288569,4.104245646594336,6.0,Single,Osaka,Graduate School,Yes
12.0,6547.611724341652,M,Suburban,0.46585180706895235,3.5876741935072083,7.0,Single,Osaka,Graduate School,Yes
32.0,4319.381557456992,M,Rural,-0.3818601533333398,6.234668744369403,5.0,Married,Osaka,High School,No
20.0,4553.319143333171,M,Rural,-0.43064476730695644,7.789944438184699,2.0,Married,Tokyo,College,No
23.0,4418.190566442899,F,Suburban,-0.0215116446378818,4.601605701069407,6.0,Married,Tokyo,High School,Yes
,4619.231937291654,F,Rural,0.33484549031952116,3.118529723281015,5.0,Single,Kyoto,Graduate School,Yes
32.0,7287.414856492154,F,Urban,0.09632015842600433,3.523548182173857,5.0,Divorced,Osaka,High School,Yes
18.0,5153.086757034009,F,Rural,0.4003693106649588,4.60066564453446,5.0,Divorced,Tokyo,High School,Yes
33.0,5971.789135889401,F,Rural,0.1562004214486434,3.301606298798824,5.0,Married,Osaka,Graduate School,No
10.0,6213.157945778537,F,Urban,0.4770574514312277,4.412893094237995,3.0,Divorced,Tokyo,High School,Yes
33.0,6158.661058769737,M,Rural,-0.49517981618349416,4.364047075079427,4.0,Married,Tokyo,Graduate School,No
26.0,5477.576456685064,M,,-0.2855484971846314,5.812353735830339,6.0,Married,Osaka,College,No
37.0,5449.990735624512,M,Urban,0.1504058177466889,2.439861692049028,4.0,Divorced,Kyoto,High School,Yes
40.0,2548.3547881605755,M,Urban,-0.44255716956998237,6.384601893353121,3.0,Single,Kyoto,Graduate School,No
31.0,5128.7487413087665,M,Suburban,,6.728561075118678,5.0,Single,Osaka,High School,No
18.0,2774.8543137101888,M,Rural,-0.0815651813358542,5.245382331575565,6.0,Married,Osaka,Graduate School,No
29.0,4697.85606530725,M,Urban,0.23025336496882504,4.593452982596663,3.0,Single,Osaka,Graduate School,Yes
19.0,5473.861929941212,F,Urban,0.3624439535671567,2.3434682295680878,4.0,Divorced,Tokyo,Graduate School,Yes
37.0,3788.540277702431,F,Urban,0.4279974566058704,3.4708853984796013,2.0,,Kyoto,,Yes
34.0,4634.7340743093955,,Urban,0.20035394253572553,4.142381113173403,4.0,Divorced,Kyoto,Graduate School,Yes
31.0,4969.630466346841,M,Rural,-0.3301912882180593,5.7958588811498535,5.0,Divorced,Kyoto,College,No
29.0,5662.086836047261,M,Rural,-0.7884046764397471,5.746141757768366,3.0,Divorced,Tokyo,College,No
14.0,5444.94049897105,M,Urban,0.7474018650117661,6.590569324733879,4.0,Married,Osaka,Graduate School,Yes
22.0,5925.33711015824,M,Urban,-0.4190761358664516,5.390342549357593,4.0,Married,Osaka,College,Yes
19.0,5265.94387866046,M,Urban,-0.0619051167195582,5.999439777666753,3.0,Married,Tokyo,College,Yes
37.0,,M,Urban,0.5755439174287102,3.2087445502277943,4.0,Divorced,Kyoto,High School,Yes
37.0,5238.138491639889,M,Urban,0.828830006412499,4.396431951288914,4.0,Single,Tokyo,Graduate School,Yes
34.0,3136.093714377731,M,Rural,-0.2478675186359054,6.438893691460287,2.0,Divorced,,High School,No
33.0,6502.944318338269,M,Urban,1.2136378106917105,3.87287162852454,5.0,Single,Kyoto,Graduate School,Yes
24.0,3447.1956072258217,F,Suburban,-0.03945305959800109,,6.0,Married,Kyoto,Graduate School,No
26.0,6057.985293309878,F,Urban,0.0178972733352194,3.482194738594605,4.0,Single,Tokyo,High School,Yes
26.0,5197.655113162673,F,Urban,0.09934410084843687,5.506546388589714,5.0,Divorced,Tokyo,College,Yes
31.0,4875.946736082712,M,Suburban,0.9163617616631072,4.302938338895149,3.0,Divorced,Osaka,High School,Yes
35.0,5716.268344999973,F,Urban,-0.4672397182305906,3.706668498148256,3.0,Divorced,Tokyo,High School,Yes
28.0,4967.538522934853,M,Urban,0.5760809944974616,4.181461328393202,3.0,Divorced,Tokyo,High School,Yes
15.0,6009.8076043476985,F,Suburban,0.8917711934405005,1.9884325545558688,5.0,Single,Kyoto,High School,Yes
29.0,3062.3051861211707,F,Rural,-0.35634999987473087,6.001294645620403,5.0,Married,Osaka,High School,No
41.0,5924.669929575873,M,Suburban,0.1337095785889918,3.9788949345230855,4.0,Single,Osaka,High School,Yes
35.0,3656.9245754779804,M,Rural,-0.3617449396909356,7.266223057518827,3.0,Married,Kyoto,High School,No
37.0,,F,Urban,-0.6361123978130876,4.218785308308058,5.0,Divorced,Tokyo,High School,Yes
33.0,4842.17886883374,M,Rural,-0.8923041180953297,5.07310138942541,2.0,Married,Kyoto,Graduate School,No
36.0,5345.267080986728,F,Suburban,0.037797799685177366,5.516509900015878,2.0,Single,Kyoto,High School,No
38.0,4625.690921634407,F,,-0.38209482030876957,6.299482933599654,3.0,Married,Tokyo,College,No
18.0,4578.29010423365,M,Rural,0.09947200715387819,3.5880430245224124,3.0,Married,Tokyo,College,No
29.0,4576.804590683331,F,Rural,-0.9884695582823383,7.265593660650745,4.0,Married,Kyoto,High School,No
47.0,4746.793215001983,M,Rural,-0.11082820261031426,6.620879294504762,5.0,Single,Tokyo,Graduate School,No
37.0,4676.75283961987,M,Rural,-0.0711750456042153,4.782723945037352,3.0,Married,Osaka,High School,No
,7151.873853128993,M,Urban,0.5350178967111212,3.1884737087788952,4.0,Divorced,Kyoto,High School,Yes
44.0,4881.446771335393,F,Urban,0.13747188776405997,5.017366187866914,4.0,Single,Tokyo,High School,
31.0,2887.8620855182317,M,Suburban,-0.08078316775413633,5.486295601378051,3.0,Married,Tokyo,Graduate School,No
39.0,4969.945800808476,M,Urban,-0.1115688150047364,4.987524039785547,4.0,Married,Osaka,Graduate School,Yes
38.0,5566.706902249063,F,Suburban,0.33783758122675134,4.1166520308948895,4.0,Single,Osaka,High School,Yes
25.0,4732.475573906669,F,Urban,-0.43157704712737033,5.267613484498062,3.0,Single,Osaka,College,Yes
24.0,7676.631722952905,M,Urban,-0.295994063278897,3.4275765258565474,3.0,Married,Kyoto,High School,Yes
36.0,5768.0528179819285,F,Rural,-0.2318122516362207,6.7452191732161815,3.0,Single,Kyoto,High School,No
23.0,5873.005650173994,M,Suburban,-0.6365135520840802,4.779214266771944,4.0,Married,Kyoto,Graduate School,No
33.0,4610.033597610784,M,Rural,-0.7332151373260264,6.757856390729704,3.0,Married,Kyoto,Graduate School,No
25.0,5581.895664821608,M,Rural,0.033341286613668614,5.4999839352802855,6.0,Married,Osaka,College,Yes
33.0,5077.709402807128,F,Rural,-0.41949018548732664,6.44488836253748,3.0,Divorced,Tokyo,College,No
26.0,6251.516837264076,M,Urban,0.561474716169486,6.694095010336942,7.0,Divorced,Tokyo,College,Yes
43.0,4524.460656741911,F,Suburban,0.0666166248679152,6.599023476553568,5.0,Married,Osaka,High School,Yes
29.0,5116.732487304224,F,Rural,-0.5220818191323698,7.230877995175753,5.0,Married,Osaka,College,No
44.0,4255.959714467609,M,Urban,0.3446496915655026,6.459420983877499,6.0,Divorced,Tokyo,College,Yes
,4656.913640394459,M,Urban,0.454263916091705,4.952043713662337,4.0,Divorced,Osaka,College,Yes
22.0,3400.3874453533513,F,Rural,-0.222143903607411,7.172455989869083,7.0,Divorced,Osaka,Graduate School,No
36.0,4642.697218143272,F,Urban,-0.372020952039882,4.804458677874447,4.0,Single,Tokyo,Graduate School,Yes
29.0,5455.293775951509,M,Urban,-0.020481627297491478,4.211489571565584,4.0,Divorced,Tokyo,College,Yes
28.0,3879.9489306405912,F,Rural,-0.2871017674761878,4.860801879184266,4.0,Single,Tokyo,High School,No
15.0,5222.833307014429,M,Rural,-1.2156586823415192,6.676356515386187,6.0,Divorced,Osaka,College,No
33.0,5306.083623720513,M,Urban,0.31205898741359706,4.859775494982083,3.0,Divorced,Kyoto,Graduate School,Yes
43.0,4836.662583995324,M,Suburban,0.6099792508155626,6.466446476839627,3.0,Single,Tokyo,High School,Yes
18.0,,F,Urban,0.4918240909655305,3.3908072656391335,4.0,Divorced,Kyoto,Graduate School,Yes
40.0,4914.901629481648,F,Urban,-0.5875792369493786,5.227535946983548,4.0,Divorced,Tokyo,Graduate School,Yes
33.0,5575.898607808547,M,Rural,-0.6271729487745279,5.851262331898298,6.0,Divorced,Kyoto,Graduate School,No
32.0,3866.0368532994207,F,Rural,-0.04905950366996727,5.781342972854974,4.0,Divorced,Tokyo,College,No
30.0,4433.360220487198,,Urban,0.1873671074288194,4.363247544490587,6.0,Single,Osaka,High School,Yes
31.0,5485.484915668533,M,Suburban,-0.06631712864537719,3.8718071596300714,4.0,Single,Tokyo,Graduate School,Yes
28.0,3684.6072329674103,F,Rural,-0.5684362307165489,6.785369958318292,4.0,Single,Kyoto,High School,No
32.0,6735.595443348933,F,Rural,0.24409959137322745,2.13717975102013,4.0,Single,Tokyo,College,Yes
35.0,4364.034409287409,M,Urban,-0.47206712865777406,7.1468054925099995,4.0,Single,Kyoto,Graduate School,No
35.0,5171.7802523889295,F,Suburban,-0.5253298944610936,4.126234997182429,3.0,Divorced,,College,Yes
24.0,5302.696643688485,F,Rural,-0.22168653853762954,5.025391998062584,3.0,Married,Tokyo,High School,No
28.0,4890.609936983161,M,Urban,-0.19230938447522178,4.94848226644937,3.0,Married,Tokyo,Graduate School,Yes
26.0,5992.388729554862,M,Urban,0.37433556688812575,4.1588150561639425,6.0,Divorced,Kyoto,Graduate School,Yes
17.0,6120.823321532864,M,Urban,0.6242738254396103,2.7903652084637667,2.0,Married,Tokyo,High School,Yes
15.0,6064.124970968728,F,Rural,0.6481214325001768,4.9311897791185935,2.0,Married,Kyoto,High School,Yes
15.0,3636.1086869069854,M,Rural,-0.18101574986860386,6.834836503316412,5.0,Single,Tokyo,Graduate School,No
29.0,5043.981857755748,M,Suburban,0.8487099019295743,5.052552985528442,6.0,Divorced,Osaka,High School,Yes
23.0,5417.344341106476,M,Urban,0.39181466700849144,5.041866311000176,6.0,Divorced,Kyoto,Graduate School,Yes
27.0,4909.463951798387,M,Urban,0.011110996430981665,4.783892461095387,5.0,Married,Osaka,High School,Yes
25.0,6516.725348401598,M,Urban,0.15144942902125852,3.0337354512392847,4.0,Divorced,Osaka,Graduate School,Yes
21.0,4980.974440166342,M,Suburban,0.2662449039032793,7.212203596616284,6.0,Single,Kyoto,College,Yes
44.0,4721.516783717602,F,Urban,0.05560343681477137,5.191030082128001,4.0,Divorced,Tokyo,Graduate School,Yes
30.0,5367.541769543247,F,Suburban,0.6720186776080288,2.1731622612131916,5.0,Divorced,,High School,Yes
2.0,6056.569826846665,F,Urban,-0.2065908650243345,4.255105792223919,5.0,Single,Kyoto,Graduate School,Yes
24.0,6527.074106750364,F,Suburban,-0.6001126535434775,5.127619199601195,5.0,Married,Kyoto,High School,No
37.0,5105.8192561540545,M,Urban,-0.35646237741811587,4.594671568673907,4.0,Single,Tokyo,College,Yes
35.0,4119.0017753418515,F,Suburban,-0.7061295111139909,4.721148560248927,5.0,Married,Osaka,College,No
31.0,4584.05223031147,F,Urban,0.9467251341661003,3.471231363977147,5.0,Single,Tokyo,Graduate School,Yes
30.0,5893.398328309471,M,Urban,0.43002780348691105,6.827121305070122,4.0,Divorced,Tokyo,College,Yes
34.0,5540.150052454683,M,Urban,0.9380923508026091,3.748705628300693,5.0,Single,Tokyo,,Yes
14.0,6183.886116726342,F,Urban,0.26664517281957373,2.567387717774176,2.0,Married,Tokyo,High School,Yes
25.0,3505.288152789005,F,Suburban,-0.825639411537611,6.820754829145967,6.0,Married,Kyoto,Graduate School,No
26.0,3303.0393005003116,M,Rural,-0.6703465204167929,6.014892627640689,5.0,Married,Osaka,College,No
31.0,4568.559089469234,M,Rural,-0.5169480387915472,5.557370086745213,5.0,Divorced,Kyoto,High School,No
38.0,4880.746555989722,M,Urban,0.5280518471681159,3.304543716607186,5.0,Divorced,Tokyo,Graduate School,Yes
31.0,6552.082069110103,M,Urban,0.6392008783124546,4.649578205208688,5.0,Divorced,Tokyo,High School,Yes
45.0,5327.640112193752,F,Rural,0.19725398463892857,6.4182040784953855,4.0,Divorced,Tokyo,Graduate School,No
25.0,6064.47766757581,F,Suburban,-0.20275393656528481,5.417124384288691,6.0,Divorced,Osaka,High School,Yes
26.0,5734.338649400076,F,Rural,-0.35619108821756135,6.215457535030776,3.0,Divorced,Osaka,Graduate School,Yes
33.0,5065.637937331316,F,Urban,-0.38524752953719416,6.000508966681366,4.0,Divorced,Kyoto,High School,Yes
41.0,5940.580920076335,F,Rural,0.7081028280972262,,4.0,Married,Tokyo,College,Yes
36.0,4969.654961216566,F,Urban,0.3014160922212592,4.371565658627394,3.0,Married,Tokyo,Graduate School,Yes
27.0,5679.633328157414,M,Urban,-0.003427294493558511,5.04470206850672,5.0,Divorced,Tokyo,College,Yes
30.0,4247.881373797225,M,Urban,0.8324203474995145,5.189950435550357,5.0,Married,Tokyo,,Yes
22.0,4720.20977508586,F,Suburban,0.397598522285357,2.4845092935101634,3.0,Divorced,Kyoto,Graduate School,Yes
29.0,4657.950375196299,F,Rural,-0.07989817301204714,5.849910147984258,4.0,Single,Tokyo,Graduate School,No
28.0,5382.172793184112,F,Suburban,-0.44158271648869774,5.213546959582505,5.0,Married,Osaka,College,No
,4854.46925308987,F,Urban,-0.4340980619259114,6.3670717109724935,4.0,Divorced,Kyoto,,Yes
38.0,3528.6950680805285,F,Rural,0.6255559709083984,6.254611348549512,5.0,Married,Tokyo,High School,No
29.0,6007.868212248068,F,Urban,0.32767490652252296,3.1609155400624056,5.0,Divorced,Kyoto,High School,Yes
40.0,4550.226232927625,F,Rural,0.3220814955157065,5.434098691748803,5.0,Married,Osaka,College,Yes
35.0,4023.467373608506,F,Suburban,0.49627868595097147,7.445449975692811,4.0,Divorced,Tokyo,High School,Yes
33.0,5125.828409819847,M,Rural,-0.06433062691321499,4.629991758746647,4.0,Married,Tokyo,College,No
24.0,5649.346202704048,F,Urban,0.5657538687798063,4.845239652917034,4.0,Divorced,Tokyo,High School,Yes
37.0,5968.34875566512,F,Urban,0.25424505534334313,1.8126360528844874,4.0,Single,Tokyo,College,Yes
47.0,6352.275507750977,F,Suburban,-0.07373434275493405,3.8025479315889203,4.0,Single,Tokyo,Graduate School,No
36.0,5207.969532051511,M,Rural,-0.25240277756631135,5.8293718583880585,3.0,Divorced,Tokyo,High School,No
44.0,5777.566801753401,M,Urban,0.016364245458593857,4.673412492988806,3.0,,Tokyo,Graduate School,Yes
28.0,5287.277656941533,M,Urban,-0.015819301249378352,4.242741328667751,5.0,Divorced,Osaka,High School,Yes
39.0,4474.06174300742,F,Urban,-0.20784583500637432,6.914641240247352,4.0,Divorced,Kyoto,Graduate School,No
20.0,6696.91542638593,F,Urban,0.9043227105899461,3.324448534901287,5.0,Divorced,Kyoto,Graduate School,Yes
56.0,4345.126935074687,F,Urban,-0.06617916889042223,4.665808053450648,3.0,Divorced,Kyoto,College,Yes
24.0,5374.336168802951,F,Urban,0.5897739648283178,4.67742118638992,6.0,Divorced,Osaka,High School,Yes
54.0,3560.294600444475,M,Urban,0.052907207199684336,6.20961921786914,6.0,Single,Tokyo,High School,Yes
23.0,5269.011682199679,F,Rural,-0.5579512070866173,4.73238052404149,4.0,Single,Osaka,Graduate School,No
35.0,3727.03461572706,M,Suburban,0.2238143837733943,3.6879599521493747,3.0,Divorced,Tokyo,High School,Yes
17.0,6241.860225295992,M,Urban,0.5047981935911247,5.128074734734664,4.0,Single,Kyoto,College,Yes
30.0,5425.666529376705,F,Rural,-0.0954271809632348,4.292227435725213,5.0,Married,Tokyo,College,Yes
22.0,4790.0254172440555,F,Urban,0.8590121504709065,2.7228060456040653,4.0,Divorced,Osaka,Graduate School,Yes
13.0,5871.811215925104,F,Urban,-0.11169214061717142,3.9906231110227557,6.0,Single,Osaka,College,Yes
34.0,4695.350195805065,F,Suburban,-0.9092135632237289,6.841137533255723,3.0,Single,Kyoto,High School,Yes
26.0,6152.910102708294,F,Suburban,-0.044481359836888695,4.456360602531239,4.0,Divorced,Kyoto,High School,Yes
39.0,6161.797180129914,M,Suburban,-0.9683427143548389,6.576054167038276,3.0,Married,Tokyo,College,No
25.0,6046.036275990765,M,Suburban,-0.14874082672709957,6.490473352980806,2.0,Married,Osaka,Graduate School,No
31.0,5671.790017393855,F,Rural,-0.4204570889660338,5.733816651364455,6.0,Married,Kyoto,College,No
13.0,4919.175973339315,F,Suburban,-0.21356072401911702,6.393765025778371,4.0,Single,Osaka,High School,No
24.0,6758.514961645855,M,Urban,-0.3036645738367155,4.108592656546727,6.0,Divorced,Osaka,High School,Yes
25.0,4927.790470788884,M,Urban,0.7166896387993279,3.4181482836635464,3.0,Married,Osaka,Graduate School,Yes
26.0,6331.4857536543095,,Urban,0.6230525666625183,1.0,4.0,Divorced,,College,Yes
24.0,5791.145804153967,F,Suburban,-0.4102413483525192,3.0108679339045343,6.0,,Tokyo,College,Yes
40.0,6218.20339863255,F,Rural,-0.11881385286667269,4.753573519323146,4.0,Single,Osaka,College,Yes
26.0,6660.70965310809,F,Urban,0.03751999675870743,5.368766987218308,4.0,Divorced,Kyoto,Graduate School,Yes
34.0,3832.750652578767,F,Rural,-0.06559018445206569,4.67689130616606,6.0,Married,Kyoto,High School,No
29.0,5380.7496312487165,M,Rural,-0.058409527649982945,2.9637514541773133,4.0,Married,Osaka,Graduate School,No
19.0,4795.841741325331,F,Urban,-0.22778582581195791,4.863958611666518,3.0,Divorced,Osaka,Graduate School,Yes
41.0,5225.541194206314,F,Suburban,-0.25471666249810093,3.8989628022844047,4.0,Single,Kyoto,High School,Yes
34.0,6326.78386576463,F,Urban,0.4976739864129043,3.782666941308941,3.0,Married,Kyoto,College,Yes
42.0,5216.378443105386,F,Rural,0.2758598527507925,6.115090341046908,6.0,Divorced,Osaka,Graduate School,Yes
42.0,4830.239799165287,F,Urban,0.7461011578973699,4.247573531522108,3.0,Single,Tokyo,High School,Yes
13.0,5643.403261697623,F,Urban,-0.33382164764671896,4.945522857686257,4.0,Divorced,Tokyo,College,Yes
37.0,3955.2445417953927,F,Rural,-0.12386432627861305,4.576593560788683,2.0,Married,Kyoto,College,No
46.0,6568.595563136144,M,Rural,-0.35974818172118705,5.32179968248374,,Married,Osaka,College,No
47.0,5678.319778627915,M,Rural,0.5100132452171086,3.610017765414101,5.0,Single,Tokyo,College,Yes
27.0,5477.590943629991,M,Urban,0.18832999035876974,3.654688713799537,7.0,Single,Kyoto,High School,Yes
20.0,4630.6929175700325,M,Suburban,0.4551320995389132,4.3725784904546305,4.0,Married,Kyoto,College,Yes
44.0,3138.9418300402167,M,Rural,-0.07441723321500313,7.174479844655116,5.0,Married,Tokyo,College,No
26.0,5414.657114192663,M,Suburban,-0.24530329761946856,3.571069652393885,3.0,Single,Osaka,College,Yes
33.0,5836.884403987296,F,Urban,0.4492317196390476,4.062846771258182,4.0,Single,Tokyo,High School,Yes
25.0,4701.988692945495,M,Urban,1.230773019274007,3.784926070822637,3.0,Divorced,Kyoto,Graduate School,Yes
35.0,4728.318804916966,F,Rural,-0.07216846576068107,6.324201057543521,3.0,Married,Kyoto,College,No
20.0,4696.010813021735,M,Suburban,-0.3848416930938048,,6.0,Single,Osaka,College,No
19.0,5264.087596638791,M,Urban,0.2575973111128577,5.43445318750932,6.0,Divorced,Tokyo,College,Yes
24.0,3777.7398081923666,F,Suburban,1.1115722973531246,4.95058156075396,3.0,Divorced,Osaka,,Yes
39.0,6375.4766017700495,F,Rural,-0.49812525482002173,5.917227181411969,3.0,Married,Tokyo,Graduate School,No
41.0,5529.24433510602,F,Urban,-0.26049022990405646,6.345940109504475,4.0,Married,Tokyo,High School,Yes
26.0,4391.171877372329,M,Rural,-0.6492836371156722,6.862936119260966,4.0,Divorced,Osaka,Graduate School,No
31.0,5982.124287879648,F,Suburban,-0.06209839689735744,3.4534410917311735,5.0,Divorced,Tokyo,Graduate School,Yes
29.0,5435.437891357199,M,Suburban,0.35589859440059335,5.271728417579259,4.0,Divorced,Osaka,College,Yes
28.0,6709.776677901803,M,Urban,-0.021654807403068757,5.190331209616153,4.0,Single,Kyoto,High School,Yes
22.0,5481.239821931166,M,Rural,0.5987654184473229,2.042041792953662,3.0,Divorced,Kyoto,High School,Yes
28.0,5750.984161399878,M,Suburban,0.31167057118223995,2.88316443656442,6.0,Single,Kyoto,Graduate School,Yes
42.0,3631.2947069018387,F,Suburban,0.1206574850367989,4.835419549051748,4.0,Divorced,Osaka,Graduate School,Yes
40.0,4887.38663860302,F,Urban,0.07190485161960208,2.7972371353018524,4.0,Divorced,Tokyo,High School,Yes
41.0,,F,Urban,0.21289237542200873,7.675283774915352,4.0,Divorced,Osaka,High School,Yes
29.0,5455.140111705402,F,Urban,0.17796446326865062,5.8836292942758615,5.0,Divorced,Kyoto,College,Yes
34.0,6336.935359207471,F,Suburban,-0.2880268179139138,3.063846936502512,4.0,Married,Kyoto,College,Yes
27.0,5643.224971301348,F,Urban,-0.9005459768446331,4.728181414846648,5.0,Single,Tokyo,College,No
45.0,4696.186645418933,F,Rural,0.6249219324943249,4.442183957526297,6.0,Single,Tokyo,Graduate School,Yes
28.0,5359.34307687786,M,Urban,-0.0764223002796944,4.924293650054672,4.0,Married,Osaka,Graduate School,Yes
26.0,4293.402568217263,M,Rural,-0.7110444836101166,6.354827567152092,5.0,Single,Kyoto,High School,No
14.0,2428.751495689179,M,Suburban,-0.7699575708171001,7.429716302601117,5.0,Married,Tokyo,College,No
24.0,5980.22181353332,M,Urban,0.1864082575169691,3.3380500755058087,7.0,Married,Osaka,High School,Yes
40.0,5352.862770387441,M,Urban,1.0711791809547642,3.346494380663941,6.0,Single,Tokyo,High School,Yes
33.0,3789.660472115158,M,Urban,-0.08874247455076183,8.460918553498123,4.0,Single,Osaka,Graduate School,Yes
21.0,6085.590992458819,M,Suburban,0.019097704413729197,4.46609846788759,4.0,Divorced,Osaka,Graduate School,Yes
27.0,5221.848914863244,M,Suburban,0.12387487778812514,5.457755959295021,4.0,Married,Tokyo,College,Yes
29.0,3945.5579545255105,M,Rural,-0.6061912956362094,6.440460714329436,4.0,Married,Kyoto,High School,No
20.0,5754.365374212216,M,Urban,-0.1746677602959147,4.654590523959012,2.0,Single,Tokyo,College,Yes
29.0,5272.2010463347315,F,Urban,0.2264301107880239,4.27694884307374,4.0,Single,Tokyo,College,Yes
29.0,5344.311223695451,M,Suburban,0.13837527489480017,4.567288598712278,1.0,Single,Kyoto,Graduate School,Yes
