Annual Income,Sex,Renew,Years after high school graduation,Education Level,Hours Online,Brand Loyalty,Years subscribed,Marital Status,Location Code,City
41395.30942790805,M,Yes,41.0,Graduate School,5.49206242107018,0.13746190698276428,3.0,Single,Urban,New Castle
31855.996710107658,F,Yes,37.0,High School,2.9700196090174553,0.6821797920031281,6.0,Married,Suburban,London
78813.51023018965,,Yes,24.0,College,1.3350488306554098,0.451036901855421,6.0,Divorced,Urban,Manchester
39698.46516972178,F,No,44.0,High School,4.562404570765525,0.05197837608332298,1.0,Divorced,,New Castle
62172.95986520985,F,No,41.0,Graduate School,7.757839234808197,-0.03598023325704093,3.0,Married,Rural,Manchester
55342.487074411496,F,Yes,39.0,Graduate School,4.535557418057981,0.1977823898104237,4.0,Single,Suburban,London
54587.020546658,F,Yes,34.0,Graduate School,2.662407633957908,0.18773935635873534,4.0,Single,Suburban,London
46572.22929305501,F,Yes,40.0,College,4.579403700940711,0.21887597654825847,4.0,Single,Urban,Manchester
57595.422102909186,F,Yes,41.0,High School,4.987522025433091,-0.20799626909591207,4.0,Divorced,Urban,Manchester
45462.083210388424,F,Yes,42.0,College,3.118682767216047,-0.2505075439414798,5.0,Divorced,Urban,New Castle
56084.79967971114,F,Yes,31.0,College,3.656196401945167,0.09635311619985218,6.0,Divorced,Urban,New Castle
67857.35141963372,F,Yes,35.0,High School,5.609208547331101,0.7529594528444394,4.0,Single,Urban,Manchester
63505.5688983807,F,Yes,,High School,4.5100080216903695,-0.08426958281791705,3.0,Single,Urban,New Castle
54708.22928696301,F,Yes,39.0,Graduate School,4.378034660197261,0.4474212623110932,4.0,Single,Rural,Manchester
34630.1354586292,F,No,37.0,College,7.691247535578759,-0.4606006494446082,2.0,Divorced,Rural,London
37678.57679825074,F,No,33.0,Graduate School,5.9289237970937725,0.06319123512005587,5.0,Single,Rural,London
63514.94165660847,M,Yes,33.0,College,5.888678794187352,,5.0,Single,Urban,Manchester
58368.62428275957,M,Yes,43.0,Graduate School,6.696532795533367,0.2821728822700801,3.0,Married,Urban,Manchester
50854.928389118686,M,No,30.0,Graduate School,6.224935825754594,-0.29503182248874715,4.0,Single,Rural,New Castle
71496.59763715087,F,No,39.0,High School,6.264877532234929,-0.20359850409725533,5.0,Married,Rural,New Castle
65571.9664364763,F,No,26.0,Graduate School,4.386500635196744,-0.20677770246805904,2.0,Married,Rural,London
60053.95898887071,F,No,44.0,College,5.694318265669743,-0.4402862828430031,4.0,Single,Urban,New Castle
43093.4906464296,F,No,39.0,High School,3.936268831964121,0.8288339989375352,5.0,Married,Rural,Manchester
60978.2065429852,F,Yes,36.0,Graduate School,4.17869450348009,-0.21640118146695614,5.0,Married,Urban,Manchester
50034.32124892769,M,No,31.0,Graduate School,5.883964856763613,-0.011409391303971714,4.0,Married,Rural,Manchester
55838.770067857666,M,Yes,35.0,High School,5.216344599815858,0.1898369224964152,7.0,Divorced,Suburban,London
51099.0920505787,F,No,33.0,Graduate School,8.134659683391849,-0.2552767916150775,4.0,Divorced,Suburban,New Castle
39887.20041951498,F,No,45.0,Graduate School,6.727068168339194,-0.33836791350925866,5.0,Single,Suburban,London
61408.72645015474,F,Yes,28.0,,3.511567518080119,0.48637670646709413,7.0,Married,Suburban,New Castle
66161.29228801095,F,Yes,26.0,High School,4.998911095439421,0.3633783740071777,6.0,Divorced,Suburban,New Castle
68039.11641908868,F,Yes,30.0,College,1.0977857644159457,0.5746432504894192,8.0,Divorced,Suburban,Manchester
44762.60557593363,F,Yes,44.0,College,4.590330034932491,-0.4708754366258725,5.0,Divorced,Urban,London
74592.557286561,F,Yes,34.0,High School,5.285977058284079,0.8556381559409575,4.0,Divorced,Suburban,London
75445.97380924769,M,No,43.0,,5.918878901490569,-0.7129666504555123,4.0,Married,Suburban,New Castle
70660.48168304068,M,Yes,38.0,High School,4.863250414861788,0.7040710693501964,3.0,Divorced,Suburban,New Castle
27961.217478676772,M,No,32.0,High School,6.756078169318124,,4.0,Married,Rural,New Castle
63612.23206511546,F,Yes,32.0,High School,4.45746205541926,0.05069563158204245,6.0,,Urban,Manchester
63466.00277708627,M,No,47.0,Graduate School,5.3770959266602665,0.17684112506359076,4.0,Married,Rural,New Castle
79997.65092843972,F,Yes,37.0,High School,4.607370798381237,0.6957825426194941,7.0,Divorced,Urban,London
65673.66299513399,F,Yes,33.0,College,5.669943763407497,0.009179814121066325,6.0,Single,Urban,London
46515.54257387001,M,Yes,34.0,High School,3.5794159935853167,1.1740611827113863,7.0,Divorced,Urban,London
55773.70748928289,M,Yes,32.0,High School,4.801603113928165,0.4291254365694105,3.0,Divorced,Suburban,London
52972.37864949855,F,Yes,38.0,High School,6.220734860392616,0.9820975438596058,1.0,Single,Urban,New Castle
68679.28992058356,M,Yes,51.0,High School,2.384225593569969,0.5088118094320955,5.0,Divorced,Suburban,New Castle
47458.12361207249,M,Yes,29.0,High School,2.9980382136895334,0.07663235625774781,6.0,Divorced,Urban,London
66704.62234141087,M,Yes,54.0,College,6.2691264049689135,0.40332355252824603,4.0,Divorced,Urban,Manchester
44234.765223722105,F,No,43.0,College,5.743149658680741,-0.4998854089889697,5.0,Married,Suburban,London
49587.126190116476,M,Yes,42.0,Graduate School,4.852936567610391,0.5202322802858002,3.0,Divorced,Urban,New Castle
55270.73639736622,F,Yes,51.0,Graduate School,2.7201289491957774,0.6018962145547,8.0,Divorced,Suburban,New Castle
66734.45188783991,M,Yes,34.0,College,2.874318930593229,-0.23145032991402675,4.0,Divorced,Urban,London
38839.26643847683,F,Yes,31.0,High School,5.023447627751598,0.020057143248417716,5.0,Single,Urban,New Castle
40805.92688504401,F,No,33.0,Graduate School,5.383169273680541,0.24133172045452866,4.0,Married,Urban,London
48489.512463192536,,No,39.0,High School,7.767415725751684,-1.0673420357790795,4.0,Married,Rural,London
67333.89532502723,M,Yes,32.0,College,5.3498847740676885,0.6875243879221353,2.0,Single,Urban,Manchester
57694.54810110607,M,No,48.0,College,5.574526551696335,-0.2051730626322375,1.0,Married,Rural,Manchester
52910.70815846855,M,No,51.0,College,6.995847039514165,-0.802395671637053,4.0,Divorced,Rural,New Castle
77337.58802073951,M,Yes,43.0,Graduate School,3.8985944583392587,0.8256612065237859,3.0,Divorced,Urban,New Castle
69635.5586110664,F,Yes,39.0,Graduate School,4.169389020377769,0.12541155154976566,4.0,Married,Suburban,Manchester
57917.461676678584,M,Yes,25.0,High School,4.70727753201508,-0.09539025814857768,6.0,Divorced,Urban,New Castle
47235.99165633744,M,Yes,26.0,High School,4.5345516992503025,0.08027030983877811,4.0,Single,Urban,Manchester
41474.83102085085,M,Yes,33.0,High School,4.562305136377287,0.2959676165042806,5.0,Single,Urban,Manchester
83587.61588917347,M,No,37.0,High School,7.127692518379972,-0.6247091522121938,1.0,Married,Suburban,London
59302.18794182367,F,Yes,34.0,High School,4.311312443934504,-0.19132934121960116,5.0,Divorced,Suburban,London
47745.71599208883,M,Yes,44.0,Graduate School,5.392815778401672,0.7130540198326681,2.0,Divorced,Urban,New Castle
37573.266046098666,F,No,41.0,High School,6.794496989923077,0.5478424348111566,6.0,Single,Suburban,New Castle
42172.62143523259,F,No,34.0,College,4.582748630592991,0.390872665142297,,Married,Rural,London
57240.23886250034,,Yes,26.0,High School,2.3583890603373234,0.708644760157686,6.0,Divorced,Urban,Manchester
27416.412599921394,M,No,32.0,Graduate School,5.828200963288645,0.22665059304933924,3.0,Married,Suburban,London
46679.291995627354,M,Yes,42.0,High School,2.69600714493814,0.30368194146975713,5.0,Single,Suburban,New Castle
42422.74207649255,M,No,40.0,College,5.666699904577655,0.19895780248300818,2.0,Single,Rural,Manchester
47306.04267259332,F,Yes,40.0,Graduate School,4.065022157584983,0.47623925555184604,4.0,Divorced,Urban,London
57398.525088910224,M,Yes,41.0,High School,5.369040507635928,-0.19339413413337625,5.0,Single,Urban,London
56749.69009982231,M,Yes,33.0,High School,6.269740066624645,-0.1025374084566841,4.0,Divorced,Urban,Manchester
56604.67762692681,F,Yes,34.0,Graduate School,3.6239795729374604,0.04589751703350165,5.0,Married,Urban,London
63746.340222009385,,No,44.0,College,7.207109469559462,0.2957064293822005,5.0,Divorced,Suburban,Manchester
65485.76376579452,M,Yes,50.0,High School,5.028345281035527,-0.13040985392151816,6.0,Divorced,Suburban,Manchester
43407.32914615852,F,No,33.0,Graduate School,5.952781903027299,0.12241195285343559,3.0,Married,Rural,New Castle
53940.64124475939,M,No,30.0,High School,7.1726224957383105,-0.03373910578729536,5.0,Married,Rural,New Castle
46935.89975741221,M,Yes,43.0,High School,3.3341243248062016,0.5985442509245728,5.0,Divorced,Urban,Manchester
68026.0202198824,M,Yes,32.0,Graduate School,4.9961819957777545,0.4856165755955044,3.0,Divorced,Suburban,New Castle
67528.78251249193,M,Yes,37.0,Graduate School,4.433177494804054,0.4080514685731007,3.0,Single,Suburban,Manchester
61126.8141926356,F,No,36.0,High School,4.475662573117261,-0.003920859197674084,0.0,Married,Rural,Manchester
52318.078511734675,M,No,46.0,,5.092010618620659,-0.07378259567567055,3.0,Single,Rural,London
64605.92357231272,M,No,47.0,High School,5.8108151391505,,3.0,Single,Rural,New Castle
34804.76142375174,F,Yes,35.0,High School,6.179115989186071,0.7129043308740455,6.0,Divorced,Suburban,London
76408.92125929082,M,No,48.0,High School,7.7394076807354075,-0.5320800288621206,3.0,Single,Rural,New Castle
60223.10807673614,F,Yes,19.0,College,4.175445021941242,0.5279896953037799,4.0,Divorced,Suburban,New Castle
56892.610925349465,F,Yes,33.0,College,7.205609648506758,-0.28100260321194664,2.0,Single,Urban,New Castle
46313.88548846282,M,Yes,34.0,High School,6.370172261101086,-0.04310140816746175,4.0,Divorced,Urban,New Castle
52111.915764885794,M,No,34.0,College,6.037177214156717,0.08590321852665139,3.0,Married,Suburban,London
57137.892532968945,M,,31.0,Graduate School,3.001989996857022,0.9206816925614626,7.0,Single,Suburban,
66807.34001687205,F,No,41.0,High School,4.561037594884226,0.14581447381481716,3.0,Divorced,Rural,New Castle
75840.06869753657,M,No,35.0,Graduate School,5.00121916704985,-0.46603157497431535,3.0,Married,Rural,London
61472.624811419955,F,No,38.0,High School,8.322178830174487,-0.6078727946504874,5.0,Divorced,Rural,London
60453.76501129281,F,Yes,26.0,High School,4.2614745597505195,0.103840900699812,7.0,Divorced,Urban,New Castle
52128.80442189668,F,No,39.0,College,8.154424103314296,0.3128300157316164,5.0,Single,Urban,Manchester
55549.49253247442,M,Yes,37.0,High School,4.903971978306652,-0.06298271878556794,6.0,Single,Suburban,Manchester
59366.68807841216,F,No,37.0,College,5.189077547176839,0.036490100213676095,2.0,Married,Rural,London
61994.50557678075,F,Yes,38.0,Graduate School,5.0731760719621395,0.47334521239258426,5.0,Single,Urban,New Castle
46911.22977747027,F,Yes,33.0,High School,3.9422378479575704,-0.053763707748994985,4.0,Single,Urban,Manchester
61335.01380474609,F,No,26.0,Graduate School,6.457030849043422,-0.2766975366971881,,Married,Rural,London
78324.32222676676,M,No,29.0,High School,6.494328790648934,0.13657749945726955,5.0,Married,Suburban,Manchester
65267.599583162286,F,Yes,41.0,High School,3.1169308173743056,0.38011160167722524,,Single,Urban,London
70928.70807543016,M,Yes,32.0,Graduate School,5.284579070548849,0.057971060669424854,,Single,Rural,Manchester
57465.22520512792,F,Yes,,High School,4.7356353272116385,0.14204405135886078,6.0,Single,,Manchester
32157.366670800555,F,Yes,40.0,High School,5.182461316456004,-0.09486721581821075,,Married,Urban,London
58133.214585448346,M,,49.0,High School,7.540256257361309,-0.6786654555157907,3.0,Married,,London
64681.74769827289,M,No,37.0,College,5.2750289602308005,0.3080301686078674,5.0,Divorced,Rural,Manchester
66762.39662523236,M,Yes,41.0,High School,5.003048104377284,0.12891727356080013,5.0,Divorced,Suburban,London
39974.83408714006,F,Yes,31.0,Graduate School,6.207569433351433,0.18653266730394663,4.0,Single,Suburban,London
55132.98646049238,M,Yes,26.0,Graduate School,3.8645864795025604,-0.027181625297718087,5.0,Single,Urban,London
52362.883407614434,M,No,24.0,Graduate School,5.812390634388289,-0.20926103338290986,2.0,Married,Rural,New Castle
78289.06577860021,F,Yes,33.0,Graduate School,4.519219127564185,0.8665515458616286,3.0,Divorced,Urban,New Castle
53747.38660282176,F,Yes,32.0,High School,3.571531679250196,0.1409569823200379,7.0,Single,Rural,New Castle
61883.45449015222,F,Yes,31.0,High School,5.3378855618280445,-0.1897016021757485,2.0,Divorced,Urban,London
54801.46018145849,M,Yes,48.0,College,4.742819364541245,0.2243610645137502,5.0,Single,Urban,New Castle
51147.63633443672,M,No,34.0,High School,6.384431382267779,0.516885802701881,3.0,Divorced,Rural,London
62554.66397739605,M,No,34.0,High School,4.396695314186664,-0.23414162484230466,0.0,Divorced,,London
43073.50647101185,F,Yes,39.0,Graduate School,1.7271187520047042,0.8998008046067152,7.0,Single,Urban,Manchester
63047.19369440013,M,Yes,30.0,High School,2.1462840284607476,0.7363213628045497,5.0,Divorced,Suburban,Manchester
48037.76413188843,M,No,33.0,College,6.3274102270319,-0.1481584031976346,4.0,Single,Suburban,New Castle
42418.53076679846,F,Yes,44.0,College,4.871729241166053,0.2700987840047458,6.0,Single,Urban,New Castle
53503.34178810104,F,Yes,43.0,College,4.86508441886911,-0.31779466084217567,5.0,Divorced,Urban,New Castle
51895.996652254384,M,No,38.0,,4.313219357964043,-0.010151827759071017,1.0,Divorced,Suburban,Manchester
44910.333879987884,M,Yes,31.0,College,3.2729626214954703,0.3831844179356969,5.0,Single,Rural,Manchester
68103.23076982533,M,No,36.0,College,7.693582774449208,-0.014908076462875064,2.0,Single,Rural,New Castle
45185.43799586893,M,No,33.0,High School,6.361580829399852,-0.7018516587593814,,Single,Suburban,New Castle
52480.25241196147,M,Yes,33.0,College,5.098818678647237,-0.03908643448515549,4.0,Single,Urban,New Castle
45231.874323570206,F,Yes,27.0,High School,6.346423115558284,-0.35597719079833695,4.0,Divorced,Rural,New Castle
60688.29158040991,F,No,32.0,Graduate School,4.019434205715413,0.3931639539206804,,Married,Rural,Manchester
55330.53990674111,M,Yes,32.0,College,2.712890175286241,0.9112523339428837,6.0,Divorced,Urban,Manchester
59316.86470237081,M,No,38.0,College,7.625799564015949,-0.4827087885647583,5.0,Married,Suburban,New Castle
42187.276058356445,M,No,30.0,High School,4.454895153624831,0.49676597834950054,5.0,Single,Rural,London
70273.06487833745,F,No,34.0,Graduate School,5.569911233308567,0.4932933372470017,1.0,Married,Rural,
65880.62347555331,M,,46.0,College,3.1457568529347677,,6.0,Married,Rural,Manchester
64504.33520666848,F,Yes,,High School,4.190871636402642,0.1864768911625948,3.0,Single,Suburban,London
62069.04308292574,F,Yes,35.0,Graduate School,6.356822281887614,0.11055697323700292,2.0,Married,Suburban,New Castle
,M,Yes,23.0,Graduate School,5.128367090478684,-0.7301144137527834,3.0,Divorced,Urban,Manchester
74086.36182173394,F,Yes,43.0,Graduate School,3.9818774130521626,0.5243772279366606,4.0,Divorced,Urban,Manchester
39967.6545317073,F,Yes,32.0,Graduate School,3.5743984835461444,0.7706681900166756,6.0,Divorced,Urban,London
71025.38404254602,F,No,44.0,High School,7.604133529253984,0.5523387558781183,4.0,Divorced,Urban,Manchester
52639.28670733165,F,Yes,42.0,High School,4.683269706684199,0.3546357922688035,5.0,Single,Urban,New Castle
58181.05896836836,F,No,39.0,College,,1.212745382337905,4.0,Single,Rural,London
55453.92331671567,F,Yes,49.0,College,5.562811849854017,0.26439981711239463,5.0,Single,Urban,London
85067.31337760821,,Yes,36.0,College,3.1555605356641907,1.1281020285607266,5.0,Divorced,Urban,Manchester
58874.318942444625,F,Yes,47.0,Graduate School,4.013485392596728,-0.0009737981768825205,5.0,Single,Suburban,London
60454.49295067801,M,Yes,45.0,Graduate School,3.809648645319573,0.3186367341746378,6.0,Married,Urban,London
53135.3860496056,M,No,34.0,College,4.155208539772296,0.59214480375405,4.0,Divorced,Rural,
47912.96189491567,F,Yes,36.0,High School,4.264600837024256,0.39110537184009636,4.0,Single,Urban,London
35588.18637230445,M,Yes,31.0,Graduate School,6.553096099743852,-0.8719864657563259,1.0,Married,Suburban,Manchester
62971.16281348805,F,,37.0,High School,7.825070495216693,0.19390324608266044,1.0,Divorced,Urban,Manchester
45701.72531793148,F,No,38.0,High School,3.730575086663876,0.6083495614789797,2.0,Married,Rural,Manchester
59761.20925111246,F,No,35.0,Graduate School,,-0.7158188554407455,4.0,Married,Suburban,London
43972.96710210728,M,Yes,39.0,Graduate School,5.085460122359331,0.14510791171214818,4.0,Divorced,Suburban,New Castle
46897.935570828005,M,Yes,37.0,College,6.788296394569483,0.3438511884609397,3.0,Married,Urban,New Castle
41608.10703024534,F,Yes,26.0,Graduate School,3.9858182106750695,0.32514443796058085,5.0,,Suburban,London
62075.202280939135,M,No,49.0,College,8.141631214113925,-0.976048750248822,4.0,Single,Rural,London
64719.095254403626,M,No,30.0,High School,4.457922489446144,0.18128714862409334,4.0,Married,Suburban,Manchester
64393.969620771604,F,Yes,37.0,College,5.251312651629873,0.2579239588913317,4.0,Divorced,Suburban,London
32384.71476137428,M,Yes,24.0,Graduate School,5.467026494380768,0.2911790922346562,5.0,Single,Urban,London
39985.91057220091,M,Yes,31.0,High School,4.6778879248334855,0.7261417116784897,5.0,Single,Suburban,London
52977.03680117261,F,Yes,28.0,High School,6.255231471141731,0.15814231504290294,1.0,Divorced,Urban,London
57672.17703283367,F,Yes,42.0,High School,4.279106661429445,0.92364054842119,6.0,Single,Urban,New Castle
66769.72358115268,F,No,40.0,Graduate School,7.247691147527968,0.42802806625614104,3.0,Married,Suburban,Manchester
50359.19057783975,M,Yes,32.0,Graduate School,2.8482569263423843,0.12857514423441602,8.0,Divorced,Urban,New Castle
50946.294553263906,F,No,27.0,College,7.624655307283336,-0.7034654508994681,5.0,Single,Rural,London
69842.7539610653,F,Yes,30.0,Graduate School,4.293160728276849,0.09890000941276131,5.0,Single,Suburban,London
53945.04111059594,F,Yes,44.0,College,7.133394874572182,0.26204164184082046,2.0,Divorced,Suburban,Manchester
56150.57186983022,F,Yes,45.0,High School,5.6181829994658,0.3980426395726512,5.0,Divorced,Suburban,New Castle
54194.45776728938,M,Yes,28.0,College,6.761418499011504,-0.3038263670712552,6.0,Divorced,Suburban,London
54267.07221432905,M,No,48.0,,8.477629119569094,-0.9689550754709981,5.0,Married,Suburban,London
61153.4284722793,F,Yes,27.0,Graduate School,4.901084500921983,0.5484992618849761,5.0,Divorced,Urban,Manchester
57678.65321690705,F,Yes,33.0,High School,4.460563174561143,0.5557861479256191,6.0,Divorced,Suburban,London
59678.340402591784,F,Yes,27.0,College,3.029731508407871,0.2997874055596423,7.0,Divorced,Suburban,London
48308.414208315015,M,Yes,40.0,High School,4.979879405762265,0.4493705417062818,7.0,Divorced,Suburban,Manchester
60519.53281796583,M,Yes,39.0,Graduate School,4.598120905260677,0.26010080514243467,8.0,Divorced,Suburban,Manchester
52490.679244420775,M,Yes,,College,3.453202750447982,0.3476899310282104,4.0,Single,Urban,London
40104.0415900836,M,Yes,29.0,College,6.641942642070887,-0.5850659362186996,5.0,Married,Urban,Manchester
38738.39261522358,M,No,33.0,Graduate School,5.716140174607373,-0.10731825700466541,4.0,Married,Rural,New Castle
57559.45083030016,F,Yes,24.0,Graduate School,9.000973430921134,-0.1651370772669708,3.0,Single,Urban,London
61064.78941187019,M,Yes,,College,3.7197434223450268,1.1008488872084008,5.0,Single,Suburban,Manchester
56891.914343729535,M,,31.0,High School,5.385217529152604,0.8001293282825465,6.0,,Suburban,London
63071.49067877676,M,No,36.0,High School,5.777659411496859,-0.11972849331245636,2.0,Divorced,Suburban,New Castle
56148.591119244506,F,No,42.0,College,6.7336460735408865,-0.27630226164030375,3.0,Divorced,Suburban,New Castle
52641.44408511657,M,No,36.0,College,4.695486124822058,0.5262211282281419,5.0,Single,Rural,London
44699.63495105914,F,No,,High School,7.0303511044776075,0.18346797170087326,5.0,Married,Rural,London
68838.58650282974,M,Yes,34.0,College,4.898780581795899,0.41515001699333554,5.0,Divorced,Suburban,New Castle
66555.79697387968,M,Yes,28.0,Graduate School,6.250676958911811,,4.0,Single,Urban,London
36831.37108483839,F,No,34.0,Graduate School,7.242051210988407,-0.12029761367501701,4.0,Married,Rural,New Castle
57431.66495461268,M,No,39.0,College,6.811071991309519,0.3034422567726264,5.0,Married,Suburban,London
53143.91592995326,M,No,47.0,High School,6.200164641021935,-0.6285537890539292,4.0,Married,Suburban,New Castle
69564.7982153688,M,Yes,39.0,Graduate School,6.291604729286033,0.04809016946769308,6.0,Single,Urban,New Castle
40596.98864163266,M,Yes,2.0,High School,6.6186613887227566,-0.23766179650560093,2.0,Divorced,Suburban,London
65010.94342304784,F,Yes,39.0,Graduate School,5.267879479789972,-0.3098148601690104,6.0,Divorced,Suburban,London
61771.88561864457,M,Yes,49.0,College,4.576382547323707,0.12933035086688666,5.0,Single,Urban,Manchester
55151.454218901934,M,Yes,30.0,Graduate School,6.118806526884099,0.7069452733848941,3.0,Single,,New Castle
44490.268988079566,M,No,46.0,College,4.961314844709973,0.20179523989522571,4.0,Divorced,Rural,Manchester
60625.23689036951,M,No,29.0,Graduate School,7.58171476272644,-0.2523142390276168,4.0,Single,Rural,Manchester
50745.35679950634,F,No,40.0,High School,6.005996951373564,,1.0,Single,Rural,London
60193.031783005,M,Yes,35.0,High School,5.640417648676024,0.13924816418768948,5.0,Married,Urban,London
62375.54304182086,F,No,33.0,High School,5.158314621020544,-0.060653009750444825,4.0,Married,Rural,New Castle
42218.60987376026,F,Yes,34.0,College,3.6789907048894346,0.6518806043825661,4.0,Single,Urban,
50512.945772748324,M,Yes,,Graduate School,4.2779223313820065,-0.0771020320875874,6.0,,Suburban,London
72331.82656179385,F,Yes,24.0,Graduate School,3.1608691233564663,0.3917387970571341,4.0,Divorced,Urban,Manchester
48908.45236344541,F,Yes,39.0,Graduate School,4.34799179788523,0.328690530701054,5.0,Divorced,Urban,London
42642.72538782497,M,Yes,26.0,High School,4.031352934800875,0.4238464130005545,,Single,Urban,Manchester
46623.82761859427,M,Yes,30.0,Graduate School,4.003954066213696,,8.0,Divorced,Urban,New Castle
46381.55153704534,M,Yes,53.0,College,,0.9181425880223693,6.0,Divorced,Urban,New Castle
68279.9837037708,F,,35.0,College,3.319331384170368,0.2019821044155472,4.0,Divorced,Urban,New Castle
67519.25657656786,M,Yes,37.0,High School,7.2290233378429445,-0.2500960403581439,1.0,Single,Urban,Manchester
65606.06325563404,F,Yes,40.0,Graduate School,5.6679032702144205,-0.2894132494209487,4.0,Divorced,Rural,London
66208.5596656337,M,Yes,31.0,College,4.254506501077405,0.4251465342107796,5.0,Single,Rural,London
49306.287557004696,M,No,48.0,College,8.209000653557236,-0.28140590032829654,2.0,Married,Urban,Manchester
49168.271855771265,M,Yes,46.0,High School,3.0164200340985614,0.4904174874001983,6.0,Divorced,Suburban,London
47837.0374424635,M,Yes,38.0,High School,6.539830969758501,-0.6104411701062905,5.0,,Rural,
75521.45321465332,M,No,27.0,Graduate School,5.106311094163162,0.09898225087637014,3.0,Married,Rural,Manchester
36230.9210409355,F,Yes,38.0,College,5.8711837645353615,0.30301409358292175,2.0,Divorced,Suburban,Manchester
61368.85611460085,M,Yes,47.0,College,5.025998243845071,0.19679744552747788,7.0,Single,Urban,Manchester
58650.44350683276,M,Yes,46.0,College,5.42812304603228,0.18661279052066193,4.0,Single,Urban,New Castle
57346.70631084577,F,No,26.0,Graduate School,4.806416059028061,0.33547050600945416,2.0,Married,Rural,Manchester
54881.01376952522,F,Yes,39.0,Graduate School,5.36573566987567,0.7928940352546704,4.0,Divorced,Suburban,Manchester
60705.39777560854,F,No,32.0,Graduate School,7.4430894641463645,-0.4136534367475767,,Divorced,Urban,New Castle
45702.44470771097,M,Yes,46.0,High School,4.629357703646916,0.3320012005563464,6.0,Single,Urban,London
71427.14095847141,F,No,46.0,Graduate School,4.701936444009966,-0.1373903262569956,3.0,Divorced,Rural,London
71412.10335885301,M,No,29.0,Graduate School,3.970514919535845,0.10317277383018228,3.0,Married,Suburban,Manchester
53406.7570524852,M,No,,Graduate School,6.458734577547207,-0.2062057281545795,3.0,Married,Rural,London
60835.92481765038,M,Yes,37.0,Graduate School,4.466293259161619,-0.308024419485418,6.0,Divorced,,Manchester
45027.57458073244,M,Yes,43.0,Graduate School,3.9142495091025253,0.18442843877578968,4.0,Divorced,Urban,New Castle
61099.05683018133,M,Yes,30.0,Graduate School,3.262561964042967,0.04523907984824073,6.0,Married,Urban,New Castle
64384.63362818103,F,,47.0,Graduate School,7.462433230162108,0.0943234826536728,3.0,Single,Urban,New Castle
57653.030838020895,F,Yes,42.0,High School,6.800477027805515,0.08977364100852318,3.0,Divorced,Suburban,New Castle
60344.43034930498,F,,38.0,College,4.455173678449621,0.47581129423110324,6.0,Divorced,Suburban,New Castle
38841.78105999828,F,Yes,37.0,,7.998013650422116,-0.1417263354003786,4.0,Divorced,,New Castle
58097.79219459171,F,No,32.0,College,6.064347246521278,-0.1737708318615807,5.0,Single,Rural,Manchester
50994.61272264039,M,Yes,42.0,College,4.904224050265066,0.468722764082353,4.0,Single,Urban,New Castle
49525.10283161658,M,Yes,23.0,Graduate School,4.640216382791728,-0.024146649491505162,5.0,Single,Urban,New Castle
46370.6948075148,F,Yes,17.0,Graduate School,3.8964325382518585,0.5717422728132511,7.0,Married,Rural,London
43935.236275241085,M,No,20.0,College,5.870358100587966,-0.39229072139611104,2.0,Single,Rural,London
58773.45413675134,F,Yes,57.0,High School,2.655306181947136,0.6880435689793725,7.0,Divorced,,New Castle
58265.00970910284,M,No,36.0,High School,7.454980250266145,-0.6064574204916531,3.0,Married,Suburban,New Castle
53740.936793842855,F,No,36.0,College,6.465134803560581,0.7467677279977386,,Married,,London
64082.24340067986,M,Yes,39.0,Graduate School,5.260880566581939,0.3804214510197529,8.0,Married,Urban,New Castle
29597.17646665601,M,No,36.0,High School,5.953260645314005,0.4452718953044146,3.0,Single,Suburban,New Castle
65487.71340444614,M,Yes,35.0,Graduate School,5.380903191821032,-0.27895793672973923,6.0,,Urban,London
52737.96672618934,F,Yes,19.0,Graduate School,4.146104795511682,0.2607959814686404,3.0,Divorced,Suburban,London
62796.627913162745,M,No,37.0,Graduate School,5.705804657334507,0.011902020786465295,2.0,Married,Suburban,London
39219.07338301663,F,No,40.0,Graduate School,5.924989179399968,0.2910698554755097,2.0,Married,Rural,New Castle
53428.42097765519,F,No,,High School,4.997605557755624,-0.48895167946729756,2.0,Divorced,Suburban,London
55378.623350149326,F,No,47.0,Graduate School,6.732298781077402,-0.3395808930925003,3.0,Divorced,Suburban,New Castle
72766.66012411189,F,No,26.0,High School,6.473980657507632,0.08771998003663832,3.0,Married,Rural,Manchester
61461.5638790028,F,Yes,37.0,College,4.725218914033073,-0.12489477798757165,3.0,Divorced,Suburban,New Castle
40493.87904470784,M,No,39.0,Graduate School,5.137097905412625,0.0598683988211288,0.0,Divorced,Suburban,New Castle
46344.7396325358,F,Yes,42.0,Graduate School,3.859281171630339,0.6991098312490651,6.0,Married,Suburban,New Castle
64733.67393524879,M,,41.0,Graduate School,4.840501220518589,1.0740172981257678,8.0,Divorced,Suburban,New Castle
71751.86565618876,M,No,34.0,Graduate School,4.29819962163983,0.12210891969185442,2.0,Married,Suburban,Manchester
55289.74182883749,F,No,37.0,High School,6.387671230032966,-0.5410302567882306,4.0,,Rural,London
58668.16604633134,F,No,52.0,College,6.291023686808263,-0.17955534669392334,6.0,Married,Rural,Manchester
36742.40639930379,F,No,34.0,College,5.900963900854814,-0.0963120155209401,2.0,Married,Rural,London
52965.0529136302,F,Yes,22.0,Graduate School,7.437617842479835,0.09879979012112039,3.0,Divorced,Urban,London
30897.421761126545,F,Yes,38.0,College,6.386387177611285,0.30339034170526347,0.0,Single,Urban,London
