City,Online Activity,Marital Status,Renew,Education Level,Months with Company,Location Code,Age,Monthly Income,Brand Loyalty,Gender
Udon,5.486066438470796,Divorced,No,High School,50.0,Suburban,54.0,3156.16543821272,0.48461053219106043,Female
Udon,3.852910014577447,Divorced,Yes,High School,82.0,Urban,43.0,6433.852803199072,0.09547366883317636,Male
Udon,4.75419879991385,Single,Yes,College,51.0,Urban,41.0,5290.209804123627,-0.9641259849134607,Male
Udon,7.719615035061748,Divorced,Yes,High School,64.0,Suburban,41.0,5679.678072349978,0.5144054162655276,Male
Mahasarakam,4.99059027360553,Divorced,Yes,Graduate School,51.0,Urban,56.0,5422.437669849819,0.723231341622986,Male
Mahasarakam,2.8357316087572846,Married,No,College,87.0,Urban,42.0,5622.589100131928,0.1832810975888197,Male
Udon,1.8321205896788508,Married,No,High School,92.0,Rural,56.0,6279.237279800206,-0.0185037567590991,Male
Mahasarakam,3.310606293846906,Single,Yes,Graduate School,51.0,Rural,43.0,7179.083574520795,-0.47574859416215776,Male
Mahasarakam,4.873245356382525,Married,Yes,High School,77.0,Urban,44.0,2173.051934894658,0.2962377561259255,Male
Khon Kaen,5.363028237274831,Married,Yes,College,60.0,Rural,54.0,5161.744042171865,-0.06704526190948668,Male
Mahasarakam,5.023641589838066,Married,No,High School,85.0,Rural,43.0,3159.3391500785265,,Female
Mahasarakam,5.114194582163752,Divorced,Yes,Graduate School,86.0,Rural,48.0,6490.974817290011,-0.021376395097814388,Male
,3.120853071166451,Married,No,Graduate School,69.0,Urban,35.0,1250.0000000000005,-0.042315689357292796,Female
Khon Kaen,5.444494459844443,Single,Yes,High School,86.0,Rural,35.0,6241.401078743868,0.18423874022632813,Female
Mahasarakam,5.126372246074126,Single,Yes,College,83.0,Urban,46.0,4009.852950986891,-0.7858726425852981,Male
Khon Kaen,5.207198115898066,Divorced,Yes,High School,68.0,Suburban,29.0,3748.4825536936505,-0.22973861869083195,Male
Udon,3.97288590958723,Divorced,Yes,High School,52.0,Urban,58.0,4016.697518331859,-0.024725909752179254,Female
Khon Kaen,3.6507854839278107,Married,No,Graduate School,25.0,Rural,49.0,5654.184750773378,-0.6884241429748237,Female
Udon,3.9052506178726265,Single,Yes,Graduate School,63.0,Suburban,34.0,7039.051730510928,0.010936430155159785,Female
Udon,4.172221445484076,Married,No,College,62.0,Suburban,27.0,3945.9610842270267,-0.43863172089638247,Male
Mahasarakam,2.734898492772524,Married,No,High School,51.0,Suburban,51.0,5767.910149210621,-0.044432095593444104,Male
Udon,4.559443525684515,Divorced,Yes,High School,63.0,Suburban,68.0,4437.940303399258,-0.7668710171789027,Female
Mahasarakam,2.7591638245228793,Divorced,Yes,High School,79.0,Suburban,61.0,7074.701718904876,-0.6590680417098637,Male
Udon,4.381970656763138,Divorced,No,College,63.0,Rural,61.0,4800.0497505676085,-0.5972824548065292,
Udon,3.731070453932932,Divorced,No,High School,27.0,Rural,45.0,6827.154558183191,-0.7059906910873543,Male
Mahasarakam,,Single,Yes,High School,53.0,Urban,47.0,4462.408801173559,0.5798018341938659,Male
Khon Kaen,3.8923821642360985,Single,Yes,Graduate School,50.0,Rural,44.0,5040.130570183337,0.0713129871945081,Male
Khon Kaen,8.21025784399836,Divorced,Yes,College,64.0,Suburban,39.0,3686.9044416943925,0.17870399098018133,Male
Udon,6.735874028221074,Single,Yes,College,43.0,Rural,51.0,2834.3744981277196,0.6919641044650423,Female
Mahasarakam,5.151724738552592,Married,Yes,High School,77.0,,63.0,4386.108558691625,0.189790772128396,Male
Udon,7.071624361557543,Divorced,Yes,High School,62.0,Suburban,45.0,5006.360054594669,-0.27469952512897416,Male
Udon,5.6579209084279185,Married,Yes,College,44.0,Suburban,53.0,4730.754808972591,-0.09899222451943104,Female
Mahasarakam,5.2437273551656975,Divorced,Yes,High School,39.0,Suburban,51.0,5010.676112605019,0.28438634565097254,Female
Khon Kaen,7.197054902293155,Divorced,Yes,Graduate School,91.0,Urban,54.0,5569.93023352732,0.47771797527400833,Male
Udon,5.775413455409598,Single,No,Graduate School,102.0,Rural,49.0,6560.1345946183355,0.21624918170696644,Male
Udon,4.246421065777892,Married,No,High School,56.0,Rural,39.0,5531.900811398749,-0.9805826862450158,Female
Khon Kaen,5.490848276118258,Married,No,Graduate School,65.0,Urban,61.0,3823.2455992848018,0.13445976704628054,Male
Udon,3.1660421875188174,Divorced,No,High School,84.0,Rural,48.0,2600.0350169235176,-1.3304846906613317,Male
Khon Kaen,3.1155344176663387,Divorced,Yes,College,48.0,Urban,36.0,5387.078764689607,-0.2436916534289304,Male
Khon Kaen,4.101170444123762,Divorced,No,High School,66.0,Suburban,50.0,4392.755051867722,-0.3194117094831807,Male
Khon Kaen,6.029853946615566,Single,Yes,High School,72.0,Urban,67.0,4548.0930640868655,-0.4503428976290955,Female
Udon,6.281001658792878,Single,,College,64.0,Urban,51.0,5209.952032381297,-0.17255415047635286,Female
Mahasarakam,3.7762691127602372,Married,No,Graduate School,79.0,Suburban,53.0,5289.215719868485,0.40161431771493616,Female
Mahasarakam,3.678112437285267,Single,No,,49.0,Rural,57.0,4433.835298988327,-0.04071586835503668,Male
Mahasarakam,3.4211353724590743,Married,No,Graduate School,38.0,Rural,30.0,4725.798435070434,-0.501306960386517,Female
Udon,4.664195299075789,Married,No,High School,22.0,Rural,38.0,3343.067097125616,-0.37319448590190335,Female
Mahasarakam,4.437713160204497,Single,Yes,Graduate School,65.0,Suburban,33.0,6330.691896437706,0.159460739188867,Male
Udon,4.506623779586565,Single,No,High School,80.0,Suburban,36.0,6600.101976287608,-0.12849597885444825,Female
Mahasarakam,4.774597440398614,Single,Yes,Graduate School,59.0,Rural,31.0,4255.673001883957,-0.7182330642975467,Male
Khon Kaen,5.32834331105165,Divorced,Yes,College,68.0,Urban,51.0,4423.500584718153,0.18070480900522734,Female
Khon Kaen,5.725298805204283,Single,Yes,College,64.0,Urban,61.0,3328.4688901570034,-0.24480236927297644,Male
Khon Kaen,2.168732317639619,Divorced,No,Graduate School,65.0,Rural,62.0,7485.648572075052,-0.8016869587565332,Male
Udon,7.7102721927839974,Single,Yes,College,68.0,Urban,49.0,5733.321326766472,-0.02431998031004798,Female
Mahasarakam,3.560125564611024,Married,No,High School,61.0,Suburban,39.0,6426.3386712137035,0.16819949750601193,Female
Khon Kaen,5.648732051800592,Divorced,Yes,High School,42.0,Urban,42.0,4325.823131592647,-0.7324299629742963,Female
Khon Kaen,3.56890686874603,Divorced,Yes,Graduate School,53.0,Suburban,49.0,4644.413136932939,-0.550757903876987,Male
Mahasarakam,6.503680087351158,Divorced,Yes,High School,46.0,Urban,57.0,4007.506052873812,-0.07154500416975573,Female
Udon,3.636763971611405,Divorced,Yes,College,75.0,Urban,49.0,6179.687948135654,-0.6357488819756224,Female
Mahasarakam,5.7745273846207406,Married,No,Graduate School,57.0,Urban,66.0,5617.728848842384,0.26874365875667927,Female
Udon,5.471935604470494,Single,Yes,High School,32.0,Suburban,40.0,5595.784917434835,-0.19913673272221544,Male
Khon Kaen,4.214238793874715,Single,Yes,College,71.0,Urban,50.0,5294.620382616224,0.3890909399326627,Female
Khon Kaen,3.3505183648617614,Married,No,College,96.0,Rural,32.0,4507.576838291412,-0.24739626262256875,Male
Udon,5.0572626642543375,Divorced,Yes,Graduate School,77.0,Suburban,41.0,5739.718221052804,0.04552005839400508,Male
Mahasarakam,5.25138306823991,Married,No,High School,73.0,Urban,44.0,5409.263468646206,-0.3549597778120627,
Mahasarakam,6.3473020340418165,Married,Yes,College,82.0,Urban,46.0,3599.120981449097,-0.2058060203347405,Female
Khon Kaen,4.630236746844575,Married,No,College,54.0,Rural,66.0,5533.620280103101,-0.7395241575433705,Male
Khon Kaen,7.1751560284662315,Divorced,Yes,Graduate School,79.0,Urban,44.0,6527.0662268024935,0.4570120999251082,Male
Mahasarakam,5.064496507725634,Married,No,Graduate School,105.0,Rural,,5906.11475381542,0.39191539421426647,Female
Mahasarakam,4.0720032924106695,Married,No,High School,75.0,Suburban,71.0,5588.916082793457,-0.16918374974165395,Male
Mahasarakam,3.407179915520711,Married,No,High School,64.0,Rural,47.0,5556.639453769773,0.3925729028451535,Female
Udon,4.587400357907794,Married,No,High School,89.0,Rural,52.0,4011.420242478203,0.2410802383689164,Female
Udon,4.3726446622078035,Divorced,Yes,College,52.0,Suburban,42.0,5650.600791733372,0.01744297570695641,Female
Mahasarakam,2.850136789954982,Married,No,High School,94.0,Suburban,43.0,4696.732017564965,-0.3953889834925759,Female
Udon,7.0447898032514065,Single,Yes,Graduate School,76.0,Urban,62.0,6000.006051440902,-0.3915328455874648,Female
Udon,7.470299412022557,Divorced,Yes,High School,36.0,Urban,40.0,4267.2849426257935,0.2873585422475854,Male
Mahasarakam,6.610098111126816,Married,Yes,Graduate School,102.0,Urban,49.0,,0.18548077110501837,Female
Udon,5.375678300762768,Married,No,High School,97.0,Suburban,39.0,7363.213372027121,0.19325414265002844,Male
Mahasarakam,2.245407666138525,Divorced,Yes,Graduate School,67.0,Urban,58.0,3968.2596116272484,-0.42349867520652584,Female
Khon Kaen,5.453198791680579,Divorced,Yes,College,98.0,Urban,50.0,4768.777959873686,-0.5327452336519976,Female
Mahasarakam,5.204711705478746,Divorced,No,Graduate School,74.0,Suburban,55.0,5639.3011915940215,0.335528236086279,Female
Khon Kaen,5.848974369051062,Single,Yes,Graduate School,83.0,Urban,56.0,4857.130248392236,-0.2763842364803668,Male
Udon,5.7049234638489095,Divorced,Yes,High School,46.0,Suburban,54.0,6286.778516624076,0.1319389915901615,Male
Khon Kaen,4.626059328730723,Single,No,Graduate School,86.0,Urban,60.0,5985.970494826264,0.5434251200218927,Male
Mahasarakam,7.019769906113703,Divorced,Yes,College,67.0,Urban,42.0,5448.562772666014,0.24908733272453085,Female
Udon,6.752592462707062,Single,Yes,High School,67.0,Urban,22.0,4860.928337317792,-0.3194574784815905,Female
Udon,5.109087530852316,Divorced,No,High School,67.0,Rural,44.0,5239.670459386801,0.615765412349486,
,4.199026100733333,Divorced,Yes,Graduate School,67.0,Rural,52.0,5372.606579443245,-0.034685056780049295,Male
Mahasarakam,5.863475380361196,,No,High School,39.0,Rural,,4929.501440494999,0.18214710675364587,Male
,6.019921732283548,Divorced,Yes,Graduate School,54.0,Urban,,5463.721027359127,0.2654442215062493,Female
Khon Kaen,6.286250516641095,Divorced,Yes,Graduate School,69.0,Urban,37.0,4968.694618914774,0.2533003066068683,Male
Mahasarakam,5.653114227845926,Married,No,High School,85.0,Urban,54.0,3924.9864906383214,-0.5999777475803516,Female
Khon Kaen,5.307940221356193,Single,Yes,Graduate School,,Urban,40.0,4364.78960152397,-0.8380948695126765,Male
Mahasarakam,5.498987051244307,Married,No,High School,66.0,Rural,53.0,7005.727208161743,0.2790362123604181,Male
Mahasarakam,6.399646138784723,Divorced,Yes,High School,76.0,Urban,44.0,6470.511395224314,-0.7257309128487592,Female
Khon Kaen,2.9836450396151655,Divorced,Yes,Graduate School,65.0,Urban,54.0,4381.715115572084,0.04979519602288268,Female
Mahasarakam,5.085673012957484,Married,No,College,71.0,Rural,47.0,5274.075809667654,0.41014208166023935,Female
Khon Kaen,7.529120412332956,Single,Yes,College,70.0,Urban,67.0,5364.670984112905,0.2547453431262157,Male
Mahasarakam,4.876361425786364,Single,Yes,High School,39.0,Urban,52.0,3782.8394702203295,-0.3618257193966308,Male
Khon Kaen,6.039203628061451,Divorced,Yes,College,69.0,Urban,54.0,6131.242872232832,0.03928204319872591,Male
Udon,5.994019240286125,Divorced,Yes,College,85.0,Urban,45.0,4424.005590913524,0.006282157110319819,Female
Mahasarakam,3.465145617029182,Divorced,No,Graduate School,48.0,,64.0,6214.749568354394,0.6872351583360529,Male
Udon,3.948934564996339,Divorced,Yes,Graduate School,50.0,Urban,31.0,4698.4303364993675,-0.5762596426629123,Male
Mahasarakam,4.472266370747498,Divorced,Yes,High School,42.0,Suburban,55.0,4269.502243065058,-0.3732846815166934,Male
Mahasarakam,5.447241244581567,Divorced,Yes,College,,Urban,48.0,4664.425521942542,-0.03151532578894661,Male
Mahasarakam,6.732925289874027,Divorced,No,High School,37.0,Urban,64.0,4190.226476482283,0.307102392848143,Female
Mahasarakam,5.185985366771806,Divorced,Yes,College,64.0,Urban,33.0,4213.9347229592795,0.0678206651222355,Female
Udon,5.258445875382277,Divorced,Yes,High School,100.0,Urban,60.0,5009.194062917293,-0.26661857191915006,Female
Udon,6.707578036054383,Divorced,Yes,Graduate School,45.0,Urban,46.0,4667.0128683217545,0.3261854531773758,
Khon Kaen,,Single,Yes,College,81.0,Suburban,38.0,5498.637866624202,-0.3030912873861548,Female
Udon,3.8129820739921567,Divorced,Yes,High School,40.0,Urban,43.0,5273.302532258658,-0.38958863718774006,Female
Udon,3.3441208950688495,,No,College,88.0,Rural,53.0,,0.0563996926560142,Female
Khon Kaen,5.144522467146584,Divorced,No,Graduate School,28.0,Suburban,41.0,8222.898729146473,-0.02937998311375578,Male
Udon,4.989744660023975,Divorced,Yes,High School,50.0,Suburban,50.0,,-0.015934807995140743,Male
Khon Kaen,4.742435600117632,Divorced,No,College,79.0,Rural,65.0,6185.980363542991,0.08183886680579344,Male
Udon,4.493845352292949,Married,No,High School,31.0,Rural,47.0,4399.78177542775,-0.10438785257163935,Female
Khon Kaen,3.638601869060384,Single,Yes,High School,96.0,Urban,,2838.828408969221,0.27846030093269714,Female
Udon,3.6435254236268606,Divorced,No,High School,42.0,Rural,60.0,5599.829482257664,-0.7380860931177381,Female
Mahasarakam,5.657969144984041,Divorced,Yes,High School,90.0,Rural,,4768.376054773702,-0.14364746196671085,Female
Khon Kaen,5.4930088985119605,Single,Yes,High School,66.0,Urban,44.0,4596.266227376356,-0.16532166057269881,Female
Mahasarakam,4.794810298460293,Single,Yes,Graduate School,82.0,Urban,68.0,4722.168040831685,-0.16573832280821255,Female
Khon Kaen,1.9516508291348589,Married,No,College,42.0,Rural,64.0,4345.749090102633,0.8066547757680849,Female
Mahasarakam,5.456826096522593,Single,Yes,College,52.0,Rural,49.0,6330.450869411964,0.44563854111998547,Male
Khon Kaen,1.6341613264382486,Single,No,Graduate School,59.0,Suburban,46.0,2617.5467118147503,-0.22747923869245157,Female
Khon Kaen,3.8221502543815182,Divorced,Yes,High School,46.0,Suburban,41.0,3570.847157837456,-0.6427878477498806,Male
Khon Kaen,5.417388875392958,Single,Yes,High School,83.0,Urban,58.0,6865.7853031987515,0.06757695123896135,Male
Khon Kaen,4.674591461938314,Divorced,No,High School,26.0,Rural,50.0,5193.467412503639,0.21961138515919715,Male
Mahasarakam,5.66545709433451,Single,No,Graduate School,90.0,Suburban,62.0,4350.224584952131,0.6826535238655268,Female
Mahasarakam,5.92843462881181,Single,No,Graduate School,47.0,Rural,64.0,3798.4673241118035,0.25404853794596216,Female
Khon Kaen,3.7863543216929916,Divorced,No,High School,84.0,Suburban,48.0,6726.089732094915,0.25846023669467305,Male
Khon Kaen,3.817032813859546,Divorced,Yes,High School,57.0,Urban,69.0,5585.736293899759,0.047075911411187416,Male
Khon Kaen,3.2170987431953106,Divorced,Yes,College,79.0,Urban,54.0,5388.206237517585,-0.23046561920264064,Male
Udon,5.71830317797433,Divorced,Yes,College,90.0,Urban,60.0,5046.34361029537,0.00684879427234017,Male
Udon,4.6095891006499405,Married,No,Graduate School,55.0,Suburban,51.0,6317.657181002107,0.8132741907511964,Female
Mahasarakam,5.9848348121671595,Divorced,Yes,Graduate School,90.0,Suburban,65.0,5922.810615085049,-0.5944338119299377,Male
Mahasarakam,4.378665251436644,Married,No,High School,60.0,Suburban,66.0,6114.3859688435805,0.08951619487334533,Male
Udon,4.109495125080748,Divorced,No,Graduate School,53.0,Rural,50.0,6101.102832351051,0.43059302085101114,Female
Khon Kaen,5.944318929323372,Married,No,Graduate School,15.0,Suburban,47.0,3961.86995890825,-0.060662179019075724,Male
Mahasarakam,4.520989644388164,Single,Yes,College,74.0,Urban,63.0,5992.362393670745,-0.4301270198050585,Female
Mahasarakam,5.753281214255316,Single,Yes,High School,54.0,Urban,51.0,6110.783866262753,0.5154228288919649,Female
Udon,3.642728807469646,Single,Yes,Graduate School,63.0,Suburban,34.0,5205.078309220228,-0.6333557376273119,Female
Mahasarakam,5.41302392783525,Married,No,Graduate School,74.0,Urban,43.0,4361.883391265984,0.6236063053710881,Male
,3.972798062933817,Married,No,Graduate School,63.0,Rural,48.0,3081.9828788663162,-0.4363038138938945,Male
Mahasarakam,4.236998690237292,Married,No,College,48.0,Rural,40.0,4406.505375455934,-0.6114129476492343,Female
Mahasarakam,6.936844548063368,Divorced,Yes,High School,89.0,Rural,47.0,6124.871293291727,0.08659060864062254,Female
Udon,4.425457300392271,Single,,High School,65.0,Urban,47.0,5176.7889266280845,0.5011100817200183,Female
Udon,4.360399094971435,Single,No,High School,70.0,Rural,49.0,7570.915269493861,0.9476003080484838,Female
Mahasarakam,4.997816540388317,Divorced,No,College,79.0,,37.0,5709.772467354935,0.55222373833936,Male
Mahasarakam,3.0296463391076855,Divorced,No,High School,47.0,Rural,50.0,5151.688231532674,0.041749750469899136,Female
Mahasarakam,5.778000121373815,Divorced,Yes,High School,74.0,Urban,40.0,5313.830046619623,-0.19454749023290102,Female
Khon Kaen,4.746130753249456,Married,No,Graduate School,67.0,Rural,54.0,4183.005238946545,,Female
Khon Kaen,3.3092285697671757,Married,No,Graduate School,57.0,Suburban,41.0,4359.45297171233,0.13124264501632738,Female
Udon,5.355484700442582,Divorced,Yes,College,49.0,Suburban,39.0,4647.272314504418,-0.27841501545400454,Male
Mahasarakam,4.261175999051257,,No,College,67.0,Suburban,51.0,5426.029500676218,0.018917921548115002,Female
Udon,5.158254115110334,Married,No,High School,47.0,Suburban,32.0,5036.645316148156,-0.7221780587852488,Male
Udon,5.140252865600149,Married,Yes,High School,64.0,Urban,55.0,5415.299383640394,-0.7375694125172416,
Mahasarakam,6.558213499950089,Divorced,No,High School,77.0,Suburban,60.0,4474.063647377076,0.14880223237866472,Male
Mahasarakam,5.338351010875799,Divorced,Yes,Graduate School,80.0,Urban,28.0,4965.067759404701,-0.6027641055184423,Female
Mahasarakam,3.336937952163253,Divorced,No,College,53.0,Suburban,59.0,3028.651640863468,-0.37034327359787844,Female
Mahasarakam,5.232652005396372,Married,Yes,Graduate School,84.0,Suburban,45.0,5419.028879876693,-0.6532539765046871,Male
Udon,5.40337050294882,Single,Yes,Graduate School,48.0,Urban,58.0,4872.393652329317,-0.6382293984118407,Female
Udon,3.8845543405870844,Divorced,No,High School,72.0,Rural,46.0,5132.390647544473,0.018600669152837132,Female
Udon,4.790563666961148,Divorced,Yes,High School,55.0,Urban,41.0,4569.121597045304,-0.05919347725804794,Female
Khon Kaen,4.7751564927428,Single,No,High School,65.0,Rural,46.0,3534.4929507080533,-0.016741979420977993,Female
Khon Kaen,5.512351458340502,Divorced,Yes,Graduate School,70.0,Suburban,35.0,3982.5755286190206,-0.38417938227047266,Male
Udon,6.08356758510371,Single,No,College,56.0,Rural,58.0,5407.489523191299,0.10845331161767921,Male
Mahasarakam,3.70972429878344,Single,Yes,Graduate School,81.0,Suburban,44.0,6322.390657313804,0.14505075763393285,Male
Udon,4.7158092019762305,Single,Yes,Graduate School,70.0,Suburban,51.0,5718.710780977449,-0.2461915447870377,Male
Udon,6.335678285594502,Married,No,College,77.0,Rural,63.0,4103.613657535349,0.731627442043146,Male
Mahasarakam,6.942979454335742,Single,Yes,College,55.0,Urban,45.0,4865.68019220989,-0.44179804877213413,Male
Mahasarakam,4.789028863239537,Single,Yes,Graduate School,63.0,Urban,33.0,3545.9628102276793,0.07791493019797804,Female
,5.037042482633873,Married,No,High School,69.0,Rural,57.0,5004.553307491566,0.08837458491379721,Male
Mahasarakam,4.574918160481153,Divorced,Yes,Graduate School,45.0,Urban,66.0,4347.0107969053,0.1692940897045482,Male
Khon Kaen,4.6242107079638926,Married,No,College,50.0,Rural,51.0,4686.114645069508,-0.9134377663317907,Female
Khon Kaen,,Married,No,College,59.0,Rural,30.0,3968.3457597819947,-0.6098181967369972,Female
Khon Kaen,5.113740791871188,Divorced,No,Graduate School,63.0,Rural,50.0,5060.241852924047,0.6149954147655696,Female
Khon Kaen,3.7579575419437212,Single,No,Graduate School,55.0,Rural,49.0,5235.31414421749,-0.7451611221313044,Female
Udon,6.002408892689825,Single,Yes,College,47.0,Urban,36.0,4756.890525889893,0.23842608830217393,Female
Mahasarakam,5.306713990085088,Married,Yes,High School,80.0,Urban,57.0,3494.022436199717,-0.3229732306437617,Male
Udon,3.8400637620136697,,Yes,High School,74.0,Urban,23.0,4436.691805638697,-0.5213177594799294,Female
Udon,4.001658934172605,Married,No,Graduate School,38.0,Suburban,51.0,6319.643494419519,0.012571050458614785,Male
Khon Kaen,3.2703055910602803,Married,Yes,High School,51.0,Suburban,57.0,6019.014085076128,-0.1492748130083965,Male
Khon Kaen,6.940915170703278,Divorced,,Graduate School,46.0,Urban,35.0,4659.465848058808,0.14448532967386743,Male
Udon,6.480294144689492,Married,Yes,College,20.0,Urban,56.0,5154.216525179901,-0.5123381512544422,Male
Udon,4.0307693065946095,Single,Yes,College,69.0,Urban,55.0,5219.076264633762,-0.05540650694883123,Male
Khon Kaen,,Married,No,Graduate School,76.0,Suburban,46.0,4783.08488936321,0.15288674267722605,Female
Khon Kaen,5.939390506311976,Married,No,College,60.0,,48.0,4629.032358075688,-0.38403147457446596,Male
Mahasarakam,4.079730891262551,Single,No,Graduate School,45.0,Rural,54.0,5239.261306964692,0.29356677224363725,Male
Udon,3.321950399323544,Divorced,No,Graduate School,70.0,Rural,44.0,3791.730442759537,-0.7558261791014838,Male
Udon,3.613246534369772,Single,No,College,90.0,Urban,52.0,4369.478498181914,-0.34551904434188113,Male
Khon Kaen,5.804582919505573,Divorced,Yes,Graduate School,52.0,Urban,42.0,4728.1979629598345,0.47040146896358487,Male
Mahasarakam,1.7696324926917808,Divorced,No,College,74.0,Suburban,60.0,4343.1911788598345,-0.5134403134436044,Male
Mahasarakam,5.327728159741224,Single,Yes,Graduate School,48.0,Suburban,50.0,4392.206986106318,-0.015176518217945356,Female
Mahasarakam,6.177137551309252,Married,No,High School,59.0,Rural,59.0,4076.5441019790583,0.3084936604574152,Female
Udon,2.1545639775845173,Married,No,College,46.0,Rural,41.0,6655.891815260649,,Female
Khon Kaen,4.81594463495542,Divorced,Yes,,61.0,Urban,54.0,4276.466459263855,-0.3495960663078905,Female
Udon,7.31709857431284,Married,Yes,High School,54.0,,56.0,4221.166559365341,-0.4126342180288638,Male
,4.457155737579754,Divorced,Yes,High School,78.0,Urban,33.0,4713.930961931412,0.4857318229736887,Male
Khon Kaen,5.87317221376271,Divorced,,Graduate School,41.0,Urban,52.0,5090.770957842987,-0.24902494340422088,Male
Udon,4.379958917005318,Married,No,Graduate School,63.0,Rural,46.0,3967.0886116401557,-0.537283837723633,Female
Udon,4.348109705807118,Married,No,College,77.0,Suburban,51.0,4991.579524672991,-0.09868421734984095,Male
Khon Kaen,7.234615248985231,Single,Yes,College,104.0,Urban,67.0,3975.6081368407736,-0.022753206720639074,Male
Mahasarakam,7.0045778612419465,Single,Yes,High School,78.0,Urban,40.0,4440.823163437091,0.09009697066068198,Female
Mahasarakam,5.540611091060742,Divorced,Yes,High School,81.0,Suburban,45.0,4282.6959541206925,-0.5398433405718235,Male
Khon Kaen,5.926019216809672,Married,Yes,High School,85.0,Urban,60.0,5743.202631289481,0.06282031965645628,Female
Mahasarakam,5.699774130691416,Married,No,Graduate School,85.0,Suburban,48.0,5900.469433120323,0.03179197384165024,Female
Khon Kaen,8.220736407448609,Single,Yes,College,53.0,Suburban,,6428.01607788757,0.30928875360368935,Female
Khon Kaen,7.759226692429273,Single,Yes,High School,51.0,Urban,52.0,4638.465063689374,0.13669611076389077,Male
Khon Kaen,5.924859976120713,Divorced,Yes,High School,67.0,Urban,50.0,5205.422444301639,-0.13448210882567352,Female
Khon Kaen,4.440312815489568,Divorced,No,Graduate School,102.0,Suburban,50.0,5949.994735797077,0.3432294798127813,Female
Mahasarakam,5.2446034407165065,Married,No,Graduate School,56.0,Suburban,47.0,5588.093466335778,0.5001935516130531,Female
Udon,3.568282475683286,Married,Yes,High School,64.0,Urban,56.0,6304.559522838875,0.1932111568773468,Female
Khon Kaen,3.9813885235946116,Married,No,Graduate School,46.0,Rural,45.0,,-0.14537899625685635,Female
Udon,4.387150678653088,,No,Graduate School,32.0,Rural,48.0,5650.142583566242,-0.24630969306567546,Female
Udon,4.373085363342495,Married,No,High School,97.0,Suburban,48.0,6766.956552993661,0.6559832077472901,Male
Mahasarakam,5.08842219784145,Single,Yes,High School,71.0,Urban,44.0,5919.0184798313985,-0.2533440806678384,Male
Khon Kaen,5.6203652477613595,Divorced,Yes,High School,60.0,Suburban,46.0,4723.8411148922305,-0.19660218537609325,Male
Udon,3.928659882212286,Married,No,High School,66.0,Suburban,50.0,4860.915323224839,-0.7127028483012904,Male
,2.3424038190746246,Married,No,High School,65.0,Rural,57.0,4592.793488777726,-0.13132507343570854,Male
Udon,4.528423974418705,Divorced,Yes,Graduate School,75.0,Urban,50.0,2527.720040613232,-0.8780609614220766,Female
Udon,4.555299037204866,Divorced,No,Graduate School,64.0,Rural,41.0,4721.315567074337,0.14499132072623877,Male
Udon,1.8951180929011358,Divorced,No,High School,39.0,Rural,58.0,6257.704940828969,-0.6867767647813633,Female
Udon,5.604758451993458,Single,Yes,College,75.0,Suburban,39.0,5269.581191130527,0.013875961036433751,Female
Mahasarakam,5.948959800251475,Divorced,Yes,Graduate School,79.0,Suburban,44.0,4109.615728643329,0.06230407819050907,Male
Mahasarakam,5.5623209242470155,Married,No,High School,54.0,Suburban,55.0,5795.26377824441,0.1680746829767153,Male
Mahasarakam,4.965170889230765,Single,No,High School,70.0,Suburban,32.0,5730.229587013622,0.023354678909170173,Female
Udon,4.413655185080004,Single,Yes,College,82.0,Urban,41.0,4299.26450879689,-0.1452688694316257,Female
Khon Kaen,4.909701303891864,Single,Yes,Graduate School,45.0,Suburban,36.0,4577.926228373352,-0.32004009003300216,Male
Udon,5.209059765902827,Divorced,Yes,College,112.0,Urban,44.0,7035.981145056451,0.02138893703228019,
Khon Kaen,4.623886381417664,Married,No,Graduate School,91.0,Rural,48.0,7506.264065101946,-0.0016909703296661555,Male
Khon Kaen,3.586770016200739,Married,No,Graduate School,71.0,Rural,41.0,6679.576734994902,0.2670550461386011,Female
Udon,7.230063811338583,Divorced,Yes,Graduate School,77.0,Suburban,47.0,4731.295465448243,,Female
Udon,7.04644095296068,Divorced,Yes,College,57.0,Urban,44.0,4195.912359236537,0.31912558613317976,Male
Mahasarakam,4.792186147247872,Divorced,No,College,56.0,Suburban,50.0,5650.544774724384,,Female
Mahasarakam,4.810757295368047,Single,Yes,High School,66.0,Suburban,42.0,4425.472081958907,0.10298635918792594,Female
Udon,4.334618552042405,Divorced,Yes,High School,61.0,Urban,46.0,5370.921644509553,0.2937213612680311,Female
Khon Kaen,3.748575281687291,Single,Yes,College,49.0,Urban,42.0,4814.925682527734,-0.33375913416988645,Female
Udon,6.0617966449446286,Single,No,College,64.0,Rural,44.0,4622.356901592947,0.48868718827634955,Female
Khon Kaen,,Married,Yes,College,61.0,Urban,36.0,7704.751683959574,-0.4100269130617056,Male
Khon Kaen,4.20532811937142,Divorced,No,College,66.0,Suburban,39.0,4416.415459291508,0.20659767050499447,Female
Khon Kaen,3.696953672155884,Divorced,Yes,College,74.0,Suburban,48.0,4910.930688870943,-0.2585590800393867,Female
Khon Kaen,5.3144316479184806,Married,No,High School,52.0,Rural,44.0,6217.146158737254,-0.6054997782796451,Female
Mahasarakam,4.490885252111699,Divorced,Yes,College,50.0,Urban,46.0,5600.0346469268425,-0.2990233169891153,Male
