City,Renew,Monthly Income,Education Level,Months after becoming member,Active online hours,Sex,Marital Status,Location Code,Years after high school graduation,Brand Loyalty
Osaka,Yes,4372.848919881145,College,75.0,5.140126474370342,Male,Single,Urban,36.0,-0.7202981961924231
Osaka,Yes,4021.063225977343,High School,63.0,4.158322033630586,Male,Divorced,Suburban,35.0,0.11153409738281111
Kyoto,Yes,6992.309431535586,High School,48.0,5.224574164908539,Female,Divorced,Urban,38.0,0.5464714621752531
Tokyo,No,3991.487927948073,Graduate School,62.0,5.964905332795698,Female,,Rural,29.0,0.6390270066110209
Kyoto,Yes,4358.925620958228,College,49.0,6.3115151557223115,Female,Divorced,Rural,29.0,0.3364654192482598
Kyoto,Yes,5153.308628928162,Graduate School,58.0,5.093554866113918,Male,Married,Urban,32.0,0.06347596221937701
Osaka,No,4168.553351179651,College,88.0,5.750929679902762,Female,Divorced,Rural,18.0,-0.2744975861097304
Kyoto,Yes,3730.8425740611465,College,56.0,6.774970511092496,Male,Married,Urban,48.0,-0.1498629327134849
Tokyo,Yes,7420.189751156573,College,38.0,4.947132685332024,Male,Single,Rural,37.0,0.4536471549925293
Tokyo,No,4186.064935649165,College,58.0,7.971244174988284,Male,Married,Rural,33.0,0.20664960820596134
Tokyo,Yes,4813.452846476121,College,47.0,6.1618326275601545,Male,Single,Urban,37.0,0.3085569369886215
Tokyo,Yes,4474.402878396448,High School,65.0,7.509309303863296,Male,Divorced,Suburban,44.0,-0.49106884557015246
Tokyo,No,5032.313943251413,Graduate School,77.0,3.3768053146645114,Male,Single,Rural,12.0,-0.26384185009377525
Tokyo,Yes,6613.484190639922,Graduate School,66.0,6.903026167216477,Female,Married,Urban,33.0,0.2148458080924902
Tokyo,Yes,4778.79370687468,Graduate School,48.0,5.379324466532545,Male,Divorced,Urban,39.0,0.2745066292740004
Kyoto,Yes,,High School,52.0,6.849992079803917,Female,Single,Urban,32.0,0.5965896935126863
Osaka,No,3451.659111540036,College,32.0,4.684239162803203,Male,Married,Suburban,22.0,0.6117695648180775
Osaka,No,7098.606823111359,College,65.0,5.227158504075361,Male,Married,Urban,23.0,0.4853457669090272
Kyoto,Yes,6394.471627863383,High School,57.0,5.615207121291356,Female,Divorced,Suburban,28.0,0.39641946604838285
Tokyo,Yes,5041.766543758869,College,89.0,5.04833846942631,Male,Single,Urban,41.0,-0.7126350296204353
Tokyo,No,6931.743629301885,,68.0,7.092638900162775,Female,Married,Suburban,25.0,-0.24044325450069082
Kyoto,Yes,5490.658223331313,High School,77.0,4.978542169794878,Male,Married,Urban,35.0,-0.49378311166218725
Tokyo,Yes,4363.582921199503,Graduate School,58.0,7.510152236710196,Male,Divorced,Suburban,51.0,0.13505931223969547
Osaka,No,6179.949849288055,College,38.0,5.990433606733936,Female,Married,Rural,32.0,0.20660344887827486
Kyoto,Yes,4386.006366217587,High School,54.0,8.186945166633349,Male,Single,Urban,37.0,0.5900284731296926
Osaka,Yes,4362.78515554947,College,57.0,3.0838867843187177,Female,Divorced,Urban,25.0,-0.024148888832789817
Osaka,Yes,3454.384968360431,Graduate School,49.0,5.01917614494559,Male,Divorced,Urban,46.0,-0.06630956918942504
Kyoto,Yes,5437.595833495584,High School,77.0,4.268955122769875,Female,Divorced,Urban,35.0,-0.4580712793561196
Tokyo,Yes,4371.274498715943,College,49.0,6.9178079860055135,Male,Divorced,,35.0,0.43001050188081313
Osaka,Yes,6571.266906047105,College,40.0,4.691544239296709,Female,Single,Urban,40.0,0.29159164273900195
Kyoto,No,5400.597952877203,College,66.0,4.796921849287662,Male,Married,Urban,21.0,0.15998103095964367
Osaka,Yes,5702.980809607839,High School,78.0,3.8170922498402513,Female,Married,Suburban,38.0,-0.11777136808080918
Tokyo,Yes,5005.543214848815,High School,69.0,5.817781110889981,Female,Single,Suburban,38.0,-0.2266894174652568
Osaka,Yes,5538.336372252766,Graduate School,51.0,6.717774020337167,Male,Divorced,Suburban,35.0,-0.12773562803860078
Tokyo,No,5689.803211293884,College,96.0,4.467876535590393,Female,Single,Rural,15.0,-0.36896092774942435
Tokyo,Yes,4073.1023937230684,High School,63.0,5.068396818358088,Male,Divorced,Urban,32.0,0.38632861535700136
Osaka,Yes,6357.856668055155,College,69.0,5.657752623482436,Male,Single,Suburban,45.0,
Osaka,Yes,4119.309513202519,High School,84.0,6.100431115402034,Female,Married,Suburban,34.0,-0.13050686459670596
Kyoto,No,6935.838234001703,Graduate School,29.0,8.383799596700843,Male,Divorced,Urban,20.0,0.32214996877930246
Kyoto,No,5642.84163533341,High School,90.0,8.791768768356507,Female,Married,Rural,20.0,-0.87287841174065
Kyoto,Yes,6208.974107263307,College,73.0,5.419151066512581,Male,Single,Suburban,30.0,0.019699391497447483
Osaka,Yes,3278.696191970689,Graduate School,69.0,5.848656633459662,Female,Divorced,Urban,46.0,-0.04033258236669146
,No,5498.059942006323,High School,54.0,4.626000997591256,Female,Married,Rural,30.0,0.5506613540544518
Kyoto,Yes,4438.773623878651,High School,60.0,7.26877898072867,Female,Divorced,Urban,38.0,0.37739700433781675
Osaka,No,4758.865322428285,College,97.0,5.8058648689316215,Female,Divorced,Rural,13.0,-0.9637300520380818
Kyoto,No,4715.909961312492,High School,53.0,4.570737821962792,Male,Married,Rural,41.0,0.1099817311391531
Osaka,No,3104.708890366192,High School,55.0,5.581484762429002,Male,Married,Rural,15.0,0.04234395316828987
Tokyo,Yes,5120.260458607341,High School,64.0,8.587396262996936,Female,Divorced,Suburban,31.0,0.441614701299027
Kyoto,Yes,3508.742962486569,High School,71.0,6.258178393766368,Male,Single,Urban,49.0,-0.7121767339645904
Tokyo,Yes,3948.892025207512,Graduate School,60.0,6.13641438921724,Male,Divorced,Urban,35.0,0.14778817116883114
Kyoto,Yes,4222.265341141455,College,76.0,6.1411896374657555,Female,Divorced,Urban,35.0,-0.4010886168882008
Tokyo,No,6141.726638828933,College,65.0,5.530385198497264,Female,Married,Rural,38.0,0.7126843038510469
Kyoto,Yes,3734.2181817002433,Graduate School,39.0,5.395189267826846,Male,Single,Rural,37.0,0.21410881021270634
Tokyo,Yes,6181.072190476654,Graduate School,70.0,7.344265050935899,Male,Divorced,Suburban,47.0,-0.7020899517204797
Tokyo,Yes,5976.323485723607,,19.0,4.887620539523408,Female,Divorced,Urban,51.0,0.45646060162395385
Osaka,No,5062.188796584149,High School,69.0,6.761189327673057,Male,Married,,32.0,-0.19795447451624731
Tokyo,No,5596.383199068432,College,78.0,5.559604448925173,Female,Divorced,Suburban,19.0,-0.011781910574892362
Osaka,Yes,3015.615260851546,College,46.0,8.376217516520633,Female,Single,Suburban,38.0,0.29362181425951206
Tokyo,Yes,5886.435361873495,High School,64.0,4.605389833252898,Male,Divorced,Rural,37.0,-0.09132623636673604
Kyoto,No,3657.314943947323,College,39.0,3.231433263496468,Female,Divorced,Rural,26.0,0.9243106557957623
Kyoto,Yes,3679.376967004031,Graduate School,82.0,6.825417193549802,Female,Divorced,Urban,47.0,-0.5913825998705101
Kyoto,No,3744.3753196388457,College,60.0,6.203215801121592,Male,Married,Suburban,17.0,-0.40760962405793316
Kyoto,Yes,6441.337334162705,Graduate School,67.0,5.393602911997366,Male,Divorced,Suburban,,0.0009073447964552117
Tokyo,Yes,,College,53.0,4.406583222806199,Male,Divorced,Suburban,41.0,-1.1783819868088847
Kyoto,Yes,5892.665359131118,College,63.0,5.930359019951695,Female,Single,Urban,39.0,0.23580691449880964
Tokyo,No,2978.777077294372,High School,61.0,4.653964013117509,Female,Married,Rural,21.0,-0.7736093328264384
Tokyo,Yes,5195.988338648075,High School,52.0,6.050938869890713,Female,Divorced,Suburban,27.0,-0.07330578203348487
Tokyo,Yes,4395.025934536412,College,52.0,4.699396748200959,Male,Single,Urban,30.0,-0.27162818948083156
Kyoto,No,5345.869858748689,High School,52.0,7.653316031853605,Female,Married,Rural,23.0,0.03271380692585596
Osaka,Yes,6062.39190453307,College,66.0,6.1330304089539815,Female,Single,Rural,25.0,-0.5039381120211109
Kyoto,Yes,5852.185393119471,High School,76.0,4.390329362623951,Male,Single,Suburban,35.0,0.007727404294771645
Osaka,,5614.066941683879,College,66.0,6.818100768796457,Female,Single,Urban,20.0,-0.14686945618012637
Kyoto,Yes,3917.3030629483305,College,52.0,4.571083732350428,Male,Divorced,Urban,47.0,0.261566724239811
Kyoto,Yes,5910.666584673256,Graduate School,83.0,5.639082708759712,Female,Married,Urban,35.0,-0.46735361059480074
Osaka,Yes,2390.209396695383,College,59.0,6.507049896824153,Female,Single,Suburban,37.0,0.19265968328398075
Tokyo,No,3664.7616422337637,Graduate School,80.0,5.919440579971467,Male,Married,Rural,30.0,-0.6225110971701133
Kyoto,No,4134.292360720972,Graduate School,70.0,5.195535384702016,Female,Married,Rural,26.0,-0.1375835655466663
Kyoto,No,5192.77236708535,Graduate School,79.0,3.7231505236571554,Female,Married,Suburban,24.0,-0.1846162157390503
Kyoto,Yes,5260.296736947808,Graduate School,81.0,5.567517707256866,Male,Single,Suburban,34.0,-0.49018198445029953
Osaka,No,3495.3026092395257,High School,64.0,3.4343284157363083,Male,Married,Suburban,24.0,-0.3346062578978428
Tokyo,No,3340.764861965682,Graduate School,55.0,4.158323969972964,Male,Single,Rural,10.0,0.037154622443395846
Osaka,Yes,4214.431591956128,College,60.0,6.806302105384188,Male,Married,Urban,33.0,0.28167954179953014
Kyoto,Yes,5442.506132659984,,66.0,4.681970407175202,Female,Divorced,Suburban,45.0,-0.21688711081107506
Kyoto,Yes,4769.913325163163,College,73.0,8.035374979071717,Female,Single,Urban,38.0,0.10617334802447714
Osaka,No,5355.482890458587,College,71.0,5.254114406840503,Male,Married,Rural,25.0,0.047287210965647086
Tokyo,Yes,5033.07914644562,High School,58.0,6.669310428573714,Male,Divorced,Urban,41.0,0.15252655154811812
Tokyo,No,4931.028390582451,College,16.0,3.935581659595861,Female,Single,Suburban,24.0,0.5890052860423908
Kyoto,Yes,5099.089415400325,Graduate School,30.0,5.517312312434135,Female,Single,Suburban,29.0,0.960684550816759
Kyoto,Yes,5003.845917929817,College,35.0,4.795844400627601,Female,Single,,40.0,0.1113271455985978
Tokyo,No,3938.496718295246,High School,,3.937456377543646,Female,Married,Rural,38.0,0.4167183714126875
Osaka,Yes,4511.833873880791,High School,82.0,3.289121368660956,Male,Divorced,Urban,42.0,-0.420921474785811
Tokyo,No,6040.807088801356,College,78.0,4.023428055336277,Male,Married,Suburban,53.0,-0.0958991412598244
Kyoto,Yes,5558.576496116254,High School,72.0,3.248446925640025,Female,Married,Urban,,0.14784707565191946
Tokyo,No,6156.209990671304,High School,67.0,4.7564028421845155,Female,Married,Rural,19.0,0.41812972106566393
Tokyo,Yes,5141.520323191578,High School,78.0,7.67002543894087,Female,Divorced,Urban,48.0,-0.10673197589857836
Kyoto,No,5827.089144860464,College,48.0,4.535106272188519,Male,Divorced,Suburban,19.0,0.6099837661280892
Tokyo,Yes,7177.501345439912,Graduate School,49.0,4.813351559180158,Female,Divorced,Urban,45.0,-0.2937227188638303
Tokyo,No,6059.955308439746,Graduate School,64.0,8.533244418019205,Male,Married,Rural,26.0,-0.06727957688881325
Tokyo,Yes,3113.638481606392,Graduate School,51.0,3.692352605075202,Male,Single,Urban,44.0,-0.06707632161185578
Osaka,No,5933.135130202445,Graduate School,83.0,4.131488110357636,Male,Married,Suburban,24.0,-0.21332353287773956
Osaka,Yes,4613.799869053797,College,76.0,8.291963918200072,Female,Single,Urban,30.0,-0.5267475027190422
Kyoto,Yes,5047.80296369664,College,87.0,7.6646528948652435,Female,Single,Urban,38.0,-0.1800897730898807
Kyoto,Yes,4461.2877777165095,High School,50.0,7.848457205992771,Male,Single,Urban,38.0,0.1143298396473792
Osaka,Yes,4949.587754688183,Graduate School,58.0,5.383099216157498,Female,Single,Rural,43.0,0.40965650845709645
Osaka,No,3061.290030517698,College,75.0,4.491953874996873,Female,Married,Rural,27.0,-0.19012067680198705
Tokyo,No,3486.3523384224386,High School,91.0,4.614764340199123,Male,Married,Suburban,34.0,-0.4745757935608601
Tokyo,Yes,5652.879704641183,Graduate School,54.0,5.19864846001569,Female,Divorced,Urban,21.0,0.5029150746697209
Osaka,Yes,5131.054297751464,Graduate School,62.0,6.967976318375165,Male,Divorced,Rural,26.0,-0.03714873003811109
Osaka,No,5071.772659916688,Graduate School,57.0,4.974216421632316,Female,Single,Rural,26.0,-0.07135707484295817
Kyoto,Yes,4379.741184714468,Graduate School,64.0,7.79021802318462,Male,Divorced,Urban,49.0,0.027077571956402424
Osaka,Yes,3981.885378290951,College,65.0,5.971335282082241,Male,Single,Rural,39.0,0.17157054279498118
Osaka,No,5873.000184830122,College,35.0,,Female,Divorced,Rural,43.0,0.4433018087246411
Kyoto,Yes,4554.571476223646,High School,49.0,5.792932955630572,Female,Divorced,Urban,46.0,-0.1414430608466438
Tokyo,No,4141.951884666699,College,80.0,4.121487901515824,Male,Single,Rural,15.0,0.5403043868193169
Tokyo,Yes,4351.0654588903835,College,64.0,6.35065982885656,Female,Single,Rural,33.0,0.12202479204684658
Tokyo,No,5050.471894617683,College,90.0,6.037385491989866,Female,Single,Rural,28.0,-0.09237963334842997
Tokyo,No,4291.123687132282,High School,71.0,5.709675038983553,Female,Married,Suburban,23.0,0.06157213215602092
Kyoto,,5324.2136202487945,College,57.0,4.801784689306477,Male,Married,Urban,32.0,-0.87138925917033
Tokyo,No,3872.664218846525,Graduate School,64.0,7.894912644338164,Male,Married,Suburban,27.0,0.169653036524136
Osaka,No,4897.886547097898,Graduate School,75.0,5.302304628052923,Female,Married,Rural,31.0,0.03591878361081541
Tokyo,Yes,6203.855866476863,College,66.0,5.328397869183725,Male,Divorced,Urban,33.0,-0.4401781005009001
Kyoto,No,5377.3614779777745,High School,36.0,4.557399970157739,Male,Divorced,Rural,16.0,-0.058983084067970426
Tokyo,Yes,5463.980962663453,Graduate School,85.0,6.64029726416647,Male,Married,Suburban,31.0,-0.4060335822778927
Kyoto,Yes,5842.31411896056,College,81.0,3.9224153927706533,Male,Divorced,Urban,38.0,-0.5717578369308347
Tokyo,Yes,4489.220269318092,High School,64.0,5.7242157279716555,Male,Single,Urban,44.0,-0.3744639821327167
Kyoto,Yes,4144.542094751789,Graduate School,86.0,4.888633923118337,Male,Divorced,Urban,38.0,-0.20480334410740902
Osaka,No,4169.263090835606,College,52.0,5.356164404978719,Female,Married,Rural,22.0,-0.3511053002550567
Tokyo,Yes,4481.720702643482,College,87.0,3.5480314792687877,Male,Divorced,Suburban,44.0,-0.5133095331679015
Kyoto,Yes,3728.350457546141,College,79.0,4.961978097741001,Female,Single,Rural,22.0,-0.4849212764533221
Kyoto,,4956.098012339772,Graduate School,60.0,5.229609966440975,Male,Single,Suburban,45.0,-0.5189099160342764
Tokyo,No,5020.800818293494,High School,82.0,2.0516491003168866,Female,Married,Rural,23.0,-0.34177861659367825
Osaka,Yes,4675.760204786071,High School,97.0,6.178768073404733,Female,Married,Urban,37.0,-0.5985602935176138
Osaka,Yes,5160.10698205777,College,63.0,4.017771442330432,Female,Divorced,Suburban,38.0,-0.5039089988620227
Tokyo,Yes,5786.7938388523735,Graduate School,61.0,1.771124835560233,Female,Single,Rural,47.0,0.38237120204633834
Kyoto,No,6190.469909326492,Graduate School,62.0,5.525447433858849,Male,Married,Urban,12.0,-0.45233193336750854
Osaka,Yes,4134.044067902077,Graduate School,82.0,7.447400659712914,Male,Single,Urban,35.0,-0.42537181573106664
Kyoto,No,5281.581176456265,College,75.0,5.504446658275751,Male,Single,Rural,9.0,-0.6865433905622875
Tokyo,Yes,4836.129932416546,College,25.0,5.098638014599734,Female,Divorced,Suburban,27.0,0.7522577192399242
Tokyo,No,6249.221426913373,High School,72.0,4.902956449383147,Female,Married,Rural,23.0,-0.4822687615164275
Kyoto,Yes,4747.888286206299,College,59.0,5.128716082752,Female,Married,Urban,35.0,0.0616183749426229
Kyoto,Yes,5007.001752238556,College,58.0,7.154830257829342,Female,Divorced,Suburban,32.0,0.06457639645190172
Osaka,No,5995.331596617787,Graduate School,46.0,7.045975557736012,Male,Married,Rural,32.0,0.4033824914200326
Osaka,Yes,4923.378894338244,Graduate School,47.0,5.159458586275342,Male,Single,Urban,32.0,0.02007089187230865
Osaka,Yes,,High School,56.0,6.523813378537668,Male,Single,Urban,50.0,-0.42144096307296164
Kyoto,Yes,5865.78582156616,High School,44.0,3.782039950637048,Male,Divorced,Urban,39.0,-0.048819995613507805
Osaka,Yes,4715.45642189592,College,67.0,4.4147394659585215,Male,Divorced,Urban,32.0,0.40877969785389323
Kyoto,Yes,6960.187906007994,Graduate School,74.0,7.585710227050921,Male,Single,Urban,37.0,-0.03315395866233245
Osaka,Yes,3718.6427068821317,Graduate School,62.0,4.627428043007763,Male,Divorced,Urban,43.0,0.3532815114021852
Tokyo,Yes,5994.996242243129,High School,85.0,2.548684229032267,Female,Single,Urban,50.0,-0.6064737746517916
Osaka,No,4222.046003376079,Graduate School,40.0,5.771745543449589,Female,Single,Rural,28.0,0.16651143656023937
Kyoto,Yes,4361.870032296461,Graduate School,49.0,2.696470937786386,Female,Divorced,Suburban,33.0,0.46896060901947556
Kyoto,Yes,4815.987806083817,Graduate School,87.0,9.658773946288324,Female,Single,Suburban,36.0,-0.48559625622175706
Osaka,Yes,5694.226507415919,Graduate School,49.0,4.715208588489467,Female,Married,Suburban,38.0,-0.07188336557339647
Kyoto,No,5654.146801881238,High School,82.0,6.945408119967246,Male,Single,Rural,40.0,0.17100325838574504
Osaka,No,5556.055948615203,High School,95.0,8.439882617339691,Male,Married,Suburban,27.0,-0.36760904245598924
Kyoto,No,4821.638086822263,Graduate School,97.0,4.738586394922898,Female,Single,Suburban,28.0,-0.6022886553440853
Osaka,No,5764.056521839691,Graduate School,40.0,4.427930363716314,Male,Married,Rural,19.0,-0.16846465845663688
Kyoto,Yes,5497.564130150645,College,46.0,4.856194268798468,Female,Divorced,Suburban,39.0,0.5904567742864425
Tokyo,Yes,5532.590014395829,High School,60.0,4.80952455173593,Female,Divorced,Urban,34.0,0.6127430179072675
Tokyo,No,5562.176867779898,Graduate School,57.0,7.461781709902674,Male,Married,Suburban,29.0,
Osaka,Yes,3358.903738047286,College,53.0,3.985810568925359,Female,Single,Urban,47.0,-0.0978210884934041
Osaka,Yes,4077.249341577926,High School,54.0,4.638324091492609,Female,Divorced,Urban,48.0,0.18671314695727548
Tokyo,No,3022.786413657707,High School,69.0,8.21337324540685,Male,Married,Suburban,36.0,-0.2419577023372015
Kyoto,Yes,4391.090227983331,,63.0,6.541659936668671,Female,Divorced,Urban,40.0,-0.5310969006485118
Tokyo,Yes,4867.281801412559,College,65.0,7.606738400475334,Female,Single,Urban,49.0,-0.08984147981779528
Kyoto,No,4396.205599596397,Graduate School,94.0,4.814491537654597,Female,Married,Rural,22.0,0.019922676577681098
Osaka,Yes,4412.3414227667035,College,,7.379191539046194,Male,Single,,36.0,-0.3160068935882995
Tokyo,Yes,5749.063319370774,College,75.0,5.357144373417563,,Single,Suburban,28.0,0.08462098108335486
Kyoto,Yes,5260.295454506351,High School,73.0,5.910217539298606,Male,Married,Suburban,37.0,0.01945863152083316
Tokyo,Yes,5571.259725957945,High School,74.0,6.338943980486723,Male,Divorced,Urban,32.0,0.2084521023832442
Kyoto,Yes,3770.034455147508,High School,76.0,6.603902668693433,Male,Single,Suburban,34.0,0.2921735100135441
Osaka,No,5682.450673459162,High School,61.0,5.264830873420264,Male,Married,Suburban,21.0,-0.2092542904378147
Tokyo,Yes,5224.184525800405,College,76.0,6.864685936435096,Female,Single,Urban,30.0,0.13457591037886252
Tokyo,Yes,6044.280786966683,College,59.0,4.761082479600258,Female,Divorced,Urban,30.0,0.3457945570757801
Osaka,No,4601.83370085001,High School,75.0,5.55212127524874,Male,Married,Rural,23.0,-0.4178249905832453
Kyoto,No,4012.4550029804623,College,53.0,4.700581915459217,Female,Married,Rural,24.0,-0.23904505173511956
Kyoto,Yes,5430.459273467497,High School,88.0,6.394629795922037,Female,Divorced,Urban,35.0,-0.24576207457954888
Tokyo,No,4094.454053234902,College,80.0,2.909198040636804,Male,Married,Rural,38.0,-0.2270717602834878
Osaka,Yes,2927.7257582511356,Graduate School,59.0,8.108527885247707,Male,Married,Urban,31.0,0.3253654774936595
Kyoto,Yes,3692.270039395998,High School,74.0,5.425761375551882,Female,Single,Urban,43.0,-0.2212733496217217
Tokyo,No,4217.198037729197,College,50.0,6.068258787352964,Female,Married,Rural,34.0,0.2189000546433657
Osaka,Yes,4158.677855031321,Graduate School,,7.338370616004837,Female,Divorced,Suburban,43.0,0.4969514193735616
Tokyo,Yes,4138.510577879306,College,61.0,7.767777201737804,Female,Single,Urban,35.0,-0.3825196542057182
Kyoto,Yes,4266.251840259767,Graduate School,47.0,5.633407808143888,Female,Single,Suburban,50.0,0.11910193498887112
Osaka,No,4382.988546882289,Graduate School,82.0,7.4659664812591275,Male,Married,Suburban,28.0,-0.6699635839141729
Kyoto,Yes,4979.166049843801,College,74.0,7.683786174159728,Female,Single,Urban,34.0,-0.22710100365330357
Osaka,Yes,2521.395971165082,High School,45.0,6.486072168307781,,Divorced,Urban,,0.1187752314954098
Osaka,Yes,5093.559546293549,Graduate School,76.0,5.130316618958181,Female,Single,Urban,31.0,-0.053412129980965006
Osaka,Yes,2932.566571709207,Graduate School,69.0,4.15370082344975,Male,Divorced,Urban,35.0,0.6478544828080468
Osaka,Yes,5065.325368698954,High School,56.0,6.116015363885188,Male,Divorced,Suburban,34.0,0.22364785157104583
Osaka,No,6174.2634413896785,Graduate School,63.0,5.188467222354222,Female,Married,Rural,28.0,-0.6354564668776791
,No,6038.762807621465,High School,83.0,6.952410734050552,Male,Married,Suburban,17.0,-1.0106188052663763
Kyoto,No,5151.503388139521,High School,66.0,6.883358276826542,Male,Married,Rural,22.0,-0.22735800331906272
Tokyo,No,4233.0200138257605,College,54.0,4.87527158660852,Female,Married,Suburban,33.0,-0.12721646132653652
Kyoto,No,4638.29556558693,High School,62.0,5.094262410015467,Male,Divorced,Rural,34.0,-0.19205722228906266
Kyoto,Yes,4945.557804784423,College,73.0,5.800679397663149,Male,Single,Urban,54.0,-0.002073336069649878
Osaka,Yes,4129.95964875444,High School,57.0,7.246973915403474,Female,Married,Urban,25.0,-0.6186517873792909
Osaka,No,4932.384641116229,Graduate School,82.0,7.142063981730211,Female,Married,Suburban,22.0,-0.5401542161999131
Kyoto,Yes,2920.4904248154185,High School,88.0,5.937358329028289,Male,Divorced,Urban,29.0,-0.920972555551403
Kyoto,No,4393.884806205093,High School,103.0,2.4410147525669514,Female,Married,Rural,36.0,-0.32150796914629576
Osaka,No,5475.244084236041,College,57.0,8.30658528967525,Female,Married,Rural,30.0,0.2309589260120224
Tokyo,Yes,3449.5059877461304,High School,72.0,4.190346510865587,Female,Divorced,Rural,26.0,-0.2232267692117362
Kyoto,No,4806.424729113726,Graduate School,55.0,5.318169888383647,Male,Divorced,Suburban,20.0,0.07211002495924074
Kyoto,No,4994.080697895558,College,59.0,8.221247416622258,Female,Married,Suburban,29.0,0.3601493734138288
Osaka,Yes,5577.280568449274,College,43.0,6.447894339235242,Male,Divorced,Urban,34.0,0.7008986410002782
,Yes,5108.798470833039,High School,64.0,5.293134146139014,Female,Divorced,Urban,36.0,-0.29938753422604875
Kyoto,No,5636.122939159359,High School,67.0,5.105738727037277,Male,Single,Suburban,28.0,0.3599928124313302
Tokyo,No,5889.500520327201,College,78.0,7.090621338126477,Male,Married,Rural,23.0,0.37019828606673855
,No,5283.307948240118,Graduate School,59.0,5.8401251264774965,Male,Divorced,Rural,25.0,0.04058419255493989
Osaka,Yes,6178.681223936371,College,68.0,4.256288427652913,Male,Divorced,Suburban,30.0,-0.13940259156584323
Tokyo,Yes,4785.7211835206135,College,70.0,6.323806711102115,Female,Divorced,Rural,47.0,0.3371782277228814
Kyoto,Yes,3851.2789943342614,High School,52.0,5.497374502760986,Female,Married,Suburban,31.0,-0.11036742014154505
Kyoto,Yes,6401.228826195034,College,64.0,5.1659191749106075,Male,Divorced,Urban,31.0,-0.19574813709828834
Osaka,Yes,4607.237331022323,Graduate School,56.0,5.602592156270218,Male,Single,Urban,42.0,0.00568057734816807
Osaka,No,4611.3220169961005,High School,39.0,3.2581623724636666,Male,Married,Suburban,30.0,-0.670710156290522
Tokyo,No,4439.048652967378,College,84.0,5.665944834449199,Male,Single,Rural,23.0,-1.2292285723092884
Kyoto,Yes,3006.692017432223,High School,,4.556692482581221,Male,Married,Suburban,31.0,-0.7243627879312664
Tokyo,Yes,5679.077890012745,College,,3.4934547824306685,Male,Single,Urban,42.0,0.13734021895090898
Osaka,No,4766.399949880872,College,68.0,,Male,Married,Rural,15.0,-0.21556312709446188
Osaka,Yes,4388.434840218042,Graduate School,73.0,8.095079109130817,Female,Single,Urban,45.0,-0.4247837746488683
Tokyo,Yes,5550.90355786322,High School,76.0,4.846474572262826,Male,Single,Urban,28.0,-0.3187863900220947
Kyoto,Yes,5316.732866526305,Graduate School,54.0,6.221953261417059,Male,Single,Urban,37.0,0.09175167790620764
Kyoto,Yes,3088.406482464077,Graduate School,55.0,5.3196685392387115,Male,Divorced,Rural,46.0,0.20587811557866675
Osaka,No,4459.753249690775,High School,45.0,3.8839093985735698,Female,Married,Rural,41.0,0.7664394842089393
Osaka,No,4878.682832703188,High School,51.0,5.888136597015579,Female,Single,Rural,29.0,0.45187863800349626
Tokyo,Yes,1799.1238544571984,College,64.0,4.296669191258758,Female,Single,Urban,39.0,0.004928035797139019
Osaka,No,5109.005380160661,Graduate School,41.0,6.273922536922463,Female,Married,Rural,26.0,0.0808608319073581
Tokyo,No,3236.5312321788815,Graduate School,62.0,6.893339762331087,Male,Married,Rural,42.0,0.068856817604248
Osaka,No,4498.135962657049,High School,31.0,6.404496830360738,Female,Divorced,Rural,23.0,0.17077884297477453
Tokyo,Yes,2986.966623655896,High School,48.0,4.950082759357907,Male,Divorced,Urban,45.0,-0.25449940801658383
Osaka,No,5082.406489757759,Graduate School,23.0,4.848270518677286,Male,Married,Rural,30.0,0.22569188864071987
Osaka,No,5447.744032130162,High School,70.0,6.649746096670391,Female,Married,Urban,,-0.3395636624966438
Tokyo,No,5995.796200063632,Graduate School,25.0,3.932821389746805,Male,,Suburban,24.0,-0.17142022521404207
Osaka,Yes,5125.654930299739,High School,58.0,5.717150944456005,Female,Married,Suburban,23.0,0.19845609054422486
Kyoto,Yes,4795.705196284787,Graduate School,69.0,8.0042314618812,Male,Divorced,Urban,44.0,-0.270416402780148
Tokyo,Yes,4726.087156368946,High School,64.0,4.826520647970849,Female,Divorced,Rural,36.0,-0.27518378356267753
Kyoto,Yes,5186.1879226792535,Graduate School,50.0,6.585675498445811,Male,Single,Suburban,34.0,0.7113620199487989
Osaka,Yes,6439.04467297439,College,,3.1327486586672753,Male,Divorced,Suburban,43.0,
Kyoto,Yes,3759.318009294063,Graduate School,69.0,7.497442744864202,Female,Divorced,Urban,41.0,0.08718748141286614
Kyoto,No,6459.713467351976,High School,52.0,5.861356368920905,Male,Single,Rural,26.0,0.15043201193232913
Osaka,No,6251.266934270153,College,81.0,4.847059125276058,Male,Single,Suburban,20.0,-0.4347263070908154
Osaka,No,4322.756236621279,Graduate School,33.0,5.325718192041582,Male,Married,Rural,23.0,0.745002918576745
Osaka,Yes,3497.2261639557487,College,78.0,7.5564779262757025,Male,Single,Urban,27.0,0.008912900066668061
Tokyo,No,4513.280942249919,Graduate School,77.0,5.633558675792138,Female,Single,Suburban,29.0,-0.5359908844937696
Osaka,Yes,,College,92.0,6.550097229698372,Male,Single,Urban,24.0,-0.46707201905514656
Tokyo,Yes,4988.670786721951,High School,101.0,7.468925347431525,Male,Single,Urban,37.0,-0.6468987574848513
