Location Code,Months with Company,Education Level,Marital Status,City,Sex,Brand Loyalty,Annual Income,Active online hours,Age,Renew
Rural,50.0,College,Single,Tokyo,Male,0.8269414618246692,56229.43620270004,4.984489241207159,42.0,No
Suburban,71.0,College,Single,,Female,-0.11127089645383231,65069.87853871972,4.147228297749491,51.0,No
Rural,89.0,College,Divorced,Osaka,Male,-0.010442599133589331,15000.0,1.0000000000000004,31.0,Yes
,75.0,,Married,Tokyo,Female,0.7119222752685497,61408.767349013506,7.046171864381209,36.0,No
Urban,65.0,High School,Married,Tokyo,Female,-0.08783768871143405,62395.54768079582,4.934890207536836,35.0,Yes
Urban,95.0,High School,Divorced,Kyoto,Male,1.0902825435924104,47048.37407820938,4.352694476103662,33.0,Yes
Rural,55.0,High School,Married,Tokyo,Male,0.6035686629264113,60255.26672989016,6.1781397945108365,43.0,No
Rural,63.0,College,Married,Osaka,Female,1.2916850404205764,57287.71822947408,4.979734873595697,45.0,No
Urban,48.0,College,Divorced,Tokyo,Male,-0.4340549080904622,55196.907094079936,5.274078577201497,52.0,
Suburban,62.0,College,Single,Kyoto,Male,0.09963940828147305,71696.28184218818,5.044063400752653,36.0,Yes
Urban,76.0,,Divorced,Tokyo,Male,0.11585855984267228,68676.72582477526,3.654937987215173,39.0,Yes
Suburban,77.0,High School,Single,Tokyo,Male,0.5788213891601075,78794.49542401978,4.526180555837087,45.0,No
Rural,46.0,High School,Married,Tokyo,Male,0.4462965191931888,37280.314800154214,5.8175535222821475,45.0,No
Rural,46.0,Graduate School,Married,Kyoto,Male,-0.4767097507843666,41036.496712698616,6.647700601343665,47.0,No
Rural,39.0,High School,Single,Kyoto,Female,0.22088018264854548,53857.193336829456,8.397190418971467,54.0,Yes
Suburban,70.0,College,Divorced,Osaka,Male,-1.0284451725819101,64498.84965425596,6.067102736451279,55.0,Yes
Suburban,77.0,College,Single,Osaka,Female,0.31978010362359355,51468.11551443878,3.5126317378674634,23.0,Yes
Urban,36.0,College,Divorced,Tokyo,Female,-0.3431560445995958,52633.99302780876,7.209592717410393,53.0,Yes
Suburban,50.0,High School,Married,Kyoto,Male,0.4766037092251306,55600.70964983221,5.379753264671469,46.0,No
Rural,51.0,,Single,Tokyo,Female,-0.8446781598095131,78454.75726672924,4.643777186987246,42.0,Yes
Urban,58.0,High School,Married,Osaka,Male,0.0360386711067405,48847.420614838426,5.087163030077927,43.0,Yes
Suburban,44.0,Graduate School,Single,Osaka,,0.30827770443558977,46571.354473857726,4.6892174962080775,50.0,No
Rural,40.0,Graduate School,Married,Osaka,Female,0.5048782055012802,55370.74210673258,5.8978350818993786,49.0,No
Urban,81.0,High School,Divorced,Kyoto,Male,-0.2512309584221134,84089.65973363564,,38.0,Yes
Urban,38.0,High School,Divorced,Kyoto,Male,0.3437923666724611,52159.949390318645,7.41773584600606,57.0,Yes
Suburban,44.0,College,Married,Kyoto,Female,-0.25360116572259606,77225.25546020574,4.879629802479478,53.0,No
Rural,85.0,High School,Divorced,Tokyo,Male,0.26187759740257216,76743.20861934342,6.0638254968154515,43.0,
Rural,36.0,College,Divorced,Osaka,Male,-0.2261465967713588,75524.3237490013,5.9751982708037525,47.0,Yes
Urban,55.0,College,Divorced,Tokyo,Female,0.6720019522720713,73514.76905875986,5.054505288252973,27.0,Yes
Suburban,41.0,College,Single,Tokyo,Female,-0.5743027478035978,61575.25511463323,2.6562040240942397,49.0,Yes
Urban,80.0,High School,Divorced,Kyoto,Male,0.08339728883852086,55942.96100395867,6.194901783796433,36.0,Yes
Suburban,18.0,High School,Divorced,Kyoto,Female,0.31051919835957187,65628.41756802503,6.320739976885767,53.0,No
Rural,71.0,Graduate School,Divorced,Osaka,Female,0.30845491446187134,49821.25355757095,5.389268875485058,43.0,Yes
Rural,60.0,Graduate School,Married,Kyoto,Female,0.3023407842277396,60863.02723924115,6.071412139879949,44.0,No
Urban,45.0,Graduate School,Married,Kyoto,Male,-0.2361958408709991,58805.37546213616,5.351924632245737,48.0,No
Rural,77.0,High School,Married,Kyoto,Female,0.32676857696943057,43979.24854686091,,44.0,No
Urban,37.0,College,Divorced,Tokyo,Male,-0.11802846059190081,51158.15010942554,6.6045550090379415,54.0,Yes
Suburban,41.0,Graduate School,Divorced,Kyoto,Male,0.894089031687955,53692.770157697705,7.839965524833951,69.0,Yes
Rural,58.0,High School,Married,Kyoto,Female,0.5699874348144915,43625.71339327144,4.875398586735498,41.0,No
Urban,34.0,College,Married,Tokyo,Female,0.23109191885780006,68170.75577926687,6.833016153566,46.0,No
Rural,39.0,High School,Single,Osaka,Female,0.11420360979314706,76422.79879990415,3.876514018569895,50.0,Yes
Urban,31.0,Graduate School,Divorced,Osaka,Male,-0.4514606484579403,66342.61648682295,5.165993964019173,44.0,Yes
Urban,60.0,Graduate School,Single,Kyoto,Male,-0.6437838924736252,54331.805755733774,7.889881096753369,49.0,
Urban,70.0,High School,Divorced,Kyoto,Female,-0.1867664637298675,61896.75877521377,3.9255180655057558,32.0,Yes
Suburban,41.0,College,Single,Kyoto,Female,0.015665067941113803,45002.8567357394,5.996371502861635,50.0,No
Urban,59.0,High School,Single,Tokyo,Female,0.3821079038569668,59149.290146014864,2.5073761552568565,52.0,No
Urban,76.0,College,Divorced,Osaka,Female,0.5011650628932555,78911.02301398589,4.049711467392701,39.0,Yes
Suburban,48.0,Graduate School,Single,Kyoto,Male,-0.24921238586771371,72555.7398919102,6.99282851706003,58.0,Yes
Urban,69.0,College,Married,Tokyo,Female,0.2400733326908116,70806.55878450093,6.958949702607243,27.0,Yes
Urban,81.0,High School,Divorced,Osaka,Male,-0.1742987916000831,79539.19220547559,5.968442959089008,48.0,Yes
Suburban,71.0,College,Divorced,Kyoto,Female,-0.38114460403833417,68622.76987019158,5.178099098410434,54.0,No
Urban,17.0,College,Divorced,Osaka,,-0.0221051194404224,55863.38265456742,7.125398030569112,45.0,Yes
Rural,37.0,Graduate School,Married,Tokyo,Male,0.5921423409402916,53921.112522970536,6.250657693917154,45.0,No
Urban,36.0,College,Single,Osaka,Male,-1.1245152774293978,62517.973355897666,4.194586902752066,45.0,Yes
Rural,,College,Married,Osaka,Female,0.4736708798984154,66524.43783243942,6.834809048700388,45.0,No
Rural,66.0,Graduate School,Divorced,Osaka,Male,0.5213504727492315,47296.49437160941,5.659379882050468,41.0,No
Suburban,57.0,Graduate School,Divorced,Kyoto,Female,0.20534066332530354,66468.04964826225,6.996294687415039,49.0,Yes
Rural,40.0,Graduate School,Married,Osaka,Male,0.9598917284857098,65890.46399690451,5.059882366090649,44.0,No
Rural,25.0,High School,Single,Osaka,Female,1.3803650181928542,,2.411815520686301,51.0,No
Rural,95.0,College,Divorced,Kyoto,Female,0.5724324479941021,46631.89261094216,5.209796021728149,32.0,Yes
Urban,51.0,College,Single,Kyoto,Female,-0.27392377874933677,59260.58099914743,3.823976805685042,55.0,Yes
Urban,63.0,Graduate School,Single,Kyoto,Female,-1.2560190959283217,84892.12514471449,2.810964821586448,49.0,Yes
Suburban,58.0,High School,Married,Osaka,Female,0.24660202258838373,63646.19576105168,2.858628692281302,24.0,Yes
Suburban,,College,Married,Tokyo,Female,-0.032740366391256964,48409.423024029085,5.118862675872885,52.0,No
Rural,49.0,High School,,Kyoto,Male,-0.04911693181460236,49379.06328856379,6.119336504530548,46.0,No
Rural,28.0,High School,Married,Tokyo,Female,0.6525801449262096,70992.87711839742,6.611939932429145,45.0,No
Suburban,99.0,Graduate School,Single,Kyoto,Male,-0.06338767352786953,69051.35535056109,7.736457500144362,46.0,Yes
Rural,41.0,High School,Married,Osaka,Female,-0.07873693512380023,60644.67991460566,4.3936221370014445,48.0,No
Urban,,Graduate School,Married,Osaka,Female,0.8771592808291246,55629.34562085633,7.803655034779498,32.0,Yes
Suburban,31.0,High School,Single,Kyoto,Male,0.2097070730254672,72701.1445578819,4.8724067361458685,51.0,No
Urban,40.0,College,Divorced,Kyoto,Male,0.20106890086492632,45800.9009770848,4.324847184394006,53.0,No
Urban,56.0,Graduate School,Single,Osaka,Female,-0.1631415223371045,50577.17186614589,6.546209294553453,41.0,Yes
Urban,100.0,High School,Divorced,Osaka,Male,0.5871247055146052,65501.45407346577,4.127718503887378,22.0,Yes
Rural,63.0,,Married,Kyoto,Female,-0.26448715184953586,67767.88675167157,6.538938258043936,45.0,No
Urban,57.0,High School,Divorced,Tokyo,Female,-0.3735053067798454,67004.65322854268,6.396149044219563,61.0,Yes
Rural,46.0,College,Married,Tokyo,Female,0.13174602536483448,71229.17882279716,6.412372681409832,52.0,No
Suburban,79.0,College,Married,Tokyo,Male,0.20108920581106643,62740.02384405041,7.24533822402166,,No
Rural,45.0,College,Married,Kyoto,Male,0.17997633981716626,72835.0223727643,5.53846486118238,50.0,No
Urban,34.0,High School,Divorced,Kyoto,Male,-0.25264140649175154,64791.57782660677,5.751478768777349,62.0,Yes
Rural,59.0,College,Married,Osaka,Female,0.1256245595729487,40103.62039474341,5.797306970199945,49.0,No
Urban,60.0,College,Divorced,Kyoto,,0.7116957371342959,48907.67386918091,7.368604988442704,58.0,Yes
Rural,60.0,High School,Divorced,Tokyo,Female,-0.9808512835361247,51560.48585876537,3.6502388033377424,60.0,Yes
Urban,43.0,College,Divorced,Osaka,Female,-0.46989485424594835,51157.20982635717,6.044939750246249,49.0,Yes
Rural,,High School,Married,Osaka,Female,0.7800648427121788,48378.74768522851,6.583630289732983,45.0,No
Urban,64.0,High School,Divorced,Tokyo,Male,-0.9102620518397269,43950.110605325455,3.4032207390546985,63.0,Yes
Rural,79.0,High School,Married,Osaka,Female,-0.06125379007825438,53035.15133989931,7.0003015382162985,46.0,No
Suburban,55.0,College,Divorced,Osaka,Male,0.008339548971092375,67592.40033660253,6.365125985229592,44.0,Yes
Suburban,58.0,College,Divorced,Tokyo,Male,-0.2673193300688758,54625.976090520046,6.075508186157334,52.0,Yes
Suburban,33.0,College,Single,Tokyo,Male,-0.40967198913594927,38435.12789674607,4.839770273174436,50.0,Yes
Rural,79.0,Graduate School,Single,Tokyo,Female,0.6247843909866136,51057.87588501076,5.329991161847168,40.0,No
Rural,41.0,Graduate School,Divorced,Tokyo,Male,0.06551691212746547,46716.79429052779,6.595461391973712,69.0,Yes
Urban,,High School,Married,Tokyo,Male,0.510513245686531,53815.59657267564,6.4630182215238055,46.0,No
Rural,76.0,High School,Married,Tokyo,Female,0.5425112128552173,72732.2821290026,5.2759877699823114,41.0,No
Suburban,60.0,High School,Single,Osaka,Male,0.18347987204889485,46747.20623529867,4.2051912016782165,50.0,No
Suburban,54.0,College,Married,Osaka,Male,-0.4302956015525492,29779.693231525715,6.436333670586845,51.0,Yes
Urban,33.0,College,Divorced,Kyoto,Female,-0.5140225800368361,58959.24794217543,5.5122027111755285,54.0,Yes
Urban,61.0,High School,Single,Kyoto,Male,-0.5163188793813545,62503.91902744098,5.847458812222994,67.0,Yes
Urban,64.0,Graduate School,Divorced,Osaka,Female,-0.5527631391152474,35561.99558223928,6.076004257148169,53.0,Yes
Rural,72.0,Graduate School,Married,Tokyo,Female,0.2485815165212373,70855.37181310848,6.609912879850594,41.0,No
Rural,78.0,College,Divorced,Tokyo,Male,0.5354654795251974,41559.33260199251,3.923205014185245,42.0,No
Suburban,78.0,High School,Divorced,Osaka,Female,-0.6677107933132691,71018.64910112518,7.187228668472565,48.0,No
Suburban,36.0,College,Divorced,Tokyo,Female,0.09525611098563311,,7.773031616932522,41.0,Yes
Suburban,80.0,High School,Married,Tokyo,Male,-0.1169957841041929,52111.30752287906,5.707341692255089,56.0,Yes
Rural,56.0,Graduate School,Divorced,Kyoto,Female,-0.7106061192788121,69833.7926024034,5.849079883153181,49.0,Yes
Suburban,55.0,High School,Married,Kyoto,Female,-0.03679670173782856,65048.67337696556,4.973005551918715,51.0,No
Rural,75.0,High School,Divorced,Kyoto,Female,0.43417131707727696,60736.54133870746,5.6221411456204,42.0,No
Urban,58.0,High School,Single,Tokyo,Female,-0.5084650614064299,72112.9214295624,6.680330585215309,43.0,Yes
Suburban,36.0,High School,Divorced,Osaka,Male,-0.3242907046300422,56948.31851987889,5.531737623341294,59.0,Yes
Rural,69.0,College,Married,Kyoto,Male,0.32495287405916834,86006.91264310607,4.394646462868499,51.0,Yes
Urban,49.0,High School,Divorced,Kyoto,Female,-0.5577504614892901,70026.21840739297,5.122489003741482,42.0,Yes
Urban,38.0,College,Divorced,Kyoto,Female,0.27974834966076956,77869.44141792569,3.835897467995232,48.0,Yes
Rural,93.0,Graduate School,Divorced,Kyoto,Female,-0.31550249771481675,78634.43037079828,5.777396332634914,43.0,No
Urban,53.0,High School,Divorced,Osaka,Female,0.16276579130808613,48017.27908920866,5.017184164866533,37.0,Yes
Rural,36.0,Graduate School,Divorced,Tokyo,Female,-0.3429521675113367,63350.17158292871,6.548439235324749,39.0,Yes
Suburban,69.0,Graduate School,Divorced,Tokyo,Male,0.19980244956624466,70303.53646496199,6.305286066593002,43.0,Yes
Rural,72.0,Graduate School,Married,Kyoto,Female,-0.5080997825853693,69044.05898908459,7.008628040723693,46.0,No
Urban,67.0,College,Single,Kyoto,Male,,81962.51975763746,4.49971196524776,,Yes
Suburban,62.0,Graduate School,Married,Kyoto,Male,-0.12222427494154212,64491.655207922726,4.288690733197359,53.0,Yes
Suburban,51.0,College,Divorced,Osaka,Female,0.21832602204616378,75467.58565346745,4.042278877344803,60.0,Yes
Suburban,61.0,Graduate School,Divorced,Kyoto,Female,-0.45598439710198346,55503.53482206131,4.858139955892229,55.0,Yes
Rural,30.0,High School,Single,Tokyo,Female,0.20637601301531994,49186.287590225824,5.827148846387183,49.0,No
Suburban,62.0,High School,Single,Osaka,Female,-0.05436833361113186,74642.92508888633,4.530687859640646,59.0,Yes
Suburban,46.0,College,Divorced,Kyoto,Male,0.27375860789509143,59698.551610586954,6.416874353326178,62.0,Yes
Suburban,53.0,College,Divorced,Kyoto,Male,0.0995623908584777,48090.10462823202,6.120929538686079,60.0,Yes
Rural,25.0,College,Married,Osaka,Female,0.4050791850928586,60674.30489759877,3.2246743578589294,55.0,No
Urban,64.0,High School,Single,Osaka,Female,0.060479560766634945,65924.38669204344,5.512556341860444,47.0,Yes
Rural,46.0,High School,Divorced,Kyoto,Male,0.645681848194513,74368.76949456219,4.266467512847692,49.0,No
Rural,73.0,College,Married,Tokyo,Female,0.5894682045167379,60400.06349368758,4.765376560120262,46.0,No
Suburban,45.0,High School,Married,Kyoto,Female,0.37405195471115393,49801.079786248374,5.0502173543634985,46.0,No
Suburban,72.0,Graduate School,Divorced,Kyoto,Female,-0.46036234037880286,80833.75519139715,2.7254749293867095,45.0,Yes
Rural,70.0,College,Married,Tokyo,Female,0.3463215279789116,46621.28439278055,,38.0,No
Urban,50.0,Graduate School,Divorced,Tokyo,Male,-0.7107873900368853,70960.6497463787,5.5766550652356495,46.0,Yes
Suburban,,College,Married,Kyoto,Male,-0.0611249289581898,74000.59201488565,4.437681456687576,39.0,Yes
Rural,77.0,College,Married,Kyoto,Female,0.7102319176689871,54527.22917490647,5.73398941513581,41.0,No
Suburban,79.0,High School,Married,Osaka,Female,0.527566924293948,49401.63237885517,4.2408143842649775,46.0,No
Rural,55.0,High School,Divorced,Kyoto,Male,-0.3135731175064389,83806.29812433262,6.517643762792453,,Yes
Suburban,,College,Single,Kyoto,Male,0.3781913697505216,70634.95065425578,5.539750834974166,27.0,Yes
Rural,58.0,High School,Divorced,Osaka,Female,0.7975170487601767,68684.13488049548,3.2734396693307923,49.0,No
Suburban,60.0,High School,Married,Kyoto,Male,-0.00961613130792291,68524.63756054401,4.056665590997363,53.0,No
Urban,34.0,Graduate School,Single,Osaka,Male,0.528676887000564,50903.96423175226,6.360644194527962,48.0,Yes
Suburban,60.0,College,Married,Osaka,Male,-0.27294536809715725,80609.06521519169,4.94980229166605,56.0,Yes
Suburban,42.0,Graduate School,Married,Kyoto,Female,-0.2137002404669357,49547.03664673595,7.885997674459426,44.0,No
Urban,51.0,High School,Married,Osaka,Male,-0.15219265557772443,69787.56915002484,5.2478678235698,47.0,No
Urban,48.0,Graduate School,Divorced,Tokyo,Female,-0.011282035984490915,49474.706806695394,5.839994633545912,35.0,Yes
Urban,71.0,College,Divorced,Osaka,Female,0.11078570728090346,39868.66994455352,4.74648212370127,43.0,Yes
Suburban,71.0,College,Married,Kyoto,Male,0.23639040053574767,53079.67470676876,5.9193355986321095,44.0,No
Urban,47.0,High School,Divorced,Kyoto,Female,0.28006236159370146,46096.70117834375,7.238219820247329,,Yes
Suburban,63.0,Graduate School,Divorced,Kyoto,Female,-0.05053218919607805,59761.69202339996,8.0822061537692,35.0,Yes
Urban,72.0,College,Divorced,Osaka,Male,-0.5203655485518007,73761.31058553602,5.855254816506237,54.0,Yes
Suburban,50.0,Graduate School,Divorced,Kyoto,Male,-0.03435411795987475,46276.539110242054,7.38962036319136,46.0,Yes
Suburban,23.0,Graduate School,Divorced,Tokyo,Male,0.10964806881790497,52243.95750700204,4.388990837959647,44.0,Yes
Suburban,74.0,Graduate School,Divorced,Kyoto,Female,0.25822427556049454,40584.85794755322,6.244952660596461,30.0,Yes
Rural,38.0,College,Divorced,Kyoto,Male,0.2779808826254231,78378.84981907965,5.300159379229745,45.0,No
Urban,59.0,Graduate School,Divorced,Osaka,Male,-0.05017916897404984,73543.2675369287,5.385918562670039,43.0,Yes
Urban,90.0,College,Married,Osaka,Female,0.10821037072519363,64455.737019012326,4.0240587563163785,46.0,
Rural,45.0,College,,Osaka,Female,0.7590625709078698,60918.920308144545,6.509795124552097,41.0,No
Rural,35.0,College,Married,Kyoto,Female,0.5667483467745769,70054.47933695253,5.417676464473245,47.0,No
Rural,64.0,Graduate School,Married,Kyoto,Male,0.7591314502654964,53293.36534687053,4.651226793259722,47.0,No
Urban,21.0,Graduate School,Divorced,Osaka,Female,-0.7788409200646451,87997.55152195714,2.031675446464254,38.0,Yes
Rural,41.0,College,Married,Kyoto,Female,0.5861602896196745,68910.00777416903,6.75433455986035,46.0,Yes
Urban,38.0,College,Single,Tokyo,Female,0.404516409349125,54172.27312645075,7.763889920670509,50.0,Yes
Suburban,43.0,College,Single,Kyoto,Female,0.05563230731331492,68059.52792573566,3.6388014541701446,44.0,No
Suburban,91.0,High School,Divorced,Osaka,Male,-0.25943961579057506,52651.65722569213,4.281484723824118,50.0,Yes
Rural,28.0,High School,Single,Tokyo,Male,-0.03424229631716358,64552.335988173334,5.519998262627864,48.0,Yes
Urban,71.0,Graduate School,Single,Kyoto,Male,-0.06629091269891857,58819.402820109804,6.435673745151071,48.0,Yes
Rural,75.0,College,Married,Tokyo,Male,0.6467798493627127,82630.59933854028,4.8293606173481365,44.0,No
Suburban,65.0,College,Divorced,Osaka,Female,0.35014997811310083,65969.44716421381,5.965967805118366,45.0,No
Urban,39.0,Graduate School,Single,Tokyo,Male,-0.4648378801863571,50889.51600123476,7.6373239387156975,,Yes
Urban,29.0,College,Married,Osaka,Male,-0.6443320618460197,63372.372752919255,4.210748264285911,52.0,Yes
Suburban,34.0,High School,Divorced,Osaka,Female,-0.8869438591952807,80883.2818611263,3.9138215522218314,54.0,Yes
Urban,62.0,,Single,Tokyo,Female,-0.1728023637711265,46184.70724958184,5.320247376691592,49.0,Yes
Suburban,81.0,Graduate School,Divorced,Kyoto,Male,-0.4892353317381295,47119.122815411436,6.3142075745141995,55.0,Yes
Rural,69.0,College,Married,Kyoto,Female,0.09986457171422156,83781.0689204576,5.692388261857326,45.0,No
Suburban,66.0,High School,Divorced,Tokyo,Female,0.27098151407976934,58574.08618534638,3.7681496246330553,41.0,Yes
Urban,64.0,College,Single,Kyoto,Female,0.6308342773803073,45581.95229234371,,51.0,Yes
Urban,58.0,Graduate School,Single,Kyoto,Male,-0.01976948554887753,51815.92592328648,4.550257755079875,38.0,Yes
Rural,41.0,Graduate School,Single,Osaka,Female,-0.034697844019220436,37237.47169919822,7.229667004037429,45.0,No
Rural,37.0,Graduate School,Divorced,Osaka,Male,0.5192190403294448,56020.75441551308,6.283440481185416,47.0,No
Suburban,49.0,High School,Single,Kyoto,Male,-0.15438801588689172,65666.52037238335,5.813935490595006,48.0,Yes
Rural,50.0,High School,Divorced,Kyoto,Male,0.7682386616052275,76707.95679724778,3.560960570315777,49.0,No
Suburban,56.0,Graduate School,Single,Osaka,Male,1.321937079265562,72493.7620325935,3.1646285260808624,,No
Urban,33.0,College,Single,Kyoto,Male,-0.06674085280285849,51519.58154062838,5.592853523484234,66.0,Yes
Urban,45.0,College,Single,Tokyo,Male,-0.5906792179479032,47119.28616568873,5.029363230854499,50.0,Yes
Urban,41.0,Graduate School,Divorced,Kyoto,Male,-0.8909370590552949,65475.04437647928,7.043076836104277,72.0,Yes
Urban,61.0,College,Single,Kyoto,Male,-0.7937279931640853,61312.02320238122,7.01102247694258,63.0,Yes
Rural,43.0,High School,Married,Osaka,Female,0.7443080657585576,42959.20998080143,7.019665832019084,42.0,No
Rural,70.0,Graduate School,Single,Tokyo,Male,0.5357977251024866,59373.49671425494,5.85421937473231,41.0,No
Urban,59.0,Graduate School,Divorced,Osaka,Female,-0.2703812193636271,39287.78577102658,4.714614456237354,54.0,Yes
Urban,45.0,High School,,Kyoto,Male,0.7979989467774987,59009.31637132948,4.717508853475058,36.0,Yes
Rural,11.0,Graduate School,Divorced,Tokyo,Male,0.26201777806911647,59895.7394582222,8.501435888155868,45.0,No
Suburban,54.0,Graduate School,Single,Tokyo,Male,0.25782586989281936,67418.21594653204,4.535344372491104,47.0,No
Urban,63.0,College,Married,Kyoto,Male,-0.13748602690378728,48209.205976868805,3.170092055275935,41.0,Yes
Urban,73.0,Graduate School,Married,Kyoto,Male,0.5051116013302379,50258.57998681163,4.672505272255239,31.0,Yes
Suburban,54.0,College,Single,Kyoto,Male,-0.2997453450918489,65657.80112819427,5.707895491250571,47.0,Yes
Suburban,86.0,Graduate School,Married,Osaka,Male,0.28717316495430034,60386.662010532236,5.928107533117988,47.0,Yes
Suburban,66.0,High School,Divorced,Tokyo,Female,-0.002805484742840536,69351.82572795014,4.108559687457646,41.0,Yes
Urban,48.0,College,Divorced,Kyoto,Female,,60800.27064116081,3.2164842864330914,58.0,Yes
Suburban,63.0,College,Single,Osaka,Female,0.02407012858427772,71924.5034848397,6.4973483224297075,53.0,Yes
Rural,71.0,High School,,Kyoto,Male,0.18018188941973878,70748.09035840102,4.386902674213693,48.0,No
Urban,36.0,Graduate School,Married,Tokyo,Male,-0.2878434017348708,67713.19261053047,5.187169372677404,43.0,Yes
Rural,66.0,College,Married,Kyoto,Female,1.009611023712199,73491.85227518735,4.875251568855589,44.0,No
Suburban,49.0,Graduate School,Married,Kyoto,Male,0.10492569489890977,53445.66493904796,4.591505984592034,48.0,No
Rural,85.0,High School,Divorced,Tokyo,Female,1.1563408563493733,51575.61053796588,4.626578904614253,28.0,Yes
Rural,59.0,College,Married,Tokyo,Female,0.6029039536276548,48075.700378738664,5.5760465270104005,43.0,No
Rural,85.0,High School,Married,Kyoto,Male,0.3285855933042754,73662.15848260117,6.237946975515953,40.0,No
Urban,51.0,College,Single,Kyoto,Male,0.3735654648676752,55964.83572120223,7.520370901080799,54.0,Yes
Urban,74.0,College,Divorced,Osaka,Male,0.20271405658843633,67850.3092796226,5.31665899136917,54.0,
Rural,27.0,College,Single,Kyoto,Female,0.602915200588246,63493.00619341116,,41.0,No
Suburban,86.0,High School,Divorced,Kyoto,Male,0.5127065492480274,71971.44391216543,5.976015539163265,46.0,Yes
Urban,44.0,,Married,Kyoto,Male,-1.062095500327587,55485.32146389007,7.178234643929595,57.0,Yes
Rural,63.0,High School,Married,Tokyo,Male,0.3216005005785194,40251.64265923716,4.574879799958931,49.0,No
Urban,44.0,Graduate School,Divorced,Tokyo,Male,,62140.327646664264,5.915853264305976,63.0,Yes
Rural,53.0,High School,Married,Tokyo,Male,-0.3473849546909047,70876.0721919661,7.479931818624128,46.0,No
Suburban,71.0,,Married,Kyoto,Female,-0.3255510190690585,52721.3627083153,6.733536885228649,32.0,Yes
Rural,63.0,College,Married,Kyoto,Male,-0.05248722455541305,81031.69825159298,6.387965606566943,43.0,No
Urban,45.0,,Single,Tokyo,Female,-0.05895021310250234,66528.65326092501,6.046611420406076,41.0,Yes
Rural,40.0,College,Divorced,Osaka,Female,0.4062528701396415,77357.51933730757,7.416933345695302,39.0,No
Suburban,50.0,Graduate School,Divorced,Kyoto,Male,-0.6702953294878689,63083.17386923765,5.834178332708793,44.0,Yes
Suburban,53.0,High School,Single,Tokyo,Male,-0.6960632907676895,61380.22979790739,5.325204164900713,41.0,Yes
,62.0,College,Divorced,Tokyo,Female,0.4833514433633449,66965.40201426134,6.997244037935781,34.0,No
Rural,57.0,High School,Married,Osaka,Female,0.6203568388418769,65861.40402698968,4.552897879820477,50.0,No
Urban,62.0,High School,Single,Osaka,Female,-0.24703931526560152,63674.6601056744,5.276417633066462,36.0,Yes
Rural,57.0,High School,Married,Tokyo,Male,0.8668985911183353,57462.257489461816,4.9653327026645115,,No
Urban,74.0,High School,Divorced,Kyoto,Female,-0.10516820377608654,55264.88999288537,5.314820029869192,47.0,Yes
Suburban,56.0,College,Divorced,Kyoto,Male,0.06826835872858984,53650.44498179094,8.136823477452774,60.0,Yes
Urban,70.0,Graduate School,Married,Kyoto,Male,1.1679545050745264,64338.011000352744,,43.0,No
Urban,48.0,College,Divorced,Tokyo,Male,0.20593709506688146,72934.02738821798,6.68904471493926,38.0,Yes
Urban,40.0,Graduate School,Single,Tokyo,Female,-1.0854218639313353,56839.41206007455,6.093683939699201,53.0,Yes
Suburban,82.0,College,Divorced,Osaka,Male,0.19509051861577853,53869.80535176769,6.191240669875921,37.0,Yes
Urban,75.0,High School,Married,Tokyo,Male,0.2589499936184024,66018.76064377303,4.194961287264288,38.0,Yes
Suburban,59.0,Graduate School,Divorced,Kyoto,Female,0.36262714802930446,70967.74843035132,4.8083266939369445,48.0,No
Rural,44.0,College,Married,Osaka,Male,0.21523981225248395,64352.13674195404,5.113524256574568,51.0,No
Suburban,94.0,High School,Divorced,Osaka,Female,0.8246603156837489,52683.73878610515,4.4052286575392205,50.0,Yes
Urban,59.0,Graduate School,Single,Tokyo,Female,0.029784176070480603,56707.0288100768,5.5052851719473725,57.0,Yes
Suburban,30.0,High School,Divorced,Tokyo,Male,0.017440603550904862,56989.92248256057,6.276379104742956,54.0,Yes
Suburban,55.0,High School,Single,Osaka,Female,0.00826619653932964,52164.57239894332,4.642558639232998,60.0,Yes
Suburban,60.0,Graduate School,Married,,Male,0.34629158187118353,42886.455067084826,3.103402299565224,48.0,Yes
Rural,59.0,High School,Divorced,Tokyo,Male,0.012244761655800254,62233.933074638124,4.31118389879197,49.0,Yes
Rural,32.0,High School,Single,Tokyo,Female,0.5451234341639455,61859.483053460855,4.277654872087094,49.0,No
Urban,24.0,Graduate School,Single,Osaka,Female,-0.6446158441977275,84770.5903891527,7.124202629284478,48.0,Yes
Rural,,Graduate School,Single,Osaka,Male,-0.5530512924789049,78173.57790235306,4.190520008935168,37.0,Yes
Urban,71.0,College,Divorced,Kyoto,Male,0.7415601290905055,74979.210545796,6.277707975075508,39.0,No
Urban,62.0,High School,Married,Osaka,Male,-0.5732413908657352,47357.743974784615,4.068659428324695,49.0,Yes
Urban,64.0,Graduate School,Divorced,Osaka,Female,-1.3160454639247272,51753.51531476535,2.6264719401213057,34.0,Yes
Suburban,59.0,Graduate School,Divorced,Tokyo,Male,-0.5243850249159919,50557.6338707339,3.9165811840612315,43.0,Yes
Urban,55.0,Graduate School,Married,Kyoto,Male,-0.1363220740259459,60430.16685212741,7.43841756301264,67.0,Yes
Urban,42.0,High School,Single,Osaka,Female,-0.18044905621888052,66180.67903862408,5.29167253564203,59.0,Yes
