Annual Income,Hours Online,Sex,Months with Company,Renew,Age,City,Brand Loyalty,Location Code,Education Level,Marital Status
63598.78830142138,4.775771983491433,M,46.0,Yes,64.0,Khon Kaen,-0.03892515189053784,Urban,High School,Single
49032.507454975115,6.354362963583328,F,18.0,No,36.0,Udon,0.2243022639972173,Suburban,College,Divorced
71469.45226205271,4.829722930937762,M,39.0,Yes,47.0,Mahasarakam,0.17054310698614145,Urban,Graduate School,Divorced
32959.37454712289,3.814271343938535,M,70.0,No,60.0,Mahasarakam,-0.38826762571100676,Rural,High School,Married
,6.39445083724125,F,33.0,No,26.0,Khon Kaen,-0.6246994052472438,Rural,College,Married
62236.22579045008,3.279175278965322,M,57.0,Yes,52.0,Khon Kaen,-0.5911132120475213,Urban,,Single
68231.86147579658,4.813929620448357,F,64.0,Yes,54.0,Udon,0.3410040947858097,Urban,College,Divorced
84985.20588310857,4.704256067857559,M,38.0,Yes,34.0,Khon Kaen,0.5985520201976895,Urban,College,Single
64856.2774347133,5.107265589497728,F,47.0,Yes,34.0,Mahasarakam,-0.2291713168563944,Urban,High School,Married
66943.61469667261,3.0707826591305327,F,50.0,Yes,58.0,Mahasarakam,-0.1561830084914494,Urban,Graduate School,Single
64133.669975799516,3.7140727987712605,F,52.0,Yes,76.0,Udon,-0.35741934841539497,Urban,College,Divorced
53084.38956494039,6.932954196042507,F,83.0,No,52.0,Udon,-0.05359281592320096,Rural,High School,Married
72977.32588015973,4.201325472706034,M,37.0,,47.0,Khon Kaen,-0.6514330755484438,Urban,College,Divorced
68762.6063571342,3.5520197468657475,M,41.0,Yes,43.0,Udon,0.17180074959145683,Urban,High School,
40736.21616197635,4.1298940989365995,M,104.0,No,70.0,Udon,0.276065036755543,Suburban,Graduate School,Married
84160.05986588911,5.2317131708313305,F,34.0,Yes,43.0,Mahasarakam,0.22547863572845894,Urban,Graduate School,Single
66823.4922580443,4.648844917909133,M,47.0,Yes,41.0,Khon Kaen,-0.19650253970878812,Urban,College,Single
44847.29709017716,4.951687653637349,M,74.0,No,53.0,Khon Kaen,-0.06216306730763915,Suburban,Graduate School,Married
64232.40171742382,4.6406982206888,F,45.0,Yes,36.0,Udon,-0.7884697422785939,Urban,High School,Single
66481.96447567387,5.020189034830928,M,22.0,Yes,50.0,Udon,0.04457601631637215,Suburban,High School,Divorced
,4.477380247691863,F,34.0,Yes,46.0,Mahasarakam,-0.6269386656061434,Suburban,Graduate School,Single
63454.07962898968,7.5645282916324215,M,59.0,No,38.0,Udon,-0.5915354521805477,Rural,College,Married
50458.1462793905,6.212320462775558,F,16.0,No,28.0,Udon,-0.23582598961308648,Rural,High School,Divorced
,3.7415627023340714,M,77.0,No,48.0,Khon Kaen,0.4713322155499502,Rural,College,Married
53710.63122666527,5.6267339547278095,F,60.0,No,53.0,Mahasarakam,0.11192966241582994,Urban,Graduate School,Married
69812.63302945025,4.388101017993376,M,42.0,Yes,46.0,Khon Kaen,0.13830734487804372,Urban,High School,Divorced
64655.17587036438,5.375087361818104,M,46.0,Yes,45.0,Khon Kaen,0.3665187611033633,Urban,High School,Divorced
79199.12506963298,5.054358046114131,M,39.0,Yes,37.0,Udon,0.35833646331946956,Urban,Graduate School,Divorced
37405.91317138863,5.434965283257223,F,89.0,No,71.0,Khon Kaen,0.7181574806667117,Suburban,High School,Married
75651.04904473343,4.590205063094714,F,41.0,Yes,67.0,Mahasarakam,0.3271233555036264,Urban,High School,Single
58738.08586427158,2.861088409079448,M,63.0,Yes,68.0,Khon Kaen,-0.2737518421366018,Suburban,College,Divorced
,4.207285308946286,M,85.0,No,67.0,Khon Kaen,-0.525518867881571,Rural,High School,Married
75094.06314592031,4.944731286117594,M,40.0,Yes,43.0,Khon Kaen,-1.077417823042094,Suburban,College,Married
82332.08259728724,8.699544021937227,M,44.0,No,34.0,Udon,0.14085183451903716,Suburban,College,Single
55904.58742790722,5.196290679097916,F,67.0,No,44.0,Mahasarakam,-0.3090869287692279,Urban,Graduate School,Married
37042.99304809308,2.655820554394826,F,63.0,No,58.0,Udon,-0.7158695964201921,Suburban,Graduate School,Married
87589.66102173574,6.89893176640062,F,17.0,Yes,30.0,Udon,,Suburban,College,Single
75081.70371021896,3.307185615963162,M,43.0,Yes,39.0,Udon,-0.26145265450655425,Urban,High School,Married
58564.702701184506,5.338004076577779,F,44.0,No,40.0,Khon Kaen,-1.0058654350595657,Suburban,College,Married
69427.75421539819,6.670035545938539,F,52.0,Yes,38.0,Mahasarakam,-0.3409393525038228,Suburban,College,Single
65444.60809164171,6.693805106166595,M,52.0,No,38.0,Udon,-0.7394982652705789,Urban,Graduate School,Single
76091.24023369925,3.820775115270318,M,17.0,Yes,49.0,Udon,0.010490515669373743,Urban,Graduate School,Divorced
49846.09742450477,5.968660446512049,M,73.0,No,56.0,Khon Kaen,-0.4389224665992832,Suburban,College,Married
40888.81313398697,5.506522981793887,F,58.0,No,49.0,,0.2393408845572243,Rural,Graduate School,Married
64336.207564501114,6.493023435334542,F,59.0,Yes,55.0,Udon,0.3136940544208105,Suburban,High School,Divorced
56937.64885667144,5.858512413144493,F,46.0,Yes,58.0,Mahasarakam,0.16877066320635675,Urban,Graduate School,Single
63799.916394213185,3.099442020862841,M,43.0,Yes,44.0,Udon,-0.29671412245999207,Suburban,College,Divorced
73434.43535047013,4.736448000985736,M,43.0,Yes,45.0,Mahasarakam,0.21159111559156052,Urban,College,Divorced
50077.35262202344,4.596279942461048,M,32.0,No,45.0,Khon Kaen,0.27052196750762253,Rural,High School,Married
,7.047100571948706,M,20.0,No,35.0,Mahasarakam,0.17296691012519227,Rural,High School,Married
57531.52600897938,2.5045365023579143,M,47.0,Yes,52.0,Mahasarakam,0.32871808214355436,,High School,Divorced
56400.35543003485,5.2315348581444265,F,63.0,No,44.0,Mahasarakam,-0.19395634750223084,Rural,High School,Divorced
59288.63474408757,4.478381533941748,F,40.0,Yes,46.0,Udon,-0.3821860433278228,Urban,High School,Divorced
43499.62275357073,5.674461999004076,F,62.0,No,56.0,Khon Kaen,-0.943721165887723,Rural,High School,Married
65317.4512984733,4.429117700189352,M,34.0,Yes,42.0,Khon Kaen,-0.9574537565918273,Urban,High School,Single
58307.72375170548,6.089433591827348,F,58.0,No,48.0,Mahasarakam,-0.36480820522710833,Urban,College,Married
60616.79091010814,5.929108380040061,M,43.0,Yes,36.0,Mahasarakam,-0.3015373664653331,Urban,College,Divorced
70954.59631026979,3.843350356903658,M,49.0,Yes,46.0,Khon Kaen,-0.2792252606975344,Urban,High School,Divorced
46451.4269482775,6.118098715480712,F,54.0,No,54.0,Khon Kaen,0.3633218305908779,Urban,College,Divorced
59653.51349362171,4.402840052012862,F,68.0,Yes,63.0,Mahasarakam,0.5352729325753774,Suburban,Graduate School,Divorced
49778.12224417979,3.640877994589647,F,42.0,No,47.0,Mahasarakam,0.8503853632170171,Rural,Graduate School,Married
59221.487787647326,5.57984671200958,M,49.0,Yes,45.0,Khon Kaen,-0.6448944849951818,Urban,High School,Divorced
63684.29121653866,5.688447305573221,M,54.0,Yes,43.0,Mahasarakam,-0.6697007350377291,Suburban,Graduate School,Divorced
65358.68779872783,5.042013902642403,F,28.0,Yes,38.0,Udon,-0.35097304775331895,Urban,Graduate School,Single
59387.21073659624,5.410870057054581,M,58.0,Yes,54.0,Mahasarakam,,Urban,High School,Divorced
66471.85822803921,4.102661310448634,F,42.0,Yes,42.0,Udon,0.27250945163671153,Suburban,College,Divorced
70677.93345185017,5.561755140090065,M,25.0,Yes,38.0,Khon Kaen,-0.1868631226464192,Urban,High School,Divorced
51123.61487323452,7.5325998515437815,M,40.0,No,43.0,Khon Kaen,0.40744256327497325,Rural,Graduate School,Divorced
73941.48079832207,3.426768317270798,F,46.0,Yes,47.0,Khon Kaen,-0.12392880151479904,Urban,High School,Divorced
62481.39612770909,4.2315836957547495,M,60.0,Yes,58.0,Khon Kaen,0.031185961013534644,Urban,High School,Married
68957.12346588456,5.143382145353048,F,44.0,Yes,43.0,Mahasarakam,-0.5833348052398097,Suburban,College,Single
56629.238345856735,,F,34.0,No,38.0,Mahasarakam,0.24247344589915387,Rural,High School,Married
60614.61144051279,6.136330129264669,F,25.0,No,27.0,Mahasarakam,-0.04592477985168066,Suburban,Graduate School,Married
61830.00796366285,3.2694708847262732,F,47.0,Yes,43.0,Mahasarakam,0.35164756457135876,Rural,Graduate School,Single
38090.45428200417,5.18640543275668,F,46.0,No,48.0,Khon Kaen,0.17953191518959905,Rural,High School,Divorced
77255.53367203358,5.02542475427754,M,39.0,Yes,41.0,Udon,0.8219666844661047,Suburban,Graduate School,Single
,4.309186842371475,F,79.0,Yes,56.0,Mahasarakam,0.692347651814872,Suburban,High School,Married
88940.2786924216,4.875499169712373,M,32.0,Yes,41.0,Khon Kaen,-0.10386056084749964,Urban,College,Single
61512.715254048235,6.3969834251321025,M,48.0,Yes,31.0,Udon,0.07861726968637892,Urban,College,Divorced
64788.109678430665,6.645361935680807,F,65.0,No,41.0,Khon Kaen,-0.7821137363434059,Suburban,Graduate School,Divorced
59065.17251568554,6.857409917386178,F,50.0,No,44.0,Khon Kaen,0.2793559638728349,Rural,High School,Married
47751.222228488194,5.855210143127211,M,23.0,No,36.0,Udon,-1.0532229243336322,Rural,Graduate School,Single
62190.61866914212,6.371164175995892,F,54.0,No,48.0,Udon,0.38110283206309736,Suburban,Graduate School,Single
46305.94325377379,5.043790717758208,F,53.0,No,54.0,Mahasarakam,-1.303486992975224,Rural,High School,Divorced
74138.9161308959,5.808264492561844,M,38.0,Yes,40.0,Khon Kaen,-0.14451124801525395,Urban,Graduate School,Divorced
,4.7239287962927685,M,55.0,No,47.0,Udon,0.1018281509203931,Rural,Graduate School,Divorced
73674.83768229978,4.728259706732049,M,40.0,Yes,53.0,Khon Kaen,-0.3304237394489136,Urban,College,Divorced
72375.40236948722,2.8074924992054235,M,46.0,Yes,46.0,Mahasarakam,0.28680004895324845,Urban,High School,Married
56481.65135756974,3.2187426066329596,F,51.0,Yes,49.0,Khon Kaen,-0.5311810804894418,Urban,College,Divorced
84048.39657780815,4.356900513518651,M,13.0,Yes,43.0,Mahasarakam,-1.06681556547731,Suburban,Graduate School,Divorced
71692.1811020468,5.435457340433494,M,34.0,Yes,48.0,Khon Kaen,0.4800499133767011,Suburban,Graduate School,Divorced
68029.94708329537,,F,53.0,Yes,47.0,Mahasarakam,-0.3995289252246091,Urban,High School,Single
55897.549177981215,4.357471833245172,M,41.0,Yes,51.0,Mahasarakam,-0.045554219314830446,Urban,High School,Divorced
79204.60873228777,5.350254514251634,M,30.0,Yes,47.0,Khon Kaen,-0.4048737435895764,Rural,College,Single
71817.24121073585,6.200710447152328,F,43.0,Yes,52.0,Khon Kaen,0.17216509706020072,Urban,Graduate School,Divorced
59015.03012040144,5.505312300842061,M,54.0,No,46.0,Mahasarakam,0.20586310668650898,Rural,College,Married
58514.89853282841,5.8030219489831785,F,47.0,Yes,44.0,Udon,0.3741926512660349,Urban,High School,Divorced
38799.27502668032,3.6973218646798447,F,67.0,No,51.0,Mahasarakam,0.4308807477847584,Rural,High School,Married
68443.71320552817,6.232506049030175,M,37.0,No,40.0,Udon,-0.5787058791314834,Rural,College,Married
76352.31619894458,4.4199784612410635,F,25.0,Yes,34.0,Mahasarakam,0.2739996385314148,Urban,College,Single
55036.61831620504,4.389674299291924,F,54.0,Yes,61.0,Mahasarakam,0.751715257567686,Urban,College,Divorced
67138.73096632239,5.914276991250057,F,44.0,Yes,42.0,Udon,0.2345766999294857,Urban,College,Divorced
93680.69382798277,4.248332421700422,F,24.0,Yes,38.0,Mahasarakam,0.6892997381487808,Urban,Graduate School,Divorced
38343.283661130394,2.620269523946256,F,86.0,No,66.0,,0.027152596876462612,Rural,College,Single
58476.69565601101,8.170754951662119,M,96.0,No,61.0,Khon Kaen,-0.011953542891382493,Rural,Graduate School,Single
73681.83161254221,5.7450604750636485,F,37.0,Yes,39.0,Khon Kaen,-0.5913634262893381,Urban,Graduate School,Divorced
66282.30010523842,7.179608999206148,M,79.0,No,49.0,Khon Kaen,-0.5102435857639396,Urban,College,Married
79228.8333796081,8.129028732114767,M,50.0,No,33.0,Khon Kaen,0.11894943287866547,Suburban,College,Married
59763.841931118695,7.043085511169027,F,35.0,No,42.0,Khon Kaen,0.13292216866924067,Rural,Graduate School,Single
72845.21656347538,7.090534764874114,M,51.0,No,24.0,Mahasarakam,-0.34408281955826836,Rural,High School,Divorced
88496.96738081399,3.642833629874429,F,25.0,Yes,33.0,Mahasarakam,0.7664456731907183,Urban,High School,Divorced
46622.633785997044,4.566728584621339,M,52.0,Yes,55.0,Mahasarakam,-0.17459818864113325,Suburban,High School,Single
66118.53429214396,7.092435127602677,F,70.0,No,42.0,Udon,-0.03538624621416719,Suburban,College,Single
37831.48530253596,4.4384727900377445,M,36.0,No,55.0,Udon,-0.8811872642463887,Suburban,High School,Divorced
56134.55839296113,5.270694433993121,F,59.0,No,39.0,Mahasarakam,-0.41045802187465263,Suburban,College,Married
52684.83180001691,4.247948871743665,M,51.0,No,36.0,Khon Kaen,-0.10995359954507088,Suburban,Graduate School,Divorced
61773.14668681511,6.438841373501993,F,62.0,No,43.0,Khon Kaen,0.22775572563155533,Suburban,Graduate School,Married
69943.515304098,4.531603220905285,F,40.0,Yes,43.0,Khon Kaen,-0.22504861041414181,Suburban,,Single
55557.248905545435,5.127454501119508,F,51.0,,37.0,Mahasarakam,-0.2763582921612554,Rural,College,Single
81886.56374689583,5.630162881986981,M,32.0,Yes,43.0,Udon,-0.29667389373124736,Urban,Graduate School,Single
52642.824199835755,3.3185865324960355,M,61.0,Yes,53.0,Khon Kaen,-0.6560581984936871,Urban,High School,Single
64968.039476117476,3.971522332893744,M,,Yes,51.0,Khon Kaen,0.029431436232340263,Suburban,Graduate School,Single
68532.28704018483,6.52135985897288,F,48.0,Yes,44.0,Khon Kaen,-0.5408593891075331,Suburban,Graduate School,Single
67094.17221009143,7.359790817436421,F,71.0,No,40.0,Udon,-0.020216667452772646,Rural,High School,Single
74659.59494381635,2.933604597128713,M,39.0,Yes,48.0,Khon Kaen,-0.8521626080792559,Rural,College,Divorced
52111.67259019993,5.724928911915267,M,97.0,No,57.0,Udon,0.3604271479798934,Suburban,Graduate School,Divorced
90268.08569828716,7.248643695721026,M,101.0,No,37.0,Mahasarakam,-0.3496621324461619,Rural,High School,Single
86913.44158520004,4.556293162891178,M,33.0,Yes,42.0,Khon Kaen,-0.6600048175141467,Suburban,High School,Divorced
71208.24326814308,3.5057249158336843,F,53.0,Yes,57.0,Udon,0.5588867218999802,Urban,Graduate School,Single
64534.95518150473,4.444900730056887,M,53.0,Yes,53.0,Mahasarakam,-0.5591235784094521,Urban,College,Divorced
77074.83831865837,5.454890079541161,F,,Yes,38.0,Khon Kaen,-0.08649268440018762,Suburban,College,Divorced
75301.64174289226,8.268443603913099,F,71.0,No,34.0,Udon,0.3703448682466159,Rural,College,Single
,6.240213533949754,F,46.0,Yes,38.0,Mahasarakam,0.2899895684559069,Suburban,High School,Divorced
67119.02755309289,3.969351433071308,F,45.0,Yes,46.0,Mahasarakam,0.07113419167621546,,High School,Single
51620.87629683831,6.675400532654427,F,53.0,No,54.0,Mahasarakam,0.5988116186114972,Rural,High School,Single
72045.83070258977,5.211886197260678,,35.0,Yes,47.0,Mahasarakam,0.2016079377690304,Suburban,High School,
82059.3227234181,5.89247358700756,M,37.0,Yes,29.0,Khon Kaen,-0.5436313137483777,,College,Divorced
53666.978214155606,4.627731997857929,F,38.0,No,43.0,Udon,,Rural,,Single
60762.701059880186,5.2394512296021025,F,59.0,Yes,54.0,Khon Kaen,-0.2230085723057437,Suburban,College,Divorced
64829.84569324211,,F,46.0,Yes,56.0,Mahasarakam,-0.424865998218049,Urban,Graduate School,Divorced
69299.44311697876,7.266263928663586,F,23.0,No,36.0,Mahasarakam,-0.2401026458250989,Suburban,Graduate School,Married
49334.38438063576,6.094370357021615,F,49.0,No,48.0,Udon,,Rural,High School,Divorced
57678.89210017233,6.809035582191084,M,91.0,No,61.0,Udon,-0.20334277784250307,Rural,High School,Married
53264.47528916165,5.645331644618383,F,70.0,No,47.0,Udon,-0.5142860320010627,Urban,College,Married
46603.83303458414,3.9081930307463937,M,47.0,No,49.0,Khon Kaen,-0.13513879224190864,Suburban,College,Divorced
65662.18874683099,1.7823024123380655,F,38.0,Yes,42.0,Udon,-0.3599586416071053,Urban,College,Single
79291.98958718155,7.200163103165588,M,43.0,Yes,33.0,Udon,-0.5802662890283282,Urban,High School,Divorced
54606.58594403332,5.492803785631786,F,39.0,,35.0,Udon,-0.13617591192830142,,College,Single
68911.00177514453,7.226526942951361,F,68.0,No,49.0,Udon,-1.1108789424451575,Rural,College,Divorced
48390.998260967106,6.753141102553153,M,44.0,No,45.0,Mahasarakam,0.44537456443964807,Rural,Graduate School,Single
52824.581005902764,7.144922555884119,M,44.0,No,45.0,Udon,0.5860194641132453,Rural,Graduate School,Married
43778.24596185102,3.6710017274454483,,82.0,No,53.0,Udon,0.06438613685161554,Rural,Graduate School,Married
61412.26553699047,5.588787292948099,M,49.0,No,41.0,Udon,0.1975664365319827,Rural,Graduate School,Married
52644.846744033646,6.803002708591849,F,65.0,No,57.0,Khon Kaen,-0.6323614508388836,Rural,Graduate School,Married
71676.63942339912,6.483590742401387,F,62.0,No,44.0,Udon,0.793750380435308,Suburban,Graduate School,Divorced
76157.28145184075,7.745987273729895,F,65.0,No,35.0,,-0.1466457744422854,Rural,College,Married
51586.33518580467,5.508660284253951,M,49.0,Yes,48.0,Udon,0.11362419859162456,Rural,High School,Divorced
27420.443274857244,2.6986948684992647,M,69.0,No,54.0,Khon Kaen,-0.7957234079882821,Rural,College,Single
66549.85469003736,4.269209832794613,M,51.0,Yes,51.0,Khon Kaen,0.022362598645115625,Urban,High School,Married
53676.254076429184,6.721175382179198,M,66.0,No,41.0,Mahasarakam,-0.5021312479792251,Rural,Graduate School,Married
65781.32818641451,8.420327682714138,F,52.0,No,44.0,Mahasarakam,0.39468911593262235,Rural,High School,Single
,3.6901495337894783,M,58.0,No,41.0,Khon Kaen,0.3533976036903755,Rural,College,Married
,4.609448011208203,F,50.0,Yes,55.0,Mahasarakam,-1.2868274758181701,Suburban,College,Single
43057.108336673904,4.424760780996873,M,87.0,Yes,60.0,Mahasarakam,0.05223973478375177,Urban,High School,Single
69816.73390267856,4.860722778945026,F,32.0,Yes,34.0,Khon Kaen,0.6768326129011633,Urban,High School,Divorced
41173.18738976418,6.217280670433899,M,68.0,No,59.0,Udon,0.08881892436615235,Rural,Graduate School,Single
48699.97203312283,7.243742486889007,F,68.0,No,61.0,Mahasarakam,-1.185443305136358,Suburban,College,Married
71642.56939297142,4.4646676103561465,F,39.0,Yes,51.0,Mahasarakam,-0.8825086729463878,Urban,Graduate School,Divorced
47947.87265609668,4.411863073912334,M,51.0,No,46.0,Khon Kaen,1.0736556239572728,Urban,College,Married
69087.2570853887,5.27303094104476,M,43.0,Yes,44.0,Khon Kaen,0.4323858955280959,Urban,Graduate School,Divorced
77008.38433264697,8.10319900987469,M,38.0,Yes,36.0,Udon,-0.35226267858386545,,College,Divorced
68458.04904716971,5.5199654058093,F,35.0,Yes,43.0,Udon,-0.3643062846421707,Suburban,Graduate School,Single
58183.463159839164,5.735045696422396,F,84.0,No,56.0,Mahasarakam,0.00018331576821467577,Suburban,Graduate School,Married
62492.04724994177,5.14692645693677,M,40.0,Yes,51.0,Mahasarakam,-0.3267803000053832,Rural,High School,Divorced
77931.25022162848,4.677427946651536,F,36.0,Yes,41.0,Khon Kaen,-0.06033983408630984,Rural,Graduate School,Single
75203.44663103634,5.854478059106013,M,30.0,Yes,45.0,Udon,0.4087806611974998,Suburban,High School,Divorced
59147.77655546338,3.843827699874498,F,45.0,Yes,55.0,Khon Kaen,0.7500295400907521,Urban,College,Married
50434.96294245821,4.741797685297129,M,71.0,No,47.0,Khon Kaen,-0.2750952964388086,Suburban,Graduate School,Married
82915.78565224963,,M,27.0,Yes,31.0,Khon Kaen,-0.3776171759772024,Suburban,College,Divorced
62393.79774298855,6.0874623405163,F,86.0,No,59.0,Mahasarakam,0.9782388877966612,Rural,High School,Divorced
57241.76579398259,7.482514640847918,M,71.0,No,48.0,Udon,-0.37313203156991076,Rural,High School,Married
62228.650513079236,3.395871571768552,F,31.0,Yes,37.0,Khon Kaen,0.06727736766690345,Urban,High School,Divorced
50814.69981019286,5.520844416934595,M,47.0,No,52.0,Mahasarakam,0.7150184352041514,Rural,College,Single
38885.576630446456,4.113213049373459,F,63.0,No,56.0,Udon,0.044913565582813425,Rural,College,Married
58973.983223876756,5.62688711629223,F,53.0,No,35.0,Mahasarakam,,Rural,College,Married
51160.7418875015,7.31735123566377,F,74.0,Yes,66.0,Udon,,Urban,High School,Divorced
59753.13489421677,6.399462399170091,,78.0,No,61.0,Khon Kaen,-0.3764207099140002,Urban,Graduate School,Divorced
61138.050427316375,5.924850171480308,M,57.0,No,40.0,Khon Kaen,0.10554111548748377,Suburban,High School,Married
64824.81234352149,3.8022155926077343,F,43.0,Yes,53.0,Khon Kaen,0.7153755527666338,Urban,Graduate School,Single
68253.10141954517,3.3805864578116487,F,32.0,Yes,50.0,Udon,-0.7742952789180928,Rural,Graduate School,Single
69068.70532640492,1.1586719438270014,F,43.0,Yes,54.0,Khon Kaen,0.5709263915798511,Urban,Graduate School,Single
,6.025369712418627,M,38.0,Yes,49.0,Khon Kaen,-1.3263123658810498,Urban,Graduate School,Married
79019.61220260501,8.035052040618348,F,33.0,No,29.0,Khon Kaen,0.686398263233389,Suburban,College,Single
55290.818960319564,4.592949897385662,M,67.0,Yes,65.0,Udon,-0.2504350743150484,Suburban,Graduate School,Single
82586.20807845893,3.900595347841162,M,,Yes,45.0,Udon,0.3195771442796644,Urban,Graduate School,Married
73662.0893471093,4.023178779602086,F,31.0,Yes,44.0,Udon,-0.44180536882195537,Rural,High School,Married
74591.01940582479,6.364804329912367,M,44.0,Yes,43.0,Mahasarakam,0.0063745378797095825,Urban,Graduate School,Divorced
62040.68194592678,7.0082085153037585,M,75.0,No,46.0,Mahasarakam,1.5,Rural,Graduate School,Married
63459.920360211865,5.643690168233245,F,40.0,Yes,48.0,Udon,-0.9311863733890365,Suburban,College,
38805.521745785445,3.063658772591103,F,63.0,No,44.0,Khon Kaen,-0.9600324027305692,Rural,Graduate School,Married
51860.42927886077,5.0923917741701,M,42.0,No,42.0,Khon Kaen,-0.4502829972126264,Rural,Graduate School,Married
53820.64087364687,5.27131311218733,M,42.0,No,38.0,Khon Kaen,-0.5178531650473027,Rural,High School,Single
48086.44331010239,3.571723454810111,M,53.0,Yes,63.0,Mahasarakam,-0.47811041448635383,Urban,Graduate School,Divorced
60794.54446202516,4.686464041363268,F,47.0,Yes,49.0,Udon,-0.7947110157231843,Urban,Graduate School,Single
66419.08255099425,5.286441945526732,F,59.0,Yes,60.0,Khon Kaen,0.6900263267774532,Urban,High School,Divorced
70918.3684832866,8.101665629272045,M,54.0,No,24.0,Mahasarakam,0.42635260767492605,Rural,College,Married
69783.12576602418,4.2315411103389575,M,43.0,Yes,47.0,Mahasarakam,0.2340918620412858,Suburban,High School,Single
47565.23698038521,5.3431169848496,M,44.0,No,53.0,Khon Kaen,-0.7757122266168772,,Graduate School,Married
59152.2931234871,6.039913678132359,M,53.0,Yes,51.0,Khon Kaen,0.408044426479093,Suburban,,Divorced
63665.63892352953,3.6205065684439894,F,62.0,Yes,53.0,Khon Kaen,0.30429177061821383,Suburban,College,Divorced
65192.54501415186,4.706443494701104,F,53.0,Yes,52.0,Mahasarakam,-0.5823325584411347,Suburban,College,Divorced
52910.07743722592,4.012420210255245,F,52.0,No,54.0,Udon,0.004866412920291843,Rural,Graduate School,Married
54510.228952077065,4.962643452791741,F,48.0,No,48.0,Khon Kaen,0.08990903408129192,Rural,High School,Married
88455.25408496393,6.434215428781845,M,40.0,Yes,24.0,Khon Kaen,-0.2588044812521456,Suburban,High School,Divorced
63501.16313620598,4.939522552804114,M,64.0,Yes,68.0,Khon Kaen,-0.2455730707526956,Suburban,High School,Divorced
62207.7446151842,4.535919242724278,M,,Yes,,Khon Kaen,0.2207788115274324,Urban,Graduate School,Divorced
75183.771884696,7.391502389170769,F,73.0,No,32.0,Mahasarakam,0.19290360333101803,Suburban,Graduate School,Single
61048.852428974766,4.213537997371076,M,54.0,Yes,60.0,Khon Kaen,-0.40451203890147436,Suburban,Graduate School,Divorced
56660.47840885698,4.280839377436928,F,63.0,Yes,66.0,Mahasarakam,-0.15790995345597997,Urban,High School,Married
39598.07121522931,3.311439188336353,F,48.0,No,,Khon Kaen,0.34604119498515995,Urban,Graduate School,Married
68963.77479227024,4.687381887552671,F,50.0,Yes,45.0,Mahasarakam,-0.20967220127297925,Urban,Graduate School,Single
69985.01644811897,3.3863164731494777,F,35.0,Yes,44.0,Mahasarakam,-0.3363772009798769,Suburban,College,Divorced
76905.21557052215,6.376325347639037,M,64.0,No,34.0,Khon Kaen,,Rural,College,Married
79696.75054844524,8.069680270543696,F,23.0,No,24.0,Mahasarakam,0.018787997798003622,Rural,High School,Married
68155.65921023648,5.658574592988847,M,33.0,Yes,39.0,Udon,-0.05522940491237335,Urban,College,Divorced
64701.86559429916,4.877547582176058,M,45.0,Yes,52.0,Mahasarakam,-0.7984885101352069,Urban,College,Divorced
73384.25505656452,4.64060291589168,M,41.0,Yes,41.0,Mahasarakam,0.48412119242588436,Suburban,High School,Single
60195.71539756926,6.4039664371885925,F,60.0,No,47.0,Khon Kaen,1.1245303255907018,Rural,Graduate School,Married
41841.502402765385,5.156279093250438,M,66.0,No,51.0,Mahasarakam,0.2807144263534452,Rural,Graduate School,Married
45365.06102873626,4.6182805946497565,F,39.0,No,39.0,Khon Kaen,0.3652329820157133,Suburban,High School,Divorced
49748.2118546616,4.701316647052467,F,,No,45.0,Khon Kaen,0.30726968592976983,Rural,College,Married
56335.42368006841,6.397171355160451,F,24.0,No,39.0,Mahasarakam,-0.10335600913814506,Rural,High School,Married
60011.68141164909,7.702284078057663,F,72.0,No,56.0,Mahasarakam,-0.4751078965868727,Suburban,Graduate School,Married
68467.50136754703,3.9616357739654124,F,37.0,Yes,48.0,Udon,-0.8439236474205195,Urban,College,Divorced
86758.8441694892,4.8743561264708735,M,30.0,Yes,24.0,Udon,0.0802634864301929,Urban,College,Divorced
69114.162840552,5.212310768098126,M,52.0,Yes,46.0,Khon Kaen,0.27298770734279376,Suburban,High School,Divorced
,4.008013799588283,M,44.0,Yes,54.0,Udon,0.1199381140483137,Suburban,Graduate School,Divorced
72143.73956127204,5.638240116995767,F,33.0,No,38.0,Udon,0.2961062999877683,Suburban,College,Married
51862.071094387225,5.98022261782158,F,33.0,No,42.0,Khon Kaen,-0.050304464944564115,,College,Married
69183.62206255789,5.629495279603697,M,67.0,Yes,47.0,Mahasarakam,0.3706684307545558,Urban,High School,Divorced
72879.79974418429,,M,84.0,No,52.0,Udon,0.028570088325334808,Rural,High School,Single
53091.99348926351,6.645215327352677,M,44.0,No,33.0,Khon Kaen,0.45150621636022104,Suburban,Graduate School,Married
71462.40846921448,3.4184063514135383,F,52.0,Yes,56.0,Mahasarakam,0.7001201821200713,Urban,College,Divorced
81835.64490543143,3.5144362855684084,M,26.0,Yes,39.0,Khon Kaen,-0.7983716935023306,Urban,College,Married
82874.39833189794,5.265637697719838,M,23.0,Yes,32.0,Udon,-0.6368563700313752,Suburban,College,Single
66557.89630904005,3.208561974646302,F,42.0,Yes,63.0,Udon,-0.11164769834778544,Suburban,College,Single
70976.18529890952,3.5550238668150764,F,29.0,Yes,52.0,Udon,-0.567255839633646,Urban,College,Single
67237.12939120119,5.452389678942524,M,44.0,Yes,38.0,Udon,0.014279812425430707,Urban,College,Divorced
