Marital Status,Location Code,Monthly Income,City,Brand Loyalty,Months with Company,Online Activity,Renew,Gender,Education Level,Years after high school graduation
Married,Rural,4916.476872601596,Osaka,0.10994621156989876,52.0,4.934036050058281,No,Male,College,
Divorced,Urban,4645.988380931455,Tokyo,-0.22609059184534616,45.0,2.769590277432526,Yes,Male,College,22.0
Single,Urban,5334.002817598542,Osaka,-0.215157800558775,48.0,5.4722782125067315,Yes,Female,Graduate School,40.0
Single,Rural,4613.214737456739,Tokyo,-0.1550055599092695,73.0,4.9238416033927574,No,Female,High School,25.0
Married,Suburban,4654.455828393883,Tokyo,-0.25698423315219804,28.0,5.3833679233849265,No,Female,High School,23.0
Single,Urban,3721.979009478449,Tokyo,0.45793176298381166,,4.601160712893316,Yes,Male,High School,18.0
Married,Suburban,6013.7093050454,Kyoto,-0.11269759156448067,37.0,,No,Male,High School,27.0
Single,Suburban,4997.139651716232,Tokyo,-0.2350510761021487,65.0,3.830840703412826,No,Male,High School,34.0
Married,Urban,3679.0146279138107,Osaka,-0.23713753793834788,54.0,4.8579459093923205,No,Female,College,31.0
Single,Urban,4073.1031920692967,Kyoto,-0.7454416997667561,,6.218292943620895,Yes,Male,Graduate School,26.0
Divorced,Urban,6214.779015449379,Tokyo,-0.42836820392637487,68.0,3.838515843202044,Yes,Male,Graduate School,46.0
Divorced,Suburban,5961.04820784766,Tokyo,-0.13040323343940985,69.0,5.763379462179617,Yes,Male,High School,39.0
Married,Suburban,4848.138763774188,Osaka,-0.2510863829151073,65.0,4.984513504303191,No,Female,College,25.0
Divorced,Urban,4489.155447846417,Osaka,-0.08450205772505129,57.0,5.395125914623847,Yes,Male,College,29.0
Divorced,Rural,6995.812173805863,Osaka,-0.08514219151824548,89.0,3.6520871282786613,No,Male,High School,29.0
Married,Rural,3172.2356557163607,Osaka,-0.5487008715662864,54.0,5.842579445367175,No,Male,College,21.0
Married,Urban,4357.362497688908,Tokyo,-0.8641216737226113,70.0,4.767999956572482,Yes,Female,Graduate School,36.0
Single,Suburban,3958.6011077986595,Kyoto,-0.10173221470649774,89.0,5.350060489693941,Yes,Female,College,30.0
Married,Rural,6114.877821356734,Osaka,-0.22557971035372126,69.0,4.467132217322568,No,Female,Graduate School,29.0
Married,Urban,5240.756243331995,Kyoto,-0.48642585350772416,38.0,4.84019166466359,Yes,Female,College,31.0
Divorced,Rural,,Osaka,0.44437112606518314,59.0,3.375893786935337,No,Female,High School,35.0
Divorced,Urban,7515.668637212648,Osaka,0.14752307798468528,54.0,6.77947590588753,Yes,Male,High School,46.0
Divorced,Urban,3358.936284389818,Tokyo,-0.8510103073841125,41.0,1.917553567992735,Yes,Male,High School,28.0
Divorced,Urban,5512.902690025539,Osaka,0.1126708561956859,46.0,3.391903907988894,Yes,Male,College,20.0
Divorced,Rural,5244.083859135576,Kyoto,-0.10380313501829916,83.0,5.72367026816231,Yes,Male,Graduate School,
Single,Suburban,3387.727666861592,,-0.15699737591290464,75.0,4.328146229602468,Yes,Male,College,20.0
Single,Rural,5657.905159406814,Osaka,-0.2509482137141743,54.0,5.1263172094289855,No,Female,College,20.0
Divorced,Suburban,4871.2134847111565,Kyoto,-0.530093011200529,38.0,4.702677773369019,Yes,Male,College,27.0
Single,Rural,4746.831075712922,Tokyo,-0.16644674265838805,86.0,4.57370097327797,No,Male,High School,29.0
Married,Rural,4131.676334606438,Tokyo,0.3389069469671907,43.0,5.401621497567912,No,,High School,
Single,Urban,4430.931264487646,Kyoto,0.5780659236587433,44.0,3.9942376953730006,No,Male,College,40.0
Married,Urban,,Tokyo,-0.2985008593625027,48.0,4.443898876803468,No,Male,Graduate School,31.0
Divorced,Rural,4943.652154641852,Tokyo,-0.7400386407256349,63.0,4.739722673182811,Yes,Female,Graduate School,30.0
Married,Suburban,5001.604611810032,Osaka,0.008538004515753927,72.0,7.006434116797152,Yes,,College,20.0
Married,Suburban,,Tokyo,-0.6901092497517491,88.0,5.825861918085206,No,Female,College,17.0
Single,Rural,5605.75243848712,Osaka,0.07524627660604288,63.0,3.697581712698,No,Female,Graduate School,33.0
Single,Urban,5475.90523068432,Kyoto,-0.7424976640788594,48.0,3.489329418766669,Yes,Male,High School,43.0
Divorced,Rural,4642.317254440913,Tokyo,-0.3498085102968805,59.0,5.308731813123503,No,Male,High School,25.0
Married,,4036.9157675527053,Tokyo,-0.5739681233301046,63.0,5.6208721289989185,No,Female,College,23.0
Married,Rural,3561.5453826758658,Kyoto,-0.22228229626427426,57.0,5.306432826698434,No,Female,College,31.0
Divorced,Suburban,3804.60124878771,Osaka,-0.4758842869648572,21.0,6.020244955486033,Yes,Male,College,29.0
,Rural,4243.6295261351015,Kyoto,-0.35160371674522006,59.0,5.3181576055191035,No,Female,College,24.0
Single,Urban,5022.227031474262,Osaka,-0.8857491221398652,69.0,3.297807047032387,Yes,Male,College,31.0
Single,Rural,3554.7624608343694,Tokyo,-0.17875448557164425,58.0,5.8079592609982615,No,Female,College,26.0
Divorced,Urban,4286.522544575881,Tokyo,0.14366520054214615,48.0,6.018301811476919,Yes,Female,Graduate School,30.0
Divorced,Urban,4266.201577218231,Tokyo,0.16019088773528622,75.0,5.429456054613373,Yes,Female,College,15.0
Single,Urban,2883.136937257592,Kyoto,0.28377399917199775,50.0,4.984154921155497,Yes,Male,Graduate School,10.0
Married,Rural,3309.4109278200003,Osaka,-0.10545964810594935,48.0,5.855357409004453,No,Male,High School,28.0
Married,Rural,5265.368377201893,Osaka,-0.18313778654657067,65.0,5.674478417414018,No,Male,High School,25.0
Divorced,Suburban,4765.80004213566,Kyoto,-0.9852936205995603,71.0,5.339022201633015,Yes,Male,Graduate School,40.0
Married,Urban,4793.463977749914,Kyoto,-0.11215497338735234,59.0,5.535472687458022,No,Male,Graduate School,26.0
Married,Urban,3362.1261656084675,Osaka,-0.09620606213771662,67.0,5.4569791951063955,No,Female,High School,31.0
Married,Suburban,5415.393888343401,Kyoto,-0.03698920406800882,72.0,4.291298227065726,No,Female,College,34.0
Single,Urban,5620.909811661829,Tokyo,-0.6138363955019542,83.0,3.893592618692747,Yes,Female,Graduate School,26.0
Married,Suburban,4622.953647853052,Kyoto,0.7439492657380731,49.0,7.277428233351422,Yes,Female,High School,26.0
Divorced,Rural,3093.714139157929,Osaka,-0.28507201166624496,58.0,3.065675927439948,Yes,Female,Graduate School,18.0
Married,Urban,4125.001413808095,Osaka,0.3804239741984503,31.0,5.137092277904763,Yes,Female,High School,26.0
Divorced,Urban,4179.284576131296,Osaka,-0.7172914467178619,62.0,5.114886496347828,Yes,Female,High School,24.0
Married,Rural,3732.7026661833606,Tokyo,0.20083420880692393,40.0,5.556922347015347,No,Male,College,30.0
Single,Rural,4820.433017313282,Osaka,0.06846130218104873,31.0,4.287125890688288,No,Male,Graduate School,40.0
Divorced,Suburban,5702.522397227368,Tokyo,-0.6231594691610673,69.0,5.076242606668874,Yes,Male,Graduate School,44.0
Divorced,Urban,5812.058525539215,Tokyo,-0.1785949209182886,92.0,5.78362978377534,Yes,,College,42.0
,Suburban,4036.3925151829635,Osaka,0.04674006058476843,94.0,3.499373469078627,Yes,Male,College,17.0
Married,Rural,3906.7731056454463,Tokyo,-0.20369485999984455,56.0,5.249603236455161,No,Male,Graduate School,30.0
Married,Suburban,5848.726251870189,Tokyo,-0.0377813774142397,83.0,4.209399222813453,No,Female,Graduate School,33.0
Divorced,Rural,4799.136684361763,Kyoto,-0.2945813932267,64.0,,Yes,Female,Graduate School,35.0
Married,Suburban,4385.978472929308,Kyoto,0.25046823620885816,75.0,4.10817586981346,No,Female,College,34.0
Married,Suburban,5041.350168168256,Osaka,-0.8011039201215997,60.0,4.308969662106644,Yes,Male,College,25.0
Married,Urban,4919.616499657823,Osaka,0.14876951739641492,23.0,5.67499339235215,No,Male,Graduate School,20.0
Married,Urban,6375.744178112027,Osaka,-0.693218365874199,56.0,4.956250437594142,No,Male,College,19.0
Married,Rural,2617.211288256467,Osaka,-0.58721525616775,36.0,6.8613264914922,No,Female,High School,20.0
Single,Suburban,6352.059352663661,Kyoto,0.14630212094080358,56.0,4.688337326516161,No,Male,Graduate School,27.0
Divorced,Rural,5869.312798308121,Osaka,-0.372870914089904,70.0,4.3660245548403775,No,Male,Graduate School,31.0
Married,Suburban,5010.168053771846,Kyoto,0.07240882381201191,98.0,5.080376870627494,No,Male,High School,28.0
Married,Urban,6041.9250663643,Kyoto,0.19589441154249798,56.0,4.593858655299771,Yes,Male,High School,44.0
Married,Urban,4444.642413512018,Tokyo,-0.5284093884358306,56.0,3.859255706364005,Yes,Female,College,29.0
Divorced,Urban,6831.267559352434,Tokyo,0.7011113030470868,70.0,5.77894517830525,Yes,Male,College,42.0
Single,Suburban,3851.231828090463,Osaka,-0.16607219111711524,57.0,5.913709258439236,Yes,Female,College,25.0
Single,Suburban,5801.5210854790785,Tokyo,0.3607645501559358,72.0,6.0379557200258756,Yes,Male,Graduate School,33.0
Divorced,Suburban,5940.214018407564,Kyoto,0.1294899118770672,44.0,4.012023364315646,Yes,Male,,29.0
Married,Urban,4507.072467328048,Tokyo,-1.1062423943850943,52.0,4.200625422644758,Yes,Female,High School,21.0
Single,Urban,4319.992263302715,Tokyo,-0.3556576874575432,58.0,5.22122486453528,Yes,Female,High School,24.0
Divorced,Suburban,6690.114554360229,Kyoto,-0.46285595083798836,78.0,5.079395347005481,Yes,Female,Graduate School,55.0
Divorced,Urban,3471.8796724691024,Kyoto,-0.7874639426010365,65.0,4.3984985645118195,Yes,Male,Graduate School,28.0
Married,Urban,4002.675407342067,Tokyo,-0.6225581331719303,85.0,4.180761789707497,Yes,Female,Graduate School,16.0
Divorced,Rural,5465.483913435015,Tokyo,0.20632718620146906,58.0,5.609873355740974,Yes,Female,College,43.0
Single,Rural,6160.054579435817,,-0.14817454015781428,70.0,5.345875496180156,Yes,Male,College,
Divorced,Rural,5341.960845203147,Tokyo,-0.2702025321149276,19.0,5.5401847796032175,No,Male,Graduate School,22.0
Single,Suburban,2410.9355233511146,Kyoto,-0.803997994669197,59.0,5.333053220723272,Yes,Female,High School,16.0
Divorced,Suburban,5877.992022806054,Kyoto,-0.010011463756668615,77.0,6.024392398411326,Yes,Female,Graduate School,34.0
Single,Urban,5713.500475253708,Kyoto,-0.07004825685524624,62.0,5.907414786131307,Yes,Female,High School,34.0
Divorced,Rural,4201.734787802146,Tokyo,-0.13344145940006824,64.0,6.080062907158545,No,,High School,25.0
Married,Suburban,3642.9826576502137,Osaka,-0.008051111497073438,69.0,5.336777730553257,No,Male,Graduate School,31.0
Single,Urban,3708.2782022098854,Tokyo,-0.840897014457628,90.0,5.745786370598429,No,Female,High School,19.0
Married,Suburban,5210.4400550392975,Osaka,0.0558846031287325,60.0,4.991628576227293,No,Male,High School,27.0
Divorced,Suburban,4006.950908483779,Tokyo,0.07015470475069319,99.0,3.8278252749122195,Yes,Female,Graduate School,19.0
Single,Rural,6402.5308933968445,Kyoto,-0.31562094720752165,63.0,3.6947702348732556,No,Male,High School,29.0
Married,Suburban,7091.771978657711,Osaka,-0.4531401648872261,67.0,2.653550885821053,Yes,Male,Graduate School,35.0
Divorced,Urban,6098.085618828856,Tokyo,-0.24455516373873337,62.0,4.382136038645665,Yes,Female,College,24.0
Divorced,Rural,4745.224766111288,Tokyo,-0.35382703647024044,31.0,4.6708085768752206,No,Male,Graduate School,29.0
Single,Rural,5325.119284773632,Osaka,-0.587280397779944,53.0,4.860645699448114,No,Female,College,22.0
Divorced,Urban,5975.049868564947,Tokyo,0.03457373761199273,54.0,4.824810967295912,Yes,Male,Graduate School,28.0
Married,Rural,6056.057121488818,Tokyo,0.3949442092533113,86.0,4.129647533870859,No,Female,College,38.0
Divorced,Urban,4221.223278797608,Osaka,-0.22355171077999475,56.0,5.478848694387536,Yes,Female,High School,32.0
Divorced,Rural,3634.8243106515138,Osaka,-0.45193871372380595,55.0,4.534041922722119,Yes,Female,High School,26.0
Married,Suburban,5625.975439799521,Osaka,-0.4302403437421541,72.0,4.000193539754449,No,Male,High School,27.0
Married,Rural,4496.404342213855,Tokyo,0.07739004452807574,76.0,3.917688231686501,Yes,Female,,21.0
Married,Rural,4170.949028322772,Osaka,-0.4598460700542697,76.0,5.482117369598564,No,Male,High School,27.0
Single,Urban,,Kyoto,0.8428747552711364,38.0,5.515834478774211,Yes,Male,Graduate School,16.0
Single,Urban,2634.8192792368773,Osaka,-0.9533586323809394,68.0,2.101517338578058,Yes,Female,High School,19.0
Married,Rural,6590.29770824084,Tokyo,0.768122586272838,93.0,3.0763899345996877,No,Female,Graduate School,39.0
Married,Urban,4579.452246761812,Kyoto,-0.9294682583485092,54.0,5.32587401159723,Yes,Female,Graduate School,31.0
Single,Urban,3101.727311625892,Tokyo,-0.4162979459543615,,3.1841398294042507,Yes,Male,High School,8.0
Married,Rural,3151.1767221045475,Kyoto,-0.09589137729868358,63.0,4.958850954624533,No,Male,College,31.0
Divorced,Suburban,5202.7379308984455,Osaka,-0.5007997249140761,41.0,3.481447210956998,Yes,Male,College,19.0
Divorced,Urban,5116.179611641177,,-0.37250626520430763,64.0,6.512389581257685,Yes,Female,High School,35.0
Married,Rural,6104.349580418963,Osaka,,68.0,4.446563626355894,No,Female,Graduate School,27.0
Married,Urban,6446.299250451667,Osaka,-0.14769048492153017,66.0,4.747388255846234,Yes,Female,High School,34.0
Married,Rural,5304.535479125527,Osaka,-0.2492703819155056,72.0,4.800327705374248,No,Male,College,22.0
,Suburban,5124.160658837893,Kyoto,0.3582465756411397,88.0,4.183714389852776,No,Male,College,34.0
Divorced,Rural,4705.99333874533,Kyoto,-0.587193423570601,79.0,4.676625885662365,No,Female,High School,25.0
Married,Rural,4607.133518698498,Tokyo,-0.5875925623553069,61.0,4.980752327135113,No,Male,High School,21.0
Divorced,Suburban,5527.013678712968,Osaka,-0.5642035163969201,61.0,7.503131441242553,Yes,Male,College,26.0
Single,Suburban,4180.922774256442,Tokyo,0.6459198871039928,43.0,5.043732613350568,Yes,Female,College,13.0
Married,Rural,5492.589200137855,Kyoto,-0.10830198208529554,53.0,4.927557802594127,No,Male,College,27.0
Married,Suburban,6830.067170168759,Tokyo,0.30187401191738883,64.0,2.5661589777169898,No,Female,College,39.0
Single,Suburban,3465.9075116812337,Tokyo,0.046978994108217986,79.0,6.9378694443271165,,Female,Graduate School,7.0
Single,Suburban,4944.271450693155,,0.6156131556795553,59.0,6.121714550728387,Yes,Female,High School,38.0
Divorced,Urban,5568.783220003088,Kyoto,0.32524194618026026,62.0,6.0639793293039155,Yes,Male,College,29.0
Single,Urban,5196.553555145627,Osaka,0.1001849967564547,46.0,7.228820760274093,Yes,Female,College,45.0
Single,Rural,6832.048710721114,Kyoto,-0.413201526514031,69.0,5.512597909195394,Yes,,High School,41.0
Single,Suburban,5783.590793284627,Tokyo,0.06817918575864151,80.0,7.82525398052957,Yes,,College,40.0
Married,Suburban,6653.485811413755,Osaka,0.38606012516754784,61.0,5.8001993417908215,Yes,Male,Graduate School,43.0
Single,Rural,6294.379929403906,Tokyo,0.027339172609231077,54.0,4.199643498510872,No,Male,High School,31.0
Single,Rural,4183.125073888785,Tokyo,-0.09902696338921219,113.0,4.4987224522114655,No,Female,Graduate School,32.0
Married,Rural,4057.5975453167325,Tokyo,-0.20227188892550496,62.0,4.866775255539526,No,Male,High School,33.0
Divorced,Urban,5934.0618819659485,Osaka,-0.28652221568573844,51.0,2.703216080421822,Yes,Male,Graduate School,40.0
Divorced,Rural,4832.777117795146,Kyoto,-0.15350850272982922,60.0,5.0052912679125,No,Female,College,29.0
Divorced,Urban,3797.0838651105814,Kyoto,-0.6042495587483052,,1.29591024918596,Yes,Female,High School,7.0
Single,,3809.460112289822,Kyoto,0.2573024421467085,40.0,4.605186118556704,Yes,Male,Graduate School,27.0
Divorced,Rural,5217.017866937024,Tokyo,0.5083825348183434,53.0,4.167349270197614,Yes,Female,Graduate School,26.0
Divorced,Rural,5946.76271827407,Tokyo,-0.174723503048636,63.0,4.042445426634993,No,Male,Graduate School,28.0
Divorced,Urban,4341.761841560623,Kyoto,0.057463842629369044,75.0,3.308972351867646,Yes,Female,Graduate School,17.0
Married,Rural,5441.2601209255645,Osaka,-0.1667040081941591,72.0,4.763990843751184,No,Male,Graduate School,32.0
Divorced,,7038.997492622228,Kyoto,0.5704077965538972,36.0,4.416048927716105,Yes,Male,High School,44.0
Divorced,Urban,6634.597789102136,Osaka,0.32667454827453724,85.0,5.730317497683721,Yes,Female,Graduate School,29.0
Married,Suburban,4320.2999042849915,Tokyo,-0.29292435274538614,83.0,5.53721706309329,No,Male,College,21.0
Divorced,,2353.281020263962,Tokyo,-0.2617622209659121,76.0,5.741613704095618,Yes,,High School,14.0
Married,Urban,5165.315996517748,Kyoto,0.11956052274773316,43.0,5.424161050075547,Yes,Female,College,33.0
Single,Urban,4867.824513370008,Tokyo,-0.6996918753089516,85.0,3.8280468560222145,Yes,Male,High School,36.0
Single,Urban,6069.29362892519,Kyoto,0.31108460913097136,47.0,5.780008488812321,Yes,Female,High School,24.0
Divorced,Urban,3143.061177806833,Kyoto,-0.48042387440068274,55.0,3.9534127141358932,Yes,Male,Graduate School,16.0
Divorced,Urban,5423.680268664934,Tokyo,-0.20970695980490955,73.0,6.551074175507683,Yes,Male,High School,40.0
Divorced,Urban,5701.083178350787,Osaka,-0.2946804925397839,77.0,5.266277902445066,Yes,Female,College,33.0
Divorced,Urban,5888.151133920707,Kyoto,1.0060630938353559,44.0,4.837740424188413,Yes,Male,,16.0
Married,Rural,4733.859629906807,Osaka,-0.4802748750403203,58.0,5.724873426417388,No,Female,College,22.0
Divorced,Rural,5142.815181567098,Tokyo,-0.4444465524686426,16.0,6.595475124958921,No,Female,High School,15.0
Single,Suburban,6595.72948763623,Osaka,0.04716185228096387,53.0,4.5303470410391755,No,Male,High School,29.0
Married,Rural,5386.029896529879,Osaka,0.2962973141107258,65.0,,Yes,Female,Graduate School,17.0
Divorced,Urban,4286.527973067373,Osaka,0.08272909014943974,35.0,4.570099803633657,Yes,Female,High School,23.0
Married,Suburban,4988.09630666033,Kyoto,0.3468379021402692,34.0,4.69170463999106,Yes,Male,College,29.0
Married,Rural,4821.635810940966,Osaka,1.2944986576159696,62.0,4.371145100946039,No,,Graduate School,44.0
Single,Urban,6299.539283689929,Tokyo,-1.377326361013312,61.0,3.4757847092658083,Yes,Male,College,50.0
Married,Rural,4250.848662189139,Osaka,-0.22183160683184652,52.0,4.190301560416573,No,Male,Graduate School,
Divorced,Urban,5440.548463837771,Kyoto,0.13302387177682345,69.0,5.791603562250639,Yes,Female,College,40.0
Single,,6126.521460316535,Kyoto,-0.8602150669453199,43.0,3.7197366689030735,Yes,,College,39.0
Married,Rural,4866.966669046641,Tokyo,0.4967097876698232,62.0,4.333577309250081,No,Male,College,38.0
Single,Suburban,3800.3694188226855,Tokyo,-0.3298913681607528,51.0,5.2885540774453546,No,Male,Graduate School,25.0
Married,Urban,5839.818619965737,Osaka,0.24688276706254775,35.0,4.061372676479467,Yes,Female,High School,33.0
Single,Urban,5009.735284450921,Tokyo,-0.03428131579400817,47.0,4.652498576209879,Yes,,High School,22.0
Divorced,Urban,5327.256221401376,Tokyo,-0.4435093842770759,109.0,5.878033966044718,Yes,Male,College,37.0
Single,Urban,5088.670239906423,Osaka,-0.036853494382780405,41.0,4.358623225693889,Yes,Female,Graduate School,25.0
Married,Rural,5033.946127163814,Kyoto,-0.6293086058556249,68.0,5.548711335817127,No,Male,Graduate School,18.0
Divorced,Urban,6086.088477191377,Osaka,1.008273293565882,58.0,6.439381522028374,Yes,,Graduate School,32.0
Married,Suburban,6066.398112936068,Tokyo,-0.6530193283812473,49.0,4.532578299850683,No,Female,High School,20.0
Married,Urban,,Osaka,0.7767470062328705,66.0,5.4908481569132785,Yes,Male,College,41.0
Single,Suburban,4229.954165636911,Kyoto,-1.2115029479772865,72.0,2.502545029187937,Yes,Female,High School,31.0
Divorced,Urban,5054.101323724962,Osaka,-0.21354826646844838,66.0,6.415626289696887,Yes,Male,High School,49.0
Married,Rural,3623.7425026527444,Tokyo,-0.22650493707681263,74.0,5.823859470518206,No,Female,Graduate School,25.0
Divorced,Suburban,3502.719627102969,Tokyo,-1.1128361258101596,59.0,4.967591468790188,Yes,,College,36.0
Divorced,Urban,4614.811754407876,Tokyo,0.09640050318539228,68.0,4.572488496715946,Yes,Male,Graduate School,28.0
Divorced,Urban,3869.005194343469,Osaka,-1.0849487780193705,69.0,4.406894997646888,Yes,Male,High School,13.0
Divorced,Suburban,4644.248045430235,Tokyo,0.12541405169034864,51.0,3.6692384738348838,Yes,Female,Graduate School,22.0
Divorced,Suburban,4960.252182440672,Osaka,0.35671978763950807,54.0,4.705111763725386,Yes,Male,College,25.0
Divorced,Rural,3915.932228119389,Kyoto,-0.17331031448354833,57.0,4.195651979188702,Yes,Male,College,20.0
Single,Urban,3701.7515424370004,,0.3810190815240795,98.0,4.51719389855411,Yes,Male,High School,18.0
Married,Rural,5043.200498977103,Osaka,-0.4474471336982617,102.0,4.989936965803269,No,Male,High School,31.0
Married,Rural,5181.533859693653,Osaka,-0.8349800477462099,26.0,4.561340317451041,No,Male,Graduate School,23.0
Single,Urban,5338.15742114081,Osaka,-0.2456407934770265,68.0,4.850443012788775,No,Female,College,25.0
Married,Rural,5209.705877977788,Kyoto,-0.4525367513571826,80.0,4.308627400106179,No,Female,High School,27.0
Married,Urban,5481.04787214731,Tokyo,-1.3859858870787825,58.0,4.191188926752278,Yes,Female,High School,39.0
Married,Rural,2506.625351999219,Osaka,-0.8911721069618158,61.0,7.28136398956763,No,Male,College,11.0
Married,Rural,5736.638886060059,Kyoto,-0.2597289602108461,89.0,4.81255180130907,Yes,Male,High School,36.0
Single,Urban,5508.325093729997,Tokyo,0.25043148772894486,73.0,7.484481299463328,Yes,Female,High School,47.0
Divorced,Suburban,4907.022508337439,Osaka,-0.05224942196536719,48.0,4.810631946194437,Yes,Male,Graduate School,22.0
Divorced,Urban,3724.2235827853756,Osaka,-0.5174242120947276,62.0,2.895024962361056,Yes,Female,,25.0
Married,Suburban,5328.934624236002,Tokyo,-0.4275487349252702,32.0,5.2038872850127955,No,,College,22.0
Single,,6746.513821693104,Osaka,0.33620930520938275,96.0,2.1422491201991605,Yes,Female,Graduate School,41.0
Married,Suburban,4029.5542478677617,Tokyo,-0.7521852492864298,40.0,5.807848730998685,No,Male,College,18.0
Married,Rural,5690.365521294564,Osaka,0.2755371781010175,62.0,4.116108646137706,No,Female,Graduate School,39.0
Single,Urban,4575.960539821435,Tokyo,-0.09774986376214678,46.0,6.839477317558838,Yes,Male,Graduate School,40.0
Married,Urban,7381.720336917574,Kyoto,0.38594943864869335,52.0,5.5576609004353665,Yes,Female,Graduate School,45.0
Divorced,Rural,5238.827296769494,Osaka,-0.3233901808402267,39.0,5.390498154279474,No,Female,Graduate School,22.0
Single,Urban,4990.780297455141,Tokyo,0.604046371675823,60.0,6.40932174691479,Yes,Female,College,34.0
Divorced,Urban,4337.957105452538,Kyoto,-0.1722361124553249,83.0,4.048267968009438,Yes,Female,High School,27.0
Single,Suburban,5654.684196343725,Osaka,0.05501142395836761,52.0,5.099721013997495,Yes,Male,College,33.0
Married,Suburban,4769.873068907958,Kyoto,-0.2485815689810712,88.0,3.7687626607872935,No,Male,College,25.0
Single,Suburban,4515.50375867839,Tokyo,0.07625395296508791,69.0,4.986885592670461,Yes,Male,College,29.0
Single,Suburban,3458.6729754387416,Tokyo,-0.030043349120203955,72.0,4.784712102867334,Yes,Male,High School,35.0
Divorced,Rural,4880.915563714466,Tokyo,-0.1350063794651341,47.0,6.300964622913883,,Male,Graduate School,20.0
Married,Suburban,6406.036337756526,Osaka,-0.18933679049321153,73.0,3.5389783168900193,No,Male,College,36.0
Married,Suburban,6444.16597256191,Tokyo,-0.23531179628089943,50.0,5.221517552441684,Yes,Male,Graduate School,30.0
Single,Urban,5146.642926738656,Kyoto,0.8728390555795555,61.0,7.58186292531668,Yes,Female,High School,39.0
Single,Urban,4984.988764009477,Osaka,-1.0546424418660676,70.0,3.849226625029941,Yes,Female,College,22.0
Married,Urban,4225.035799729269,Osaka,-0.21952286202111593,99.0,5.425387999795283,Yes,Female,Graduate School,16.0
Married,Suburban,2048.1706640859875,Kyoto,0.40795351402825186,75.0,5.550270404987714,No,Male,College,38.0
Single,Urban,5214.205170513223,Kyoto,-0.5946678637464373,80.0,5.410425294056709,Yes,Male,Graduate School,37.0
Married,Rural,3837.7019169752957,Tokyo,-0.6683062868515206,68.0,4.101828290447157,Yes,Female,High School,22.0
Divorced,,5002.912861807869,Osaka,0.11279192721090825,102.0,3.6141120563968405,Yes,Male,Graduate School,
Married,Rural,4718.922978142175,Osaka,0.4434964919614397,58.0,5.077017954315889,No,Male,High School,32.0
Married,Suburban,5339.676444853004,Kyoto,-0.07578560133994211,95.0,4.544474149971733,No,Male,Graduate School,28.0
Married,Suburban,5409.264859777217,Tokyo,-0.12479511446973451,36.0,3.4800341519235585,No,Male,College,34.0
Divorced,Suburban,2657.197318595153,Kyoto,-0.9240475385028872,45.0,3.0872052880946574,Yes,Male,,19.0
Married,Rural,5592.776242496045,Tokyo,-0.4739533920397778,58.0,5.456236450900722,No,Male,High School,21.0
Married,Rural,6213.351865955789,Osaka,0.6457153698909953,90.0,2.4969657228157893,No,Male,College,45.0
Divorced,Suburban,4848.6963476784085,Osaka,0.4685166572192552,50.0,5.901485255482772,Yes,Male,College,26.0
Single,Urban,2530.168315969818,Kyoto,,35.0,3.8137216898386628,Yes,Female,High School,11.0
Married,Rural,6962.811602136525,Osaka,-0.21982565200605908,63.0,3.9625840091467173,No,Male,High School,34.0
Divorced,Rural,5489.991713471024,Osaka,-0.22545793472561937,45.0,2.661803666674092,Yes,Male,College,35.0
Divorced,Urban,5698.629343574011,Osaka,0.5573115781672835,86.0,6.566439343554479,Yes,Female,College,29.0
Divorced,Urban,5849.45223159726,Osaka,0.2229746220274118,49.0,4.124811548307806,No,Male,,31.0
Married,Suburban,5376.097260044308,Kyoto,-0.305200209861643,70.0,4.504369783787048,No,Female,Graduate School,26.0
Married,Rural,4035.231842953088,Osaka,0.12008250339056731,41.0,5.541234612263267,No,Female,Graduate School,31.0
Married,Suburban,3732.9976464810165,Osaka,-0.34264735839397203,61.0,6.112265248806736,No,Female,High School,21.0
Single,Suburban,3635.557692246801,Tokyo,-0.3502752744519796,40.0,5.377718518327113,No,Female,Graduate School,30.0
Married,Rural,4811.1343145666615,Tokyo,-0.2994617757091073,54.0,5.787356184603431,No,Male,College,17.0
Single,Rural,3503.3464240658395,Kyoto,-0.08788333585211325,43.0,7.306857762725638,No,Female,,19.0
Single,Rural,,Tokyo,-0.3546863850910252,35.0,3.3000139457825295,No,Female,Graduate School,27.0
Divorced,Rural,4609.6042245353965,Tokyo,0.019902399179900943,46.0,4.202792495223496,Yes,Female,High School,34.0
Married,Urban,5157.035183852367,Osaka,-0.262685128840341,52.0,3.937553084579028,Yes,Male,High School,18.0
Married,Suburban,4634.575748575006,Osaka,-0.333299100782335,67.0,5.216098279838052,No,Male,High School,23.0
Divorced,Urban,5014.577639186162,Osaka,0.2358201275544507,28.0,4.680171397482447,Yes,Male,Graduate School,30.0
Married,Suburban,5923.9192560607635,Osaka,0.2884218006228113,48.0,3.5715660280178367,No,Female,College,38.0
Single,Suburban,2769.142352638982,,-0.4435920797933864,64.0,4.4305688594267085,Yes,Male,High School,11.0
Married,Rural,5950.720447553882,Tokyo,0.5837232515262545,60.0,2.983594708119215,No,Male,High School,42.0
Single,Urban,5143.487144498765,Kyoto,0.23941562398847016,42.0,3.9185864710020586,Yes,Female,Graduate School,21.0
Single,Rural,3514.610099719223,Osaka,-0.1449659885909587,84.0,5.740737568171538,No,Male,Graduate School,28.0
