Active online hours,Months after becoming member,Gender,Marital Status,Years after high school graduation,Education Level,Brand Loyalty,Monthly Income,Location Code,Renew,City
2.2803807193105676,58.0,F,Divorced,30.0,College,-0.5025271330436507,6292.331196038307,Suburban,Yes,Tokyo
8.301312375634872,69.0,M,Single,,College,0.07701375983889008,6972.921708710041,Rural,No,Kyoto
2.9999601408568783,54.0,,Single,33.0,College,-0.4127506821720027,6171.606006098885,Urban,Yes,Tokyo
5.039395880150553,39.0,F,Single,19.0,Graduate School,-0.0440802627365172,6493.502228818426,Urban,Yes,Kyoto
7.518027494004923,52.0,F,Divorced,17.0,High School,0.4082209354414439,5176.238339729584,Urban,Yes,Osaka
7.282570196547545,87.0,M,Divorced,39.0,High School,0.652009650353364,4727.355373337998,Rural,No,Osaka
7.303792339863208,69.0,M,Married,32.0,High School,-0.16517388539770433,3454.8735192788527,Rural,No,Kyoto
4.520202592678027,52.0,F,Divorced,29.0,College,0.1967310716541661,5787.1654836846255,Suburban,Yes,Kyoto
4.221152197692549,52.0,M,Married,23.0,High School,0.805173958125184,4684.717358910243,Rural,No,Tokyo
6.433216733341109,74.0,F,Married,23.0,Graduate School,0.46697797260585167,4518.457495113242,Rural,No,Osaka
4.340290675440446,51.0,F,Married,19.0,High School,-0.47754768546504844,5056.605589823043,Urban,Yes,Kyoto
6.254750832309954,94.0,F,Married,41.0,High School,0.5180236714719884,5905.62608037073,Rural,No,Osaka
3.807643353261887,57.0,M,Divorced,30.0,College,-0.007253997532478289,5587.949497711415,Urban,Yes,Osaka
5.641521118338476,55.0,F,Married,24.0,Graduate School,0.045959111660606726,5626.266245262039,Suburban,Yes,Kyoto
6.559451365001529,81.0,M,Divorced,24.0,College,-0.3335329881648198,6122.449953503964,Suburban,Yes,Osaka
5.984513743348748,44.0,F,Divorced,14.0,High School,0.05161400132046501,5338.924798506021,Urban,Yes,Tokyo
4.550930211793314,38.0,F,Single,23.0,High School,-0.2343504062735693,6391.175314059859,Urban,Yes,Osaka
5.954939192348215,21.0,F,Married,15.0,College,0.4228843180687371,5759.585301402625,Urban,Yes,Tokyo
5.628287035740393,59.0,M,Single,18.0,Graduate School,0.22393525116127522,2445.707914595789,Rural,No,Kyoto
4.842611830263284,71.0,F,Married,52.0,College,,6266.538115169607,Suburban,No,Tokyo
3.091780117446618,63.0,F,,26.0,Graduate School,-0.6361245350704449,5868.083241022559,Urban,Yes,Kyoto
5.903606038446193,64.0,F,Married,51.0,Graduate School,0.1649421666932543,7140.48947782162,Rural,No,Tokyo
5.550690938501031,55.0,M,Single,16.0,Graduate School,-0.2724939253956368,5065.028900784894,Urban,Yes,Tokyo
5.434653353020945,54.0,M,Divorced,33.0,Graduate School,0.14593608032007532,6110.156768335546,Urban,Yes,Tokyo
4.764585898266178,30.0,F,Single,20.0,College,-0.034309145933171525,5802.22426305358,Suburban,Yes,Kyoto
5.790728662458014,54.0,F,Divorced,24.0,High School,-0.34301494687324413,5661.764616164781,Urban,Yes,Osaka
6.224663151653329,50.0,M,Single,39.0,High School,0.7003650240736726,5954.092475317702,Urban,Yes,
4.668491328341339,80.0,F,Single,39.0,High School,0.6318888132204046,4954.96715203557,Rural,No,Tokyo
5.910928543099674,88.0,F,Married,32.0,College,0.5215626777240008,5231.23001150376,Suburban,No,
4.117217347285369,76.0,F,Divorced,23.0,High School,-0.6547309055457081,5494.224944577801,Suburban,Yes,Kyoto
7.124575012111501,84.0,M,Single,48.0,High School,0.17285457744235067,7172.061777631874,Rural,No,Kyoto
3.546089072517256,101.0,M,Married,39.0,Graduate School,1.0774519897789454,3063.363803746594,Rural,No,Osaka
5.857168753938491,67.0,M,Divorced,26.0,Graduate School,0.1469497128186657,3294.104613541688,Rural,No,Kyoto
6.110990360772573,82.0,M,Married,32.0,Graduate School,0.3714993176543833,3282.9831958957734,Rural,No,Osaka
7.253849094705215,88.0,M,Married,44.0,College,0.10658758941174512,4945.328671955877,Rural,No,Kyoto
7.653853794510896,72.0,F,Married,31.0,High School,-0.2837553944360785,3625.4345543522145,,No,Tokyo
3.5846130176952813,52.0,F,Single,32.0,High School,0.28905563396549244,4658.6406318297895,Urban,No,Tokyo
5.095231052148412,69.0,M,Married,43.0,High School,0.7014104779237758,5784.117493999325,Rural,No,Osaka
9.67186922299982,54.0,M,Single,,College,0.7913570942760275,5080.850226708038,Urban,Yes,Kyoto
4.852942533807108,64.0,M,Single,17.0,High School,-0.7268212993083848,6017.782191266189,Suburban,Yes,Osaka
7.595289513831897,85.0,F,Divorced,32.0,High School,0.19376918412432653,5011.995117159289,Rural,No,Osaka
4.006043808772944,53.0,M,Single,19.0,College,-0.16468092723307517,5098.911358895593,Urban,Yes,Kyoto
6.2882652137175565,45.0,F,Divorced,22.0,College,0.1858511826714387,6043.25155324436,Urban,Yes,Kyoto
5.522313329626426,48.0,F,Divorced,15.0,College,-0.2844642624411638,5602.172252106153,Rural,Yes,Kyoto
5.440754253843282,57.0,F,Divorced,35.0,Graduate School,0.5482840775442603,5346.288659634503,Suburban,Yes,Kyoto
6.269024798117105,80.0,F,Married,31.0,College,0.966075615372454,4243.885162607607,Suburban,No,Kyoto
3.9392108260718084,51.0,F,Single,,College,-0.7403444573467565,6435.852100515434,Urban,Yes,Osaka
6.604627060511255,79.0,M,Married,23.0,College,0.37930197387244713,3798.91394723356,Suburban,No,Kyoto
5.290236428125198,72.0,F,Divorced,24.0,High School,0.5207861737259345,3663.710908210327,Urban,No,Tokyo
6.954443430943405,43.0,M,Divorced,10.0,Graduate School,-0.38084495044100136,5768.327123020334,Rural,Yes,Tokyo
7.839504431669171,62.0,M,Married,23.0,High School,0.19633810384760697,3795.9478194130697,Suburban,No,Tokyo
,96.0,M,Married,45.0,High School,1.0334595505271271,5631.654069742922,Urban,No,Osaka
4.140013699036472,64.0,F,Divorced,19.0,Graduate School,-0.7227537043375668,6092.717054752872,Urban,Yes,Kyoto
6.440879083827602,60.0,F,Married,26.0,High School,0.18526931129146348,4122.449762216324,Suburban,No,Osaka
7.6845128471784445,33.0,M,Married,22.0,High School,-0.8570905793800053,3243.5327789219837,Rural,No,Tokyo
6.311902540038513,75.0,M,Divorced,37.0,College,-0.30013206656126945,4158.030100716235,Rural,No,Tokyo
4.723853761719327,90.0,M,Single,22.0,Graduate School,-0.3543648030747088,4767.680297193312,Urban,Yes,Osaka
6.702886047514441,101.0,F,Single,38.0,Graduate School,0.7644681415138033,5662.287594216745,Rural,No,Tokyo
6.469619140669501,64.0,M,Divorced,19.0,College,-0.23126596920533282,5865.548627088861,Urban,Yes,Osaka
7.457396583412089,45.0,M,Married,36.0,Graduate School,-0.22594424221414428,6618.747043348731,Rural,No,Osaka
5.352479444729177,88.0,F,Married,,Graduate School,0.2797086380773747,4566.054756094031,Rural,No,Tokyo
6.338751067344798,35.0,F,Divorced,32.0,High School,0.3259315491708336,5650.829316543512,Rural,No,Osaka
3.3164168896814483,21.0,M,,30.0,High School,0.5805043616081083,,Suburban,Yes,Osaka
3.8910242939988184,59.0,M,Divorced,15.0,College,-0.6824955695356253,4437.279381664815,Urban,Yes,Osaka
3.7857976945870693,61.0,M,Divorced,25.0,Graduate School,-0.32095406895943457,6155.226420252825,Urban,Yes,Tokyo
8.292767921395498,41.0,F,Married,25.0,College,1.3228937520409456,4455.24954032158,Urban,Yes,Tokyo
7.848467926933658,57.0,F,Divorced,,College,-0.44104313989343014,4348.00756830543,Rural,No,Osaka
6.569194326474239,41.0,F,Divorced,16.0,High School,-0.36870089625235797,6315.955740119951,Urban,Yes,Tokyo
5.417012324886734,60.0,M,Single,18.0,College,-0.5168505098215423,5721.138279400093,Suburban,Yes,Osaka
3.118376786940046,92.0,M,Married,30.0,Graduate School,1.444143362431936,3005.4614580955486,Rural,No,Tokyo
5.932828764003435,76.0,F,Married,33.0,Graduate School,0.7232607939553526,5836.6223147371165,Rural,No,Kyoto
7.169789821029266,59.0,F,Single,33.0,Graduate School,-0.11169707683404875,5398.7786217863895,Urban,No,Tokyo
7.183036020876507,84.0,F,Married,32.0,Graduate School,-0.02564428605427932,4100.288848164377,Suburban,No,Osaka
5.931945171548168,85.0,F,Single,23.0,Graduate School,0.6985005045381484,2616.335590671113,Rural,No,Tokyo
6.1329093514874335,78.0,M,Divorced,35.0,High School,0.5124132109472248,4396.88459076085,Rural,No,Tokyo
7.211961879611362,78.0,M,Divorced,21.0,College,0.09052994326700972,4096.276609729021,Rural,No,Tokyo
4.586470396495333,84.0,F,Divorced,46.0,High School,0.31254007493822406,4889.271583327334,Suburban,No,Kyoto
5.462643107258447,70.0,F,Divorced,27.0,Graduate School,0.40634225846677874,3883.7669573159274,Rural,No,Kyoto
5.704489245363677,70.0,M,Single,42.0,,0.21754502007922827,5597.981068452528,Rural,No,Kyoto
5.017361751133288,64.0,M,Married,42.0,College,0.07206099653299543,4698.8804106564785,Urban,No,Osaka
5.935312650998203,12.0,M,Single,14.0,Graduate School,0.27928094537818304,6866.116417738573,Suburban,Yes,Tokyo
6.700071861238189,85.0,M,Married,46.0,High School,0.5755906539258898,4679.077873057848,Suburban,No,Tokyo
4.814144658987992,53.0,M,Single,21.0,High School,-0.0204994233748131,5503.690186795371,Suburban,Yes,Osaka
5.848312222556051,84.0,F,Married,34.0,Graduate School,0.3047173005055075,4633.891364626743,Urban,No,Kyoto
7.655272575627095,64.0,M,Married,43.0,Graduate School,-0.0939552623011505,6670.366716921966,Suburban,No,Kyoto
6.079378844210421,84.0,F,Married,46.0,High School,0.5662754224312987,4952.9003223890195,Suburban,No,Osaka
4.3397007429659205,79.0,F,Single,22.0,College,-0.4639568009191737,4462.838699279982,Urban,Yes,Osaka
7.748421768206855,63.0,F,Married,29.0,High School,,4511.893326688626,Rural,No,Kyoto
4.244620993754694,78.0,F,Divorced,23.0,College,-0.42735434606598627,3868.154667362617,Urban,Yes,Tokyo
6.013026001446596,51.0,F,Single,30.0,High School,0.11342592859279821,5206.990786710305,Rural,No,Kyoto
6.753752903554204,85.0,M,Married,38.0,High School,0.22738987881018177,4512.9400505799385,Urban,No,Tokyo
7.016042511400767,67.0,M,Married,18.0,College,-0.00624843506414622,3424.0626689649753,Rural,No,Osaka
6.813263591450036,44.0,M,Single,26.0,College,0.6181258572034902,5470.0871476671,Suburban,Yes,Tokyo
6.032390450051169,59.0,F,Divorced,26.0,High School,0.037321528806926726,5879.939599421579,Urban,Yes,Osaka
5.353831100250026,65.0,M,Single,30.0,Graduate School,-0.11232279347595939,6080.209527934503,Urban,Yes,Kyoto
6.466076329373378,81.0,M,Divorced,32.0,College,0.3382514249933838,4654.115166638597,Rural,No,Tokyo
5.41849088557404,58.0,M,Married,31.0,Graduate School,0.44656104416627806,5778.971790310172,Urban,No,Kyoto
4.9681502548671,97.0,F,Single,20.0,Graduate School,-1.103353371610169,5732.49331258745,Suburban,Yes,Tokyo
7.3002848720752915,56.0,M,Married,31.0,High School,0.09035747550970874,5892.950518506759,Suburban,No,Tokyo
6.769440661984298,70.0,M,Married,7.0,High School,0.5040635659005823,1250.0000000000005,Rural,No,Osaka
5.828123024984227,63.0,M,Married,14.0,College,-0.34791266530497056,5874.621067638565,Urban,Yes,Tokyo
5.61291750273783,58.0,M,Single,,Graduate School,-0.305402931512412,6394.464013063785,Urban,Yes,Tokyo
8.034863544109616,71.0,M,Divorced,27.0,Graduate School,-0.10313605995345068,5054.389790629181,Rural,No,Kyoto
6.482370997939037,56.0,M,Single,34.0,College,0.6005738406487567,5434.8569853109375,Suburban,No,Kyoto
4.768191921277914,38.0,M,Single,27.0,High School,0.08896576929954675,5636.748673267027,Urban,Yes,Tokyo
5.756237150144326,68.0,F,Divorced,24.0,Graduate School,-0.3595976261233062,5905.130381835459,Rural,Yes,Tokyo
4.834725126314996,92.0,F,Divorced,20.0,College,-0.8355279085541608,5974.126021676229,Urban,Yes,Tokyo
6.865232381865061,80.0,M,Married,35.0,College,0.30622199286500273,5379.891705148202,Suburban,No,Kyoto
3.0330743593961698,62.0,F,Divorced,16.0,College,-0.8350063139252253,5964.0746506166115,Suburban,Yes,Tokyo
3.74046015760625,38.0,F,Divorced,19.0,Graduate School,-0.009968644273979047,4921.221019657633,Urban,Yes,Kyoto
5.612918744926175,81.0,M,Single,37.0,Graduate School,0.37485063799328483,3664.5274613942615,Urban,No,Tokyo
4.855422681505982,46.0,M,Single,24.0,College,0.11217041785984617,5701.11106866718,Urban,Yes,Kyoto
5.369986279816091,63.0,F,Single,26.0,High School,-0.10800027576022231,5700.697196332856,Urban,Yes,Osaka
6.327939817919924,57.0,M,Divorced,27.0,Graduate School,0.22195957097628496,3775.132210510563,Rural,No,Osaka
6.794443732967319,51.0,M,Married,27.0,High School,-0.15353324231470714,4465.986107907858,Suburban,No,Kyoto
5.745732605614765,65.0,M,Married,39.0,College,0.10293282873439957,5514.86693157456,Suburban,No,Kyoto
7.541538700997455,64.0,M,Divorced,17.0,High School,-0.010038309372296474,4126.326063954669,Suburban,No,Tokyo
5.175684992166218,32.0,F,Single,25.0,Graduate School,-0.0670532165013463,5474.848182802772,Urban,Yes,Osaka
,65.0,M,Married,24.0,Graduate School,-0.18126321457171712,4129.934585001309,Suburban,No,Tokyo
4.5072978933389525,99.0,F,Divorced,36.0,College,0.6950635485250394,4021.244499526317,Suburban,No,Osaka
5.699809349136026,94.0,F,Single,31.0,College,0.7102925990990698,3806.4607507110472,,No,Osaka
5.985854448662217,38.0,M,Single,14.0,Graduate School,0.04652407805560868,5564.210667573953,Suburban,Yes,Tokyo
4.9281659468973595,68.0,F,Married,29.0,High School,0.9253127054895717,4632.8498364912375,Suburban,No,Osaka
5.436760614797072,68.0,M,Divorced,16.0,Graduate School,-0.4224275090735861,4767.180343192948,Suburban,Yes,
6.270336588663779,66.0,M,Divorced,29.0,Graduate School,-0.18531657869957266,5980.888283057411,Urban,Yes,Kyoto
5.8654454096973225,83.0,F,Single,44.0,Graduate School,0.5677923549817667,6084.628763519694,Rural,No,Tokyo
4.338552276118357,42.0,F,Divorced,20.0,Graduate School,-0.6659243570817573,7245.402721936329,Urban,Yes,Kyoto
5.612392845658699,56.0,M,Single,19.0,College,0.043136696775382254,5843.907024893446,Suburban,Yes,Kyoto
6.72313518896455,84.0,F,Married,41.0,College,0.5094985878819589,4260.765136904497,Suburban,No,Osaka
7.675278432691984,72.0,F,Married,30.0,Graduate School,-0.4490434080223008,4722.082232851394,Rural,No,Osaka
4.585903277965306,57.0,F,Single,18.0,College,-0.20017015613294992,4578.843662078459,Suburban,Yes,Kyoto
5.912797329735328,52.0,M,Single,22.0,Graduate School,-0.3298996453481159,7128.7053936113225,Urban,Yes,Tokyo
4.754894288762872,35.0,F,Single,18.0,College,-0.278545555940506,6676.035782286537,Urban,Yes,Kyoto
6.018837556283395,58.0,M,Married,16.0,Graduate School,-0.4256148796730489,5741.42116992258,Suburban,Yes,Kyoto
5.9101966710624945,52.0,F,Single,34.0,High School,-0.3237631444663085,5110.526694609379,Suburban,No,Tokyo
4.285406449814569,59.0,F,Divorced,25.0,Graduate School,-0.4574889362653445,6703.178685612389,Urban,Yes,Osaka
7.51544399023993,61.0,M,Single,31.0,Graduate School,-0.36597099465413446,3250.9094839921536,,No,Tokyo
5.765046660179324,36.0,F,Married,24.0,Graduate School,0.25337152189169587,3382.9173761034945,Suburban,No,Tokyo
7.495396452357703,63.0,M,Married,17.0,Graduate School,-0.02830710259413971,6022.673704678999,Suburban,Yes,Kyoto
6.468015722179025,87.0,M,Single,23.0,Graduate School,0.4886641100780837,4552.871643147364,Rural,No,Kyoto
3.9407653830831917,72.0,F,Divorced,16.0,College,-0.4503405537155635,4543.804237592153,Suburban,Yes,Osaka
4.360931419458497,83.0,F,Divorced,28.0,Graduate School,-0.630576070606221,4130.706597970275,Urban,Yes,Kyoto
5.029297364056676,13.0,M,Divorced,18.0,High School,0.6725063375775591,4413.301911715031,Urban,Yes,Osaka
7.008180326207018,62.0,M,Divorced,20.0,Graduate School,-0.21253031313124648,5380.663519809697,Suburban,Yes,Osaka
6.607220301760116,81.0,F,Married,50.0,Graduate School,0.3009215293278257,6381.834168964686,Rural,No,Osaka
6.268196743425958,41.0,F,Single,34.0,College,-0.02706715703468139,5340.311150568849,Suburban,No,Osaka
8.578278955059583,40.0,F,Divorced,32.0,Graduate School,-0.8300060702883855,5696.41429026793,Rural,No,Osaka
5.414297761019455,58.0,F,Single,23.0,High School,0.30140535066337,4995.432691905483,Rural,No,Osaka
5.572159957557643,36.0,M,Divorced,20.0,Graduate School,-0.0789978561226613,7933.3077363900475,Suburban,Yes,Osaka
4.935243512508798,49.0,M,Married,18.0,College,-0.13372037797792974,6028.09117799935,,Yes,Osaka
5.626771600164498,77.0,F,Single,27.0,High School,0.11024193293133133,5583.656803457316,Rural,Yes,Kyoto
6.091267752848762,93.0,M,Married,36.0,Graduate School,0.22260569693160775,4005.192649767403,Rural,No,Osaka
7.580229445252527,81.0,M,Divorced,31.0,High School,-0.038352238117085005,4684.956202668005,Rural,No,Tokyo
5.064138319012004,31.0,M,Single,22.0,High School,-0.03905558137159244,6931.398643581664,Rural,Yes,Tokyo
4.271092974703901,56.0,F,Divorced,29.0,College,-0.13472032920811974,6150.030611204446,Suburban,Yes,Tokyo
2.348094205905876,62.0,M,Divorced,32.0,High School,-0.26377364629467137,5247.302711627392,Urban,Yes,Osaka
4.609299044528154,69.0,F,Divorced,23.0,High School,-0.6944865078330897,5636.874301452251,Urban,Yes,Tokyo
7.012779498268546,57.0,M,Single,28.0,Graduate School,-0.21602779347421014,4085.7992255883405,Rural,No,Tokyo
6.147299681975849,48.0,M,Married,16.0,High School,0.003924881561234814,3701.2871647177976,Rural,No,Tokyo
6.673250440625258,57.0,M,Divorced,23.0,Graduate School,-0.2523700590629525,,Urban,Yes,Tokyo
6.470956796726766,67.0,M,Married,33.0,College,0.3953961386025427,5551.171768707015,Urban,No,Osaka
7.1734718997725135,99.0,F,Married,27.0,Graduate School,0.20963907661841283,2922.482329858708,Rural,No,Kyoto
6.82827048403048,71.0,M,Married,23.0,College,0.09402111334433147,3972.178874193728,Rural,No,Kyoto
7.39012077469183,65.0,F,Divorced,32.0,High School,0.74012412700269,5624.475225816258,Suburban,Yes,Kyoto
5.402602824290431,49.0,F,Single,19.0,Graduate School,-0.31557273771030364,5388.039088997158,Suburban,Yes,Osaka
3.9451294185317316,67.0,M,Married,23.0,High School,-0.8368184449511779,6749.956199619135,Urban,Yes,Osaka
5.095629732902255,87.0,F,Married,31.0,College,0.5881096697726689,5674.538291771962,Rural,No,Kyoto
4.791951398175675,68.0,M,Single,24.0,College,-0.19830529954958692,5633.293949772735,Rural,Yes,Kyoto
4.542731364429935,62.0,M,Married,32.0,High School,0.5135920815157821,3978.6760636529325,Rural,No,Osaka
7.804614348254234,55.0,M,Single,9.0,Graduate School,-0.42251984837114676,6504.657328481659,Urban,Yes,Tokyo
9.041954624076629,63.0,F,Married,38.0,College,-0.4313204590779325,5672.321041078181,Rural,No,Kyoto
6.177114408871685,80.0,M,Married,,Graduate School,0.3056482099266086,5862.008741690998,Rural,No,Tokyo
6.861545161688318,70.0,F,Married,,Graduate School,0.403142782686365,3858.5065556374193,Suburban,No,Osaka
4.306980464867786,63.0,M,Married,16.0,High School,-0.578508465739942,5397.410550066834,Urban,Yes,Osaka
6.130401350382724,37.0,F,Divorced,27.0,Graduate School,0.8189091849816503,6232.129578024786,Urban,Yes,Osaka
6.2870657513476065,63.0,M,Married,25.0,High School,-0.06758398331246225,3040.0374408568027,Urban,No,Osaka
7.894487188276565,55.0,M,Single,38.0,High School,1.0884021044470462,5494.374446790737,Urban,Yes,Osaka
5.89356956926065,44.0,M,Married,20.0,College,0.09705432842423511,5393.059086135092,Suburban,Yes,Osaka
4.053224564752108,69.0,M,Single,35.0,Graduate School,0.7382070942580851,4711.360898623452,Rural,No,Kyoto
6.84249522801028,78.0,M,Married,18.0,College,0.3470476437053836,2425.89150531116,Suburban,No,Tokyo
6.681381709327454,81.0,M,Divorced,32.0,High School,0.38592588166464215,3260.4582940913724,Rural,No,Tokyo
5.923991826395179,43.0,F,Divorced,22.0,College,0.19005469208337125,5426.359623896098,Urban,Yes,Osaka
5.061396863779301,47.0,M,Single,19.0,High School,-0.02762379567559771,5733.595416136046,Suburban,Yes,Kyoto
5.978232576183316,97.0,,Married,39.0,Graduate School,0.6076868827477276,4820.61800323883,Rural,No,Osaka
5.737558105364375,68.0,M,Single,22.0,High School,-0.2249650574073478,5996.622938722711,Urban,Yes,Osaka
1.3442980922536636,80.0,F,Single,32.0,High School,-0.7136271896896971,5955.108277530516,Suburban,Yes,Osaka
4.801197020707804,40.0,F,Divorced,22.0,High School,-0.08230728820825209,5751.669424946998,,Yes,Osaka
6.266562754372818,36.0,M,Married,26.0,Graduate School,0.5320914194616596,5988.913727261324,Suburban,Yes,Tokyo
6.342650894948916,81.0,M,Married,40.0,Graduate School,0.427221521191058,4094.9369804055427,Rural,No,Kyoto
5.930929368807795,96.0,F,Divorced,33.0,High School,0.6260857590534217,4252.659586623795,Urban,No,Tokyo
6.33600067352398,53.0,M,Married,32.0,Graduate School,-0.27902286496897666,3665.0774685794463,Suburban,No,Kyoto
4.521323280164198,32.0,F,Divorced,36.0,Graduate School,0.8567285514632736,6508.682971345009,Urban,Yes,Kyoto
6.730479519713629,59.0,F,Divorced,34.0,Graduate School,0.17581508147197616,7188.806579242177,Urban,Yes,Osaka
3.196687235751479,40.0,M,Divorced,19.0,Graduate School,-0.4244857326961193,5482.040527178685,Suburban,Yes,Osaka
3.592380326010818,32.0,F,Divorced,19.0,High School,-0.038406763022525964,5887.783030574948,Urban,Yes,Kyoto
4.595715067549468,47.0,F,Married,28.0,College,0.3024482400774962,4678.303413297556,Rural,No,Osaka
5.643996300103706,112.0,M,Divorced,28.0,High School,0.6189397050922704,3511.9784161628304,Suburban,No,Kyoto
5.120955860412016,47.0,F,,28.0,College,0.3443343094286115,6436.241345217824,Suburban,Yes,Osaka
5.587209483118737,76.0,F,Divorced,40.0,College,0.012109699062460885,5611.201178074158,Rural,No,Kyoto
5.381618343515745,20.0,F,Divorced,27.0,High School,0.5695013954747274,6549.6051376015275,Urban,Yes,Kyoto
6.944813689383192,103.0,M,Married,41.0,High School,0.5453522497037424,4420.736577160244,Rural,No,Kyoto
6.5349206516606,62.0,M,Single,40.0,College,0.0013377117177476305,5637.584766641766,Rural,No,Osaka
5.25734472230761,66.0,F,Married,31.0,Graduate School,0.5939186200881249,4902.121062425136,Rural,No,Osaka
6.7808662742801324,36.0,M,Divorced,22.0,College,0.43648377316115455,5997.224030762114,Suburban,Yes,Tokyo
6.184483759782101,65.0,M,Married,28.0,High School,0.1406176677495649,6076.3984876014465,Urban,Yes,Kyoto
3.9573038995728735,84.0,F,Single,42.0,College,0.2760817747564027,4500.204825464027,Rural,No,Osaka
4.196732276258446,86.0,M,Divorced,29.0,College,0.8908804708810569,4716.996949501693,Rural,No,Tokyo
5.636735532345014,63.0,F,Divorced,30.0,College,0.05243260204026363,5745.673353386305,Suburban,Yes,Tokyo
6.064603885517595,81.0,F,Divorced,20.0,College,-0.06995606660243785,5307.123246906988,Suburban,Yes,Kyoto
4.8444805270895,68.0,F,Divorced,20.0,High School,-0.1500725328162416,4901.798586721167,Suburban,Yes,Tokyo
6.446911482246485,70.0,F,Divorced,19.0,High School,0.10938510231919021,3134.3834843130703,Suburban,No,Osaka
5.767362200937289,85.0,M,Married,30.0,College,0.5002461588521099,4988.069967033315,Rural,No,Osaka
6.292360436586892,63.0,F,Divorced,20.0,Graduate School,-0.4349629093011552,6567.158889447317,Urban,Yes,Kyoto
6.511261724404153,71.0,,Married,20.0,High School,-0.5503093589541499,7156.74223106763,Urban,Yes,Kyoto
5.930996637488358,60.0,F,Single,13.0,Graduate School,-0.549337662608408,5930.154550874257,Urban,Yes,Tokyo
5.520520304006049,58.0,M,Married,21.0,College,-0.003578627236399512,5052.816076316262,Urban,Yes,Kyoto
6.732970363921471,76.0,M,Married,30.0,Graduate School,-0.14269603933693953,6324.108851259211,Urban,Yes,Kyoto
4.50661718205196,65.0,F,Single,30.0,Graduate School,0.20719060305831685,5726.562181365792,Rural,Yes,Tokyo
4.6471174524669445,58.0,F,Married,25.0,High School,-0.02112336202171297,5576.788153424213,Urban,Yes,Tokyo
5.626333146723375,91.0,M,Divorced,43.0,College,-0.011954530639357502,4099.364008501238,Rural,No,Kyoto
5.566839265049497,7.0,F,Divorced,25.0,Graduate School,0.6507373382263676,6317.859398562297,Suburban,Yes,Osaka
3.6297710948509123,37.0,F,Divorced,29.0,Graduate School,-0.23650576035093662,7302.042629334807,Urban,Yes,Kyoto
4.858082814238668,37.0,F,Single,22.0,Graduate School,-0.14536156310084758,6395.353931041307,Urban,Yes,Kyoto
4.836278877898161,91.0,F,Divorced,24.0,High School,-0.44243903186614797,5625.452649154807,Suburban,Yes,Osaka
5.663389252015566,83.0,M,Single,23.0,Graduate School,-0.5914175970517841,5612.131440332764,Urban,Yes,Tokyo
7.286945510323352,91.0,M,Married,39.0,High School,0.3274828486901852,5861.399960911422,Urban,No,Kyoto
7.01139570639107,60.0,M,Married,46.0,High School,0.04873717369822941,4304.609622045761,Rural,No,Tokyo
6.162902393703277,63.0,M,Married,43.0,College,-0.20166690961727735,5060.505588470242,Rural,No,Tokyo
8.100668954137909,80.0,F,Married,27.0,High School,0.08490190371229094,4102.7005913637295,Rural,No,Osaka
3.3466012933404916,52.0,M,Divorced,22.0,High School,-0.36905234465174785,4925.52372165883,Rural,Yes,
4.696777355635428,50.0,M,Divorced,21.0,Graduate School,0.095753060348115,5433.098249983166,Urban,Yes,Osaka
4.49513544609279,62.0,M,Single,27.0,Graduate School,-0.242766031037134,5639.010642997075,Suburban,Yes,Tokyo
5.6519106498903255,60.0,F,Married,24.0,College,0.013646786084119025,5055.26765306862,Urban,Yes,Osaka
6.211397741977373,81.0,F,Married,39.0,College,0.47762231290522833,5408.577422905875,Suburban,No,Kyoto
4.8285510390880155,57.0,M,Divorced,14.0,Graduate School,-0.7984676641457763,5907.228399961946,Suburban,Yes,Kyoto
7.433528806520346,75.0,F,Married,41.0,High School,0.18482770162529938,6547.115127733807,Suburban,No,Tokyo
5.286237698421878,46.0,F,Divorced,,Graduate School,0.033929028594327615,4938.813320500607,,Yes,Osaka
3.025105419764368,54.0,M,Single,16.0,Graduate School,-0.7272658618527313,5433.296067686564,Urban,Yes,Tokyo
4.287105924557572,62.0,M,Divorced,25.0,College,-0.3796968063427127,4568.261916645979,Urban,Yes,Kyoto
4.616041337680909,47.0,M,Single,19.0,Graduate School,-0.2834130390256539,5992.686343948835,Suburban,Yes,Kyoto
5.066860385658628,43.0,F,Divorced,16.0,College,-0.13986725442685738,5493.207039946028,Rural,Yes,Tokyo
5.865705743092835,88.0,M,Married,34.0,High School,0.5922715835715894,4636.938242309645,Rural,No,Osaka
5.612584201207778,65.0,M,Married,39.0,Graduate School,0.33674466307240053,4473.815029271517,Urban,No,Kyoto
6.437502504688332,,M,Divorced,37.0,Graduate School,,5234.938905054797,Rural,No,Kyoto
5.120263222605611,54.0,F,Divorced,19.0,College,-0.019218658850093773,5411.8812754227565,Urban,Yes,Kyoto
6.434526184678985,51.0,F,Single,36.0,College,0.6262871878076635,5932.526827442396,Suburban,Yes,Kyoto
6.936868855581336,46.0,F,Single,22.0,High School,0.6094968960300859,4786.60561958061,Urban,Yes,Osaka
5.115286043781983,60.0,,Divorced,22.0,High School,0.41245294932169835,3838.068906780733,Urban,Yes,Kyoto
,40.0,M,Single,24.0,Graduate School,0.581833727159298,6014.88359072892,Suburban,Yes,Osaka
3.0257538228328125,47.0,F,Single,31.0,High School,0.16477086405784525,5006.512663119372,Urban,Yes,Osaka
